"","flight","plane","city1","city2","city3","city4","city5"
"4749","JD5549","319","丽江","贵阳","郑州",NA,NA
"4750","JD5550","319","郑州","贵阳","丽江",NA,NA
"4751","JD5609","319","三亚","贵阳",NA,NA,NA
"4752","JD5610","319","贵阳","三亚",NA,NA,NA
"4753","JD5610","319","贵阳","三亚",NA,NA,NA
"4754","JD5645","319","丽江","郑州",NA,NA,NA
"4755","JD5646","319","郑州","丽江",NA,NA,NA
"4756","JD5657","319","丽江","石家庄",NA,NA,NA
"4757","JD5657","319","丽江","石家庄",NA,NA,NA
"4758","JD5658","319","石家庄","丽江",NA,NA,NA
"4759","JD5658","319","石家庄","丽江",NA,NA,NA
"4760","JD5745","319","丽江","郑州",NA,NA,NA
"4761","JD5746","319","郑州","丽江",NA,NA,NA
"4762","JD5749","319","丽江","南宁",NA,NA,NA
"4763","JD5750","319","南宁","丽江",NA,NA,NA
"4764","JD5789","319","西双版纳","昆明",NA,NA,NA
"4765","JD5790","319","昆明","西双版纳",NA,NA,NA
"4766","JD5791","319","昆明","德宏",NA,NA,NA
"4767","JD5792","319","德宏","昆明",NA,NA,NA
"4768","MU2191","319","成都","稻城",NA,NA,NA
"4769","MU2192","319","稻城","成都",NA,NA,NA
"4770","MU2192","319","稻城","成都",NA,NA,NA
"4771","MU2427","319","稻城","泸州",NA,NA,NA
"4772","MU2428","319","泸州","稻城",NA,NA,NA
"4773","MU2975","319","无锡","重庆","昆明",NA,NA
"4774","MU2976","319","昆明","重庆","无锡",NA,NA
"4775","MU2985","319","无锡","重庆","昆明",NA,NA
"4776","MU2996","319","昆明","重庆","无锡",NA,NA
"4777","MU5255","319","成都","西宁","格尔木",NA,NA
"4778","MU5256","319","格尔木","西宁","成都",NA,NA
"4779","MU5281","319","成都","玉树","拉萨",NA,NA
"4780","MU5282","319","拉萨","玉树","成都",NA,NA
"4781","MU5443","319","成都","甘孜",NA,NA,NA
"4782","MU5443","319","成都","甘孜",NA,NA,NA
"4783","MU5443","319","成都","甘孜",NA,NA,NA
"4784","MU5444","319","甘孜","成都",NA,NA,NA
"4785","MU5453","319","宁波","武汉","昆明",NA,NA
"4786","MU5453","319","宁波","武汉","昆明",NA,NA
"4787","MU5454","319","昆明","武汉","宁波",NA,NA
"4788","MU5454","319","昆明","武汉","宁波",NA,NA
"4789","MU5454","319","昆明","武汉","宁波",NA,NA
"4790","MU5473","319","成都","拉萨",NA,NA,NA
"4791","MU5474","319","拉萨","成都",NA,NA,NA
"4792","OQ2327","319","重庆","昆明",NA,NA,NA
"4793","OQ2328","319","昆明","重庆",NA,NA,NA
"4794","OQ2331","319","重庆","三亚",NA,NA,NA
"4795","OQ2332","319","三亚","重庆",NA,NA,NA
"4796","OQ2333","319","重庆","青岛","哈尔滨",NA,NA
"4797","OQ2334","319","哈尔滨","青岛","重庆",NA,NA
"4798","OQ2335","319","重庆","深圳",NA,NA,NA
"4799","OQ2336","319","深圳","重庆",NA,NA,NA
"4800","OQ2341","319","重庆","深圳",NA,NA,NA
"4801","OQ2342","319","深圳","重庆",NA,NA,NA
"4802","OQ2343","319","重庆","郑州","哈尔滨",NA,NA
"4803","OQ2344","319","哈尔滨","郑州","重庆",NA,NA
"4804","OQ2347","319","重庆","大理",NA,NA,NA
"4805","OQ2347","319","重庆","大理",NA,NA,NA
"4806","OQ2348","319","大理","重庆",NA,NA,NA
"4807","OQ2351","319","重庆","西宁",NA,NA,NA
"4808","OQ2352","319","西宁","重庆",NA,NA,NA
"4809","OQ2353","319","重庆","长沙","揭阳",NA,NA
"4810","OQ2354","319","揭阳","长沙","重庆",NA,NA
"4811","OQ2357","319","重庆","昆明",NA,NA,NA
"4812","OQ2358","319","昆明","重庆",NA,NA,NA
"4813","OQ2365","319","重庆","拉萨",NA,NA,NA
"4814","OQ2366","319","拉萨","重庆",NA,NA,NA
"4815","OQ2367","319","重庆","大理",NA,NA,NA
"4816","OQ2368","319","大理","重庆",NA,NA,NA
"4817","OQ2369","319","重庆","腾冲",NA,NA,NA
"4818","OQ2370","319","腾冲","重庆",NA,NA,NA
"4819","OQ2373","319","重庆","西双版纳",NA,NA,NA
"4820","OQ2374","319","西双版纳","重庆",NA,NA,NA
"4821","OQ2375","319","重庆","西双版纳",NA,NA,NA
"4822","OQ2375","319","重庆","西双版纳",NA,NA,NA
"4823","OQ2376","319","西双版纳","重庆",NA,NA,NA
"4824","OQ2376","319","西双版纳","重庆",NA,NA,NA
"4825","OQ2377","319","重庆","武汉",NA,NA,NA
"4826","OQ2378","319","武汉","重庆",NA,NA,NA
"4827","OQ2379","319","重庆","杭州",NA,NA,NA
"4828","OQ2380","319","杭州","重庆",NA,NA,NA
"4829","OQ2381","319","重庆","九寨",NA,NA,NA
"4830","OQ2382","319","九寨","重庆",NA,NA,NA
"4831","OQ2382","319","九寨","重庆",NA,NA,NA
"4832","OQ2383/4","319","重庆","九寨","重庆",NA,NA
"4833","OQ2391","319","绵阳","重庆",NA,NA,NA
"4834","OQ2392","319","重庆","绵阳",NA,NA,NA
"4835","PN6201","319","重庆","南京",NA,NA,NA
"4836","PN6202","319","南京","重庆",NA,NA,NA
"4837","PN6203","319","重庆","三亚",NA,NA,NA
"4838","PN6204","319","三亚","重庆",NA,NA,NA
"4839","PN6207","319","重庆","海口",NA,NA,NA
"4840","PN6208","319","海口","重庆",NA,NA,NA
"4841","PN6209","319","九寨","郑州",NA,NA,NA
"4842","PN6210","319","郑州","九寨",NA,NA,NA
"4843","PN6213","319","重庆","三亚",NA,NA,NA
"4844","PN6214","319","三亚","重庆",NA,NA,NA
"4845","PN6214","319","三亚","重庆",NA,NA,NA
"4846","PN6215","319","重庆","昆明","西双版纳",NA,NA
"4847","PN6216","319","西双版纳","昆明","重庆",NA,NA
"4848","PN6216","319","西双版纳","昆明","重庆",NA,NA
"4849","PN6219","319","重庆","武汉","福州",NA,NA
"4850","PN6220","319","福州","武汉","重庆",NA,NA
"4851","PN6221","319","重庆","西安",NA,NA,NA
"4852","PN6222","319","西安","重庆",NA,NA,NA
"4853","PN6225/6","319","重庆","九寨","重庆",NA,NA
"4854","PN6229","319","重庆","深圳",NA,NA,NA
"4855","PN6230","319","深圳","重庆",NA,NA,NA
"4856","PN6231","319","重庆","长沙","厦门",NA,NA
"4857","PN6231","319","重庆","长沙","厦门",NA,NA
"4858","PN6232","319","厦门","长沙","重庆",NA,NA
"4859","PN6235","319","重庆","库尔勒",NA,NA,NA
"4860","PN6235","319","重庆","库尔勒",NA,NA,NA
"4861","PN6236","319","库尔勒","重庆",NA,NA,NA
"4862","PN6236","319","库尔勒","重庆",NA,NA,NA
"4863","PN6237","319","重庆","天津",NA,NA,NA
"4864","PN6238","319","天津","重庆",NA,NA,NA
"4865","PN6239","319","重庆","丽江",NA,NA,NA
"4866","PN6240","319","丽江","重庆",NA,NA,NA
"4867","PN6247","319","重庆","合肥","沈阳",NA,NA
"4868","PN6248","319","沈阳","合肥","重庆",NA,NA
"4869","PN6251","319","重庆","合肥",NA,NA,NA
"4870","PN6252","319","合肥","重庆",NA,NA,NA
"4871","PN6255","319","重庆","南昌",NA,NA,NA
"4872","PN6255","319","重庆","南昌",NA,NA,NA
"4873","PN6255","319","重庆","南昌",NA,NA,NA
"4874","PN6256","319","南昌","重庆",NA,NA,NA
"4875","PN6256","319","南昌","重庆",NA,NA,NA
"4876","PN6256","319","南昌","重庆",NA,NA,NA
"4877","PN6257","319","重庆","太原",NA,NA,NA
"4878","PN6258","319","太原","重庆",NA,NA,NA
"4879","PN6259","319","重庆","长沙","宁波",NA,NA
"4880","PN6260","319","宁波","长沙","重庆",NA,NA
"4881","PN6263","319","重庆","珠海",NA,NA,NA
"4882","PN6264","319","珠海","重庆",NA,NA,NA
"4883","PN6265","319","重庆","济南",NA,NA,NA
"4884","PN6266","319","济南","重庆",NA,NA,NA
"4885","PN6267","319","重庆","青岛",NA,NA,NA
"4886","PN6268","319","青岛","重庆",NA,NA,NA
"4887","PN6269","319","九寨","石家庄",NA,NA,NA
"4888","PN6270","319","石家庄","九寨",NA,NA,NA
"4889","PN6271","319","重庆","拉萨",NA,NA,NA
"4890","PN6272","319","拉萨","重庆",NA,NA,NA
"4891","PN6273","319","重庆","郑州",NA,NA,NA
"4892","PN6273","319","重庆","郑州",NA,NA,NA
"4893","PN6274","319","郑州","重庆",NA,NA,NA
"4894","PN6275","319","重庆","呼和浩特","哈尔滨",NA,NA
"4895","PN6275","319","重庆","呼和浩特","哈尔滨",NA,NA
"4896","PN6276","319","哈尔滨","呼和浩特","重庆",NA,NA
"4897","PN6276","319","哈尔滨","呼和浩特","重庆",NA,NA
"4898","PN6277","319","重庆","桂林",NA,NA,NA
"4899","PN6278","319","桂林","重庆",NA,NA,NA
"4900","PN6285","319","重庆","兰州","乌鲁木齐",NA,NA
"4901","PN6285","319","重庆","兰州","乌鲁木齐",NA,NA
"4902","PN6286","319","乌鲁木齐","兰州","重庆",NA,NA
"4903","PN6291","319","重庆","厦门",NA,NA,NA
"4904","PN6292","319","厦门","重庆",NA,NA,NA
"4905","PN6295","319","贵阳","南京",NA,NA,NA
"4906","PN6296","319","南京","贵阳",NA,NA,NA
"4907","PN6301","319","重庆","泉州",NA,NA,NA
"4908","PN6302","319","泉州","重庆",NA,NA,NA
"4909","PN6305","319","重庆","揭阳",NA,NA,NA
"4910","PN6306","319","揭阳","重庆",NA,NA,NA
"4911","PN6327","319","重庆","济南",NA,NA,NA
"4912","PN6328","319","济南","重庆",NA,NA,NA
"4913","PN6335","319","贵阳","济南",NA,NA,NA
"4914","PN6336","319","济南","贵阳",NA,NA,NA
"4915","PN6345/6","319","重庆","文山","重庆",NA,NA
"4916","PN6349","319","重庆","石家庄",NA,NA,NA
"4917","PN6350","319","石家庄","重庆",NA,NA,NA
"4918","PN6350","319","石家庄","重庆",NA,NA,NA
"4919","PN6361","319","重庆","拉萨",NA,NA,NA
"4920","PN6362","319","拉萨","重庆",NA,NA,NA
"4921","TV9803","319","成都","拉萨",NA,NA,NA
"4922","TV9804","319","拉萨","成都",NA,NA,NA
"4923","TV9807","319","拉萨","阿里",NA,NA,NA
"4924","TV9808","319","阿里","拉萨",NA,NA,NA
"4925","TV9809","319","成都","昆明",NA,NA,NA
"4926","TV9810","319","昆明","成都",NA,NA,NA
"4927","TV9811","319","成都","杭州",NA,NA,NA
"4928","TV9812","319","杭州","成都",NA,NA,NA
"4929","TV9813","319","拉萨","重庆",NA,NA,NA
"4930","TV9814","319","重庆","拉萨",NA,NA,NA
"4931","TV9817","319","成都","西宁",NA,NA,NA
"4932","TV9818","319","西宁","成都",NA,NA,NA
"4933","TV9821","319","成都","三亚",NA,NA,NA
"4934","TV9822","319","三亚","成都",NA,NA,NA
"4935","TV9823","319","成都","拉萨",NA,NA,NA
"4936","TV9824","319","拉萨","成都",NA,NA,NA
"4937","TV9825","319","成都","贵阳",NA,NA,NA
"4938","TV9826","319","贵阳","成都",NA,NA,NA
"4939","TV9827","319","拉萨","宜宾","杭州",NA,NA
"4940","TV9828","319","杭州","宜宾","拉萨",NA,NA
"4941","TV9831","319","林芝","成都","深圳",NA,NA
"4942","TV9832","319","深圳","成都","林芝",NA,NA
"4943","TV9833","319","拉萨","林芝",NA,NA,NA
"4944","TV9834","319","林芝","拉萨",NA,NA,NA
"4945","TV9835","319","重庆","林芝",NA,NA,NA
"4946","TV9836","319","林芝","重庆",NA,NA,NA
"4947","TV9837","319","拉萨","兰州","石家庄",NA,NA
"4948","TV9838","319","石家庄","兰州","拉萨",NA,NA
"4949","TV9839","319","成都","南京",NA,NA,NA
"4950","TV9839","319","成都","南京",NA,NA,NA
"4951","TV9840","319","南京","成都",NA,NA,NA
"4952","TV9841","319","拉萨","西宁","南京",NA,NA
"4953","TV9842","319","南京","西宁","拉萨",NA,NA
"4954","TV9843","319","成都","日喀则",NA,NA,NA
"4955","TV9844","319","日喀则","成都",NA,NA,NA
"4956","TV9847","319","拉萨","昆明","深圳",NA,NA
"4957","TV9848","319","深圳","昆明","拉萨",NA,NA
"4958","TV9849","319","拉萨","昌都",NA,NA,NA
"4959","TV9850","319","昌都","拉萨",NA,NA,NA
"4960","TV9853","319","成都","拉萨",NA,NA,NA
"4961","TV9854","319","拉萨","成都",NA,NA,NA
"4962","TV9855","319","成都","拉萨",NA,NA,NA
"4963","TV9856","319","拉萨","成都",NA,NA,NA
"4964","TV9857","319","拉萨","南充","杭州",NA,NA
"4965","TV9858","319","杭州","南充","拉萨",NA,NA
"4966","TV9859","319","成都","铜仁",NA,NA,NA
"4967","TV9860","319","铜仁","成都",NA,NA,NA
"4968","TV9863","319","成都","拉萨",NA,NA,NA
"4969","TV9864","319","拉萨","成都",NA,NA,NA
"4970","TV9867","319","拉萨","达州","杭州",NA,NA
"4971","TV9868","319","杭州","达州","拉萨",NA,NA
"4972","TV9869","319","重庆","厦门",NA,NA,NA
"4973","TV9870","319","厦门","重庆",NA,NA,NA
"4974","TV9873","319","拉萨","重庆",NA,NA,NA
"4975","TV9874","319","重庆","拉萨",NA,NA,NA
"4976","TV9879","319","成都","沈阳",NA,NA,NA
"4977","TV9880","319","沈阳","成都",NA,NA,NA
"4978","TV9883","319","拉萨","西安",NA,NA,NA
"4979","TV9884","319","西安","拉萨",NA,NA,NA
"4980","TV9885","319","成都","长沙",NA,NA,NA
"4981","TV9886","319","长沙","成都",NA,NA,NA
"4982","TV9887","319","拉萨","绵阳","南京",NA,NA
"4983","TV9888","319","南京","绵阳","拉萨",NA,NA
"4984","TV9889","319","贵阳","沈阳",NA,NA,NA
"4985","TV9890","319","沈阳","贵阳",NA,NA,NA
"4986","TV9893","319","拉萨","昆明",NA,NA,NA
"4987","TV9894","319","昆明","拉萨",NA,NA,NA
"4988","TV9903","319","昆明","林芝",NA,NA,NA
"4989","TV9904","319","林芝","昆明",NA,NA,NA
"4990","TV9907","319","昌都","重庆","天津",NA,NA
"4991","TV9908","319","天津","重庆","昌都",NA,NA
"4992","TV9909","319","贵阳","郑州",NA,NA,NA
"4993","TV9910","319","郑州","贵阳",NA,NA,NA
"4994","TV9911","319","拉萨","长沙","青岛",NA,NA
"4995","TV9912","319","青岛","长沙","拉萨",NA,NA
"4996","TV9917","319","拉萨","阿里",NA,NA,NA
"4997","TV9918","319","阿里","拉萨",NA,NA,NA
"4998","3U8005","320","重庆","南昌",NA,NA,NA
"4999","3U8013","320","丽江","深圳",NA,NA,NA
"5000","3U8013","320","丽江","深圳",NA,NA,NA
"5001","3U8014","320","深圳","丽江",NA,NA,NA
"5002","3U8014","320","深圳","丽江",NA,NA,NA
"5003","3U8107/8","320","昆明","常州","青岛","常州","昆明"
"5004","3U8133","320","成都","西宁",NA,NA,NA
"5005","3U8134","320","西宁","成都",NA,NA,NA
"5006","3U8155","320","成都","西昌",NA,NA,NA
"5007","3U8156","320","西昌","成都",NA,NA,NA
"5008","3U8156","320","西昌","成都",NA,NA,NA
"5009","3U8197","320","重庆","合肥",NA,NA,NA
"5010","3U8198","320","合肥","重庆",NA,NA,NA
"5011","3U8215","320","昆明","郑州",NA,NA,NA
"5012","3U8216","320","郑州","昆明",NA,NA,NA
"5013","3U8222","320","福州","南宁","昆明",NA,NA
"5014","3U8222","320","福州","南宁","昆明",NA,NA
"5015","3U8231","320","重庆","青岛",NA,NA,NA
"5016","3U8232","320","青岛","重庆",NA,NA,NA
"5017","3U8232","320","青岛","重庆",NA,NA,NA
"5018","3U8232","320","青岛","重庆",NA,NA,NA
"5019","3U8232","320","青岛","重庆",NA,NA,NA
"5020","3U8243","320","昆明","厦门",NA,NA,NA
"5021","3U8244","320","厦门","昆明",NA,NA,NA
"5022","3U8245","320","昆明","合肥",NA,NA,NA
"5023","3U8245","320","昆明","合肥",NA,NA,NA
"5024","3U8246","320","合肥","昆明",NA,NA,NA
"5025","3U8246","320","合肥","昆明",NA,NA,NA
"5026","3U8246","320","合肥","昆明",NA,NA,NA
"5027","3U8317","320","重庆","郑州","延吉",NA,NA
"5028","3U8318","320","延吉","郑州","重庆",NA,NA
"5029","3U8333","320","成都","徐州","大连",NA,NA
"5030","3U8334","320","大连","徐州","成都",NA,NA
"5031","3U8357","320","成都","稻城",NA,NA,NA
"5032","3U8357","320","成都","稻城",NA,NA,NA
"5033","3U8357","320","成都","稻城",NA,NA,NA
"5034","3U8358","320","稻城","成都",NA,NA,NA
"5035","3U8358","320","稻城","成都",NA,NA,NA
"5036","3U8375","320","成都","青岛",NA,NA,NA
"5037","3U8376","320","青岛","成都",NA,NA,NA
"5038","3U8385","320","杭州","丽江",NA,NA,NA
"5039","3U8386","320","丽江","杭州",NA,NA,NA
"5040","3U8427","320","成都","桂林","连城",NA,NA
"5041","3U8428","320","连城","桂林","成都",NA,NA
"5042","3U8509","320","重庆","郑州",NA,NA,NA
"5043","3U8510","320","郑州","重庆",NA,NA,NA
"5044","3U8525","320","成都","乌鲁木齐","喀什",NA,NA
"5045","3U8526","320","喀什","乌鲁木齐","成都",NA,NA
"5046","3U8527","320","昆明","西安",NA,NA,NA
"5047","3U8528","320","西安","昆明",NA,NA,NA
"5048","3U8531","320","成都","太原","大同",NA,NA
"5049","3U8532","320","大同","太原","成都",NA,NA
"5050","3U8539","320","昆明","青岛",NA,NA,NA
"5051","3U8539","320","昆明","青岛",NA,NA,NA
"5052","3U8540","320","青岛","昆明",NA,NA,NA
"5053","3U8540","320","青岛","昆明",NA,NA,NA
"5054","3U8543","320","重庆","南京",NA,NA,NA
"5055","3U8544","320","南京","重庆",NA,NA,NA
"5056","3U8553","320","昆明","重庆","乌鲁木齐",NA,NA
"5057","3U8563","320","成都","黔江",NA,NA,NA
"5058","3U8564","320","黔江","成都",NA,NA,NA
"5059","3U8583","320","哈尔滨","郑州","绵阳",NA,NA
"5060","3U8584","320","绵阳","郑州","哈尔滨",NA,NA
"5061","3U8593","320","重庆","常州",NA,NA,NA
"5062","3U8594","320","常州","重庆",NA,NA,NA
"5063","3U8597","320","昆明","太原","哈尔滨",NA,NA
"5064","3U8597","320","昆明","太原","哈尔滨",NA,NA
"5065","3U8597","320","昆明","太原","哈尔滨",NA,NA
"5066","3U8598","320","哈尔滨","太原","昆明",NA,NA
"5067","3U8661","320","成都","昆明",NA,NA,NA
"5068","3U8662","320","昆明","成都",NA,NA,NA
"5069","3U8667","320","成都","昆明",NA,NA,NA
"5070","3U8667","320","成都","昆明",NA,NA,NA
"5071","3U8668","320","昆明","成都",NA,NA,NA
"5072","3U8669","320","昆明","成都","石家庄",NA,NA
"5073","3U8670","320","石家庄","成都","昆明",NA,NA
"5074","3U8670","320","石家庄","成都","昆明",NA,NA
"5075","3U8670","320","石家庄","成都","昆明",NA,NA
"5076","3U8679","320","重庆","丽江",NA,NA,NA
"5077","3U8680","320","丽江","重庆",NA,NA,NA
"5078","3U8701","320","成都","深圳",NA,NA,NA
"5079","3U8701","320","成都","深圳",NA,NA,NA
"5080","3U8702","320","深圳","成都",NA,NA,NA
"5081","3U8702","320","深圳","成都",NA,NA,NA
"5082","3U8702","320","深圳","成都",NA,NA,NA
"5083","3U8711","320","成都","宜昌","常州",NA,NA
"5084","3U8711","320","成都","宜昌","常州",NA,NA
"5085","3U8712","320","常州","宜昌","成都",NA,NA
"5086","3U8712","320","常州","宜昌","成都",NA,NA
"5087","3U8715","320","重庆","三亚",NA,NA,NA
"5088","3U8716","320","三亚","重庆",NA,NA,NA
"5089","3U8721","320","重庆","乌鲁木齐","布尔津",NA,NA
"5090","3U8722","320","布尔津","乌鲁木齐","重庆",NA,NA
"5091","3U8757","320","成都","三亚",NA,NA,NA
"5092","3U8758","320","三亚","成都",NA,NA,NA
"5093","3U8767","320","昆明","南宁",NA,NA,NA
"5094","3U8768","320","南宁","昆明",NA,NA,NA
"5095","3U8781","320","重庆","深圳",NA,NA,NA
"5096","3U8782","320","深圳","重庆",NA,NA,NA
"5097","3U8783","320","重庆","深圳",NA,NA,NA
"5098","3U8783","320","重庆","深圳",NA,NA,NA
"5099","3U8784","320","深圳","重庆",NA,NA,NA
"5100","3U8785","320","成都","太原","唐山",NA,NA
"5101","3U8786","320","唐山","太原","成都",NA,NA
"5102","3U8797","320","成都","万县","深圳",NA,NA
"5103","3U8798","320","深圳","万县","成都",NA,NA
"5104","3U8807","320","昆明","徐州","沈阳",NA,NA
"5105","3U8808","320","沈阳","徐州","昆明",NA,NA
"5106","3U8823","320","昆明","南昌",NA,NA,NA
"5107","3U8823","320","昆明","南昌",NA,NA,NA
"5108","3U8823","320","昆明","南昌",NA,NA,NA
"5109","3U8824","320","南昌","昆明",NA,NA,NA
"5110","3U8824","320","南昌","昆明",NA,NA,NA
"5111","3U8824","320","南昌","昆明",NA,NA,NA
"5112","3U8841","320","成都","乌鲁木齐",NA,NA,NA
"5113","3U8842","320","乌鲁木齐","成都",NA,NA,NA
"5114","3U8842","320","乌鲁木齐","成都",NA,NA,NA
"5115","3U8842","320","乌鲁木齐","成都",NA,NA,NA
"5116","3U8843","320","成都","济南","哈尔滨",NA,NA
"5117","3U8843","320","成都","济南","哈尔滨",NA,NA
"5118","3U8844","320","哈尔滨","济南","成都",NA,NA
"5119","3U8844","320","哈尔滨","济南","成都",NA,NA
"5120","3U8844","320","哈尔滨","济南","成都",NA,NA
"5121","3U8848","320","哈尔滨","郑州","昆明",NA,NA
"5122","3U8851","320","重庆","兰州",NA,NA,NA
"5123","3U8852","320","兰州","重庆",NA,NA,NA
"5124","3U8858","320","长春","郑州","成都",NA,NA
"5125","3U8858","320","长春","郑州","成都",NA,NA
"5126","3U8861","320","成都","天津",NA,NA,NA
"5127","3U8861","320","成都","天津",NA,NA,NA
"5128","3U8861","320","成都","天津",NA,NA,NA
"5129","3U8861","320","成都","天津",NA,NA,NA
"5130","3U8862","320","天津","成都",NA,NA,NA
"5131","3U8862","320","天津","成都",NA,NA,NA
"5132","3U8863","320","重庆","天津","长春",NA,NA
"5133","3U8864","320","长春","天津","重庆",NA,NA
"5134","3U8864","320","长春","天津","重庆",NA,NA
"5135","3U8865","320","昆明","宁波",NA,NA,NA
"5136","3U8865","320","昆明","宁波",NA,NA,NA
"5137","3U8866","320","宁波","昆明",NA,NA,NA
"5138","3U8866","320","宁波","昆明",NA,NA,NA
"5139","3U8869","320","成都","厦门",NA,NA,NA
"5140","3U8870","320","厦门","成都",NA,NA,NA
"5141","3U8870","320","厦门","成都",NA,NA,NA
"5142","3U8871","320","重庆","乌鲁木齐",NA,NA,NA
"5143","3U8872","320","乌鲁木齐","重庆",NA,NA,NA
"5144","3U8897","320","成都","邯郸",NA,NA,NA
"5145","3U8898","320","邯郸","成都",NA,NA,NA
"5146","3U8901","320","昆明","珠海",NA,NA,NA
"5147","3U8902","320","珠海","昆明",NA,NA,NA
"5148","3U8907","320","重庆","长沙","温州",NA,NA
"5149","3U8908","320","温州","长沙","重庆",NA,NA
"5150","3U8911","320","成都","杭州",NA,NA,NA
"5151","3U8912","320","杭州","成都",NA,NA,NA
"5152","3U8915","320","成都","青岛",NA,NA,NA
"5153","3U8916","320","青岛","成都",NA,NA,NA
"5154","3U8917","320","昆明","厦门",NA,NA,NA
"5155","3U8918","320","厦门","昆明",NA,NA,NA
"5156","3U8918","320","厦门","昆明",NA,NA,NA
"5157","3U8919","320","成都","杭州",NA,NA,NA
"5158","3U8920","320","杭州","成都",NA,NA,NA
"5159","3U8921","320","重庆","揭阳",NA,NA,NA
"5160","3U8922","320","揭阳","重庆",NA,NA,NA
"5161","3U8923","320","成都","南京",NA,NA,NA
"5162","3U8924","320","南京","成都",NA,NA,NA
"5163","3U8929","320","昆明","长沙","沈阳",NA,NA
"5164","3U8930","320","沈阳","长沙","昆明",NA,NA
"5165","3U8930","320","沈阳","长沙","昆明",NA,NA
"5166","3U8931","320","成都","温州",NA,NA,NA
"5167","3U8932","320","温州","成都",NA,NA,NA
"5168","3U8932","320","温州","成都",NA,NA,NA
"5169","3U8941","320","昆明","贵阳","温州",NA,NA
"5170","3U8942","320","温州","贵阳","昆明",NA,NA
"5171","3U8942","320","温州","贵阳","昆明",NA,NA
"5172","3U8947","320","昆明","济南",NA,NA,NA
"5173","3U8948","320","济南","昆明",NA,NA,NA
"5174","3U8948","320","济南","昆明",NA,NA,NA
"5175","3U8949","320","重庆","无锡",NA,NA,NA
"5176","3U8950","320","无锡","重庆",NA,NA,NA
"5177","3U8950","320","无锡","重庆",NA,NA,NA
"5178","3U8950","320","无锡","重庆",NA,NA,NA
"5179","3U8955","320","重庆","张家界",NA,NA,NA
"5180","3U8956","320","张家界","重庆",NA,NA,NA
"5181","3U8967","320","昆明","重庆","大连",NA,NA
"5182","3U8983","320","重庆","宁波",NA,NA,NA
"5183","3U8984","320","宁波","重庆",NA,NA,NA
"5184","3U8985","320","成都","武汉","南通",NA,NA
"5185","3U8986","320","南通","武汉","成都",NA,NA
"5186","3U8987","320","成都","西宁",NA,NA,NA
"5187","3U8988","320","西宁","成都",NA,NA,NA
"5188","9C8669","320","昆明","连云港","长春",NA,NA
"5189","9C8670","320","长春","连云港","昆明",NA,NA
"5190","9C8677","320","昆明","常州","长春",NA,NA
"5191","9C8678","320","长春","常州","昆明",NA,NA
"5192","A67105/6","320","昆明","南昌","昆明",NA,NA
"5193","A67107/8","320","昆明","郑州","昆明",NA,NA
"5194","CA1741","320","杭州","成都",NA,NA,NA
"5195","CA1742","320","成都","杭州",NA,NA,NA
"5196","CA1745","320","杭州","成都",NA,NA,NA
"5197","CA1746","320","成都","杭州",NA,NA,NA
"5198","CA1959","320","温州","成都",NA,NA,NA
"5199","CA1960","320","成都","温州",NA,NA,NA
"5200","CA4151","320","成都","乌鲁木齐",NA,NA,NA
"5201","CA4151","320","成都","乌鲁木齐",NA,NA,NA
"5202","CA4151","320","成都","乌鲁木齐",NA,NA,NA
"5203","CA4151","320","成都","乌鲁木齐",NA,NA,NA
"5204","CA4152","320","乌鲁木齐","成都",NA,NA,NA
"5205","CA4152","320","乌鲁木齐","成都",NA,NA,NA
"5206","CA4153","320","成都","乌鲁木齐",NA,NA,NA
"5207","CA4154","320","乌鲁木齐","成都",NA,NA,NA
"5208","CA4157","320","成都","乌鲁木齐",NA,NA,NA
"5209","CA4159","320","成都","库尔勒",NA,NA,NA
"5210","CA4160","320","库尔勒","成都",NA,NA,NA
"5211","CA4175","320","昆明","沈阳",NA,NA,NA
"5212","CA4175","320","昆明","沈阳",NA,NA,NA
"5213","CA4176","320","沈阳","昆明",NA,NA,NA
"5214","CA4176","320","沈阳","昆明",NA,NA,NA
"5215","CA4181","320","成都","太原",NA,NA,NA
"5216","CA4182","320","太原","成都",NA,NA,NA
"5217","CA4187","320","成都","天津",NA,NA,NA
"5218","CA4187","320","成都","天津",NA,NA,NA
"5219","CA4188","320","天津","成都",NA,NA,NA
"5220","CA4188","320","天津","成都",NA,NA,NA
"5221","CA4188","320","天津","成都",NA,NA,NA
"5222","CA4192","320","乌鲁木齐","成都",NA,NA,NA
"5223","CA4192","320","乌鲁木齐","成都",NA,NA,NA
"5224","CA4206","320","西宁","成都",NA,NA,NA
"5225","CA4206","320","西宁","成都",NA,NA,NA
"5226","CA4209","320","成都","兰州",NA,NA,NA
"5227","CA4210","320","兰州","成都",NA,NA,NA
"5228","CA4214","320","西宁","成都",NA,NA,NA
"5229","CA4229","320","成都","福州",NA,NA,NA
"5230","CA4230","320","福州","成都",NA,NA,NA
"5231","CA4243","320","成都","阿克苏",NA,NA,NA
"5232","CA4244","320","阿克苏","成都",NA,NA,NA
"5233","CA4275","320","昆明","哈尔滨",NA,NA,NA
"5234","CA4276","320","哈尔滨","昆明",NA,NA,NA
"5235","CA4314","320","深圳","成都",NA,NA,NA
"5236","CA4314","320","深圳","成都",NA,NA,NA
"5237","CA4321","320","成都","郑州",NA,NA,NA
