"","city1_2","flight","plane","flag"
"3510","昆明西安","GS7654","320",3621
"3511","昆明西安","8L9993","73G",3621
"3512","昆明西安","3U8527","320",3621
"3513","昆明西安","KY8253","73G",3621
"3514","昆明西安","GS7858","320",3621
"3515","昆明西安","8L9983","73G",3621
"3516","昆明西安","MU2362","320",3621
"3517","昆明西安","CZ6270","320",3621
"3518","昆明西安","KY8237","73G",3621
"3519","昆明西安","CZ6270","320",3621
"3520","昆明西安","HU7850","738",3621
"3521","昆明西安","CZ6270","320",3621
"3522","昆明西安","CZ6270","320",3621
"3523","昆明西安","KY8213","73G",3621
"3524","昆明西安","MU2208","320",3621
"3525","昆明西宁","MU2360","320",2465
"3526","昆明西双版纳","KY8209","73G",17867
"3527","昆明西双版纳","8L9906","73G",17867
"3528","昆明西双版纳","8L9906","73G",17867
"3529","昆明西双版纳","DR6511","73G",17867
"3530","昆明西双版纳","3U8621/2","319",17867
"3531","昆明西双版纳","DR6509","73G",17867
"3532","昆明西双版纳","8L9906","73G",17867
"3533","昆明西双版纳","8L9906","73G",17867
"3534","昆明西双版纳","MU9757","73G",17867
"3535","昆明西双版纳","8L9914","73G",17867
"3536","昆明西双版纳","MU9758","73G",17867
"3537","昆明西双版纳","8L9908","73G",17867
"3538","昆明西双版纳","8L9831/2","73G",17867
"3539","昆明西双版纳","MU5913","73G",17867
"3540","昆明西双版纳","MU9758","73G",17867
"3541","昆明西双版纳","8L9922/1","73G",17867
"3542","昆明西双版纳","MU5911","73G",17867
"3543","昆明西双版纳","MU9757","73G",17867
"3544","昆明西双版纳","8L9912","73G",17867
"3545","昆明西双版纳","MU5903","73G",17867
"3546","昆明西双版纳","MU5917","73G",17867
"3547","昆明西双版纳","MU9757","73G",17867
"3548","昆明西双版纳","MU9756","73G",17867
"3549","昆明西双版纳","BK2743","737",17867
"3550","昆明西双版纳","MU5915/6","737",17867
"3551","昆明西双版纳","8L9848","73G",17867
"3552","昆明西双版纳","MU5905","73G",17867
"3553","昆明西双版纳","MU5905","73G",17867
"3554","昆明西双版纳","8L9814","73G",17867
"3555","昆明西双版纳","8L9902","73G",17867
"3556","昆明西双版纳","MU5913","73G",17867
"3557","昆明西双版纳","KY8207/8","737",17867
"3558","昆明西双版纳","MU9757","73G",17867
"3559","昆明西双版纳","3U8625","319",17867
"3560","昆明西双版纳","EU2225","319",17867
"3561","昆明西双版纳","JD5790","319",17867
"3562","昆明西双版纳","8L9916","73G",17867
"3563","昆明西双版纳","8L9914","73G",17867
"3564","昆明西双版纳","3U8619","319",17867
"3565","昆明西双版纳","MU9757","73G",17867
"3566","昆明西双版纳","8L9908","73G",17867
"3567","昆明西双版纳","MU5901","73G",17867
"3568","昆明西双版纳","8L9912","73G",17867
"3569","昆明襄阳","DR6515","73G",22919
"3570","昆明兴义","MU5817","73G",9301
"3571","昆明徐州","3U8853","321",2490
"3572","昆明徐州","3U8853","321",2490
"3573","昆明徐州","3U8807","320",2490
"3574","昆明徐州","GJ8689","320",2490
"3575","昆明宜宾","MU9713","738",8245
"3576","昆明宜宾","MU5869","738",8245
"3577","昆明宜宾","MU9713","738",8245
"3578","昆明宜宾","MU5873","738",8245
"3579","昆明宜昌","MU2434","320",9632
"3580","昆明宜昌","8L9877","73G",9632
"3581","昆明宜昌","8L9871","73G",9632
"3582","昆明宜昌","8L9871","73G",9632
"3583","昆明宜春","8L9887","319",22924
"3584","昆明义乌","CZ6562","738",17946
"3585","昆明银川","8L9995","73G",22736
"3586","昆明银川","MU5795","737",22736
"3587","昆明银川","8L9995","73G",22736
"3588","昆明银川","MU2186","320",22736
"3589","昆明银川","MU2186","320",22736
"3590","昆明银川","GJ8659","320",22736
"3591","昆明永州","MU5807","738",17909
"3592","昆明永州","MU5785","73G",17909
"3593","昆明运城","CA1482","737",10079
"3594","昆明运城","KY8325","737",10079
"3595","昆明湛江","MU5883","738",7414
"3596","昆明张家界","HO1020","320",22343
"3597","昆明张家界","HO1018","320",22343
"3598","昆明长沙","KY8277","73G",12519
"3599","昆明长沙","MU2716","320",12519
"3600","昆明长沙","MU5749","73G",12519
"3601","昆明长沙","FM9398","738",12519
"3602","昆明长沙","MU2706","320",12519
"3603","昆明长沙","MU5755","737",12519
"3604","昆明长沙","BK2812","737",12519
"3605","昆明长沙","CZ3468","320",12519
"3606","昆明长沙","CZ6428","320",12519
"3607","昆明长沙","BK2798","737",12519
"3608","昆明长沙","FM9398","738",12519
"3609","昆明长沙","3U8929","320",12519
"3610","昆明长沙","KY8263","73G",12519
"3611","昆明长沙","3U8685","321",12519
"3612","昆明长沙","CZ6428","320",12519
"3613","昆明长治","DR6555","73G",24532
"3614","昆明昭通","MU9743","73G",23775
"3615","昆明昭通","MU5969","73G",23775
"3616","昆明昭通","MU9743","73G",23775
"3617","昆明昭通","MU5989","738",23775
"3618","昆明郑州","3U8847","319",10299
"3619","昆明郑州","KY8211","73G",10299
"3620","昆明郑州","3U8847","319",10299
"3621","昆明郑州","8L9955","73G",10299
"3622","昆明郑州","3U8847","319",10299
"3623","昆明郑州","CZ3496","738",10299
"3624","昆明郑州","8L9951","73G",10299
"3625","昆明郑州","CZ6602","733",10299
"3626","昆明郑州","3U8215","320",10299
"3627","昆明郑州","MU5829","738",10299
"3628","昆明郑州","8L9651","73G",10299
"3629","昆明郑州","MU5576","320",10299
"3630","昆明郑州","MU5831","738",10299
"3631","昆明郑州","ZH9637","320",10299
"3632","昆明郑州","MU5823","738",10299
"3633","昆明郑州","A67107/8","320",10299
"3634","昆明郑州","3U8847","319",10299
"3635","昆明郑州","MU5839","738",10299
"3636","昆明郑州","KY8257","73G",10299
"3637","昆明郑州","8L9973","73G",10299
"3638","昆明郑州","8L9953","73G",10299
"3639","昆明郑州","MU5765","738",10299
"3640","昆明重庆","CZ6460","319",30
"3641","昆明重庆","MU2244","738",30
"3642","昆明重庆","OQ2358","319",30
"3643","昆明重庆","MU5861","738",30
"3644","昆明重庆","OQ2328","319",30
"3645","昆明重庆","DR6531","73G",30
"3646","昆明重庆","3U8967","320",30
"3647","昆明重庆","SC4720","738",30
"3648","昆明重庆","MU5472","320",30
"3649","昆明重庆","CZ6460","319",30
"3650","昆明重庆","CZ6404","319",30
"3651","昆明重庆","MU5450","320",30
"3652","昆明重庆","KY8295","73G",30
"3653","昆明重庆","MU2986","320",30
"3654","昆明重庆","KY8227","73G",30
"3655","昆明重庆","MU2996","319",30
"3656","昆明重庆","3U8553","320",30
"3657","昆明重庆","3U8513","319",30
"3658","昆明重庆","MU2976","319",30
"3659","昆明重庆","8L9863","319",30
"3660","昆明重庆","CZ6950","73G",30
"3661","昆明珠海","3U8901","320",2669
"3662","昆明珠海","CZ3748","738",2669
"3663","昆明珠海","CZ3748","738",2669
"3664","昆明珠海","8L9893","73G",2669
"3665","昆明遵义","9C8824","320",17967
"3666","拉萨阿里","TV9807","319",10094
"3667","拉萨阿里","TV9917","319",10094
"3668","拉萨昌都","TV9849","319",21356
"3669","拉萨成都","TV9804","319",13283
"3670","拉萨成都","CA4402","330",13283
"3671","拉萨成都","MU5474","319",13283
"3672","拉萨成都","TV9881","319",13283
"3673","拉萨成都","3U8698","330",13283
"3674","拉萨成都","TV9854","319",13283
"3675","拉萨成都","TV9824","319",13283
"3676","拉萨成都","CA4111","319",13283
"3677","拉萨成都","TV9864","319",13283
"3678","拉萨成都","CA4406","319",13283
"3679","拉萨成都","CA4404","319",13283
"3680","拉萨成都","TV9856","319",13283
"3681","拉萨成都","3U8658","330",13283
"3682","拉萨成都","3U8696","319",13283
"3683","拉萨成都","CA4111","319",13283
"3684","拉萨达州","TV9867","319",24756
"3685","拉萨迪庆","MU5940","73G",17862
"3686","拉萨昆明","MU9732","738",6462
"3687","拉萨昆明","TV9893","319",6462
"3688","拉萨昆明","TV9847","319",6462
"3689","拉萨兰州","TV9837","319",23009
"3690","拉萨兰州","TV9871/2","319",23009
"3691","拉萨丽江","3U8818","319",20749
"3692","拉萨林芝","TV9833","319",19186
"3693","拉萨绵阳","TV9887","319",20781
"3694","拉萨绵阳","3U8776","319",20781
"3695","拉萨南充","TV9857","319",23075
"3696","拉萨西安","MU2334","319",2469
"3697","拉萨西安","TV9883","319",2469
"3698","拉萨西安","MU2336","319",2469
"3699","拉萨西安","3U8754","319",2469
"3700","拉萨西宁","3U8688","319",10846
"3701","拉萨西宁","TV9841","319",10846
"3702","拉萨西宁","TV9861","319",10846
"3703","拉萨夏河","3U8600","319",20112
"3704","拉萨宜宾","TV9827","319",20792
"3705","拉萨玉树","MU5282","319",23087
"3706","拉萨长沙","TV9911","319",22064
"3707","拉萨郑州","PN6294","319",19510
"3708","拉萨重庆","TV9813","319",4432
"3709","拉萨重庆","TV9873","319",4432
"3710","拉萨重庆","3U8634","319",4432
"3711","拉萨重庆","CA4419","319",4432
"3712","拉萨重庆","CZ3464","319",4432
"3713","拉萨重庆","OQ2366","319",4432
"3714","拉萨重庆","PN6362","319",4432
"3715","拉萨重庆","PN6272","319",4432
"3716","拉萨重庆","3U8666","319",4432
"3717","拉萨重庆","MF8412","73G",4432
"3718","拉萨重庆","MF8468","73G",4432
"3719","兰州成都","EU2260","319",9876
"3720","兰州成都","MU2480","738",9876
"3721","兰州成都","MU2480","738",9876
"3722","兰州成都","MU2413","320",9876
"3723","兰州成都","CA4210","320",9876
"3724","兰州成都","CA4208","319",9876
"3725","兰州成都","MU2472","738",9876
"3726","兰州大连","HU7686","737",10639
"3727","兰州大连","HU7686","737",10639
"3728","兰州广州","MU5285","320",3132
"3729","兰州广州","CZ3206","319",3132
"3730","兰州广州","MU2608","738",3132
"3731","兰州广州","HU7886","737",3132
"3732","兰州贵阳","MU9906","738",13123
"3733","兰州贵阳","3U8673","320",13123
"3734","兰州贵阳","MU2189","320",13123
"3735","兰州贵阳","MU9906","738",13123
"3736","兰州贵阳","CZ3788","738",13123
"3737","兰州贵阳","HU7342","738",13123
"3738","兰州桂林","HU7372","738",6536
"3739","兰州杭州","MU2446","320",1444
"3740","兰州杭州","CA1766","319",1444
"3741","兰州杭州","GJ8760","320",1444
"3742","兰州杭州","MF8258","738",1444
"3743","兰州杭州","CA1768","319",1444
"3744","兰州合肥","QW9852","320",20231
"3745","兰州呼和浩特","JD5240","319",7902
"3746","兰州呼和浩特","SC8707","738",7902
"3747","兰州济南","CZ6450","320",3464
"3748","兰州济南","CZ6450","319",3464
"3749","兰州济南","SC8742","738",3464
"3750","兰州济南","CZ6450","320",3464
"3751","兰州昆明","QW9804","320",1656
"3752","兰州昆明","MU2249","320",1656
"3753","兰州昆明","DR6538","73G",1656
"3754","兰州泸州","GX8830","E90",25441
"3755","兰州吕梁","MU5142","320",24127
"3756","兰州绵阳","8L9816","73G",17735
"3757","兰州绵阳","8L9816","73G",17735
"3758","兰州绵阳","8L9816","73G",17735
"3759","兰州绵阳","ZH9482","738",17735
"3760","兰州南昌","HU6039/40","737",20560
"3761","兰州南京","MU2447","320",8977
"3762","兰州南京","MF8288","738",8977
"3763","兰州南京","MU2257","320",8977
"3764","兰州南京","MF8288","73G",8977
"3765","兰州南京","HU7365","738",8977
"3766","兰州南京","QW9831/2","320",8977
"3767","兰州南京","QW9831/2","320",8977
"3768","兰州南京","MU2257","320",8977
"3769","兰州南宁","JD5588","319",20730
"3770","兰州南宁","DZ6221","738",20730
"3771","兰州青岛","SC4679","738",1908
"3772","兰州青岛","SC4679","738",1908
"3773","兰州庆阳","GS7642","E90",9227
"3774","兰州庆阳","KN5606","738",9227
"3775","兰州三亚","JD5526","319",3818
"3776","兰州三亚","JD5526","319",3818
"3777","兰州厦门","SC8766","738",2407
"3778","兰州深圳","ZH9316","320",7016
"3779","兰州深圳","ZH9316","738",7016
"3780","兰州深圳","ZH9316","738",7016
"3781","兰州深圳","HU7266","738",7016
"3782","兰州深圳","HU7268","738",7016
"3783","兰州深圳","DZ6212","738",7016
"3784","兰州深圳","HU7268","738",7016
"3785","兰州沈阳","9C8504","320",2082
"3786","兰州十堰","HU7306","738",25439
"3787","兰州石家庄","GJ8798","320",17704
"3788","兰州石家庄","MU5254","320",17704
"3789","兰州太原","SC4608","738",9369
"3790","兰州太原","HU7699/70","738",9369
"3791","兰州太原","MU5527/8","320",9369
"3792","兰州天津","CA1246","738",50
"3793","兰州天津","HU7363","738",50
"3794","兰州天津","HU7363","738",50
"3795","兰州天津","3U8568","320",50
"3796","兰州天津","CA1246","738",50
"3797","兰州天津","CA1246","738",50
"3798","兰州天津","CA1246","738",50
