"","city1_2","flight","plane","flag"
"11844","银川乌鲁木齐","SC4911/2","733",6946
"11845","银川乌鲁木齐","SC4911/2","733",6946
"11846","银川乌鲁木齐","CA1905/6","320",6946
"11847","银川乌鲁木齐","MU2789","320",6946
"11848","银川乌鲁木齐","MU2089/90","73G",6946
"11849","银川乌鲁木齐","MU2789","320",6946
"11850","银川乌鲁木齐","MU2487/8","738",6946
"11851","银川武汉","SC4798","CR2",6918
"11852","银川西安","HU7847","733",5733
"11853","银川西安","MU2409/10","320",5733
"11854","银川西安","MU2265/6","320",5733
"11855","银川西安","MU2409/10","319",5733
"11856","银川西安","MU2265/6","320",5733
"11857","银川西安","MU2409/10","320",5733
"11858","银川西安","ZH9170","320",5733
"11859","银川西安","3U8685/6","319",5733
"11860","银川西安","JR1520","MA6",5733
"11861","银川西安","MU2301","320",5733
"11862","银川西安","ZH9988","320",5733
"11863","银川榆林","JR1518","MA6",23744
"11864","银川长沙","MU2265/6","320",11345
"11865","银川长沙","MU2265/6","320",11345
"11866","银川郑州","SC4800","738",4478
"11867","银川重庆","GS6527/8","E90",2006
"11868","银川重庆","GS6527/8","E90",2006
"11869","永州北京首都","CZ3163/4","320",20772
"11870","永州北京首都","CZ3163/4","320",20772
"11871","永州昆明","CZ3931/2","733",17909
"11872","永州昆明","CZ3931/2","733",17909
"11873","永州昆明","CZ3931/2","733",17909
"11874","永州昆明","CZ3931/2","733",17909
"11875","永州长沙","CZ3163/4","320",21404
"11876","永州长沙","CZ3163/4","320",21404
"11877","榆林北京南苑","KN2913/4","73G",43
"11878","榆林北京南苑","KN2915/6","73G",43
"11879","榆林北京南苑","KN2913/4","73G",43
"11880","榆林北京首都","GS7547/8","E90",43
"11881","榆林广州","ZH9636","320",21819
"11882","榆林昆明","BK2879/80","738",13190
"11883","榆林昆明","BK2879/80","738",13190
"11884","榆林太原","JR1518","MA6",21622
"11885","榆林西安","ZH9636","320",21606
"11886","榆林西安","GS7517/8","E90",21606
"11887","榆林西安","MU2128","320",21606
"11888","榆林西安","GS7525/6","e90",21606
"11889","榆林西安","GS7513/4","E90",21606
"11890","榆林西安","GS7515/6","E90",21606
"11891","榆林西安","GS7512","E90",21606
"11892","榆林西安","MU2287/8","320",21606
"11893","榆林西安","HU7812","738",21606
"11894","榆林西安","GS6423/4","E90",21606
"11895","榆林西安","MU2277/8","319",21606
"11896","榆林银川","JR1517","MA6",23744
"11897","玉树西安","MU2314","319",21137
"11898","玉树西宁","MU2314","319",19259
"11899","运城北京首都","CA1139/40","733",10430
"11900","运城北京首都","CA1133/4","733",10430
"11901","运城北京首都","CA1237/8","738",10430
"11902","运城成都","CA4183/4","319",9345
"11903","运城成都","CA4183/4","319",9345
"11904","运城福州","MU2169/70","73G",7248
"11905","运城福州","MU2169/70","73G",7248
"11906","运城福州","MU2169/70","73G",7248
"11907","运城福州","MU2169/70","73G",7248
"11908","运城福州","MU2169/70","73G",7248
"11909","运城福州","MU2169/70","73G",7248
"11910","运城广州","CA1391/2","733",6610
"11911","运城贵阳","G52738","CR2",7850
"11912","运城贵阳","G52738","CR2",7850
"11913","运城海口","MU5205/6","73G",12125
"11914","运城海口","MU5205/6","73G",12125
"11915","运城南京","MU2742","ERJ",12761
"11916","运城厦门","MU2873/4","ERJ",8478
"11917","运城厦门","MU2873/4","ERJ",8478
"11918","运城厦门","MU2873/4","ERJ",8478
"11919","运城厦门","MU2095/6","73G",8478
"11920","运城厦门","MU2095/6","73G",8478
"11921","运城厦门","MU2873/4","ERJ",8478
"11922","运城上海虹桥","FM9145/6","738",8228
"11923","运城深圳","ZH9840","320",8357
"11924","运城深圳","ZH9840","320",8357
"11925","运城太原","G52737","CR2",8771
"11926","运城太原","G52737","CR2",8771
"11927","运城太原","JR1545/6","MA6",8771
"11928","运城太原","MU2743/4","ERJ",8771
"11929","运城太原","ZH9839","320",8771
"11930","运城武汉","MU2873/4","ERJ",8457
"11931","运城武汉","MU2873/4","ERJ",8457
"11932","运城武汉","MU2873/4","ERJ",8457
"11933","运城武汉","MU2873/4","ERJ",8457
"11934","运城重庆","GS6677/8","E90",11696
"11935","运城重庆","GS6677/8","E90",11696
"11936","运城重庆","GS6677/8","E90",11696
"11937","运城重庆","GS6677/8","E90",11696
"11938","运城重庆","GS6677/8","E90",11696
"11939","运城重庆","GS6677/8","E90",11696
"11940","湛江北京首都","CA1877/8","738",1875
"11941","湛江北京首都","CA1877/8","738",1875
"11942","湛江成都","CA4237/8","319",2012
"11943","湛江广州","CZ3325/6","ERJ",16855
"11944","湛江广州","CZ3327/8","319",16855
"11945","湛江广州","CZ3323/4","319",16855
"11946","湛江广州","CZ3325/6","ERJ",16855
"11947","湛江广州","CZ3329/30","319",16855
"11948","湛江广州","CZ6931/2","ERJ",16855
"11949","湛江广州","CZ3327/8","319",16855
"11950","湛江广州","CZ3321/2","319",16855
"11951","湛江贵阳","G52782","CR2",8260
"11952","湛江贵阳","G52782","CR2",8260
"11953","湛江海口","G52755/6","cr2",10465
"11954","湛江上海浦东","FM9387/8","738",25720
"11955","湛江深圳","ZH9905/6","738",17516
"11956","湛江重庆","G52782","CR2",8806
"11957","湛江重庆","G52782","CR2",8806
"11958","张家界北京首都","CA1359/60","738",7454
"11959","张家界北京首都","CZ3357/8","321",7454
"11960","张家界常州","3U8597/8","320",9457
"11961","张家界常州","3U8597/8","320",9457
"11962","张家界成都","CA4377/8","319",9387
"11963","张家界成都","CA4377/8","319",9387
"11964","张家界成都","CA4377/8","319",9387
"11965","张家界大连","EU2741/2","319",2616
"11966","张家界广州","FM9389","738",2213
"11967","张家界广州","CZ3381/2","319",2213
"11968","张家界广州","CZ3385/6","319",2213
"11969","张家界杭州","MU5290","320",2884
"11970","张家界南昌","EU2763/4","319",2694
"11971","张家界南京","MU2717/8","320",3252
"11972","张家界南京","MU2717/8","320",3252
"11973","张家界南京","MU2717/8","320",3252
"11974","张家界南京","3U8763/4","319",3252
"11975","张家界南京","MU2708","320",3252
"11976","张家界南京","MU2708","320",3252
"11977","张家界南京","3U8763/4","319",3252
"11978","张家界南京","MU2717/8","320",3252
"11979","张家界南京","MU2717/8","320",3252
"11980","张家界南京","CZ3925/6","320",3252
"11981","张家界南京","MU2718","320",3252
"11982","张家界南京","MU2708","320",3252
"11983","张家界南京","3U8763/4","319",3252
"11984","张家界南京","3U8763/4","319",3252
"11985","张家界南京","MU2717/8","320",3252
"11986","张家界宁波","MU5242","320",17268
"11987","张家界青岛","CZ3983","320",13141
"11988","张家界青岛","CZ3983","320",13141
"11989","张家界上海浦东","MU5372","320",5467
"11990","张家界上海浦东","FM9341/2","738",5467
"11991","张家界上海浦东","FM9343/4","738",5467
"11992","张家界上海浦东","9C8871/2","320",5467
"11993","张家界上海浦东","9C8967/8","320",5467
"11994","张家界上海浦东","CZ3964","738",5467
"11995","张家界深圳","CZ3991/2","320",8663
"11996","张家界深圳","CZ3991/2","320",8663
"11997","张家界深圳","CZ3991/2","320",8663
"11998","张家界天津","BK2813/4","738",9427
"11999","张家界无锡","MU2957/8","320",20031
"12000","张家界无锡","MU2957/8","320",20031
"12001","张家界武汉","MU2493/4","ERJ",3741
"12002","张家界武汉","MU2495/6","ERJ",3741
"12003","张家界武汉","MU2495/6","ERJ",3741
"12004","张家界西安","MU2322","320",6642
"12005","张家界长沙","CZ3313/4","321",4122
"12006","张家界长沙","CZ3983","320",4122
"12007","张家界长沙","CZ3983","320",4122
"12008","长春白山","CZ6557","321",18947
"12009","长春包头","CZ6459/60","319",12951
"12010","长春包头","CZ6459/60","319",12951
"12011","长春包头","CZ6459/60","319",12951
"12012","长春包头","CZ6459/60","319",12951
"12013","长春北京首都","MU2069","738",8945
"12014","长春北京首都","MU2069","738",8945
"12015","长春北京首都","MU2070/69","320",8945
"12016","长春北京首都","CZ6143/4","319",8945
"12017","长春北京首都","CA1629/30","738",8945
"12018","长春北京首都","HU7766","734",8945
"12019","长春北京首都","CZ6141/2","319",8945
"12020","长春北京首都","CZ6145/6","319",8945
"12021","长春北京首都","MU2069","738",8945
"12022","长春北京首都","CA1647/8","738",8945
"12023","长春北京首都","CA1661/2","738",8945
"12024","长春北京首都","CA1649/50","738",8945
"12025","长春北京首都","CZ6149/50","321",8945
"12026","长春北京首都","MU2069","738",8945
"12027","长春北京首都","CZ6179/80","321",8945
"12028","长春北京首都","CZ6173/4","321",8945
"12029","长春北京首都","CA1610","738",8945
"12030","长春成都","CZ6441/2","319",4738
"12031","长春成都","CZ6441/2","319",4738
"12032","长春成都","CA4189/90","319",4738
"12033","长春大连","MU2772","320",413
"12034","长春大连","MU2772","320",413
"12035","长春大连","MU2772","320",413
"12036","长春广州","ZH9665/6","320",10407
"12037","长春广州","ZH9658","320",10407
"12038","长春广州","CZ6341/2","319",10407
"12039","长春呼和浩特","CZ6181/2","320",24490
"12040","长春呼和浩特","CZ6181/2","320",24490
"12041","长春济南","CZ6441/2","319",10212
"12042","长春济南","CZ6441/2","319",10212
"12043","长春昆明","CZ6459/60","319",910
"12044","长春昆明","CZ6459/60","320",910
"12045","长春昆明","CZ6459/60","319",910
"12046","长春昆明","CZ6459/60","319",910
"12047","长春昆明","CZ6459/60","320",910
"12048","长春昆明","CZ6459/60","319",910
"12049","长春南京","ZH9858","738",20
"12050","长春南京","MU2772","320",20
"12051","长春南京","MU2772","320",20
"12052","长春南京","CZ6545/6","319",20
"12053","长春南京","CZ6545/6","319",20
"12054","长春南京","MU2772","320",20
"12055","长春青岛","CZ6357/8","319",7974
"12056","长春青岛","SC4956","73G",7974
"12057","长春青岛","CZ6357/8","319",7974
"12058","长春青岛","CZ6357/8","319",7974
"12059","长春青岛","CZ6357/8","319",7974
"12060","长春青岛","SC4956","733",7974
"12061","长春厦门","SC4956","73G",1660
"12062","长春厦门","CZ6545/6","319",1660
"12063","长春厦门","SC4956","733",1660
"12064","长春厦门","CZ6545/6","319",1660
"12065","长春上海浦东","CZ6155/6","321",4810
"12066","长春上海浦东","CZ6155/6","321",4810
"12067","长春上海浦东","FM9179/80","738",4810
"12068","长春上海浦东","CZ6373/4","321",4810
"12069","长春上海浦东","MU5630","320",4810
"12070","长春上海浦东","CZ6543/4","321",4810
"12071","长春上海浦东","MU5683/4","320",4810
"12072","长春上海浦东","MU5683/4","320",4810
"12073","长春上海浦东","9C8809/10","320",4810
"12074","长春上海浦东","FM9177/8","738",4810
"12075","长春上海浦东","CZ6553/4","319",4810
"12076","长春上海浦东","CZ6541/2","320",4810
"12077","长春上海浦东","9C8809/10","320",4810
"12078","长春上海浦东","HO1185/6","320",4810
"12079","长春上海浦东","9C8809/10","320",4810
"12080","长春上海浦东","9C8935/6","320",4810
"12081","长春上海浦东","MU5698","320",4810
"12082","长春上海浦东","HO1187/8","320",4810
"12083","长春深圳","CZ6357/8","319",1383
"12084","长春深圳","ZH9858","738",1383
"12085","长春深圳","CZ6357/8","319",1383
"12086","长春深圳","CZ6357/8","319",1383
"12087","长春深圳","CZ6357/8","319",1383
"12088","长春石家庄","MU3116","ERJ",24491
"12089","长春太原","CZ6569","320",24493
"12090","长春太原","CZ6569/70","319",24493
"12091","长春太原","CZ6171/2","320",24493
"12092","长春太原","CZ6171/2","320",24493
"12093","长春太原","CZ6171/2","320",24493
"12094","长春太原","CZ6171/2","320",24493
"12095","长春太原","CZ6171/2","320",24493
"12096","长春太原","CZ6171/2","320",24493
"12097","长春乌鲁木齐","CZ6171/2","320",24521
"12098","长春乌鲁木齐","CZ6171/2","320",24521
"12099","长春乌鲁木齐","CZ6171/2","320",24521
"12100","长春乌鲁木齐","CZ6171/2","320",24521
"12101","长春乌鲁木齐","CZ6171/2","320",24521
"12102","长春乌鲁木齐","CZ6171/2","320",24521
"12103","长春乌鲁木齐","CZ6181/2","320",24521
"12104","长春乌鲁木齐","CZ6181/2","320",24521
"12105","长春武汉","MU3116","ERJ",18677
"12106","长春武汉","ZH9658","320",18677
"12107","长春西安","CZ6569","320",6144
"12108","长春延吉","CZ6643/4","321",16857
"12109","长春延吉","CZ3605/6","319",16857
"12110","长春延吉","CZ3605/6","319",16857
"12111","长春延吉","CZ6641/2","320",16857
"12112","长春延吉","CZ6643/4","319",16857
"12113","长春重庆","CZ6459/60","320",363
"12114","长春重庆","CZ6459/60","320",363
"12115","长沙北海","CZ6347/8","738",4466
"12116","长沙北海","CZ3148","320",4466
"12117","长沙北海","CZ6347/8","738",4466
"12118","长沙北京南苑","KN2257/8","738",2393
"12119","长沙北京首都","HU7636","738",2393
"12120","长沙北京首都","CZ3147","320",2393
"12121","长沙北京首都","CZ3753/4","320",2393
"12122","长沙北京首都","CZ3163/4","320",2393
"12123","长沙北京首都","MF8147/8","738",2393
"12124","长沙北京首都","CZ3633/4","320",2393
"12125","长沙北京首都","CZ3753/4","320",2393
"12126","长沙北京首都","CA1373/4","738",2393
"12127","长沙北京首都","CA1349/50","738",2393
"12128","长沙北京首都","CA1343/4","738",2393
"12129","长沙北京首都","CA1259/60","738",2393
"12130","长沙北京首都","CZ3123/4","321",2393
"12131","长沙北京首都","CZ3163/4","320",2393
"12132","长沙北京首都","CZ3633/4","320",2393
"12133","长沙北京首都","CZ3123/4","321",2393
"12134","长沙北京首都","CZ3145/6","321",2393
"12135","长沙北京首都","CZ3123/4","321",2393
"12136","长沙北京首都","CA1363/4","738",2393
"12137","长沙北京首都","CZ3141/2","321",2393
"12138","长沙北京首都","CZ3127","321",2393
"12139","长沙北京首都","HU7136","738",2393
"12140","长沙成都","MF8453/4","738",2604
"12141","长沙成都","MF8401/2","738",2604
"12142","长沙成都","CZ3865/6","733",2604
"12143","长沙成都","CZ3865/6","733",2604
"12144","长沙成都","MF8401/2","738",2604
"12145","长沙成都","MF8401/2","738",2604
"12146","长沙成都","CZ3865/6","733",2604
"12147","长沙成都","MF8401/2","738",2604
"12148","长沙成都","HU7355/6","734",2604
"12149","长沙成都","CZ3865/6","733",2604
"12150","长沙成都","CZ3461/2","320",2604
"12151","长沙成都","MF8453/4","738",2604
"12152","长沙成都","MF8401/2","738",2604
"12153","长沙成都","CZ3461/2","320",2604
"12154","长沙成都","MF8401/2","738",2604
"12155","长沙成都","HU7355/6","734",2604
"12156","长沙大连","CZ3985/6","320",4985
"12157","长沙大连","CZ3943/4","320",4985
"12158","长沙大连","HU7398","738",4985
"12159","长沙大连","HU7398","738",4985
"12160","长沙大连","CZ3985/6","320",4985
"12161","长沙大连","HU7398","738",4985
"12162","长沙大连","MF8021/2","738",4985
"12163","长沙大连","CZ3943/4","320",4985
"12164","长沙大连","MF8021/2","738",4985
"12165","长沙福州","8L9973","73G",9295
"12166","长沙福州","3U8997/8","321",9295
"12167","长沙福州","8L9979","73G",9295
"12168","长沙福州","3U8997/8","321",9295
"12169","长沙福州","8L9973","73G",9295
"12170","长沙赣州","MU3235/6","ERJ",19704
"12171","长沙赣州","MU3236","ERJ",19704
"12172","长沙广州","CZ3375/6","320",546
"12173","长沙广州","CZ3387/8","320",546
"12174","长沙广州","CZ3387/8","320",546
"12175","长沙广州","CZ3379","320",546
"12176","长沙贵阳","MU2965/6","320",651
"12177","长沙贵阳","MU2965/6","320",651
"12178","长沙贵阳","MF8465/6","738",651
"12179","长沙贵阳","MF8465/6","738",651
"12180","长沙贵阳","ZH7021/2","320",651
"12181","长沙贵阳","MU2965","320",651
"12182","长沙贵阳","MU2965","320",651
"12183","长沙哈尔滨","BK2845/6","738",10261
"12184","长沙哈尔滨","BK2845/6","738",10261
"12185","长沙哈尔滨","CZ3941/2","320",10261
"12186","长沙哈尔滨","BK2849/50","738",10261
"12187","长沙哈尔滨","CZ3125/6","320",10261
"12188","长沙哈尔滨","MF8051/2","738",10261
"12189","长沙哈尔滨","BK2849/50","738",10261
"12190","长沙哈尔滨","BK2845/6","738",10261
"12191","长沙哈尔滨","BK2845/6","738",10261
"12192","长沙哈尔滨","BK2849/50","738",10261
"12193","长沙哈尔滨","MF8051/2","738",10261
"12194","长沙哈尔滨","CZ3941/2","320",10261
"12195","长沙哈尔滨","CZ3125/6","320",10261
"12196","长沙哈尔滨","BK2849/50","738",10261
"12197","长沙海口","HU7333/4","737",687
"12198","长沙海口","JD5209/10","319",687
"12199","长沙海口","EU2726/5","319",687
"12200","长沙海口","HU7333/4","737",687
"12201","长沙海口","HU7333","738",687
"12202","长沙海口","HU7228","738",687
"12203","长沙海口","HU7333/4","737",687
"12204","长沙海口","GS7561/2","E90",687
"12205","长沙海口","GS7561/2","E90",687
"12206","长沙海口","HU7333/4","737",687
"12207","长沙海口","GS7561/2","E90",687
"12208","长沙海口","HU7036","738",687
"12209","长沙海口","BK2855/6","738",687
"12210","长沙海口","HU7260","733",687
"12211","长沙海口","CZ3371/2","320",687
"12212","长沙海口","CZ3371/2","320",687
"12213","长沙海口","HU7036","733",687
"12214","长沙海口","GS7561/2","E90",687
"12215","长沙海口","EU2726/5","319",687
"12216","长沙海口","MU2293","73G",687
"12217","长沙海口","HU7333","738",687
"12218","长沙杭州","EU2205/6","319",2975
"12219","长沙杭州","EU2205/6","319",2975
"12220","长沙杭州","BK2881/2","738",2975
"12221","长沙杭州","CZ3639/40","320",2975
"12222","长沙合肥","CZ3130/29","320",5345
"12223","长沙合肥","CZ3941/2","320",5345
"12224","长沙合肥","CZ3130/29","320",5345
"12225","长沙合肥","CZ3941/2","320",5345
"12226","长沙呼和浩特","CA7501/2","738",17370
"12227","长沙呼和浩特","MF8185/6","73G",17370
"12228","长沙呼和浩特","HU7259/60","733",17370
"12229","长沙呼和浩特","MF8185/6","73G",17370
"12230","长沙呼和浩特","MF8185/6","73G",17370
"12231","长沙呼和浩特","CA1933/4","738",17370
"12232","长沙呼和浩特","HU7259/60","733",17370
"12233","长沙呼和浩特","JD5639/40","319",17370
"12234","长沙呼和浩特","CA7503/4","73G",17370
"12235","长沙呼和浩特","MF8185/6","737",17370
"12236","长沙呼和浩特","MF8185/6","737",17370
"12237","长沙呼和浩特","CA1927/8","738",17370
"12238","长沙呼和浩特","JD5639/40","319",17370
"12239","长沙呼和浩特","HU7259","733",17370
"12240","长沙呼和浩特","CZ6603/4","320",17370
"12241","长沙呼和浩特","MF8185/6","73G",17370
"12242","长沙呼和浩特","CZ6603/4","320",17370
"12243","长沙怀化","CZ3165/6","ERJ",10885
"12244","长沙怀化","CZ3165/6","ERJ",10885
"12245","长沙济南","SC4917/8","733",877
"12246","长沙济南","HU7105/6","737",877
"12247","长沙济南","HU7227","738",877
"12248","长沙济南","MF8571/2","738",877
"12249","长沙济南","MF8571/2","738",877
"12250","长沙济南","HU7227","738",877
"12251","长沙济南","SC4893/4","CR2",877
"12252","长沙济南","MF8051/2","738",877
"12253","长沙济南","MF8571/2","738",877
"12254","长沙济南","MF8571/2","738",877
"12255","长沙济南","HU7105/6","737",877
"12256","长沙济南","CZ3791/2","73G",877
"12257","长沙济南","MF8051/2","738",877
"12258","长沙济南","CZ3791/2","73G",877
"12259","长沙济南","SC4893/4","CR2",877
"12260","长沙济南","SC4917/8","733",877
"12261","长沙昆明","MU5437","320",12519
"12262","长沙昆明","MU5750","73G",12519
"12263","长沙昆明","BK2811/2","735",12519
"12264","长沙昆明","CA1467/8","73G",12519
"12265","长沙昆明","MU5437","320",12519
"12266","长沙昆明","CA1467/8","73G",12519
"12267","长沙昆明","CA1467/8","73G",12519
"12268","长沙昆明","CA1467/8","73G",12519
"12269","长沙昆明","BK2811/2","735",12519
"12270","长沙昆明","CA1467/8","73G",12519
"12271","长沙昆明","MU2715","320",12519
"12272","长沙昆明","CA1467/8","73G",12519
"12273","长沙昆明","CZ3867/8","733",12519
"12274","长沙昆明","CZ3867/8","733",12519
"12275","长沙昆明","MU5750","73G",12519
"12276","长沙昆明","BK2811/2","735",12519
"12277","长沙昆明","CZ3467/8","320",12519
"12278","长沙昆明","MU5751/2","73G",12519
"12279","长沙昆明","8L9980","73G",12519
"12280","长沙昆明","8L9974","73G",12519
"12281","长沙昆明","BK2811/2","735",12519
"12282","长沙昆明","8L9980","73G",12519
"12283","长沙昆明","MU2725","320",12519
"12284","长沙昆明","MU5750","73G",12519
"12285","长沙昆明","8L9974","73G",12519
"12286","长沙昆明","MU5750","73G",12519
"12287","长沙昆明","MU2705","320",12519
"12288","长沙兰州","ZH9977","738",2865
"12289","长沙兰州","ZH9977","738",2865
"12290","长沙丽江","EU6826/5","320",7583
"12291","长沙丽江","EU6826/5","320",7583
"12292","长沙临沂","MU5853/4","73G",19709
"12293","长沙临沂","MU5853/4","73G",19709
"12294","长沙临沂","MU5853/4","73G",19709
"12295","长沙临沂","MU5853/4","73G",19709
"12296","长沙柳州","MU3206","ERJ",17378
"12297","长沙绵阳","3U8765/6","ERJ",17408
"12298","长沙绵阳","MU2064","ERJ",17408
"12299","长沙绵阳","MU3413/4","ERJ",17408
"12300","长沙南京","BK2889/90","738",1104
"12301","长沙南京","MF8021/2","738",1104
"12302","长沙南京","BK2889/90","738",1104
"12303","长沙南京","MF8021/2","738",1104
"12304","长沙南京","MU2726","320",1104
"12305","长沙南京","CZ3655/6","73G",1104
"12306","长沙南京","CZ3985/6","320",1104
"12307","长沙南京","CZ3659/60","320",1104
"12308","长沙南京","CZ3659/60","320",1104
"12309","长沙南京","CZ3985/6","320",1104
"12310","长沙南京","MU2716","320",1104
"12311","长沙南京","MU2706","320",1104
"12312","长沙南京","CZ3655/6","73G",1104
"12313","长沙南宁","GS6503/4","EMB",1146
"12314","长沙南宁","ZH9203/4","737",1146
"12315","长沙南宁","GS6503/4","EMB",1146
"12316","长沙南宁","HU7397","738",1146
"12317","长沙南宁","GS6503/4","EMB",1146
"12318","长沙南宁","HU7397","738",1146
"12319","长沙南宁","HU7397","738",1146
"12320","长沙南宁","ZH9203/4","737",1146
"12321","长沙南宁","SC4603/4","733",1146
"12322","长沙南宁","GS6503/4","EMB",1146
"12323","长沙南宁","CA1763/4","319",1146
"12324","长沙南宁","CA1763/4","319",1146
"12325","长沙南宁","HU7397","738",1146
"12326","长沙南宁","HU7397","738",1146
"12327","长沙南宁","SC4603/4","733",1146
"12328","长沙南通","MU5835/6","737",17396
"12329","长沙南通","G52769","CR2",17396
"12330","长沙南通","MU5835/6","737",17396
"12331","长沙宁波","MF8515/6","738",23
"12332","长沙宁波","MF8515/6","738",23
"12333","长沙宁波","MU5249/50","320",23
"12334","长沙宁波","HU7358","733",23
"12335","长沙宁波","MF8583/4","738",23
"12336","长沙宁波","MF8583/4","738",23
"12337","长沙青岛","MF8515/6","738",1204
"12338","长沙青岛","CZ3937/8","320",1204
"12339","长沙青岛","MU5438","320",1204
"12340","长沙青岛","CZ3937/8","320",1204
"12341","长沙青岛","MF8583/4","738",1204
"12342","长沙青岛","ZH9587/8","737",1204
"12343","长沙青岛","MF8583/4","738",1204
"12344","长沙青岛","MU5438","320",1204
"12345","长沙青岛","CZ3983","320",1204
"12346","长沙青岛","MU3205","ERJ",1204
"12347","长沙青岛","ZH9587/8","737",1204
"12348","长沙青岛","CZ3983","320",1204
"12349","长沙青岛","MF8515/6","738",1204
"12350","长沙三亚","JD5179/80","319",12
"12351","长沙三亚","ZH9157/8","320",12
"12352","长沙三亚","HU7023/4","737",12
"12353","长沙三亚","CZ6719/20","320",12
"12354","长沙三亚","BK2887","738",12
"12355","长沙三亚","CZ3643/4","320",12
"12356","长沙三亚","ZH9157/8","320",12
"12357","长沙三亚","MU2275","73G",12
"12358","长沙三亚","HU7024","738",12
"12359","长沙三亚","HU7023/4","737",12
"12360","长沙厦门","3U8951/2","321",3917
"12361","长沙厦门","PN6231/2","319",3917
"12362","长沙厦门","MF8503","738",3917
"12363","长沙厦门","PN6231/2","319",3917
"12364","长沙厦门","3U8951/2","321",3917
"12365","长沙上海虹桥","CZ3965/6","320",1284
"12366","长沙上海虹桥","MU5357/8","321",1284
"12367","长沙上海虹桥","CZ3967/8","320",1284
"12368","长沙上海虹桥","9C8943/4","320",1284
"12369","长沙上海虹桥","CZ3967/8","320",1284
"12370","长沙上海虹桥","MU5359/60","321",1284
"12371","长沙上海虹桥","MU5361/2","738",1284
"12372","长沙上海虹桥","HO1125/6","320",1284
"12373","长沙上海虹桥","FM9391/2","738",1284
"12374","长沙上海虹桥","FM9393/4","752",1284
"12375","长沙上海虹桥","CZ3969/70","320",1284
"12376","长沙上海虹桥","HO1123/4","320",1284
"12377","长沙上海虹桥","FM9395/6","73G",1284
"12378","长沙上海浦东","MU5364","733",1284
"12379","长沙上海浦东","HO1143/4","320",1284
"12380","长沙上海浦东","MU5342","320",1284
"12381","长沙上海浦东","HO1143/4","320",1284
"12382","长沙上海浦东","HO1143/4","320",1284
"12383","长沙深圳","CZ3987/8","321",49
"12384","长沙深圳","CZ3743/4","M90",49
"12385","长沙深圳","CZ3987/8","321",49
"12386","长沙深圳","ZH9937/8","738",49
"12387","长沙深圳","CZ6889/90","73G",49
"12388","长沙深圳","CZ6889/90","73G",49
"12389","长沙深圳","ZH9978","738",49
"12390","长沙深圳","CZ3987/8","321",49
"12391","长沙深圳","CZ3389/90","320",49
"12392","长沙深圳","CZ3743/4","M90",49
"12393","长沙深圳","HU7186","738",49
"12394","长沙沈阳","BK2889/90","738",1376
"12395","长沙沈阳","BK2889/90","738",1376
"12396","长沙沈阳","CZ3659/60","320",1376
"12397","长沙沈阳","CZ3130/29","320",1376
"12398","长沙沈阳","CZ3130/29","320",1376
"12399","长沙沈阳","CZ3659/60","320",1376
"12400","长沙石家庄","CZ6603/4","320",3685
"12401","长沙石家庄","CZ6603/4","320",3685
"12402","长沙太原","CZ3773/4","738",11791
"12403","长沙太原","MF8157/8","738",11791
"12404","长沙太原","CZ3773/4","738",11791
"12405","长沙太原","CZ3773/4","733",11791
"12406","长沙太原","CZ3781/2","73G",11791
"12407","长沙太原","HU7334","734",11791
"12408","长沙太原","HU7334","738",11791
"12409","长沙太原","MF8157/8","738",11791
"12410","长沙太原","CZ3781/2","73G",11791
"12411","长沙太原","CZ3773/4","733",11791
"12412","长沙太原","CZ3773/4","738",11791
"12413","长沙太原","CZ3773/4","738",11791
"12414","长沙太原","MU2276","73G",11791
"12415","长沙太原","MU2276","73G",11791
"12416","长沙太原","HU7388","738",11791
"12417","长沙天津","CZ3125/6","320",6089
"12418","长沙天津","BK2849/50","738",6089
"12419","长沙天津","BK2849/50","738",6089
"12420","长沙天津","BK2849/50","738",6089
"12421","长沙天津","CZ3125/6","320",6089
"12422","长沙天津","BK2849/50","738",6089
"12423","长沙温州","CA4577/8","752",40
"12424","长沙温州","EU2227/8","319",40
"12425","长沙温州","CA4577/8","752",40
"12426","长沙温州","CZ6955/6","73G",40
"12427","长沙温州","EU2227/8","319",40
"12428","长沙温州","EU2227/8","319",40
"12429","长沙温州","CZ6955/6","73G",40
"12430","长沙温州","CZ6955/6","73G",40
"12431","长沙温州","EU2227/8","319",40
"12432","长沙温州","EU2227/8","319",40
"12433","长沙温州","CZ6955/6","73G",40
"12434","长沙温州","EU2227/8","319",40
"12435","长沙乌鲁木齐","BK2885/6","738",8574
"12436","长沙乌鲁木齐","CZ3629/30","320",8574
"12437","长沙乌鲁木齐","BK2885/6","738",8574
"12438","长沙乌鲁木齐","CZ3629/30","320",8574
"12439","长沙无锡","MU2966","320",12354
"12440","长沙西安","MF8221/2","73G",7497
"12441","长沙西安","MF8235/6","738",7497
"12442","长沙西安","MF8221/2","738",7497
"12443","长沙西安","CZ3761/2","73G",7497
"12444","长沙西安","CZ3709/10","320",7497
"12445","长沙西安","MF8221/2","738",7497
"12446","长沙西安","MF8221/2","73G",7497
"12447","长沙西安","MF8221/2","73G",7497
"12448","长沙西安","BK2885/6","738",7497
"12449","长沙西安","MF8235/6","738",7497
"12450","长沙西安","MF8221/2","73G",7497
"12451","长沙西安","BK2885/6","738",7497
"12452","长沙西安","MF8221/2","73G",7497
