,flight,plane,city1,city2,city3,city4,city5,city1_2
7619,CA1723/4,319,杭州,杭州,NA,NA,NA,杭州杭州
7620,CA1723/4,319,广州,杭州,NA,NA,NA,广州杭州
7621,CA1725/6,319,杭州,杭州,NA,NA,NA,杭州杭州
7622,CA1725/6,319,广州,杭州,NA,NA,NA,广州杭州
7623,CA1941/2,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7624,CA1941/2,319,重庆,上海浦东,NA,NA,NA,重庆上海浦东
7625,CA1945/6,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7626,CA1945/6,319,成都,上海浦东,NA,NA,NA,成都上海浦东
7627,CA1945/6,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7628,CA1945/6,319,成都,上海浦东,NA,NA,NA,成都上海浦东
7629,CA1973/4,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7630,CA1973/4,319,宜昌,上海浦东,NA,NA,NA,宜昌上海浦东
7631,CA4303/4,319,成都,成都,NA,NA,NA,成都成都
7632,CA4303/4,319,广州,成都,NA,NA,NA,广州成都
7633,CA4305/6,319,成都,成都,NA,NA,NA,成都成都
7634,CA4305/6,319,广州,成都,NA,NA,NA,广州成都
7635,CZ3131/2,319,广州,广州,NA,NA,NA,广州广州
7636,CZ3131/2,319,石家庄,广州,NA,NA,NA,石家庄广州
7637,CZ3133/4,319,广州,广州,NA,NA,NA,广州广州
7638,CZ3133/4,319,天津,广州,NA,NA,NA,天津广州
7639,CZ3135/6,319,广州,广州,NA,NA,NA,广州广州
7640,CZ3135/6,319,天津,广州,NA,NA,NA,天津广州
7641,CZ3135/6,319,广州,广州,NA,NA,NA,广州广州
7642,CZ3135/6,319,天津,广州,NA,NA,NA,天津广州
7643,CZ3157/8,319,广州,广州,NA,NA,NA,广州广州
7644,CZ3157/8,319,天津,广州,NA,NA,NA,天津广州
7645,CZ3167/8,319,广州,广州,NA,NA,NA,广州广州
7646,CZ3167/8,319,天津,广州,NA,NA,NA,天津广州
7647,CZ3197/8,319,广州,广州,NA,NA,NA,广州广州
7648,CZ3197/8,319,呼和浩特,广州,NA,NA,NA,呼和浩特广州
7649,CZ3197/8,319,广州,广州,NA,NA,NA,广州广州
7650,CZ3197/8,319,呼和浩特,广州,NA,NA,NA,呼和浩特广州
7651,CZ3199/200,319,广州,广州,NA,NA,NA,广州广州
7652,CZ3199/200,319,石家庄,广州,NA,NA,NA,石家庄广州
7653,CZ3201/2,319,广州,广州,NA,NA,NA,广州广州
7654,CZ3201/2,319,西安,广州,NA,NA,NA,西安广州
7655,CZ3201/2,319,广州,广州,NA,NA,NA,广州广州
7656,CZ3201/2,319,西安,广州,NA,NA,NA,西安广州
7657,CZ3205/6,319,广州,广州,NA,NA,NA,广州广州
7658,CZ3205/6,319,兰州,广州,NA,NA,NA,兰州广州
7659,CZ3207/8,319,广州,广州,NA,NA,NA,广州广州
7660,CZ3207/8,319,西宁,广州,NA,NA,NA,西宁广州
7661,CZ3207/8,319,广州,广州,NA,NA,NA,广州广州
7662,CZ3207/8,319,西宁,广州,NA,NA,NA,西宁广州
7663,CZ3207/8,319,广州,广州,NA,NA,NA,广州广州
7664,CZ3207/8,319,西宁,广州,NA,NA,NA,西宁广州
7665,CZ3211/2,319,广州,广州,NA,NA,NA,广州广州
7666,CZ3211/2,319,西安,广州,NA,NA,NA,西安广州
7667,CZ3215/6,319,广州,广州,NA,NA,NA,广州广州
7668,CZ3215/6,319,西安,广州,NA,NA,NA,西安广州
7669,CZ3217/8,319,广州,广州,NA,NA,NA,广州广州
7670,CZ3217/8,319,西安,广州,NA,NA,NA,西安广州
7671,CZ3219/20,319,广州,广州,NA,NA,NA,广州广州
7672,CZ3219/20,319,西安,广州,NA,NA,NA,西安广州
7673,CZ3227/8,319,广州,广州,NA,NA,NA,广州广州
7674,CZ3227/8,319,银川,广州,NA,NA,NA,银川广州
7675,CZ3243/4,319,广州,广州,NA,NA,NA,广州广州
7676,CZ3243/4,319,银川,广州,NA,NA,NA,银川广州
7677,CZ3245/6,319,广州,广州,NA,NA,NA,广州广州
7678,CZ3245/6,319,兰州,广州,NA,NA,NA,兰州广州
7679,CZ3257,319,广州,连云港,NA,NA,NA,广州连云港
7680,CZ3257,319,徐州,连云港,NA,NA,NA,徐州连云港
7681,CZ3267,319,广州,南通,NA,NA,NA,广州南通
7682,CZ3267,319,盐城,南通,NA,NA,NA,盐城南通
7683,CZ3299/300,319,广州,广州,NA,NA,NA,广州广州
7684,CZ3299/300,319,邯郸,广州,NA,NA,NA,邯郸广州
7685,CZ3301/2,319,广州,广州,NA,NA,NA,广州广州
7686,CZ3301/2,319,天津,广州,NA,NA,NA,天津广州
7687,CZ3377/8,319,广州,广州,NA,NA,NA,广州广州
7688,CZ3377/8,319,成都,广州,NA,NA,NA,成都广州
7689,CZ3399/400,319,广州,广州,NA,NA,NA,广州广州
7690,CZ3399/400,319,绵阳,广州,NA,NA,NA,绵阳广州
7691,CZ3403/4,319,广州,广州,NA,NA,NA,广州广州
7692,CZ3403/4,319,成都,广州,NA,NA,NA,成都广州
7693,CZ3405/6,319,广州,广州,NA,NA,NA,广州广州
7694,CZ3405/6,319,重庆,广州,NA,NA,NA,重庆广州
7695,CZ3407/8,319,广州,广州,NA,NA,NA,广州广州
7696,CZ3407/8,319,昆明,广州,NA,NA,NA,昆明广州
7697,CZ3409/10,319,广州,广州,NA,NA,NA,广州广州
7698,CZ3409/10,319,昆明,广州,NA,NA,NA,昆明广州
7699,CZ3413/4,319,广州,广州,NA,NA,NA,广州广州
7700,CZ3413/4,319,成都,广州,NA,NA,NA,成都广州
7701,CZ3415/6,319,广州,广州,NA,NA,NA,广州广州
7702,CZ3415/6,319,重庆,广州,NA,NA,NA,重庆广州
7703,CZ3417/8,319,广州,广州,NA,NA,NA,广州广州
7704,CZ3417/8,319,成都,广州,NA,NA,NA,成都广州
7705,CZ3419/20,319,广州,广州,NA,NA,NA,广州广州
7706,CZ3419/20,319,昆明,广州,NA,NA,NA,昆明广州
7707,CZ3421/2,319,广州,广州,NA,NA,NA,广州广州
7708,CZ3421/2,319,贵阳,广州,NA,NA,NA,贵阳广州
7709,CZ3425/6,319,广州,广州,NA,NA,NA,广州广州
7710,CZ3425/6,319,重庆,广州,NA,NA,NA,重庆广州
7711,CZ3425/6,319,广州,广州,NA,NA,NA,广州广州
7712,CZ3425/6,319,重庆,广州,NA,NA,NA,重庆广州
7713,CZ3443/4,319,广州,广州,NA,NA,NA,广州广州
7714,CZ3443/4,319,成都,广州,NA,NA,NA,成都广州
7715,CZ3443/4,319,广州,广州,NA,NA,NA,广州广州
7716,CZ3443/4,319,成都,广州,NA,NA,NA,成都广州
7717,CZ3449/50,319,广州,广州,NA,NA,NA,广州广州
7718,CZ3449/50,319,昆明,广州,NA,NA,NA,昆明广州
7719,CZ3477,319,广州,保山,NA,NA,NA,广州保山
7720,CZ3477,319,昆明,保山,NA,NA,NA,昆明保山
7721,CZ3478,319,保山,广州,NA,NA,NA,保山广州
7722,CZ3478,319,昆明,广州,NA,NA,NA,昆明广州
7723,CZ3483/4,319,广州,广州,NA,NA,NA,广州广州
7724,CZ3483/4,319,成都,广州,NA,NA,NA,成都广州
7725,CZ3485/6,319,广州,广州,NA,NA,NA,广州广州
7726,CZ3485/6,319,重庆,广州,NA,NA,NA,重庆广州
7727,CZ3489/90,319,广州,广州,NA,NA,NA,广州广州
7728,CZ3489/90,319,昆明,广州,NA,NA,NA,昆明广州
7729,CZ3499/500,319,广州,广州,NA,NA,NA,广州广州
7730,CZ3499/500,319,迪庆,广州,NA,NA,NA,迪庆广州
7731,CZ3501/2,319,广州,广州,NA,NA,NA,广州广州
7732,CZ3501/2,319,杭州,广州,NA,NA,NA,杭州广州
7733,CZ3505/6,319,广州,广州,NA,NA,NA,广州广州
7734,CZ3505/6,319,福州,广州,NA,NA,NA,福州广州
7735,CZ3507/8,319,广州,广州,NA,NA,NA,广州广州
7736,CZ3507/8,319,南京,广州,NA,NA,NA,南京广州
7737,CZ3509/10,319,广州,广州,NA,NA,NA,广州广州
7738,CZ3509/10,319,济南,广州,NA,NA,NA,济南广州
7739,CZ3511/2,319,广州,广州,NA,NA,NA,广州广州
7740,CZ3511/2,319,杭州,广州,NA,NA,NA,杭州广州
7741,CZ3511/2,319,广州,广州,NA,NA,NA,广州广州
7742,CZ3511/2,319,杭州,广州,NA,NA,NA,杭州广州
7743,CZ3513/4,319,广州,广州,NA,NA,NA,广州广州
7744,CZ3513/4,319,南京,广州,NA,NA,NA,南京广州
7745,CZ3517/8,319,广州,广州,NA,NA,NA,广州广州
7746,CZ3517/8,319,宁波,广州,NA,NA,NA,宁波广州
7747,CZ3519/20,319,广州,广州,NA,NA,NA,广州广州
7748,CZ3519/20,319,济宁,广州,NA,NA,NA,济宁广州
7749,CZ3519/20,319,广州,广州,NA,NA,NA,广州广州
7750,CZ3519/20,319,济宁,广州,NA,NA,NA,济宁广州
7751,CZ3521/2,319,广州,广州,NA,NA,NA,广州广州
7752,CZ3521/2,319,杭州,广州,NA,NA,NA,杭州广州
7753,CZ3521/2,319,广州,广州,NA,NA,NA,广州广州
7754,CZ3521/2,319,杭州,广州,NA,NA,NA,杭州广州
7755,CZ3527/8,319,广州,广州,NA,NA,NA,广州广州
7756,CZ3527/8,319,温州,广州,NA,NA,NA,温州广州
7757,CZ3529/30,319,广州,广州,NA,NA,NA,广州广州
7758,CZ3529/30,319,太原,广州,NA,NA,NA,太原广州
7759,CZ3533/4,319,广州,广州,NA,NA,NA,广州广州
7760,CZ3533/4,319,青岛,广州,NA,NA,NA,青岛广州
7761,CZ3535/6,319,广州,广州,NA,NA,NA,广州广州
7762,CZ3535/6,319,南昌,广州,NA,NA,NA,南昌广州
7763,CZ3539/40,319,广州,广州,NA,NA,NA,广州广州
7764,CZ3539/40,319,南昌,广州,NA,NA,NA,南昌广州
7765,CZ3545/6,319,广州,广州,NA,NA,NA,广州广州
7766,CZ3545/6,319,南昌,广州,NA,NA,NA,南昌广州
7767,CZ3573/4,319,广州,广州,NA,NA,NA,广州广州
7768,CZ3573/4,319,青岛,广州,NA,NA,NA,青岛广州
7769,CZ3599/600,319,广州,广州,NA,NA,NA,广州广州
7770,CZ3599/600,319,南京,广州,NA,NA,NA,南京广州
7771,CZ3607/8,319,大连,大连,NA,NA,NA,大连大连
7772,CZ3607/8,319,广州,大连,NA,NA,NA,广州大连
7773,CZ3607/8,319,大连,大连,NA,NA,NA,大连大连
7774,CZ3607/8,319,广州,大连,NA,NA,NA,广州大连
7775,CZ3615/6,319,广州,广州,NA,NA,NA,广州广州
7776,CZ3615/6,319,哈尔滨,广州,NA,NA,NA,哈尔滨广州
7777,CZ3625/6,319,广州,广州,NA,NA,NA,广州广州
7778,CZ3625/6,319,南昌,广州,NA,NA,NA,南昌广州
7779,CZ3627/8,319,广州,广州,NA,NA,NA,广州广州
7780,CZ3627/8,319,黄山,广州,NA,NA,NA,黄山广州
7781,CZ3627/8,319,广州,广州,NA,NA,NA,广州广州
7782,CZ3627/8,319,黄山,广州,NA,NA,NA,黄山广州
7783,CZ3635,319,广州,徐州,NA,NA,NA,广州徐州
7784,CZ3635,319,连云港,徐州,NA,NA,NA,连云港徐州
7785,CZ3645/6,319,广州,广州,NA,NA,NA,广州广州
7786,CZ3645/6,319,台州,广州,NA,NA,NA,台州广州
7787,CZ3647/8,319,广州,广州,NA,NA,NA,广州广州
7788,CZ3647/8,319,福州,广州,NA,NA,NA,福州广州
7789,CZ3649/50,319,广州,广州,NA,NA,NA,广州广州
7790,CZ3649/50,319,福州,广州,NA,NA,NA,福州广州
7791,CZ3649/50,319,广州,广州,NA,NA,NA,广州广州
7792,CZ3649/50,319,福州,广州,NA,NA,NA,福州广州
7793,CZ3689/90,319,广州,广州,NA,NA,NA,广州广州
7794,CZ3689/90,319,福州,广州,NA,NA,NA,福州广州
7795,CZ3695/6,319,广州,广州,NA,NA,NA,广州广州
7796,CZ3695/6,319,太原,广州,NA,NA,NA,太原广州
7797,CZ3697/8,319,广州,广州,NA,NA,NA,广州广州
7798,CZ3697/8,319,南京,广州,NA,NA,NA,南京广州
7799,CZ3699/700,319,广州,广州,NA,NA,NA,广州广州
7800,CZ3699/700,319,南京,广州,NA,NA,NA,南京广州
7801,CZ3701/2,319,广州,广州,NA,NA,NA,广州广州
7802,CZ3701/2,319,太原,广州,NA,NA,NA,太原广州
7803,CZ3703/4,319,广州,广州,NA,NA,NA,广州广州
7804,CZ3703/4,319,太原,广州,NA,NA,NA,太原广州
7805,CZ3707/8,319,广州,广州,NA,NA,NA,广州广州
7806,CZ3707/8,319,济南,广州,NA,NA,NA,济南广州
7807,CZ3707/8,319,广州,广州,NA,NA,NA,广州广州
7808,CZ3707/8,319,济南,广州,NA,NA,NA,济南广州
7809,CZ3713/4,319,广州,广州,NA,NA,NA,广州广州
7810,CZ3713/4,319,厦门,广州,NA,NA,NA,厦门广州
7811,CZ3715/6,319,广州,广州,NA,NA,NA,广州广州
7812,CZ3715/6,319,青岛,广州,NA,NA,NA,青岛广州
7813,CZ3723/4,319,广州,广州,NA,NA,NA,广州广州
7814,CZ3723/4,319,厦门,广州,NA,NA,NA,厦门广州
7815,CZ3763/4,319,广州,广州,NA,NA,NA,广州广州
7816,CZ3763/4,319,温州,广州,NA,NA,NA,温州广州
7817,CZ3769/70,319,广州,广州,NA,NA,NA,广州广州
7818,CZ3769/70,319,温州,广州,NA,NA,NA,温州广州
7819,CZ3775/6,319,广州,广州,NA,NA,NA,广州广州
7820,CZ3775/6,319,宁波,广州,NA,NA,NA,宁波广州
7821,CZ3777/8,319,广州,广州,NA,NA,NA,广州广州
7822,CZ3777/8,319,宁波,广州,NA,NA,NA,宁波广州
7823,CZ3779/80,319,广州,广州,NA,NA,NA,广州广州
7824,CZ3779/80,319,宁波,广州,NA,NA,NA,宁波广州
7825,CZ3799/800,319,广州,广州,NA,NA,NA,广州广州
7826,CZ3799/800,319,青岛,广州,NA,NA,NA,青岛广州
7827,CZ3799/800,319,广州,广州,NA,NA,NA,广州广州
7828,CZ3799/800,319,青岛,广州,NA,NA,NA,青岛广州
7829,CZ3801/2,319,广州,广州,NA,NA,NA,广州广州
7830,CZ3801/2,319,杭州,广州,NA,NA,NA,杭州广州
7831,CZ3803/4,319,广州,广州,NA,NA,NA,广州广州
7832,CZ3803/4,319,杭州,广州,NA,NA,NA,杭州广州
7833,CZ3805/6,319,广州,广州,NA,NA,NA,广州广州
7834,CZ3805/6,319,厦门,广州,NA,NA,NA,厦门广州
7835,CZ3805/6,319,广州,广州,NA,NA,NA,广州广州
7836,CZ3805/6,319,厦门,广州,NA,NA,NA,厦门广州
7837,CZ3807/8,319,广州,广州,NA,NA,NA,广州广州
7838,CZ3807/8,319,厦门,广州,NA,NA,NA,厦门广州
7839,CZ3809/10,319,广州,广州,NA,NA,NA,广州广州
7840,CZ3809/10,319,温州,广州,NA,NA,NA,温州广州
7841,CZ3809/10,319,广州,广州,NA,NA,NA,广州广州
7842,CZ3809/10,319,温州,广州,NA,NA,NA,温州广州
7843,CZ3811/2,319,广州,广州,NA,NA,NA,广州广州
7844,CZ3811/2,319,温州,广州,NA,NA,NA,温州广州
7845,CZ3815/6,319,广州,广州,NA,NA,NA,广州广州
7846,CZ3815/6,319,常州,广州,NA,NA,NA,常州广州
7847,CZ3817/8,319,广州,广州,NA,NA,NA,广州广州
7848,CZ3817/8,319,合肥,广州,NA,NA,NA,合肥广州
7849,CZ3819/20,319,广州,广州,NA,NA,NA,广州广州
7850,CZ3819/20,319,杭州,广州,NA,NA,NA,杭州广州
7851,CZ3821/2,319,广州,广州,NA,NA,NA,广州广州
7852,CZ3821/2,319,南京,广州,NA,NA,NA,南京广州
7853,CZ3829/30,319,广州,广州,NA,NA,NA,广州广州
7854,CZ3829/30,319,杭州,广州,NA,NA,NA,杭州广州
7855,CZ3829/30,319,广州,广州,NA,NA,NA,广州广州
7856,CZ3829/30,319,杭州,广州,NA,NA,NA,杭州广州
7857,CZ3869/70,319,广州,广州,NA,NA,NA,广州广州
7858,CZ3869/70,319,杭州,广州,NA,NA,NA,杭州广州
7859,CZ3871/2,319,广州,广州,NA,NA,NA,广州广州
7860,CZ3871/2,319,南京,广州,NA,NA,NA,南京广州
7861,CZ3873/4,319,广州,广州,NA,NA,NA,广州广州
7862,CZ3873/4,319,合肥,广州,NA,NA,NA,合肥广州
7863,CZ3877/8,319,广州,广州,NA,NA,NA,广州广州
7864,CZ3877/8,319,福州,广州,NA,NA,NA,福州广州
7865,CZ3879/80,319,广州,广州,NA,NA,NA,广州广州
7866,CZ3879/80,319,厦门,广州,NA,NA,NA,厦门广州
7867,CZ3879/80,319,广州,广州,NA,NA,NA,广州广州
7868,CZ3879/80,319,厦门,广州,NA,NA,NA,厦门广州
7869,CZ3913/4,319,广州,广州,NA,NA,NA,广州广州
7870,CZ3913/4,319,无锡,广州,NA,NA,NA,无锡广州
7871,CZ3917/8,319,广州,广州,NA,NA,NA,广州广州
7872,CZ3917/8,319,无锡,广州,NA,NA,NA,无锡广州
7873,CZ3949/50,319,广州,广州,NA,NA,NA,广州广州
7874,CZ3949/50,319,重庆,广州,NA,NA,NA,重庆广州
7875,CZ3993/4,319,广州,广州,NA,NA,NA,广州广州
7876,CZ3993/4,319,黄山,广州,NA,NA,NA,黄山广州
7877,CZ6103/4,319,沈阳,沈阳,NA,NA,NA,沈阳沈阳
7878,CZ6103/4,319,北京首都,沈阳,NA,NA,NA,北京首都沈阳
7879,CZ6105/6,319,沈阳,沈阳,NA,NA,NA,沈阳沈阳
7880,CZ6105/6,319,北京首都,沈阳,NA,NA,NA,北京首都沈阳
7881,CZ6109/10,319,沈阳,沈阳,NA,NA,NA,沈阳沈阳
7882,CZ6109/10,319,北京首都,沈阳,NA,NA,NA,北京首都沈阳
7883,CZ6113/4,319,北京首都,北京首都,NA,NA,NA,北京首都北京首都
7884,CZ6113/4,319,鞍山,北京首都,NA,NA,NA,鞍山北京首都
7885,CZ6113/4,319,北京首都,北京首都,NA,NA,NA,北京首都北京首都
7886,CZ6113/4,319,鞍山,北京首都,NA,NA,NA,鞍山北京首都
7887,CZ6113/4,319,北京首都,北京首都,NA,NA,NA,北京首都北京首都
7888,CZ6113/4,319,鞍山,北京首都,NA,NA,NA,鞍山北京首都
7889,CZ6129/30,319,大连,大连,NA,NA,NA,大连大连
7890,CZ6129/30,319,北京首都,大连,NA,NA,NA,北京首都大连
7891,CZ6129/30,319,大连,大连,NA,NA,NA,大连大连
7892,CZ6129/30,319,北京首都,大连,NA,NA,NA,北京首都大连
7893,CZ6131/2,319,大连,大连,NA,NA,NA,大连大连
7894,CZ6131/2,319,北京首都,大连,NA,NA,NA,北京首都大连
7895,CZ6131/2,319,大连,大连,NA,NA,NA,大连大连
7896,CZ6131/2,319,北京首都,大连,NA,NA,NA,北京首都大连
7897,CZ6141/2,319,长春,长春,NA,NA,NA,长春长春
7898,CZ6141/2,319,北京首都,长春,NA,NA,NA,北京首都长春
7899,CZ6143/4,319,长春,长春,NA,NA,NA,长春长春
7900,CZ6143/4,319,北京首都,长春,NA,NA,NA,北京首都长春
7901,CZ6145/6,319,长春,长春,NA,NA,NA,长春长春
7902,CZ6145/6,319,北京首都,长春,NA,NA,NA,北京首都长春
7903,CZ6151/2,319,延吉,延吉,NA,NA,NA,延吉延吉
7904,CZ6151/2,319,北京首都,延吉,NA,NA,NA,北京首都延吉
7905,CZ6201/2,319,哈尔滨,哈尔滨,NA,NA,NA,哈尔滨哈尔滨
7906,CZ6201/2,319,北京首都,哈尔滨,NA,NA,NA,北京首都哈尔滨
7907,CZ6201/2,319,哈尔滨,哈尔滨,NA,NA,NA,哈尔滨哈尔滨
7908,CZ6201/2,319,北京首都,哈尔滨,NA,NA,NA,北京首都哈尔滨
7909,CZ6213/4,319,大庆,大庆,NA,NA,NA,大庆大庆
7910,CZ6213/4,319,北京首都,大庆,NA,NA,NA,北京首都大庆
7911,CZ6301/2,319,沈阳,沈阳,NA,NA,NA,沈阳沈阳
7912,CZ6301/2,319,广州,沈阳,NA,NA,NA,广州沈阳
7913,CZ6341/2,319,长春,长春,NA,NA,NA,长春长春
7914,CZ6341/2,319,广州,长春,NA,NA,NA,广州长春
7915,CZ6507/8,319,沈阳,沈阳,NA,NA,NA,沈阳沈阳
7916,CZ6507/8,319,上海浦东,沈阳,NA,NA,NA,上海浦东沈阳
7917,CZ6521/2,319,大连,大连,NA,NA,NA,大连大连
7918,CZ6521/2,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7919,CZ6523/4,319,大连,大连,NA,NA,NA,大连大连
7920,CZ6523/4,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7921,CZ6525/6,319,大连,大连,NA,NA,NA,大连大连
7922,CZ6525/6,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7923,CZ6525/6,319,大连,大连,NA,NA,NA,大连大连
7924,CZ6525/6,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7925,CZ6525/6,319,大连,大连,NA,NA,NA,大连大连
7926,CZ6525/6,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7927,CZ6531/2,319,大连,大连,NA,NA,NA,大连大连
7928,CZ6531/2,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7929,CZ6533/4,319,大连,大连,NA,NA,NA,大连大连
7930,CZ6533/4,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7931,CZ6535/6,319,大连,大连,NA,NA,NA,大连大连
7932,CZ6535/6,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7933,CZ6535/6,319,大连,大连,NA,NA,NA,大连大连
7934,CZ6535/6,319,上海浦东,大连,NA,NA,NA,上海浦东大连
7935,CZ6553/4,319,长春,长春,NA,NA,NA,长春长春
7936,CZ6553/4,319,上海浦东,长春,NA,NA,NA,上海浦东长春
7937,CZ6945/6,319,南充,南充,NA,NA,NA,南充南充
7938,CZ6945/6,319,北京首都,南充,NA,NA,NA,北京首都南充
7939,CZ6945/6,319,南充,南充,NA,NA,NA,南充南充
7940,CZ6945/6,319,北京首都,南充,NA,NA,NA,北京首都南充
7941,EU2235/6,319,成都,成都,NA,NA,NA,成都成都
7942,EU2235/6,319,广州,成都,NA,NA,NA,广州成都
7943,HO1155/6,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7944,HO1155/6,319,通辽,上海浦东,NA,NA,NA,通辽上海浦东
7945,HO1217/8,319,上海虹桥,上海虹桥,NA,NA,NA,上海虹桥上海虹桥
7946,HO1217/8,319,西安,上海虹桥,NA,NA,NA,西安上海虹桥
7947,HO1229/30,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7948,HO1229/30,319,三亚,上海浦东,NA,NA,NA,三亚上海浦东
7949,HO1237/8,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7950,HO1237/8,319,满洲里,上海浦东,NA,NA,NA,满洲里上海浦东
7951,HO1247/8,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7952,HO1247/8,319,重庆,上海浦东,NA,NA,NA,重庆上海浦东
7953,HO1251/2,319,上海虹桥,上海虹桥,NA,NA,NA,上海虹桥上海虹桥
7954,HO1251/2,319,北京首都,上海虹桥,NA,NA,NA,北京首都上海虹桥
7955,HO1251/2,319,上海虹桥,上海虹桥,NA,NA,NA,上海虹桥上海虹桥
7956,HO1251/2,319,北京首都,上海虹桥,NA,NA,NA,北京首都上海虹桥
7957,HO1289/90,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7958,HO1289/90,319,桂林,上海浦东,NA,NA,NA,桂林上海浦东
7959,HO1289/90,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7960,HO1289/90,319,桂林,上海浦东,NA,NA,NA,桂林上海浦东
7961,JD5131/2,319,广州,广州,NA,NA,NA,广州广州
7962,JD5131/2,319,丽江,广州,NA,NA,NA,丽江广州
7963,JD5161/2,319,广州,广州,NA,NA,NA,广州广州
7964,JD5161/2,319,成都,广州,NA,NA,NA,成都广州
7965,JD5169/70,319,广州,广州,NA,NA,NA,广州广州
7966,JD5169/70,319,杭州,广州,NA,NA,NA,杭州广州
7967,JD5171/2,319,广州,广州,NA,NA,NA,广州广州
7968,JD5171/2,319,重庆,广州,NA,NA,NA,重庆广州
7969,JD5181/2,319,北京首都,北京首都,NA,NA,NA,北京首都北京首都
7970,JD5181/2,319,丽江,北京首都,NA,NA,NA,丽江北京首都
7971,JD5201/2,319,北京首都,北京首都,NA,NA,NA,北京首都北京首都
7972,JD5201/2,319,鸡西,北京首都,NA,NA,NA,鸡西北京首都
7973,JD5621/2,319,广州,广州,NA,NA,NA,广州广州
7974,JD5621/2,319,安顺,广州,NA,NA,NA,安顺广州
7975,MU2303/4,319,西安,西安,NA,NA,NA,西安西安
7976,MU2303/4,319,广州,西安,NA,NA,NA,广州西安
7977,MU2335,319,上海浦东,拉萨,NA,NA,NA,上海浦东拉萨
7978,MU2335,319,西安,拉萨,NA,NA,NA,西安拉萨
7979,MU2336,319,拉萨,上海浦东,NA,NA,NA,拉萨上海浦东
7980,MU2336,319,西安,上海浦东,NA,NA,NA,西安上海浦东
7981,MU2336,319,拉萨,上海浦东,NA,NA,NA,拉萨上海浦东
7982,MU2336,319,西安,上海浦东,NA,NA,NA,西安上海浦东
7983,MU5207/8,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7984,MU5207/8,319,柳州,上海浦东,NA,NA,NA,柳州上海浦东
7985,MU5267/8,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7986,MU5267/8,319,宜宾,上海浦东,NA,NA,NA,宜宾上海浦东
7987,MU5267/8,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7988,MU5267/8,319,宜宾,上海浦东,NA,NA,NA,宜宾上海浦东
7989,MU5441/2,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7990,MU5441/2,319,达州,上海浦东,NA,NA,NA,达州上海浦东
7991,MU5441/2,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7992,MU5441/2,319,达州,上海浦东,NA,NA,NA,达州上海浦东
7993,MU5639/40,319,上海浦东,上海浦东,NA,NA,NA,上海浦东上海浦东
7994,MU5639/40,319,沈阳,上海浦东,NA,NA,NA,沈阳上海浦东
7995,OQ2307/8,319,重庆,重庆,NA,NA,NA,重庆重庆
7996,OQ2307/8,319,上海浦东,重庆,NA,NA,NA,上海浦东重庆
7997,3U8731/2,320,成都,成都,NA,NA,NA,成都成都
7998,3U8731/2,320,广州,成都,NA,NA,NA,广州成都
7999,3U8733/4,320,成都,成都,NA,NA,NA,成都成都
8000,3U8733/4,320,广州,成都,NA,NA,NA,广州成都
8001,3U8735/6,320,成都,成都,NA,NA,NA,成都成都
8002,3U8735/6,320,广州,成都,NA,NA,NA,广州成都
8003,3U8741/2,320,重庆,重庆,NA,NA,NA,重庆重庆
8004,3U8741/2,320,广州,重庆,NA,NA,NA,广州重庆
8005,3U8789,320,北京首都,西安,NA,NA,NA,北京首都西安
8006,3U8789,320,中卫,西安,NA,NA,NA,中卫西安
8007,3U8790,320,西安,北京首都,NA,NA,NA,西安北京首都
8008,3U8790,320,中卫,北京首都,NA,NA,NA,中卫北京首都
8009,3U8829/30,320,重庆,重庆,NA,NA,NA,重庆重庆
8010,3U8829/30,320,北京首都,重庆,NA,NA,NA,北京首都重庆
8011,3U8961/2,320,成都,成都,NA,NA,NA,成都成都
8012,3U8961/2,320,上海浦东,成都,NA,NA,NA,上海浦东成都
8013,3U8971/2,320,重庆,重庆,NA,NA,NA,重庆重庆
