"","city1_2","flight","plane","flag"
"1235","成都广州","3U8735","321",2561
"1236","成都广州","CZ3378","319",2561
"1237","成都广州","CZ3444","319",2561
"1238","成都广州","ZH9674","738",2561
"1239","成都广州","CA4303","321",2561
"1240","成都广州","JD5162","319",2561
"1241","成都广州","MU5321","320",2561
"1242","成都广州","CA4307","330",2561
"1243","成都广州","CA4333","321",2561
"1244","成都广州","CA4301","330",2561
"1245","成都广州","CZ3402","319",2561
"1246","成都贵阳","CZ3768","738",14
"1247","成都贵阳","CA4437","319",14
"1248","成都贵阳","CZ3768","738",14
"1249","成都贵阳","QW9809","320",14
"1250","成都贵阳","TV9825","319",14
"1251","成都贵阳","EU2731","319",14
"1252","成都贵阳","CZ3672","738",14
"1253","成都贵阳","3U8639","319",14
"1254","成都贵阳","CA4439","321",14
"1255","成都贵阳","CA4435","320",14
"1256","成都贵阳","EU2763","319",14
"1257","成都桂林","SC4764","738",7228
"1258","成都桂林","CA4323","320",7228
"1259","成都桂林","CA4267","319",7228
"1260","成都桂林","CZ6670","320",7228
"1261","成都桂林","3U8427","320",7228
"1262","成都哈尔滨","CA4177","321",13494
"1263","成都哈尔滨","ZH9501","737",13494
"1264","成都海口","CA4315","330",4168
"1265","成都海口","EU2761","319",4168
"1266","成都海口","3U8751","321",4168
"1267","成都海口","8L9609","73G",4168
"1268","成都海口","HU7086","738",4168
"1269","成都海口","EU2761","319",4168
"1270","成都海口","3U8751","321",4168
"1271","成都邯郸","3U8897","320",19762
"1272","成都邯郸","GJ8848","320",19762
"1273","成都邯郸","GJ8848","320",19762
"1274","成都杭州","3U8919","320",7705
"1275","成都杭州","TV9811","319",7705
"1276","成都杭州","MU2251","320",7705
"1277","成都杭州","3U8911","320",7705
"1278","成都杭州","EU2209","319",7705
"1279","成都杭州","CA1742","320",7705
"1280","成都杭州","MU5495","320",7705
"1281","成都杭州","MU5499","320",7705
"1282","成都杭州","CA4519","321",7705
"1283","成都杭州","EU2209","319",7705
"1284","成都杭州","CA1746","320",7705
"1285","成都杭州","MF8424","738",7705
"1286","成都合肥","3U8131","321",3383
"1287","成都合肥","CA4521","320",3383
"1288","成都合肥","3U8545/6","319",3383
"1289","成都合肥","MU5436","320",3383
"1290","成都合肥","MU2229","320",3383
"1291","成都合肥","3U8995","321",3383
"1292","成都合肥","CA4521","320",3383
"1293","成都合肥","3U8995","321",3383
"1294","成都合肥","MU5436","320",3383
"1295","成都合肥","MU5653","319",3383
"1296","成都呼和浩特","CA1654","738",911
"1297","成都呼和浩特","CA1654","738",911
"1298","成都呼和浩特","CA1654","738",911
"1299","成都呼和浩特","3U8713","321",911
"1300","成都呼和浩特","ZH9410","320",911
"1301","成都怀化","CZ6488","319",22120
"1302","成都黄山","FM9266","738",10540
"1303","成都惠州","CA4221","319",22123
"1304","成都惠州","CA4221","319",22123
"1305","成都济南","SC4902","738",3337
"1306","成都济南","3U8843","320",3337
"1307","成都济南","CA4457","319",3337
"1308","成都济南","EU2719","319",3337
"1309","成都济南","EU2719","319",3337
"1310","成都济南","3U8811","321",3337
"1311","成都济南","8L9615","73G",3337
"1312","成都济南","3U8843","320",3337
"1313","成都济南","8L9615","73G",3337
"1314","成都济南","CA4527","757",3337
"1315","成都济南","CZ6442","319",3337
"1316","成都济宁","EU2723","319",79
"1317","成都济宁","EU2723","319",79
"1318","成都济宁","EU2709","319",79
"1319","成都济宁","EU2709","319",79
"1320","成都井冈山","EU2735","319",12749
"1321","成都景德镇","SC4936","738",10240
"1322","成都喀什","CA4241","319",24730
"1323","成都库尔勒","CA4225/6","319",24726
"1324","成都库尔勒","CA4247","319",24726
"1325","成都库尔勒","CA4159","320",24726
"1326","成都昆明","3U8667","320",5573
"1327","成都昆明","3U8667","320",5573
"1328","成都昆明","DR6522","73G",5573
"1329","成都昆明","CA4459","319",5573
"1330","成都昆明","MU5850","738",5573
"1331","成都昆明","MU5842","738",5573
"1332","成都昆明","MU5846","738",5573
"1333","成都昆明","MU9702","737",5573
"1334","成都昆明","MU5856","738",5573
"1335","成都昆明","MU5854","738",5573
"1336","成都昆明","MU5850","738",5573
"1337","成都昆明","8L9948","73G",5573
"1338","成都昆明","CA4413","320",5573
"1339","成都昆明","EU2223","319",5573
"1340","成都昆明","3U8661","320",5573
"1341","成都昆明","MU5844","738",5573
"1342","成都昆明","MU5846","738",5573
"1343","成都昆明","CA4413","320",5573
"1344","成都昆明","8L9946","73G",5573
"1345","成都昆明","KY8322","73G",5573
"1346","成都昆明","CA4413","320",5573
"1347","成都昆明","TV9809","319",5573
"1348","成都昆明","MU5848","738",5573
"1349","成都昆明","CA4413","320",5573
"1350","成都拉萨","TV9823","319",13283
"1351","成都拉萨","MU5473","319",13283
"1352","成都拉萨","TV9863","319",13283
"1353","成都拉萨","TV9803","319",13283
"1354","成都拉萨","CA4403","319",13283
"1355","成都拉萨","3U8657","330",13283
"1356","成都拉萨","TV9853","319",13283
"1357","成都拉萨","3U8697","330",13283
"1358","成都拉萨","CA4405","319",13283
"1359","成都拉萨","TV9855","319",13283
"1360","成都拉萨","3U8695","319",13283
"1361","成都拉萨","CA4401","319",13283
"1362","成都兰州","MU2479","738",9876
"1363","成都兰州","EU2259","319",9876
"1364","成都兰州","MU2479","738",9876
"1365","成都兰州","MU2479","738",9876
"1366","成都兰州","EU2271","319",9876
"1367","成都兰州","MU2479","738",9876
"1368","成都兰州","CA4209","320",9876
"1369","成都兰州","3U8569","319",9876
"1370","成都兰州","3U8569","319",9876
"1371","成都兰州","EU2273","319",9876
"1372","成都兰州","CA4207","319",9876
"1373","成都兰州","3U8771","319",9876
"1374","成都兰州","MU2414","320",9876
"1375","成都兰州","3U8771","319",9876
"1376","成都兰州","MU2471","738",9876
"1377","成都丽江","JD5135","319",3111
"1378","成都丽江","CA4451","320",3111
"1379","成都丽江","KY8294","73G",3111
"1380","成都丽江","8L9625","73G",3111
"1381","成都丽江","EU2737","319",3111
"1382","成都丽江","EU2737","319",3111
"1383","成都丽江","3U8691","319",3111
"1384","成都连云港","EU2755","319",10280
"1385","成都林芝","CA4431","319",13286
"1386","成都林芝","CA4251","319",13286
"1387","成都林芝","3U8693","319",13286
"1388","成都柳州","EU2201","319",12214
"1389","成都柳州","EU2201","319",12214
"1390","成都柳州","EU2201","319",12214
"1391","成都洛阳","GJ8778","320",9765
"1392","成都洛阳","GJ8778","320",9765
"1393","成都南昌","MU5373","319",5698
"1394","成都南昌","KY8305","73G",5698
"1395","成都南昌","ZH9380","738",5698
"1396","成都南昌","3U8927","319",5698
"1397","成都南昌","CA4507","321",5698
"1398","成都南京","TV9839","319",5745
"1399","成都南京","ZH9214","738",5745
"1400","成都南京","MU2885","320",5745
"1401","成都南京","TV9839","319",5745
"1402","成都南京","MU2816","320",5745
"1403","成都南京","MU5596","320",5745
"1404","成都南京","3U8923","320",5745
"1405","成都南京","EU2759","319",5745
"1406","成都南京","CA4505","321",5745
"1407","成都南京","3U8993","321",5745
"1408","成都南宁","CA4327","321",10645
"1409","成都南宁","3U8773","321",10645
"1410","成都南宁","CZ3242","738",10645
"1411","成都南宁","3U8773","321",10645
"1412","成都南宁","EU2219","319",10645
"1413","成都南宁","EU2219","319",10645
"1414","成都南宁","ZH9564","738",10645
"1415","成都南宁","3U8773","321",10645
"1416","成都南阳","CZ6343","E90",7423
"1417","成都宁波","CA4529","319",4650
"1418","成都攀枝花","CA4461","319",18634
"1419","成都攀枝花","3U8651","319",18634
"1420","成都攀枝花","3U8651","319",18634
"1421","成都攀枝花","3U8651","319",18634
"1422","成都普洱","8L9603/4","73G",24658
"1423","成都普洱","8L9603","73G",24658
"1424","成都黔江","3U8563","319",23648
"1425","成都黔江","3U8563","320",23648
"1426","成都青岛","3U8915","320",8117
"1427","成都青岛","SC4714","738",8117
"1428","成都青岛","MU5448","319",8117
"1429","成都青岛","3U8375","320",8117
"1430","成都青岛","MU5283","319",8117
"1431","成都青岛","QW9772","320",8117
"1432","成都青岛","CA4511","321",8117
"1433","成都泉州","MF8448","738",10466
"1434","成都泉州","ZH9523","320",10466
"1435","成都泉州","ZH9523","320",10466
"1436","成都日喀则","TV9843","319",13304
"1437","成都三亚","EU2207","319",4720
"1438","成都三亚","3U8757","320",4720
"1439","成都三亚","HU7630","738",4720
"1440","成都三亚","CA4375","321",4720
"1441","成都三亚","JD5178","319",4720
"1442","成都三亚","TV9821","319",4720
"1443","成都三亚","8L9607","73G",4720
"1444","成都厦门","CA4539","321",6358
"1445","成都厦门","MF8402","738",6358
"1446","成都厦门","MF8442","752",6358
"1447","成都厦门","MF8490","738",6358
"1448","成都厦门","3U8869","320",6358
"1449","成都厦门","MF8442","752",6358
"1450","成都上海虹桥","CA4515","333",57
"1451","成都上海虹桥","MU5418","321",57
"1452","成都上海虹桥","MU5410","321",57
"1453","成都上海虹桥","FM9404","738",57
"1454","成都上海虹桥","MU5406","738",57
"1455","成都上海虹桥","MU5412","319",57
"1456","成都上海虹桥","MU5404","320",57
"1457","成都上海虹桥","HO1120","320",57
"1458","成都上海虹桥","TV9865","319",57
"1459","成都上海虹桥","CA4501","333",57
"1460","成都上海虹桥","MU5408","321",57
"1461","成都上海虹桥","9C8888","320",57
"1462","成都上海虹桥","EU6679","319",57
"1463","成都上海浦东","CA4535","320",57
"1464","成都上海浦东","MU5402","320",57
"1465","成都上海浦东","EU6677","319",57
"1466","成都上海浦东","3U8961","330",57
"1467","成都上海浦东","CA1948","340",57
"1468","成都上海浦东","MU5416","319",57
"1469","成都上海浦东","MU5414","321",57
"1470","成都上海浦东","3U8965","321",57
"1471","成都上海浦东","CA4503","319",57
"1472","成都上海浦东","MU5488","332",57
"1473","成都上海浦东","CA4513","319",57
"1474","成都上海浦东","CZ3360","320",57
"1475","成都上海浦东","3U8963","321",57
"1476","成都上海浦东","CA1950","330",57
"1477","成都深圳","CA4311","330",12233
"1478","成都深圳","CA4389","330",12233
"1479","成都深圳","CA4383","319",12233
"1480","成都深圳","CA4313","330",12233
"1481","成都深圳","CA4329","330",12233
"1482","成都深圳","EU2217","319",12233
"1483","成都深圳","CZ3434","333",12233
"1484","成都深圳","3U8703","321",12233
"1485","成都深圳","ZH9824","738",12233
"1486","成都深圳","3U8705","321",12233
"1487","成都深圳","HU7752","332",12233
"1488","成都深圳","CA4337","330",12233
"1489","成都深圳","ZH9924","738",12233
"1490","成都深圳","CZ3458","321",12233
"1491","成都深圳","ZH9974","738",12233
"1492","成都深圳","3U8701","320",12233
"1493","成都深圳","3U8701","320",12233
"1494","成都深圳","CZ3454","321",12233
"1495","成都深圳","MU9631","320",12233
"1496","成都沈阳","CZ6402","319",11050
"1497","成都沈阳","TV9879","319",11050
"1498","成都沈阳","ZH9493","320",11050
"1499","成都沈阳","CA4185","321",11050
"1500","成都沈阳","CZ6402","319",11050
"1501","成都石家庄","KN2376","738",1542
"1502","成都石家庄","9C8986","320",1542
"1503","成都石家庄","NS3210","738",1542
"1504","成都石家庄","KN2376","738",1542
"1505","成都石家庄","3U8345","319",1542
"1506","成都石家庄","9C8986","320",1542
"1507","成都石家庄","EU2257","319",1542
"1508","成都太原","ZH9519","320",6148
"1509","成都太原","3U8531","320",6148
"1510","成都太原","EU2269","319",6148
"1511","成都太原","CZ6436","320",6148
"1512","成都太原","MU5234","738",6148
"1513","成都太原","CA4181","320",6148
"1514","成都太原","3U8785","320",6148
"1515","成都腾冲","8L9859","73G",10787
"1516","成都天津","CA4187","320",9285
"1517","成都天津","BK2852","737",9285
"1518","成都天津","3U8861","320",9285
"1519","成都天津","EU2249","319",9285
"1520","成都天津","CA4187","320",9285
"1521","成都天津","EU2747","319",9285
"1522","成都天津","CA1428","738",9285
"1523","成都天津","EU2249","319",9285
"1524","成都天津","3U8861","320",9285
"1525","成都天津","3U8861","320",9285
"1526","成都天津","3U8861","320",9285
"1527","成都天津","GS7888","320",9285
"1528","成都铜仁","TV9859","319",24649
"1529","成都温州","3U8933","321",13169
"1530","成都温州","CA1964","319",13169
"1531","成都温州","3U8931","320",13169
"1532","成都温州","CA1960","320",13169
"1533","成都温州","EU2767","319",13169
"1534","成都乌鲁木齐","HU7368","738",11206
"1535","成都乌鲁木齐","CZ6926","738",11206
"1536","成都乌鲁木齐","3U8841","320",11206
"1537","成都乌鲁木齐","CA4153","320",11206
"1538","成都乌鲁木齐","8L9619","73G",11206
"1539","成都乌鲁木齐","UQ2510","738",11206
"1540","成都乌鲁木齐","CZ6942","73G",11206
"1541","成都乌鲁木齐","CA4191","330",11206
"1542","成都乌鲁木齐","CA4151","320",11206
"1543","成都乌鲁木齐","CA4151","320",11206
"1544","成都乌鲁木齐","3U8525","320",11206
"1545","成都乌鲁木齐","CA4151","320",11206
"1546","成都乌鲁木齐","CA4157","320",11206
"1547","成都乌鲁木齐","CA4151","320",11206
"1548","成都乌鲁木齐","CZ6944","738",11206
"1549","成都乌鲁木齐","CA4191","330",11206
"1550","成都无锡","3U8627","321",10586
"1551","成都无锡","MU2906","320",10586
"1552","成都无锡","ZH9574","738",10586
"1553","成都无锡","ZH9528","738",10586
"1554","成都武汉","CA4587","321",7438
"1555","成都武汉","CZ3442","738",7438
"1556","成都武汉","MU2652","738",7438
"1557","成都武汉","CA8208","320",7438
"1558","成都武汉","MU2612","738",7438
"1559","成都武汉","3U8985","320",7438
"1560","成都武汉","MU2464","738",7438
"1561","成都武汉","CZ3448","738",7438
"1562","成都武汉","EU2711","319",7438
"1563","成都武汉","MU2654","738",7438
"1564","成都武汉","EU2711","319",7438
"1565","成都西安","MU2295","320",1812
"1566","成都西安","3U8803","319",1812
"1567","成都西安","CA8926","738",1812
"1568","成都西安","3U8769","319",1812
"1569","成都西安","HU7856","788",1812
"1570","成都西安","EU2741","319",1812
"1571","成都西安","3U8319","319",1812
"1572","成都西安","CZ6434","319",1812
"1573","成都西安","3U8555","319",1812
"1574","成都西安","MU2344","321",1812
"1575","成都西安","CZ6250","319",1812
"1576","成都西昌","3U8155","320",16873
"1577","成都西宁","MU2689","738",69
"1578","成都西宁","MU2689","738",69
"1579","成都西宁","MU2225","320",69
"1580","成都西宁","3U8987","319",69
"1581","成都西宁","3U8133","320",69
"1582","成都西宁","TV9817","319",69
"1583","成都西宁","MU5255","319",69
"1584","成都西宁","MU2689","738",69
"1585","成都西宁","3U8987","320",69
"1586","成都西宁","MU2689","738",69
"1587","成都西宁","MU2689","738",69
"1588","成都西宁","CA4211","319",69
"1589","成都西宁","MU2689","738",69
"1590","成都西宁","CA4205","319",69
"1591","成都西双版纳","EU2215/6","319",7646
"1592","成都西双版纳","EU2215/6","319",7646
"1593","成都西双版纳","EU2215/6","319",7646
"1594","成都西双版纳","EU2215/6","319",7646
"1595","成都西双版纳","3U8573","319",7646
"1596","成都西双版纳","EU2215/6","319",7646
"1597","成都夏河","3U8115","319",23966
"1598","成都夏河","3U8115","319",23966
"1599","成都襄阳","GJ8886","320",12285
"1600","成都兴义","EU2743","319",24242
"1601","成都兴义","EU2745","319",24242
"1602","成都徐州","3U8333","320",6481
"1603","成都徐州","3U8813","321",6481
"1604","成都烟台","CA4531","319",13
"1605","成都烟台","CZ6410","319",13
"1606","成都扬州","3U8905","319",13167
"1607","成都伊宁","CA4245","319",22184
"1608","成都宜昌","3U8711","320",1941
"1609","成都宜昌","3U8711","320",1941
"1610","成都宜春","3U8233","319",19829
"1611","成都义乌","CA4537/8","319",10700
"1612","成都义乌","CA4537/8","319",10700
"1613","成都银川","MU5639","320",48
"1614","成都银川","EU2275","319",48
"1615","成都银川","MU2481","738",48
"1616","成都银川","CA4231","321",48
"1617","成都银川","3U8877","321",48
"1618","成都银川","MU5639","320",48
"1619","成都银川","3U8877","321",48
"1620","成都榆林","CA4273","319",24660
"1621","成都玉树","MU5281","319",24647
"1622","成都运城","CA4183","319",9345
"1623","成都湛江","CA4237","319",2012
"1624","成都湛江","CA4237","319",2012
"1625","成都张家界","CA4377","319",9387
"1626","成都张家口","DR6539","73G",24695
"1627","成都长春","CA4189","321",4738
"1628","成都长沙","3U8997","321",2604
"1629","成都长沙","CA4371","321",2604
"1630","成都长沙","MF8454","738",2604
"1631","成都长沙","TV9885","319",2604
"1632","成都长沙","EU2205","319",2604
"1633","成都长沙","CZ3462","320",2604
"1634","成都长沙","3U8997","321",2604
"1635","成都长沙","EU2729","319",2604
"1636","成都长沙","BK2780","737",2604
"1637","成都长治","CA4179","319",17005
"1638","成都长治","CA4179","319",17005
"1639","成都昭通","8L9645","73G",22190
"1640","成都郑州","3U8857","319",7094
"1641","成都郑州","CZ6256","320",7094
"1642","成都郑州","CZ6256","320",7094
"1643","成都郑州","CA4321","320",7094
"1644","成都郑州","EU2227","319",7094
"1645","成都郑州","CZ3474","738",7094
"1646","成都郑州","3U8857","319",7094
"1647","成都郑州","CA4271","319",7094
"1648","成都郑州","EU2765/6","319",7094
"1649","成都郑州","CZ3472","738",7094
"1650","成都郑州","CZ6439","738",7094
"1651","成都珠海","CA4391","319",12193
"1652","成都珠海","CA4391","319",12193
"1653","成都遵义","EU2231","319",23972
"1654","成都遵义","EU2233","319",23972
"1655","池州北京南苑","KN5902","737",18118
"1656","池州广州","CZ3868","319",17325
"1657","赤峰北京南苑","KN2932","738",8956
"1658","赤峰北京南苑","KN2930","738",8956
"1659","赤峰北京首都","MU2772","320",8956
"1660","赤峰北京首都","CA1282","738",8956
"1661","赤峰呼和浩特","GS6692","E90",18954
"1662","赤峰呼和浩特","GS6690","E90",18954
"1663","赤峰呼和浩特","GS6684","EMB",18954
"1664","赤峰呼和浩特","GS6694","E90",18954
"1665","赤峰呼和浩特","G52798","CR9",18954
"1666","赤峰呼和浩特","CA1628","737",18954
"1667","赤峰呼和浩特","GS6682","E90",18954
"1668","赤峰呼和浩特","G52806","CR9",18954
"1669","赤峰呼和浩特","GS6688","E90",18954
"1670","赤峰呼和浩特","GS6686","E90",18954
"1671","赤峰天津","MU2084","319",10987
"1672","赤峰天津","MU2084","319",10987
"1673","达州广州","CA4355","737",17350
"1674","达州三亚","JD5780","319",24757
"1675","达州上海浦东","MU5442","319",13000
"1676","达州深圳","CA4366","319",7420
"1677","大理北京首都","CA1420","319",19954
"1678","大理北京首都","MU9748","73G",19954
"1679","大理成都","CA4416","319",5047
"1680","大理成都","MU9704","737",5047
"1681","大理成都","MU5859","73G",5047
"1682","大理成都","8L9606","73G",5047
"1683","大理杭州","MU9365","73G",22290
"1684","大理杭州","MU9721","73G",22290
"1685","大理昆明","MU5757","73G",19016
"1686","大理昆明","MU5946","73G",19016
"1687","大理昆明","MU5920","737",19016
"1688","大理昆明","8L9942","73G",19016
"1689","大理昆明","CZ3482","EMB",19016
"1690","大理昆明","8L9942","73G",19016
"1691","大理昆明","MU5936","737",19016
"1692","大理昆明","8L9942","73G",19016
"1693","大理昆明","MU5944","73G",19016
"1694","大理昆明","MU5946","73G",19016
"1695","大理昆明","8L9854","73G",19016
"1696","大理南京","MU9709","73G",24818
"1697","大理上海虹桥","MU9749","73G",22293
"1698","大理天津","MU9727","73G",24820
"1699","大理武汉","MU9735","73G",24815
"1700","大理西安","JD5660","319",24814
"1701","大理西双版纳","8L9929","73G",23666
"1702","大理长沙","MU9734","73G",19687
"1703","大理重庆","OQ2348","319",9832
"1704","大理重庆","CA4552","737",9832
"1705","大理重庆","OQ2368","319",9832
"1706","大理重庆","CA4552","737",9832
"1707","大连包头","CZ6527/8","320",8115
"1708","大连包头","G52762","CR9",8115
"1709","大连包头","CA8915","738",8115
"1710","大连包头","CZ6527/8","320",8115
"1711","大连北京南苑","KN5512","738",328
"1712","大连北京南苑","KN5516","737",328
"1713","大连北京首都","CA8907","738",328
"1714","大连北京首都","CZ6123","319",328
"1715","大连北京首都","MU2311","320",328
"1716","大连北京首都","CA8903","738",328
"1717","大连北京首都","CA1608","738",328
"1718","大连北京首都","CZ6129","321",328
"1719","大连北京首都","CA1608","738",328
"1720","大连北京首都","CZ6127","319",328
"1721","大连北京首都","CZ6125","321",328
"1722","大连北京首都","CZ6121","321",328
"1723","大连北京首都","CA8905","738",328
"1724","大连北京首都","CZ6139","320",328
"1725","大连北京首都","CZ6133","321",328
"1726","大连北京首都","CZ6131","321",328
"1727","大连北京首都","HU7184","738",328
"1728","大连北京首都","CA1606","738",328
"1729","大连北京首都","CA8901","738",328
"1730","大连北京首都","CZ6133","321",328
"1731","大连北京首都","MU2311","320",328
"1732","大连常州","MU2970","320",4012
"1733","大连成都","MU2961","320",498
"1734","大连赤峰","G52846","CR9",12424
"1735","大连赤峰","G52846","CR9",12424
"1736","大连赤峰","G52846","CR9",12424
"1737","大连东营","G52723","CR9",18831
"1738","大连福州","MF8709","738",10154
"1739","大连广州","CZ6323","321",4666
"1740","大连广州","CZ3607","319",4666
"1741","大连广州","CZ6467","320",4666
"1742","大连广州","CZ3603","321",4666
"1743","大连广州","CZ6321","319",4666
"1744","大连广州","CZ6467","320",4666
"1745","大连杭州","HU7024","738",33
"1746","大连杭州","GJ8726","320",33
"1747","大连杭州","CZ6479","319",33
"1748","大连杭州","GJ8766","320",33
"1749","大连杭州","CZ6327","321",33
"1750","大连杭州","3U8586","320",33
"1751","大连杭州","HU7034","738",33
"1752","大连杭州","JD5346","319",33
"1753","大连杭州","MU2915","320",33
"1754","大连杭州","3U8586","320",33
"1755","大连杭州","CA8951","738",33
"1756","大连杭州","HU7034","738",33
"1757","大连杭州","MF8078","738",33
"1758","大连杭州","SC8796","738",33
"1759","大连杭州","GJ8766","320",33
"1760","大连杭州","MU2915","320",33
"1761","大连合肥","CA8933","738",3490
"1762","大连合肥","HU7244","738",3490
"1763","大连呼和浩特","G52647","CR9",22240
"1764","大连呼和浩特","CZ6705/6","320",22240
"1765","大连呼和浩特","CA8913","738",22240
"1766","大连呼和浩特","G52647","CR9",22240
"1767","大连呼和浩特","MF8163/4","737",22240
"1768","大连呼和浩特","CZ6705/6","320",22240
"1769","大连呼和浩特","CA8913","738",22240
"1770","大连淮安","MU2963","319",12331
"1771","大连淮安","MU2963","319",12331
"1772","大连济南","MF8042","73G",4563
"1773","大连济南","MF8042","73G",4563
"1774","大连济南","SC4907","738",4563
"1775","大连济南","ZH9430","738",4563
"1776","大连济南","CZ6449","320",4563
"1777","大连济南","HU7659/60","738",4563
"1778","大连济南","SC8724","738",4563
"1779","大连济南","SC4953","738",4563
"1780","大连济南","CZ6449","320",4563
"1781","大连济南","3U8812","321",4563
"1782","大连济宁","EU2724","319",18835
"1783","大连兰州","HU7685","737",10639
"1784","大连兰州","HU7685","737",10639
"1785","大连连云港","Y87589/90","738",19915
"1786","大连连云港","JD5360","319",19915
"1787","大连连云港","DZ6242","738",19915
"1788","大连临沂","GS6425","E90",18838
"1789","大连临沂","GS6425","E90",18838
"1790","大连洛阳","MU5800","738",10673
"1791","大连洛阳","MU5800","738",10673
"1792","大连南昌","CZ3772","738",18830
"1793","大连南昌","CZ3772","738",18830
"1794","大连南昌","RY8928","738",18830
"1795","大连南京","CZ6537","320",1269
"1796","大连南京","CZ6189","320",1269
"1797","大连南京","MU2787","320",1269
"1798","大连南京","CZ3986","320",1269
"1799","大连南京","CZ6537","320",1269
"1800","大连南京","CZ6770","738",1269
"1801","大连南京","CZ6189","320",1269
"1802","大连南京","ZH9542","738",1269
"1803","大连南京","CA8957","738",1269
"1804","大连南京","KY8292","73G",1269
"1805","大连南京","ZH9678","320",1269
"1806","大连南京","CZ6770","738",1269
"1807","大连南京","HU7273","738",1269
"1808","大连南京","HO1658","320",1269
"1809","大连南京","MF8036","738",1269
"1810","大连南京","ZH9276","738",1269
"1811","大连南通","ZH9720","320",24769
"1812","大连南阳","G52627","CR2",22262
"1813","大连宁波","CZ6325","319",8281
"1814","大连宁波","HU7718","738",8281
"1815","大连宁波","HU7718","738",8281
"1816","大连宁波","MF8520","738",8281
"1817","大连宁波","JD5540","319",8281
"1818","大连宁波","DZ6252","738",8281
"1819","大连青岛","HU7349","738",9736
"1820","大连青岛","SC4620","738",9736
"1821","大连青岛","SC4626","738",9736
"1822","大连青岛","CZ8567/8","320",9736
"1823","大连青岛","MU2518","738",9736
"1824","大连青岛","SC4624","738",9736
"1825","大连青岛","MF8046","738",9736
"1826","大连青岛","MU2518","738",9736
"1827","大连青岛","CA8917","738",9736
"1828","大连青岛","SC4622","738",9736
"1829","大连青岛","MF8046","738",9736
"1830","大连青岛","GS6437","E90",9736
"1831","大连青岛","SC4838","738",9736
"1832","大连青岛","SC4838","738",9736
"1833","大连青岛","CA8917","738",9736
"1834","大连青岛","CA8917","738",9736
"1835","大连青岛","GS6407","E90",9736
"1836","大连青岛","CZ6347","320",9736
"1837","大连青岛","CZ6347","320",9736
"1838","大连青岛","MU2925","320",9736
"1839","大连青岛","MU2925","320",9736
"1840","大连青岛","CA8917","738",9736
"1841","大连日照","FM9126","738",23990
"1842","大连上海浦东","FM9192","738",8188
"1843","大连上海浦东","MU5662","321",8188
"1844","大连上海浦东","MU5674","321",8188
"1845","大连上海浦东","HO1164","320",8188
"1846","大连上海浦东","9C8592","320",8188
"1847","大连上海浦东","9C8844","320",8188
"1848","大连上海浦东","HO1162","320",8188
"1849","大连上海浦东","9C8592","320",8188
"1850","大连上海浦东","CZ6535","321",8188
"1851","大连上海浦东","MU5626","320",8188
"1852","大连上海浦东","MU5670","320",8188
"1853","大连上海浦东","9C8844","320",8188
"1854","大连上海浦东","CZ6525","321",8188
"1855","大连上海浦东","CZ6533","321",8188
"1856","大连上海浦东","HO1166","320",8188
"1857","大连上海浦东","9C8978","320",8188
"1858","大连上海浦东","9C8844","320",8188
"1859","大连上海浦东","CZ6523","321",8188
"1860","大连上海浦东","9C8978","320",8188
"1861","大连上海浦东","MU5624","320",8188
"1862","大连上海浦东","MF8072","738",8188
"1863","大连上海浦东","CA8953","738",8188
"1864","大连上海浦东","MU5674","321",8188
"1865","大连上海浦东","MU5660","321",8188
"1866","大连上海浦东","MU5674","321",8188
"1867","大连上海浦东","MF8072","738",8188
"1868","大连上海浦东","CZ6523","321",8188
"1869","大连上海浦东","CZ6521","321",8188
"1870","大连上海浦东","CZ3685","321",8188
"1871","大连上海浦东","CZ6535","319",8188
"1872","大连深圳","CZ6299","319",1588
"1873","大连深圳","ZH9830","738",1588
"1874","大连深圳","ZH9958","738",1588
"1875","大连石家庄","CZ6953","320",8585
"1876","大连石家庄","9C8874","320",8585
"1877","大连石家庄","CZ6953","320",8585
"1878","大连石家庄","NS3258","E90",8585
"1879","大连石家庄","G52649","CR9",8585
"1880","大连石家庄","9C8874","320",8585
"1881","大连石家庄","9C8696","320",8585
"1882","大连石家庄","CZ8563/4","320",8585
"1883","大连太原","MU2991","320",11987
"1884","大连太原","CZ8555/6","320",11987
"1885","大连太原","HU7165","738",11987
"1886","大连太原","EU2270","319",11987
"1887","大连太原","EU2270","319",11987
"1888","大连太原","DR6560","73G",11987
"1889","大连太原","CZ3774","738",11987
"1890","大连太原","CZ6435","320",11987
"1891","大连太原","CZ8549/50","320",11987
"1892","大连天津","GS6658","E90",1692
"1893","大连天津","G52881","CR9",1692
"1894","大连天津","GS6433","E90",1692
"1895","大连天津","G52677","CR9",1692
"1896","大连天津","BK2708","737",1692
"1897","大连天津","G52677","CR9",1692
"1898","大连天津","BK2708","737",1692
"1899","大连天津","GS6435","E90",1692
"1900","大连天津","HU7167","738",1692
"1901","大连天津","GS6435","E90",1692
"1902","大连天津","CZ6579","319",1692
"1903","大连天津","CA8923","738",1692
"1904","大连天津","MF8038","738",1692
"1905","大连天津","MF8255/6","737",1692
"1906","大连天津","MF8239/40","737",1692
"1907","大连天津","CA8923","738",1692
"1908","大连威海","G52644","CR9",7404
"1909","大连威海","GS6429","E90",7404
"1910","大连威海","GS6411/2","320",7404
"1911","大连威海","G52644","CR9",7404
"1912","大连威海","GS6415/6","320",7404
