"","city1_2","flag","flight","flight_num","plane"
"252","杭州大连",33,"GJ8765",2,"320"
"253","大连杭州",33,"GJ8766",2,"320"
"254","杭州大连",33,"HU7023",1,"738"
"255","杭州大连",33,"HU7023/4",1,"738"
"256","大连杭州",33,"HU7024",1,"738"
"257","杭州大连",33,"HU7033",2,"738"
"258","大连杭州",33,"HU7034",2,"738"
"259","杭州大连",33,"JD5345",1,"319"
"260","大连杭州",33,"JD5346",1,"319"
"261","杭州大连",33,"MF8077",1,"738"
"262","大连杭州",33,"MF8078",1,"738"
"263","大连杭州",33,"MU2915",2,"320"
"264","杭州大连",33,"MU2916",2,"320"
"265","大连杭州",33,"SC8796",1,"738"
"266","重庆武汉",34,"3U8795",1,"319"
"267","重庆武汉",34,"CA4381",2,"737"
"268","武汉重庆",34,"CA4382",1,"737"
"269","武汉重庆",34,"CZ6175",1,"319"
"270","武汉重庆",34,"CZ6291",2,"319"
"271","重庆武汉",34,"MF8408",1,"738"
"272","重庆武汉",34,"MF8484",1,"738"
"273","武汉重庆",34,"MU2539",1,"738"
"274","重庆武汉",34,"MU2540",1,"738"
"275","重庆武汉",34,"OQ2377",1,"319"
"276","武汉重庆",34,"OQ2378",1,"319"
"277","重庆武汉",34,"PN6219",1,"319"
"278","北京首都满洲里",35,"CA1127",1,"738"
"279","满洲里北京首都",35,"CA1128",1,"738"
"280","北京首都满洲里",35,"HU7115",4,"738"
"281","满洲里北京首都",35,"HU7116",4,"738"
"282","北京首都满洲里",35,"JD5563",1,"319"
"283","满洲里北京首都",35,"JD5564",1,"319"
"284","北京南苑满洲里",35,"KN2935",1,"738"
"285","满洲里北京南苑",35,"KN2936",1,"738"
"286","重庆上海浦东",36,"3U8971",2,"321"
"287","上海浦东重庆",36,"3U8972",1,"321"
"288","重庆上海浦东",36,"3U8973",1,"321"
"289","上海浦东重庆",36,"3U8974",1,"321"
"290","上海浦东重庆",36,"9C8867",1,"320"
"291","重庆上海浦东",36,"9C8868",1,"320"
"292","上海虹桥重庆",36,"9C8897",2,"320"
"293","重庆上海浦东",36,"9C8898",2,"320"
"294","上海浦东重庆",36,"9C8995",2,"320"
"295","重庆上海虹桥",36,"9C8996",2,"320"
"296","重庆上海虹桥",36,"CA4541",1,"738"
"297","上海虹桥重庆",36,"CA4542",2,"738"
"298","重庆上海虹桥",36,"CA4543",1,"737"
"299","上海虹桥重庆",36,"CA4544",1,"737"
"300","重庆上海浦东",36,"CA4555",2,"738"
"301","上海浦东重庆",36,"CA4556",2,"737"
"302","上海虹桥重庆",36,"FM9421",1,"738"
"303","重庆上海虹桥",36,"FM9422",1,"738"
"304","上海虹桥重庆",36,"FM9423",2,"763"
"305","重庆上海虹桥",36,"FM9424",1,"763"
"306","上海虹桥重庆",36,"FM9425",1,"738"
"307","重庆上海虹桥",36,"FM9426",1,"738"
"308","上海浦东重庆",36,"HO1085/6",1,"320"
"309","上海浦东重庆",36,"HO1245",1,"320"
"310","重庆上海浦东",36,"HO1246",1,"320"
"311","上海虹桥重庆",36,"HO1247",1,"320"
"312","重庆上海虹桥",36,"HO1248",1,"320"
"313","上海浦东重庆",36,"HO1249",2,"320"
"314","重庆上海浦东",36,"HO1250",3,"320"
"315","上海浦东重庆",36,"HU7151",1,"738"
"316","重庆上海浦东",36,"HU7152",1,"738"
"317","上海浦东重庆",36,"MU5421",2,"320"
"318","重庆上海浦东",36,"MU5422",2,"320"
"319","上海虹桥重庆",36,"MU5423",1,"321"
"320","重庆上海浦东",36,"MU5424",1,"320"
"321","上海浦东重庆",36,"MU5425",1,"320"
"322","重庆上海浦东",36,"MU5426",1,"320"
"323","上海虹桥重庆",36,"MU5427",2,"321"
"324","重庆上海虹桥",36,"MU5428",1,"321"
"325","上海虹桥重庆",36,"MU5429",2,"320"
"326","重庆上海浦东",36,"MU5430",3,"320"
"327","上海浦东重庆",36,"MU5431",1,"320"
"328","重庆上海虹桥",36,"MU5432",1,"321"
"329","上海浦东重庆",36,"MU5433",1,"320"
"330","重庆上海虹桥",36,"MU5434",1,"321"
"331","上海浦东重庆",36,"MU5493",1,"319"
"332","重庆上海浦东",36,"OQ2307",1,"320"
"333","上海浦东重庆",36,"OQ2308",1,"320"
"334","重庆上海浦东",36,"OQ2309",1,"320"
"335","上海浦东重庆",36,"OQ2310",1,"320"
"336","重庆上海虹桥",36,"SC4949",1,"738"
"337","上海虹桥重庆",36,"SC4950",1,"738"
"338","乌鲁木齐运城",38,"CA1782",2,"319"
"339","温州长沙",40,"3U8908",1,"320"
"340","温州长沙",40,"CZ6956",2,"738"
"341","温州长沙",40,"HO1041",1,"320"
"342","哈尔滨鄂尔多斯",42,"MU5822",2,"738"
"343","北京首都榆林",43,"HU7287",2,"738"
"344","榆林北京首都",43,"HU7288",1,"738"
"345","北京南苑榆林",43,"KN5665",1,"737"
"346","榆林北京南苑",43,"KN5666",1,"738"
"347","北京南苑榆林",43,"KN5667",1,"738"
"348","榆林北京南苑",43,"KN5668",1,"737"
"349","厦门杭州",45,"CZ8504",1,"319"
"350","厦门杭州",45,"HU7339",1,"738"
"351","杭州厦门",45,"JD5753",1,"319"
"352","厦门杭州",45,"JD5754",1,"319"
"353","厦门杭州",45,"MF8079",1,"738"
"354","厦门杭州",45,"MF8153",1,"738"
"355","厦门杭州",45,"MF8183",1,"73G"
"356","杭州厦门",45,"MF8375",1,"738"
"357","厦门杭州",45,"MF8525",1,"738"
"358","杭州厦门",45,"MF8526",1,"738"
"359","厦门杭州",45,"MU2667",2,"320"
"360","杭州厦门",45,"MU5557",1,"320"
"361","厦门杭州",45,"MU5558",1,"320"
"362","厦门杭州",45,"SC1173",1,"738"
"363","杭州厦门",45,"SC1174",1,"738"
"364","厦门杭州",45,"SC4090",1,"738"
"365","厦门杭州",45,"SC8795",1,"738"
"366","厦门杭州",45,"SC8837",1,"738"
"367","杭州厦门",45,"SC8838",1,"738"
"368","昆明临沧",46,"KY8255",1,"737"
"369","临沧昆明",46,"KY8256",1,"737"
"370","昆明临沧",46,"MU5957",1,"73G"
"371","临沧昆明",46,"MU5958",1,"73G"
"372","昆明临沧",46,"MU5959",1,"73G"
"373","临沧昆明",46,"MU5960",1,"73G"
"374","昆明临沧",46,"MU5963",1,"73G"
"375","临沧昆明",46,"MU5964",1,"73G"
"376","昆明临沧",46,"MU5967",2,"73G"
"377","临沧昆明",46,"MU5968",2,"73G"
"378","西宁重庆",47,"3U8822",2,"320"
"379","西宁重庆",47,"G52674",1,"CR2"
"380","重庆西宁",47,"MF8283",1,"737"
"381","西宁重庆",47,"MF8284",1,"737"
"382","西宁重庆",47,"OQ2346",1,"319"
"383","重庆西宁",47,"OQ2351",1,"319"
"384","西宁重庆",47,"OQ2352",1,"319"
"385","重庆西宁",47,"SC8877",1,"738"
"386","西宁重庆",47,"SC8878",1,"738"
"387","成都银川",48,"3U8877",2,"321"
"388","成都银川",48,"CA4231",1,"321"
"389","银川成都",48,"CA4232",1,"321"
"390","成都银川",48,"EU2275",1,"319"
"391","成都银川",48,"MU2481",1,"738"
"392","银川成都",48,"MU2482",1,"738"
"393","成都银川",48,"MU5639",2,"320"
"394","银川成都",48,"MU5640",2,"320"
"395","深圳长沙",49,"CZ6890",1,"752"
"396","深圳长沙",49,"ZH9977",1,"320"
"397","兰州天津",50,"3U8568",2,"320"
"398","天津兰州",50,"CA1245",2,"738"
"399","兰州天津",50,"CA1246",5,"738"
"400","天津兰州",50,"G52890",1,"CR9"
"401","兰州天津",50,"HU7363",2,"738"
"402","天津兰州",50,"HU7364",2,"738"
"403","北京首都银川",52,"CA1213",1,"737"
"404","银川北京首都",52,"CA1214",1,"737"
"405","北京首都银川",52,"CA1217",2,"738"
"406","银川北京首都",52,"CA1218",1,"738"
"407","北京首都银川",52,"CA1219",1,"738"
"408","银川北京首都",52,"CA1220",1,"738"
"409","北京首都银川",52,"CA1227",2,"738"
"410","银川北京首都",52,"CA1228",3,"738"
"411","北京首都银川",52,"CA1263",1,"320"
"412","银川北京首都",52,"CA1264",1,"320"
"413","北京首都银川",52,"CN7233",2,"738"
"414","银川北京首都",52,"CN7234",1,"738"
"415","北京首都银川",52,"CZ6117",1,"321"
"416","银川北京首都",52,"CZ6118",1,"321"
"417","北京南苑银川",52,"KN2207",2,"738"
"418","银川北京首都",52,"MU2121",1,"320"
"419","北京首都银川",52,"MU2122",2,"320"
"420","银川北京首都",52,"MU2123",1,"321"
"421","北京首都银川",52,"MU2124",1,"321"
"422","北京首都银川",52,"SC1195",1,"738"
"423","银川北京首都",52,"SC1196",1,"738"
"424","上海浦东包头",53,"FM9135",2,"738"
"425","包头上海浦东",53,"FM9136",1,"738"
"426","上海浦东包头",53,"FM9437",3,"738"
"427","包头上海浦东",53,"FM9438",2,"738"
"428","上海浦东包头",53,"HO1057",3,"320"
"429","包头上海浦东",53,"HO1058",3,"320"
"430","海口杭州",54,"CZ6665",4,"320"
"431","海口杭州",54,"HU7027",1,"738"
"432","杭州海口",54,"HU7028",1,"738"
"433","海口杭州",54,"HU7061",1,"738"
"434","杭州海口",54,"HU7062",1,"738"
"435","海口杭州",54,"JD5687",2,"319"
"436","杭州海口",54,"JD5688",1,"319"
"437","海口杭州",54,"MF8021",1,"738"
"438","杭州海口",54,"MF8349",2,"738"
"439","海口杭州",54,"MF8350",2,"738"
"440","南阳深圳",56,"CZ3919",1,"320"
"441","深圳南阳",56,"CZ3920",1,"320"
"442","成都上海浦东",57,"3U8961",1,"330"
"443","上海浦东成都",57,"3U8962",1,"330"
"444","成都上海浦东",57,"3U8963",1,"321"
"445","上海浦东成都",57,"3U8964",2,"321"
"446","成都上海浦东",57,"3U8965",1,"321"
"447","上海浦东成都",57,"3U8966",1,"321"
"448","上海虹桥成都",57,"9C8887",1,"320"
"449","成都上海虹桥",57,"9C8888",1,"320"
"450","上海浦东成都",57,"CA1947",1,"340"
"451","成都上海浦东",57,"CA1948",1,"340"
"452","上海浦东成都",57,"CA1949",1,"330"
"453","成都上海浦东",57,"CA1950",1,"330"
"454","成都上海虹桥",57,"CA4501",1,"333"
"455","上海虹桥成都",57,"CA4502",1,"333"
"456","成都上海浦东",57,"CA4503",1,"319"
"457","上海浦东成都",57,"CA4504",1,"319"
"458","成都上海浦东",57,"CA4513",1,"319"
"459","上海浦东成都",57,"CA4514",1,"319"
"460","成都上海虹桥",57,"CA4515",1,"333"
"461","上海虹桥成都",57,"CA4516",2,"333"
"462","成都上海浦东",57,"CA4535",1,"320"
"463","上海浦东成都",57,"CA4536",1,"320"
"464","上海浦东成都",57,"CA4592",1,"320"
"465","上海浦东成都",57,"CZ3359",1,"320"
"466","成都上海浦东",57,"CZ3360",1,"320"
"467","成都上海浦东",57,"EU6677",1,"319"
"468","上海浦东成都",57,"EU6678",1,"319"
"469","成都上海虹桥",57,"EU6679",1,"319"
"470","上海虹桥成都",57,"EU6680",1,"319"
"471","上海虹桥成都",57,"FM9403",1,"738"
"472","成都上海虹桥",57,"FM9404",1,"738"
"473","上海虹桥成都",57,"FM9549/50",1,"737"
"474","上海浦东成都",57,"HO1097/8",1,"320"
"475","上海虹桥成都",57,"HO1119",1,"320"
"476","成都上海虹桥",57,"HO1120",1,"320"
"477","上海虹桥成都",57,"MU5401",1,"321"
"478","成都上海浦东",57,"MU5402",1,"320"
"479","上海浦东成都",57,"MU5403",1,"321"
"480","成都上海虹桥",57,"MU5404",1,"320"
"481","上海虹桥成都",57,"MU5405",1,"321"
"482","成都上海虹桥",57,"MU5406",1,"738"
"483","上海浦东成都",57,"MU5407",1,"320"
"484","成都上海虹桥",57,"MU5408",1,"321"
"485","上海虹桥成都",57,"MU5409",1,"321"
"486","成都上海虹桥",57,"MU5410",1,"321"
"487","上海虹桥成都",57,"MU5411",1,"738"
"488","成都上海虹桥",57,"MU5412",1,"319"
"489","上海虹桥成都",57,"MU5413",1,"319"
"490","成都上海浦东",57,"MU5414",1,"321"
"491","上海虹桥成都",57,"MU5415",1,"320"
"492","成都上海浦东",57,"MU5416",1,"319"
"493","上海浦东成都",57,"MU5417",1,"319"
"494","成都上海虹桥",57,"MU5418",1,"321"
"495","上海浦东成都",57,"MU5487",1,"332"
"496","成都上海浦东",57,"MU5488",1,"332"
"497","成都上海虹桥",57,"TV9865",1,"319"
"498","上海虹桥成都",57,"TV9866",1,"319"
"499","上海虹桥成都",57,"TV9882",1,"319"
"500","呼和浩特锡林浩特",58,"CA1645",1,"737"
"501","锡林浩特呼和浩特",58,"CA1646",1,"737"
"502","呼和浩特锡林浩特",58,"G52719",1,"CR9"
"503","呼和浩特锡林浩特",58,"GS6611",1,"E90"
"504","锡林浩特呼和浩特",58,"GS6612",1,"E90"
"505","呼和浩特锡林浩特",58,"GS6613",1,"E90"
"506","锡林浩特呼和浩特",58,"GS6614",1,"E90"
"507","呼和浩特锡林浩特",58,"GS6615",1,"E90"
"508","锡林浩特呼和浩特",58,"GS6616",1,"E90"
"509","呼和浩特锡林浩特",58,"GS6617",1,"E90"
"510","呼和浩特锡林浩特",58,"GS6619",1,"E90"
"511","锡林浩特呼和浩特",58,"GS6620",1,"E90"
"512","鞍山北京首都",59,"CZ6113",1,"320"
"513","北京首都鞍山",59,"CZ6114",2,"320"
"514","延安西安",60,"MU2159",1,"319"
"515","西安延安",60,"MU2345",1,"320"
"516","深圳济南",61,"HU7661/2",1,"738"
"517","深圳济南",61,"HU7715",1,"738"
"518","济南深圳",61,"HU7716",1,"738"
"519","深圳济南",61,"PN6333",1,"319"
"520","济南深圳",61,"PN6334",1,"319"
"521","济南深圳",61,"SC1181",1,"738"
"522","深圳济南",61,"SC1182",1,"738"
"523","济南深圳",61,"SC1187",1,"738"
"524","深圳济南",61,"SC1188",1,"738"
"525","深圳济南",61,"SC1190",1,"738"
"526","深圳济南",61,"ZH9927",1,"320"
"527","济南深圳",61,"ZH9928",1,"320"
"528","深圳济南",61,"ZH9939",1,"738"
"529","济南深圳",61,"ZH9940",1,"738"
"530","海口柳州",62,"G52766",2,"CR9"
"531","海口柳州",62,"MU2172",1,"320"
"532","上海浦东南宁",63,"9C8911",1,"320"
"533","南宁上海浦东",63,"9C8912",1,"320"
"534","上海浦东南宁",63,"CA1961",6,"321"
"535","南宁上海浦东",63,"CA1962",7,"321"
"536","南宁上海虹桥",63,"CZ3261",1,"738"
"537","上海虹桥南宁",63,"CZ3262",1,"738"
"538","南宁上海浦东",63,"CZ3289",1,"738"
"539","上海浦东南宁",63,"CZ3290",1,"738"
"540","上海虹桥南宁",63,"FM9209/10",1,"737"
"541","上海虹桥南宁",63,"FM9337",1,"738"
"542","南宁上海虹桥",63,"FM9338",1,"738"
"543","上海虹桥南宁",63,"FM9339",1,"738"
"544","南宁上海虹桥",63,"FM9340",1,"738"
"545","上海浦东南宁",63,"FM9383",1,"73G"
"546","南宁上海浦东",63,"FM9384",1,"73G"
"547","上海浦东南宁",63,"FM9385",1,"738"
"548","南宁上海浦东",63,"FM9386",1,"738"
"549","上海虹桥南宁",63,"HO1169",1,"320"
"550","南宁上海浦东",63,"HO1170",1,"320"
"551","上海虹桥南宁",63,"HO1171",1,"320"
"552","南宁上海虹桥",63,"HO1172",1,"320"
"553","上海浦东南宁",63,"HO1273",3,"320"
"554","南宁上海浦东",63,"HO1274",3,"320"
"555","上海虹桥南宁",63,"MU5539",1,"321"
"556","南宁上海虹桥",63,"MU5540",1,"321"
"557","天津桂林",64,"BK2819",2,"737"
"558","桂林天津",64,"BK2820",3,"737"
"559","天津桂林",64,"BK3045",1,"737"
"560","桂林天津",64,"BK3046",1,"737"
"561","桂林天津",64,"CA1678",3,"738"
"562","桂林天津",64,"GT1029/30",1,"319"
"563","天津桂林",64,"SC8757",1,"738"
"564","桂林天津",64,"SC8758",1,"738"
