"","city1_2","flag","flight","flight_num","plane"
"1300","成都长沙",2604,"EU2205/6",2,"319"
"1301","长沙成都",2604,"HU7355/6",2,"734"
"1302","长沙成都",2604,"MF8401/2",6,"738"
"1303","长沙成都",2604,"MF8453/4",2,"738"
"1304","张家界大连",2616,"EU2741/2",2,"319"
"1305","太原广州",2619,"CZ3529/30",2,"319"
"1306","太原广州",2619,"CZ3695/6",2,"319"
"1307","太原广州",2619,"CZ3701/2",2,"319"
"1308","太原广州",2619,"CZ3703/4",2,"319"
"1309","太原广州",2619,"HU7379",1,"733"
"1310","广州太原",2619,"HU7380",1,"733"
"1311","太原广州",2619,"MU5251",1,"738"
"1312","广州太原",2619,"MU5252",1,"73G"
"1313","厦门衢州",2644,"FM9273/4",2,"CR2"
"1314","台州北京首都",2667,"CA1851/2",2,"733"
"1315","台州北京首都",2667,"CA1869/70",2,"733"
"1316","乌鲁木齐上海虹桥",2670,"9C8865/6",4,"320"
"1317","上海浦东乌鲁木齐",2670,"CA1905/6",2,"320"
"1318","上海浦东乌鲁木齐",2670,"CA1907",1,"319"
"1319","乌鲁木齐上海浦东",2670,"CA1908",1,"319"
"1320","乌鲁木齐上海浦东",2670,"CZ6881/2",4,"73G"
"1321","乌鲁木齐上海浦东",2670,"CZ6973/4",4,"73G"
"1322","乌鲁木齐上海浦东",2670,"CZ6975/6",4,"73G"
"1323","乌鲁木齐上海虹桥",2670,"CZ6995/6",2,"73G"
"1324","乌鲁木齐上海虹桥",2670,"CZ6997/8",2,"73G"
"1325","上海虹桥乌鲁木齐",2670,"FM9217",1,"738"
"1326","乌鲁木齐上海虹桥",2670,"FM9218",1,"738"
"1327","上海虹桥乌鲁木齐",2670,"FM9219",1,"738"
"1328","乌鲁木齐上海虹桥",2670,"FM9220",1,"738"
"1329","上海浦东乌鲁木齐",2670,"HO1255",1,"320"
"1330","乌鲁木齐上海虹桥",2670,"HO1255/6",2,"320"
"1331","乌鲁木齐上海浦东",2670,"HO1256",1,"320"
"1332","上海虹桥乌鲁木齐",2670,"HU7055/6",2,"737"
"1333","上海虹桥乌鲁木齐",2670,"HU7353/4",2,"737"
"1334","乌鲁木齐上海浦东",2670,"MU5285/6",2,"320"
"1335","上海虹桥乌鲁木齐",2670,"MU5633",1,"320"
"1336","乌鲁木齐上海虹桥",2670,"MU5634",1,"320"
"1337","上海虹桥乌鲁木齐",2670,"MU5687/8",2,"320"
"1338","青岛西安",2677,"CZ6423/4",6,"319"
"1339","西安青岛",2677,"GS6413/4",2,"E90"
"1340","西安青岛",2677,"HU7875",2,"738"
"1341","青岛西安",2677,"HU7876",3,"738"
"1342","西安青岛",2677,"MU5479/80",2,"320"
"1343","青岛西安",2677,"SC4633/4",2,"733"
"1344","青岛西安",2677,"SC4733",1,"733"
"1345","西安青岛",2677,"SC4734",1,"733"
"1346","郑州北京首都",2682,"CA1325/6",2,"321"
"1347","郑州北京首都",2682,"CA1481/2",2,"737"
"1348","郑州北京首都",2682,"CA1497/8",2,"738"
"1349","郑州北京首都",2682,"CZ3115/6",2,"738"
"1350","郑州北京首都",2682,"CZ3171/2",2,"733"
"1351","郑州北京首都",2682,"CZ3173",1,"733"
"1352","北京首都郑州",2682,"CZ3174",1,"738"
"1353","郑州北京首都",2682,"CZ3175/6",2,"738"
"1354","郑州北京首都",2682,"CZ3177",1,"738"
"1355","北京首都郑州",2682,"CZ3178",1,"733"
"1356","郑州北京首都",2682,"CZ3179/80",2,"733"
"1357","北京首都郑州",2682,"CZ6465/6",2,"733"
"1358","张家界南昌",2694,"EU2763/4",2,"319"
"1359","武汉沈阳",2714,"CZ3621/2",4,"738"
"1360","武汉沈阳",2714,"HU7729",1,"738"
"1361","沈阳武汉",2714,"HU7730",1,"738"
"1362","武汉沈阳",2714,"MU3239",1,"ERJ"
"1363","沈阳武汉",2714,"MU3240",1,"ERJ"
"1364","武汉沈阳",2714,"ZH9461",1,"320"
"1365","沈阳武汉",2714,"ZH9462",1,"320"
"1366","天津太原",2726,"BK2853/4",2,"738"
"1367","天津太原",2726,"GS6601/2",2,"ERJ"
"1368","天津太原",2726,"GS6687/8",4,"ERJ"
"1369","天津太原",2726,"GS7581/2",2,"ERJ"
"1370","上海虹桥厦门",2727,"9C8803",1,"320"
"1371","厦门上海虹桥",2727,"9C8804",1,"320"
"1372","上海虹桥厦门",2727,"9C8807/8",2,"320"
"1373","上海虹桥厦门",2727,"9C8815",1,"320"
"1374","厦门上海虹桥",2727,"9C8816",1,"320"
"1375","上海浦东厦门",2727,"9C8833",1,"320"
"1376","厦门上海浦东",2727,"9C8834",1,"320"
"1377","上海虹桥厦门",2727,"9C8837/8",2,"320"
"1378","上海虹桥厦门",2727,"9C8863/4",2,"320"
"1379","上海虹桥厦门",2727,"FM9253",1,"738"
"1380","厦门上海虹桥",2727,"FM9254",1,"738"
"1381","上海虹桥厦门",2727,"FM9259/60",2,"737"
"1382","上海浦东厦门",2727,"HO1189/90",6,"320"
"1383","上海虹桥厦门",2727,"HO1191/2",4,"320"
"1384","上海浦东厦门",2727,"HO1193/4",2,"320"
"1385","上海虹桥厦门",2727,"MF8501/2",2,"752"
"1386","上海虹桥厦门",2727,"MF8505/6",10,"73G"
"1387","上海虹桥厦门",2727,"MF8509/10",2,"738"
"1388","上海虹桥厦门",2727,"MF8511/2",2,"738"
"1389","上海虹桥厦门",2727,"MF8517/8",2,"738"
"1390","上海虹桥厦门",2727,"MF8521/2",2,"73G"
"1391","上海虹桥厦门",2727,"MF8523/4",4,"738"
"1392","上海虹桥厦门",2727,"MF8529/30",2,"738"
"1393","上海虹桥厦门",2727,"MF8535/6",2,"738"
"1394","上海虹桥厦门",2727,"MF8545/6",2,"738"
"1395","上海虹桥厦门",2727,"MF8567/8",2,"73G"
"1396","上海浦东厦门",2727,"MU5563/4",2,"319"
"1397","上海虹桥厦门",2727,"MU5569",1,"320"
"1398","厦门上海虹桥",2727,"MU5570",1,"320"
"1399","上海虹桥厦门",2727,"MU5661/2",2,"320"
"1400","上海虹桥厦门",2727,"MU5663",1,"73G"
"1401","厦门上海虹桥",2727,"MU5664",1,"73G"
"1402","上海虹桥厦门",2727,"MU5665",1,"738"
"1403","厦门上海虹桥",2727,"MU5666",1,"738"
"1404","上海虹桥厦门",2727,"MU5669/70",2,"320"
"1405","上海浦东厦门",2727,"MU5675",1,"319"
"1406","厦门上海浦东",2727,"MU5676",1,"319"
"1407","上海虹桥厦门",2727,"MU5681/2",2,"320"
"1408","重庆南宁",2738,"CZ3479/80",2,"733"
"1409","重庆南宁",2738,"CZ6037/8",2,"738"
"1410","重庆南宁",2738,"G52731",1,"CR2"
"1411","南宁重庆",2738,"G52732",1,"CR2"
"1412","重庆南宁",2738,"GS6527/8",2,"E90"
"1413","重庆南宁",2738,"NS3241/2",2,"320"
"1414","重庆南宁",2738,"ZH9139/40",2,"320"
"1415","乌鲁木齐沈阳",2748,"CZ6479/80",2,"319"
"1416","沈阳乌鲁木齐",2748,"CZ6491/2",2,"319"
"1417","西安上海虹桥",2775,"9C8947/8",2,"320"
"1418","西安上海虹桥",2775,"9C8973/4",2,"320"
"1419","西安上海浦东",2775,"CA1215/6",2,"738"
"1420","西安上海浦东",2775,"CZ6437/8",2,"73G"
"1421","上海虹桥西安",2775,"FM9201",1,"738"
"1422","西安上海浦东",2775,"FM9202",1,"738"
"1423","上海浦东西安",2775,"FM9203",1,"738"
"1424","西安上海虹桥",2775,"FM9204",1,"738"
"1425","上海浦东西安",2775,"FM9205",1,"738"
"1426","西安上海浦东",2775,"FM9206",1,"738"
"1427","西安上海浦东",2775,"FM9207/8",2,"738"
"1428","西安上海虹桥",2775,"HO1215/6",2,"320"
"1429","西安上海虹桥",2775,"HO1217/8",2,"319"
"1430","西安上海浦东",2775,"HU7807/8",2,"738"
"1431","西安上海浦东",2775,"HU7845",1,"738"
"1432","上海浦东西安",2775,"HU7846",1,"738"
"1433","西安上海浦东",2775,"MU2151",1,"320"
"1434","上海浦东西安",2775,"MU2152",2,"320"
"1435","西安上海浦东",2775,"MU2153",1,"320"
"1436","上海浦东西安",2775,"MU2154",2,"320"
"1437","西安上海浦东",2775,"MU2155",1,"320"
"1438","上海浦东西安",2775,"MU2156",1,"320"
"1439","西安上海浦东",2775,"MU2157",1,"320"
"1440","上海浦东西安",2775,"MU2158",1,"320"
"1441","西安上海浦东",2775,"MU2159",1,"320"
"1442","上海浦东西安",2775,"MU2160",1,"320"
"1443","西安上海浦东",2775,"MU2161",1,"320"
"1444","上海浦东西安",2775,"MU2162",1,"320"
"1445","西安上海浦东",2775,"MU2163",1,"320"
"1446","上海浦东西安",2775,"MU2164",1,"320"
"1447","西安上海浦东",2775,"MU2167",1,"320"
"1448","上海浦东西安",2775,"MU2168",1,"320"
"1449","上海浦东西安",2775,"MU2335",1,"319"
"1450","西安上海浦东",2775,"MU2336",2,"319"
"1451","沈阳厦门",2804,"CZ6517/8",2,"M90"
"1452","厦门沈阳",2804,"HU7047",1,"738"
"1453","沈阳厦门",2804,"HU7048",1,"738"
"1454","厦门沈阳",2804,"HU7321",1,"738"
"1455","沈阳厦门",2804,"HU7322",1,"738"
"1456","厦门沈阳",2804,"MF8065/6",2,"752"
"1457","厦门沈阳",2804,"MF8073/4",2,"738"
"1458","厦门沈阳",2804,"SC4989",1,"733"
"1459","沈阳厦门",2804,"SC4990",1,"733"
"1460","沈阳厦门",2804,"ZH9515/6",2,"737"
"1461","徐州上海虹桥",2836,"FM9241/2",4,"CR2"
"1462","上海虹桥徐州",2836,"FM9297/8",4,"738"
"1463","上海虹桥徐州",2836,"FM9421",1,"CR2"
"1464","徐州上海虹桥",2836,"FM9422",1,"CR2"
"1465","延吉上海虹桥",2846,"CZ6551/2",2,"319"
"1466","延吉上海浦东",2846,"FM9167/8",2,"738"
"1467","上海虹桥延吉",2846,"FM9197/8",2,"738"
"1468","洛阳北京首都",2851,"MU5227/8",2,"320"
"1469","北京首都洛阳",2851,"MU5695",1,"73G"
"1470","洛阳北京首都",2851,"MU5696",1,"73G"
"1471","天津武汉",2852,"GS6681/2",4,"E90"
"1472","天津武汉",2852,"GS6695/6",4,"E90"
"1473","武汉天津",2852,"MF8137/8",2,"738"
"1474","深圳厦门",2861,"CZ3549/50",6,"320"
"1475","深圳厦门",2861,"CZ3567/8",4,"320"
"1476","厦门深圳",2861,"CZ3875/6",2,"733"
"1477","深圳厦门",2861,"HU7709",1,"738"
"1478","厦门深圳",2861,"HU7710",1,"738"
"1479","厦门深圳",2861,"MF8313/4",2,"738"
"1480","深圳厦门",2861,"MF8315/6",2,"738"
"1481","深圳厦门",2861,"MF8331/2",4,"73G"
"1482","深圳厦门",2861,"ZH9743/4",2,"738"
"1483","长沙兰州",2865,"ZH9977",2,"738"
"1484","兰州长沙",2865,"ZH9978",1,"738"
"1485","宜宾上海浦东",2876,"MU5267/8",4,"319"
"1486","太原呼和浩特",2881,"8L9945/6",6,"73G"
"1487","呼和浩特太原",2881,"GS6497/8",4,"ERJ"
"1488","杭州张家界",2884,"MU5289",2,"320"
"1489","张家界杭州",2884,"MU5290",1,"320"
"1490","宜昌上海浦东",2888,"CA1973/4",2,"319"
"1491","宜昌上海虹桥",2888,"FM9365/6",2,"73G"
"1492","宜昌上海虹桥",2888,"FM9397/8",2,"738"
"1493","宜昌上海浦东",2888,"HO1239/40",2,"320"
"1494","武汉温州",2907,"CZ3783/4",2,"73G"
"1495","武汉温州",2907,"HU7759",1,"738"
"1496","温州武汉",2907,"HU7760",1,"738"
"1497","武汉温州",2907,"HU7889",1,"738"
"1498","温州武汉",2907,"HU7890",1,"738"
"1499","武汉温州",2907,"MU3241",1,"ERJ"
"1500","温州武汉",2907,"MU3242",1,"ERJ"
"1501","武汉温州",2907,"MU5493/4",2,"73G"
"1502","长沙西宁",2922,"CZ3629/30",2,"320"
"1503","长沙西宁",2922,"ZH9683/4",2,"320"
"1504","昆明北京首都",2959,"3U8837/8",2,"ERJ"
"1505","昆明北京首都",2959,"CA1403/4",4,"752"
"1506","昆明北京首都",2959,"CA4169/70",4,"738"
"1507","昆明北京首都",2959,"CA4171/2",4,"738"
"1508","昆明北京首都",2959,"CA4173/4",2,"738"
"1509","昆明北京首都",2959,"CZ3901/2",4,"752"
"1510","昆明北京首都",2959,"CZ6159/60",2,"AB6"
"1511","北京首都昆明",2959,"HU7111",1,"738"
"1512","昆明北京首都",2959,"HU7112",1,"738"
"1513","北京首都昆明",2959,"HU7165",1,"738"
"1514","昆明北京首都",2959,"HU7166",1,"738"
"1515","北京首都昆明",2959,"HU7211",1,"738"
"1516","昆明北京首都",2959,"HU7212",1,"738"
"1517","昆明北京南苑",2959,"KN2271/2",2,"738"
"1518","北京首都昆明",2959,"MU2035",1,"73G"
"1519","昆明北京首都",2959,"MU2036",1,"73G"
"1520","北京首都昆明",2959,"MU5702",1,"73G"
"1521","昆明北京首都",2959,"MU5703/4",4,"73G"
"1522","昆明北京首都",2959,"MU5705/6",2,"73G"
"1523","昆明北京首都",2959,"MU5707",1,"73G"
"1524","昆明北京首都",2959,"MU5709/10",6,"73G"
"1525","昆明北京首都",2959,"MU5711",2,"333"
"1526","北京首都昆明",2959,"MU5712",2,"738"
"1527","昆明北京首都",2959,"MU5713",1,"73G"
"1528","北京首都昆明",2959,"MU5714",1,"333"
"1529","昆明北京首都",2959,"MU5715",1,"738"
"1530","北京首都昆明",2959,"MU5716",1,"73G"
"1531","北京首都昆明",2959,"MU5717",1,"73G"
"1532","昆明北京首都",2959,"MU5719/20",2,"733"
"1533","长沙杭州",2975,"BK2881/2",2,"738"
"1534","杭州长沙",2975,"CA1763/4",2,"319"
"1535","长沙杭州",2975,"CZ3639/40",2,"320"
"1536","长沙杭州",2975,"EU2205/6",2,"319"
"1537","杭州长沙",2975,"MF8453/4",2,"738"
"1538","杭州长沙",2975,"MF8465/6",2,"738"
"1539","呼和浩特广州",2997,"CA1381/2",2,"733"
"1540","呼和浩特广州",2997,"CZ3197/8",4,"319"
"1541","呼和浩特广州",2997,"ZH7052",2,"320"
"1542","呼和浩特广州",2997,"ZH9755/6",2,"320"
"1543","昆明太原",3007,"8L9945/6",6,"73G"
"1544","太原昆明",3007,"MU2373/4",2,"737"
"1545","昆明太原",3007,"MU5721",1,"73G"
"1546","太原昆明",3007,"MU5722",1,"73G"
"1547","昆明太原",3007,"MU5829",1,"73G"
"1548","太原昆明",3007,"MU5830",1,"73G"
"1549","太原昆明",3007,"ZH9145/6",2,"320"
"1550","武汉西安",3088,"CZ3889/90",4,"733"
"1551","西安武汉",3088,"CZ6587/8",2,"738"
"1552","西安武汉",3088,"CZ6939/40",2,"738"
"1553","西安武汉",3088,"HU7889",1,"738"
"1554","武汉西安",3088,"HU7890",1,"738"
"1555","武汉西安",3088,"MF8217/8",4,"752"
"1556","西安武汉",3088,"MU2397",2,"320"
"1557","武汉西安",3088,"MU2398",1,"320"
"1558","武汉西安",3088,"MU2489",1,"738"
"1559","西安武汉",3088,"MU2490",1,"738"
"1560","武汉西安",3088,"MU2547",1,"733"
"1561","西安武汉",3088,"MU2548",1,"733"
"1562","武汉西安",3088,"MU2617",1,"738"
"1563","西安武汉",3088,"MU2618",1,"738"
"1564","南昌北京首都",3090,"CA1511/2",2,"738"
"1565","南昌北京首都",3090,"CA1573/4",2,"320"
"1566","南昌北京首都",3090,"CA1577/8",2,"733"
"1567","南昌北京首都",3090,"CA1581/2",2,"738"
"1568","北京首都南昌",3090,"CN7193",1,"738"
"1569","南昌北京首都",3090,"CN7194",1,"738"
"1570","南昌北京首都",3090,"MF8151/2",2,"73G"
"1571","北京首都南昌",3090,"MU2091",1,"738"
"1572","南昌北京首都",3090,"MU2092",2,"738"
"1573","南昌北京首都",3090,"MU2099",1,"738"
"1574","北京首都南昌",3090,"MU2100",1,"738"
"1575","南昌北京首都",3090,"MU5173/4",2,"320"
"1576","南昌北京首都",3090,"MU5175/6",2,"320"
"1577","南昌北京首都",3090,"MU5187",1,"319"
"1578","北京首都南昌",3090,"MU5188",1,"320"
"1579","兰州福州",3091,"HU7825",1,"738"
"1580","福州兰州",3091,"HU7826",1,"738"
"1581","合肥桂林",3097,"MU5345/6",2,"320"
"1582","合肥桂林",3097,"MU5387/8",4,"320"
"1583","成都丽江",3111,"3U8691",1,"319"
"1584","丽江成都",3111,"3U8692",1,"319"
"1585","丽江成都",3111,"CA4451/2",2,"736"
"1586","丽江成都",3111,"EU2237/8",2,"320"
"1587","丽江成都",3111,"JD5135/6",2,"319"
"1588","丽江成都",3111,"MU5481/2",2,"737"
"1589","丽江成都",3111,"MU5851/2",2,"733"
"1590","常州昆明",3112,"CZ6467/8",2,"319"
"1591","昆明常州",3112,"MU5889/90",2,"73G"
"1592","武汉西宁",3120,"ZH9105",1,"320"
"1593","西宁武汉",3120,"ZH9106",1,"320"
"1594","兰州广州",3132,"CZ3205/6",2,"319"
"1595","兰州广州",3132,"CZ3245/6",2,"319"
"1596","兰州广州",3132,"MU2305",1,"320"
"1597","广州兰州",3132,"MU2306",1,"320"
"1598","广州兰州",3132,"ZH9553/4",2,"733"
"1599","西宁乌鲁木齐",3152,"CZ3629/30",2,"320"
"1600","乌鲁木齐西宁",3152,"CZ6881/2",4,"73G"
"1601","乌鲁木齐西宁",3152,"HU7839",1,"738"
"1602","乌鲁木齐西宁",3152,"HU7839/40",2,"738"
"1603","西宁乌鲁木齐",3152,"HU7840",1,"738"
"1604","郑州太原",3161,"JR1531/2",4,"MA6"
"1605","郑州太原",3161,"VD8335/6",2,"E90"
"1606","武汉烟台",3170,"MU2523",2,"738"
"1607","烟台武汉",3170,"MU2524",1,"738"
"1608","武汉烟台",3170,"MU3201",1,"ERJ"
"1609","烟台武汉",3170,"MU3202",1,"ERJ"
"1610","烟台武汉",3170,"SC4823/4",2,"CR2"
"1611","烟台武汉",3170,"SC4875/6",4,"738"
"1612","天津郑州",3189,"BK2871",1,"738"
"1613","郑州天津",3189,"BK2872",1,"738"
"1614","郑州天津",3189,"CZ6463/4",2,"733"
"1615","天津郑州",3189,"GS6609/10",4,"E90"
"1616","天津郑州",3189,"GS6627/8",6,"E90"
"1617","天津郑州",3189,"MF8311/2",2,"738"
"1618","郑州天津",3189,"VD8311",1,"E90"
"1619","天津郑州",3189,"VD8312",1,"E90"
"1620","南昌广州",3237,"CZ3535/6",2,"319"
"1621","南昌广州",3237,"CZ3539/40",2,"319"
"1622","南昌广州",3237,"CZ3545/6",2,"319"
"1623","南昌广州",3237,"CZ3625/6",2,"319"
"1624","南昌广州",3237,"HU7395/6",2,"737"
"1625","南昌广州",3237,"MU5231/2",4,"320"
"1626","南昌广州",3237,"MU5255/6",2,"320"
"1627","广州南昌",3237,"ZH9667",1,"320"
"1628","南昌广州",3237,"ZH9668",1,"320"
"1629","南昌广州",3237,"ZH9711/2",6,"737"
"1630","张家界南京",3252,"3U8763/4",4,"319"
"1631","张家界南京",3252,"CZ3925/6",2,"320"
"1632","南京张家界",3252,"MU2707",5,"320"
"1633","张家界南京",3252,"MU2708",3,"320"
"1634","南京张家界",3252,"MU2717",1,"320"
"1635","张家界南京",3252,"MU2717/8",12,"320"
"1636","张家界南京",3252,"MU2718",1,"320"
"1637","西安西宁",3259,"3U8687/8",2,"319"
"1638","西安西宁",3259,"CZ3213/4",6,"320"
"1639","西宁西安",3259,"HU7859",1,"738"
"1640","西安西宁",3259,"HU7860",1,"738"
"1641","西安西宁",3259,"HU7884/3",2,"737"
"1642","西宁西安",3259,"MU2153",1,"320"
"1643","西安西宁",3259,"MU2162",1,"320"
"1644","西安西宁",3259,"MU2279",1,"319"
"1645","西宁西安",3259,"MU2280",1,"319"
"1646","西安西宁",3259,"MU2313",1,"319"
"1647","西宁西安",3259,"MU2314",1,"319"
"1648","西宁西安",3259,"MU2319/20",2,"320"
"1649","西安西宁",3259,"MU2345",1,"319"
"1650","西安西宁",3259,"MU2385/6",2,"320"
"1651","西宁西安",3259,"ZH9107/8",2,"319"
"1652","西安西宁",3259,"ZH9297",3,"738"
"1653","西宁西安",3259,"ZH9298",1,"738"
"1654","西安西宁",3259,"ZH9449",1,"320"
"1655","西宁西安",3259,"ZH9450",1,"320"
"1656","西安西宁",3259,"ZH9835/6",2,"319"
"1657","绵阳广州",3265,"CZ3399/400",2,"319"
"1658","三亚太原",3291,"CZ6319/20",2,"320"
"1659","太原三亚",3291,"HU7325",1,"738"
"1660","三亚太原",3291,"HU7326",1,"738"
"1661","三亚太原",3291,"JD5501/2",2,"319"
"1662","太原三亚",3291,"MU2275",1,"73G"
"1663","三亚太原",3291,"MU2276",2,"73G"
"1664","深圳景德镇",3293,"ZH9721",1,"738"
"1665","深圳景德镇",3293,"ZH9721/2",4,"737"
"1666","景德镇深圳",3293,"ZH9722",1,"738"
"1667","郑州乌鲁木齐",3317,"3U8953/4",2,"320"
"1668","郑州乌鲁木齐",3317,"CZ6317/8",2,"733"
"1669","郑州乌鲁木齐",3317,"CZ6645/6",6,"738"
"1670","乌鲁木齐郑州",3317,"CZ6961/2",2,"73G"
"1671","乌鲁木齐郑州",3317,"CZ6981/2",6,"73G"
"1672","郑州乌鲁木齐",3317,"HU7693/4",2,"738"
"1673","乌鲁木齐郑州",3317,"HU7815",1,"738"
"1674","郑州乌鲁木齐",3317,"HU7816",1,"738"
"1675","郑州乌鲁木齐",3317,"MF8277/8",6,"73G"
"1676","成都济南",3337,"3U8811/2",2,"321"
"1677","成都济南",3337,"3U8817/8",2,"319"
"1678","成都济南",3337,"3U8843/4",2,"320"
"1679","济南成都",3337,"CA4527/8",2,"319"
"1680","济南成都",3337,"CZ6435/6",4,"319"
"1681","济南成都",3337,"CZ6441/2",2,"319"
"1682","成都济南",3337,"EU2727/8",2,"320"
"1683","济南成都",3337,"MU5449/50",6,"319"
"1684","济南成都",3337,"SC4743/4",2,"73G"
"1685","济南成都",3337,"SC4901/2",2,"738"
"1686","青岛北京首都",3339,"CA1525/6",2,"738"
"1687","青岛北京首都",3339,"CA1559/60",2,"738"
"1688","青岛北京首都",3339,"CA1569/70",2,"733"
"1689","青岛北京首都",3339,"CA1571/2",2,"733"
"1690","青岛北京首都",3339,"CA1575/6",2,"733"
"1691","青岛北京首都",3339,"MU5193",2,"320"
"1692","北京首都青岛",3339,"MU5194",2,"320"
"1693","青岛北京首都",3339,"MU5195",2,"320"
"1694","北京首都青岛",3339,"MU5196",1,"320"
"1695","青岛北京首都",3339,"SC4651",1,"733"
"1696","北京首都青岛",3339,"SC4652",1,"733"
"1697","青岛北京首都",3339,"SC4653/4",2,"733"
"1698","青岛北京首都",3339,"SC4655/6",2,"733"
"1699","青岛北京首都",3339,"SC4657",1,"733"
"1700","北京首都青岛",3339,"SC4658",1,"733"
"1701","青岛北京首都",3339,"SC4659",1,"733"
"1702","北京首都青岛",3339,"SC4660",1,"733"
"1703","广州南通",3348,"CZ3267",1,"319"
"1704","南通广州",3348,"CZ3268",1,"319"
"1705","宁波广州",3356,"CZ3517/8",2,"319"
"1706","宁波广州",3356,"CZ3775/6",2,"319"
"1707","宁波广州",3356,"CZ3777/8",2,"319"
"1708","宁波广州",3356,"CZ3779/80",2,"319"
"1709","广州宁波",3356,"HU7069",1,"738"
"1710","宁波广州",3356,"HU7070",1,"738"
"1711","广州宁波",3356,"HU7169",1,"738"
"1712","宁波广州",3356,"HU7170",1,"738"
"1713","广州宁波",3356,"HU7269",1,"738"
"1714","宁波广州",3356,"HU7270",1,"738"
"1715","宁波广州",3356,"MU5237/8",2,"320"
"1716","宁波广州",3356,"MU5239/40",4,"320"
"1717","合肥成都",3383,"3U8995/8",2,"319"
"1718","合肥成都",3383,"CA4521/2",2,"321"
"1719","合肥成都",3383,"MU2349/50",2,"737"
"1720","合肥成都",3383,"MU5435/6",4,"320"
"1721","三亚广州",3406,"CZ6731/2",2,"320"
"1722","三亚广州",3406,"CZ6733/4",4,"320"
"1723","三亚广州",3406,"CZ6735/6",2,"320"
"1724","三亚广州",3406,"CZ6737",1,"320"
"1725","广州三亚",3406,"CZ6738",1,"320"
"1726","三亚广州",3406,"CZ6741/2",2,"320"
"1727","三亚广州",3406,"CZ6743/4",4,"320"
"1728","三亚广州",3406,"CZ6745/6",2,"320"
"1729","三亚广州",3406,"CZ6747/8",2,"319"
"1730","三亚广州",3406,"CZ6749/50",2,"319"
"1731","三亚广州",3406,"FM9349",1,"738"
"1732","广州三亚",3406,"FM9350",1,"738"
"1733","三亚广州",3406,"HU7021",1,"738"
"1734","广州三亚",3406,"HU7022",1,"738"
"1735","三亚广州",3406,"HU7041",1,"738"
"1736","广州三亚",3406,"HU7042",1,"738"
"1737","广州三亚",3406,"JD5167",1,"319"
"1738","三亚广州",3406,"JD5168",1,"319"
"1739","三亚广州",3406,"ZH9651/2",2,"738"
"1740","厦门珠海",3417,"MF8303/4",12,"73G"
"1741","厦门珠海",3417,"SC4913/4",4,"738"
"1742","南宁南京",3429,"CZ3263/4",2,"738"
"1743","南京南宁",3429,"ZH9203/4",2,"737"
"1744","南宁南京",3429,"ZH9227/8",2,"738"
"1745","南宁南京",3429,"ZH9539/40",2,"733"
"1746","重庆合肥",3435,"3U8615/6",4,"ERJ"
"1747","重庆合肥",3435,"MU5495/6",4,"320"
"1748","重庆合肥",3435,"MU5769",1,"320"
"1749","合肥重庆",3435,"MU5770",1,"320"
"1750","济南兰州",3464,"CZ6449/50",4,"319"
"1751","济南兰州",3464,"SC4927",2,"738"
"1752","兰州济南",3464,"SC4928",1,"738"
"1753","济南兰州",3464,"SC4965/6",2,"733"
"1754","珠海西安",3466,"CZ3761/2",2,"73G"
"1755","乌鲁木齐北京首都",3475,"CA1291/2",2,"738"
"1756","北京首都乌鲁木齐",3475,"CA1293/4",2,"738"
"1757","乌鲁木齐北京首都",3475,"CA1295/6",2,"321"
"1758","乌鲁木齐北京首都",3475,"CA1297/8",2,"321"
"1759","北京首都乌鲁木齐",3475,"CA1477/8",2,"738"
"1760","乌鲁木齐北京首都",3475,"CA1901/2",4,"738"
"1761","乌鲁木齐北京首都",3475,"CZ6901/2",2,"73G"
"1762","乌鲁木齐北京首都",3475,"CZ6903/4",2,"333"
"1763","乌鲁木齐北京首都",3475,"CZ6905/6",2,"73G"
"1764","乌鲁木齐北京首都",3475,"CZ6907",1,"73G"
"1765","北京首都乌鲁木齐",3475,"CZ6908",1,"73G"
"1766","乌鲁木齐北京首都",3475,"CZ6909/10",2,"73G"
"1767","乌鲁木齐北京首都",3475,"CZ6911/2",2,"73G"
"1768","北京首都乌鲁木齐",3475,"HU7145",1,"738"
"1769","乌鲁木齐北京首都",3475,"HU7146",1,"738"
"1770","北京首都乌鲁木齐",3475,"HU7245",1,"738"
"1771","乌鲁木齐北京首都",3475,"HU7246",1,"738"
"1772","北京首都乌鲁木齐",3475,"HU7345",1,"738"
"1773","乌鲁木齐北京首都",3475,"HU7346",1,"738"
"1774","乌鲁木齐北京南苑",3475,"KN2273/4",2,"73G"
"1775","大连合肥",3490,"CZ6429/30",10,"319"
"1776","合肥大连",3490,"HU7243",1,"738"
"1777","大连合肥",3490,"HU7244",1,"738"
"1778","温州天津",3545,"GS6613/4",6,"E90"
"1779","海口厦门",3552,"CZ3837/8",4,"733"
"1780","厦门海口",3552,"CZ6517/8",2,"M90"
"1781","海口厦门",3552,"HU7047",1,"738"
"1782","厦门海口",3552,"HU7048",1,"738"
"1783","厦门海口",3552,"MF8139/40",4,"738"
"1784","厦门海口",3552,"MF8303/4",12,"737"
"1785","深圳南通",3556,"ZH9729",1,"320"
"1786","南通深圳",3556,"ZH9730",1,"320"
"1787","西安昆明",3621,"8L9925/6",2,"73G"
"1788","昆明西安",3621,"8L9963/4",2,"319"
"1789","西安昆明",3621,"HU7849",1,"738"
"1790","昆明西安",3621,"HU7850",1,"738"
