,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account
2926,CZ3365,320,深圳,杭州,NA,NA,NA,与MF1219代码共享 或321/320/319执行,2
2927,CZ3365,320,深圳,杭州,NA,NA,NA,与MF1219代码共享 或321/320/319执行,5
2928,CZ3366,320,杭州,深圳,NA,NA,NA,与MF1220代码共享 或321/320/319执行,2
2929,CZ3366,320,杭州,深圳,NA,NA,NA,与MF1220代码共享 或321/320/319执行,5
2930,CZ3369,320,深圳,温州,NA,NA,NA,与MF1223代码共享 或321/320/319执行,3
2931,CZ3369,320,深圳,温州,NA,NA,NA,与MF1223代码共享 或321/320/319执行,4
2932,CZ3370,320,温州,深圳,NA,NA,NA,与MF1224代码共享 或321/320/319执行,3
2933,CZ3370,320,温州,深圳,NA,NA,NA,与MF1224代码共享 或321/320/319执行,4
2934,CZ3379,320,长沙,广州,NA,NA,NA,与MF1231 MU3172代码共享 或321执行,2
2935,CZ3379,320,长沙,广州,NA,NA,NA,与MF1231 MU3172代码共享 或321执行,5
2936,CZ3380,320,广州,长沙,NA,NA,NA,与MF1232 MU3177代码共享 或321执行,7
2937,CZ3381,320,广州,张家界,NA,NA,NA,与MF1233 MU3176代码共享 或321执行 执行日期0410-1029执行,7
2938,CZ3382,320,张家界,广州,NA,NA,NA,与MF1234 MU3175代码共享 或321执行 执行日期0411-1029执行,7
2939,CZ3387,320,长沙,广州,NA,NA,NA,与MF1237 MU3182代码共享 或321执行,7
2940,CZ3388,320,广州,长沙,NA,NA,NA,与MF1238 MU3183代码共享 或321执行,7
2941,CZ3455,320,深圳,重庆,NA,NA,NA,与MF1295 3U3029代码共享 或333/321/320/319执行,7
2942,CZ3456,320,重庆,深圳,NA,NA,NA,与MF1296 3U3030代码共享 或333/321/320/319执行,7
2943,CZ3461,320,长沙,成都,NA,NA,NA,与MF1301代码共享 或321执行,7
2944,CZ3462,320,成都,长沙,NA,NA,NA,与MF1302代码共享 或321执行,7
2945,CZ3466,320,重庆,深圳,NA,NA,NA,与MF1306 3U3032代码共享 或333/321/320/319执行,1
2946,CZ3466,320,重庆,深圳,NA,NA,NA,与MF1306 3U3032代码共享 或333/321/320/319执行,6
2947,CZ3467,320,长沙,昆明,NA,NA,NA,与MF1307 MU3228代码共享 或321执行,7
2948,CZ3468,320,昆明,长沙,NA,NA,NA,与MF1308 MU3229代码共享 或321执行,7
2949,CZ3555,320,深圳,杭州,NA,NA,NA,与MF1385代码共享 或321/320/319执行,7
2950,CZ3556,320,杭州,深圳,NA,NA,NA,与MF1386代码共享 或321/320/319执行,7
2951,CZ3569,320,深圳,杭州,长春,NA,NA,与MF1397代码共享 或321/320/319执行,7
2952,CZ3570,320,长春,杭州,深圳,NA,NA,与MF1398代码共享 或321/320/319执行,7
2953,CZ3577,320,深圳,南京,NA,NA,NA,与MF1405 MU3302代码共享 或321/320/319执行,7
2954,CZ3578,320,南京,深圳,NA,NA,NA,与MF1406 MU3303代码共享 或321/320/319执行,7
2955,CZ3617,320,深圳,南昌,NA,NA,NA,与MF1445 MU3328代码共享 或321/320/319执行,7
2956,CZ3639,320,长沙,杭州,青岛,NA,NA,与MF1463代码共享 或321执行,4
2957,CZ3639,320,长沙,杭州,青岛,NA,NA,与MF1463代码共享 或321执行,3
2958,CZ3640,320,青岛,杭州,长沙,NA,NA,与MF1464代码共享 或321执行,4
2959,CZ3640,320,青岛,杭州,长沙,NA,NA,与MF1464代码共享 或321执行,3
2960,CZ3643/4,320,长沙,广州,长沙,NA,NA,NA,7
2961,CZ3673,320,深圳,贵阳,NA,NA,NA,与MF1495代码共享 或321/320/319执行,7
2962,CZ3674,320,贵阳,深圳,NA,NA,NA,与MF1496代码共享 或321/320/319执行,7
2963,CZ3675,320,深圳,汉中,NA,NA,NA,与MF1497代码共享 待航线走向批复后执行 或321/320/319执行,2
2964,CZ3675,320,深圳,汉中,NA,NA,NA,与MF1497代码共享 待航线走向批复后执行 或321/320/319执行,1
2965,CZ3676,320,汉中,深圳,NA,NA,NA,与MF1498代码共享 待航线走向批复后执行 或321/320/319执行,1
2966,CZ3676,320,汉中,深圳,NA,NA,NA,与MF1498代码共享 待航线走向批复后执行 或321/320/319执行,1
2967,CZ3676,320,汉中,深圳,NA,NA,NA,与MF1498代码共享 待航线走向批复后执行 或321/320/319执行,1
2968,CZ3743,320,哈尔滨,杭州,深圳,NA,NA,与MF1557代码共享 或321/319执行,7
2969,CZ3744,320,深圳,杭州,哈尔滨,NA,NA,与MF1558代码共享 或321/319执行,7
2970,CZ3753,320,长沙,西宁,敦煌,NA,NA,与MF1567代码共享 执行日期0410-1029执行 待航路走向批复后执行,7
2971,CZ3754,320,敦煌,西宁,长沙,NA,NA,与MF1568代码共享 执行日期0410-1029执行 待航路走向批复后执行,4
2972,CZ3793/4,320,深圳,西安,深圳,NA,NA,NA,7
2973,CZ3827,320,深圳,南京,NA,NA,NA,与MF1627 MU3448代码共享 或321/320/319执行,7
2974,CZ3828,320,南京,深圳,NA,NA,NA,与MF1628 MU3449代码共享 或321/320/319执行,7
2975,CZ3837,320,海口,厦门,合肥,NA,NA,与MF1637代码共享 或321执行,7
2976,CZ3838,320,合肥,厦门,海口,NA,NA,与MF1638代码共享 或321执行,2
2977,CZ3838,320,合肥,厦门,海口,NA,NA,与MF1638代码共享 或321执行,3
2978,CZ3838,320,合肥,厦门,海口,NA,NA,与MF1638代码共享 或321执行,2
2979,CZ3919,320,南阳,深圳,NA,NA,NA,与MF1711代码共享 或320/319执行,7
2980,CZ3920,320,深圳,南阳,NA,NA,NA,与MF1712代码共享 或320/319执行,7
2981,CZ3963,320,深圳,青岛,长春,NA,NA,与MF1751 MU4753代码共享 或A321/320/319执行,4
2982,CZ3964,320,长春,青岛,深圳,NA,NA,与MF1752 MU4754代码共享 或A321/320/319执行,4
2983,CZ3977,320,三亚,深圳,NA,NA,NA,与MF1763代码共享 或321执行,7
2984,CZ3978,320,深圳,三亚,NA,NA,NA,与MF1764代码共享 或321执行,7
2985,CZ3985,320,长沙,南京,大连,NA,NA,与MF1769 G55055 MU4755代码共享 或321执行,7
2986,CZ3986,320,大连,南京,长沙,NA,NA,与MF1770 G55056 MU4756代码共享 或321执行,7
2987,CZ3991,320,深圳,张家界,NA,NA,NA,与MF1775代码共享 或321/320/319执行,7
2988,CZ3992,320,张家界,深圳,NA,NA,NA,与MF1776代码共享 或321/320/319执行,2
2989,CZ3992,320,张家界,深圳,NA,NA,NA,与MF1776代码共享 或321/320/319执行,5
2990,CZ6111,320,海口,长沙,NA,NA,NA,或321执行 执行日期0410-1029执行,7
2991,CZ6112,320,长沙,海口,NA,NA,NA,或321执行 执行日期0410-1029执行,7
2992,CZ6147,320,三亚,哈尔滨,NA,NA,NA,与MF1822代码共享 或321执行,7
2993,CZ6148,320,哈尔滨,三亚,NA,NA,NA,与MF1823代码共享 或321执行,7
2994,CZ6177,320,长沙,合肥,长春,NA,NA,与MF1850代码共享 或321执行,1
2995,CZ6177,320,长沙,合肥,长春,NA,NA,与MF1850代码共享 或321执行,1
2996,CZ6178,320,长春,合肥,长沙,NA,NA,与MF1851代码共享 或321执行,1
2997,CZ6178,320,长春,合肥,长沙,NA,NA,与MF1851代码共享 或321执行,1
2998,CZ6189,320,大连,南京,海口,NA,NA,或321/319执行 与MF1862 G55077代码共享,3
2999,CZ6189,320,大连,南京,海口,NA,NA,或321/319执行 与MF1862 G55077代码共享,4
3000,CZ6190,320,海口,南京,大连,NA,NA,或321/319执行 与MF1863 G55078代码共享,4
3001,CZ6190,320,海口,南京,大连,NA,NA,或321/319执行 与MF1863 G55078代码共享,3
3002,CZ6195/6,320,深圳,郑州,哈尔滨,郑州,深圳,NA,7
3003,CZ6211,320,哈尔滨,宁波,深圳,NA,NA,与MF1882代码共享 或321/320/319执行,7
3004,CZ6212,320,深圳,宁波,哈尔滨,NA,NA,与MF1883代码共享 或321/320/319执行,7
3005,CZ6233,320,深圳,广元,NA,NA,NA,与MF1900代码共享 或321/320/319执行,3
3006,CZ6234,320,广元,深圳,NA,NA,NA,与MF1901代码共享 或321/320/319执行,1
3007,CZ6234,320,广元,深圳,NA,NA,NA,与MF1901代码共享 或321/320/319执行,1
3008,CZ6234,320,广元,深圳,NA,NA,NA,与MF1901代码共享 或321/320/319执行,1
3009,CZ6243,320,三亚,郑州,NA,NA,NA,与MF1906代码共享 或321执行,7
3010,CZ6244,320,郑州,三亚,NA,NA,NA,与MF1907代码共享 或321执行,7
3011,CZ6247,320,深圳,泸州,NA,NA,NA,NA,7
3012,CZ6248,320,泸州,深圳,NA,NA,NA,NA,7
3013,CZ6253,320,深圳,海口,NA,NA,NA,与MF1914 MU3631代码共享 或333/321/320/319执行,2
3014,CZ6253,320,深圳,海口,NA,NA,NA,与MF1914 MU3631代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3015,CZ6253,320,深圳,海口,NA,NA,NA,与MF1914 MU3631代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3016,CZ6253,320,深圳,海口,NA,NA,NA,与MF1914 MU3631代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3017,CZ6253,320,深圳,海口,NA,NA,NA,与MF1914 MU3631代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3018,CZ6253,320,深圳,海口,NA,NA,NA,与MF1914 MU3631代码共享 或333/321/320/319执行,1
3019,CZ6254,320,海口,深圳,NA,NA,NA,与MF1915 MU3632代码共享 或333/321/320/319执行,2
3020,CZ6254,320,海口,深圳,NA,NA,NA,与MF1915 MU3632代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3021,CZ6254,320,海口,深圳,NA,NA,NA,与MF1915 MU3632代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3022,CZ6254,320,海口,深圳,NA,NA,NA,与MF1915 MU3632代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3023,CZ6254,320,海口,深圳,NA,NA,NA,与MF1915 MU3632代码共享 或333/321/320/319执行 执行日期0410-1029执行,1
3024,CZ6254,320,海口,深圳,NA,NA,NA,与MF1915 MU3632代码共享 或333/321/320/319执行,1
3025,CZ6263,320,哈尔滨,威海,武汉,NA,NA,或321/319执行 待航路走向批复后执行,1
3026,CZ6263,320,哈尔滨,威海,武汉,NA,NA,或321/319执行 待航路走向批复后执行,2
3027,CZ6264,320,武汉,威海,哈尔滨,NA,NA,或321/319执行 待航路走向批复后执行,2
3028,CZ6264,320,武汉,威海,哈尔滨,NA,NA,或321/319执行 待航路走向批复后执行,1
3029,CZ6273,320,哈尔滨,深圳,NA,NA,NA,与MF1928代码共享 或321/319执行,3
3030,CZ6273,320,哈尔滨,深圳,NA,NA,NA,与MF1928代码共享 或321/319执行,4
3031,CZ6274,320,深圳,哈尔滨,NA,NA,NA,与MF1929代码共享 或321/319执行,7
3032,CZ6300,320,深圳,大连,NA,NA,NA,与MF1943 G55088代码共享 或321/319执行,7
3033,CZ6345/6,320,长沙,吐鲁番,长沙,NA,NA,NA,2
3034,CZ6359,320,三亚,郑州,哈尔滨,NA,NA,与MF1986代码共享 或321执行,4
3035,CZ6359,320,三亚,郑州,哈尔滨,NA,NA,与MF1986代码共享 或321执行,3
3036,CZ6360,320,哈尔滨,郑州,三亚,NA,NA,与MF1987代码共享 或321执行,1
3037,CZ6360,320,哈尔滨,郑州,三亚,NA,NA,与MF1987代码共享 或321执行,3
3038,CZ6360,320,哈尔滨,郑州,三亚,NA,NA,与MF1987代码共享 或321执行,3
3039,CZ6389,320,深圳,泸州,NA,NA,NA,与MF4015代码共享 或321/320/319执行,7
3040,CZ6390,320,泸州,深圳,NA,NA,NA,与MF4016代码共享 或321/320/319执行,7
3041,CZ6445,320,深圳,常德,NA,NA,NA,与MF4065代码共享 或321/320/319执行,7
3042,CZ6446,320,常德,深圳,NA,NA,NA,与MF4066代码共享 或333/321/320/319执行,7
3043,CZ6473,320,深圳,毕节,NA,NA,NA,与MF4087代码共享 或321/320/319执行,4
3044,CZ6474,320,毕节,深圳,NA,NA,NA,与MF4088代码共享 或321/320/319执行,4
3045,CZ6481,320,深圳,哈尔滨,NA,NA,NA,与MF4093代码共享 或321/320/319执行,7
3046,CZ6482,320,哈尔滨,深圳,NA,NA,NA,与MF4094代码共享 或321/320/319执行,7
3047,CZ6513,320,三亚,武汉,大连,NA,NA,与MF4123 G55133代码共享 或321执行,7
3048,CZ6514,320,大连,武汉,三亚,NA,NA,与MF4124 G55134代码共享 或321执行,7
3049,CZ6549,320,深圳,南充,NA,NA,NA,与MF4155代码共享 或321/320/319执行,7
3050,CZ6550,320,南充,深圳,NA,NA,NA,与MF4156代码共享 或321/320/319执行,7
3051,CZ6557,320,深圳,遵义,NA,NA,NA,与MF4163代码共享 或321/320/319执行 待航线走向批复后执行,1
3052,CZ6557,320,深圳,遵义,NA,NA,NA,与MF4163代码共享 待航线走向批复后执行 或321/320/319执行,6
3053,CZ6558,320,遵义,深圳,NA,NA,NA,与MF4164代码共享 待航线走向批复后执行 或321/320/319执行,7
3054,CZ6575,320,海口,长沙,NA,NA,NA,与MF4179 NS6575代码共享  或321执行,7
3055,CZ6576,320,长沙,海口,NA,NA,NA,与MF4180 NS6576代码共享 或321执行,7
3056,CZ6591,320,深圳,宁波,NA,NA,NA,与MF4193代码共享 或321/320/319执行,4
3057,CZ6592,320,宁波,深圳,NA,NA,NA,与MF4194代码共享 或321/320/319执行,4
3058,CZ6593,320,深圳,西安,NA,NA,NA,或738执行,7
3059,CZ6594,320,西安,深圳,NA,NA,NA,或738执行,7
3060,CZ6609,320,延吉,长春,深圳,NA,NA,与MF4203代码共享 或319/321执行,7
3061,CZ6610,320,深圳,长春,延吉,NA,NA,与MF4204代码共享 或319/321执行,7
3062,CZ6647,320,长沙,石家庄,包头,NA,NA,与MF4225 NS6647 G55145代码共享 或321执行,4
3063,CZ6647,320,长沙,石家庄,包头,NA,NA,与MF4225 NS6647 G55145代码共享 或321执行  执行日期0412-1029执行,3
3064,CZ6648,320,包头,石家庄,长沙,NA,NA,与MF4226 NS6648 G55146代码共享 或321执行  执行日期0412-1029执行,3
3065,CZ6648,320,包头,石家庄,长沙,NA,NA,与MF4226 NS6648 G55146代码共享 或321执行,4
3066,CZ6649/50,320,长沙,西宁,长沙,NA,NA,NA,7
3067,CZ6651,320,海口,武汉,长春,NA,NA,与MF4227代码共享 或321执行,7
3068,CZ6652,320,长春,武汉,海口,NA,NA,与MF4228代码共享 或321执行,7
3069,CZ6659/60,320,长沙,敦煌,长沙,NA,NA,NA,4
3070,CZ6665,320,海口,杭州,哈尔滨,NA,NA,与MF4239代码共享 或321执行,2
3071,CZ6665,320,海口,杭州,哈尔滨,NA,NA,与MF4239代码共享 或321执行,1
3072,CZ6665,320,海口,杭州,哈尔滨,NA,NA,与MF4239代码共享 或321执行,1
3073,CZ6665,320,海口,杭州,哈尔滨,NA,NA,与MF4239代码共享 或321执行,3
3074,CZ6666,320,哈尔滨,杭州,海口,NA,NA,与MF4240代码共享 或321执行,2
3075,CZ6666,320,哈尔滨,杭州,海口,NA,NA,与MF4240代码共享 或321执行,3
3076,CZ6666,320,哈尔滨,杭州,海口,NA,NA,与MF4240代码共享 或321执行,1
3077,CZ6666,320,哈尔滨,杭州,海口,NA,NA,与MF4240代码共享 或321执行,1
3078,CZ6669,320,三亚,桂林,成都,NA,NA,与MF4241 NS6669代码共享 或321执行 待航路走向批复后执行,4
3079,CZ6670,320,成都,桂林,三亚,NA,NA,与MF4242 NS6670代码共享 或321执行 待航路走向批复后执行,4
3080,CZ6701,320,深圳,舟山,连云港,NA,NA,与MF4263代码共享 或321/320/319执行 待航路走向批复后执行,3
3081,CZ6702,320,连云港,舟山,深圳,NA,NA,与MF4264代码共享 或321/320/319执行 待航路走向批复后执行,3
3082,CZ6719/20,320,张家界,郑州,张家界,NA,NA,NA,3
3083,CZ6721,320,三亚,运城,哈尔滨,NA,NA,与MF4275代码共享 或321执行 待航路走向批复后执行,3
3084,CZ6722,320,哈尔滨,运城,三亚,NA,NA,与MF4276代码共享 或321执行 待航路走向批复后执行,2
3085,CZ6722,320,哈尔滨,运城,三亚,NA,NA,与MF4276代码共享 或321执行 待航路走向批复后执行,1
3086,CZ6726,320,兰州,重庆,海口,NA,NA,与MF4278 G55150代码共享 或321执行,1
3087,CZ6726,320,兰州,重庆,海口,NA,NA,与MF4278 G55150代码共享 或321执行,1
3088,CZ6726,320,兰州,重庆,海口,NA,NA,与MF4278 G55150代码共享 或321执行,1
3089,CZ6757,320,三亚,深圳,NA,NA,NA,与MF4303代码共享 或321执行,7
3090,CZ6758,320,深圳,三亚,NA,NA,NA,与MF4304代码共享 或321执行,7
3091,CZ6763,320,深圳,洛阳,包头,NA,NA,与MF4307 G55151 MU4823代码共享 或321/320/319执行,3
3092,CZ6764,320,包头,洛阳,深圳,NA,NA,与MF4308 G55152 MU4824代码共享 或321/320/319执行,3
3093,CZ6767,320,海口,长沙,运城,NA,NA,与MF4311 NS6767代码共享 或321执行 待航路走向批复后执行,7
3094,CZ6768,320,运城,长沙,海口,NA,NA,与MF4312 NS6768代码共享 或321执行 待航路走向批复后执行,7
3095,CZ6837/8,320,深圳,贵阳,深圳,NA,NA,NA,7
3096,CZ6847,320,深圳,黄山,NA,NA,NA,与MF4385 MU4591代码共享 或321/320/319执行,2
3097,CZ6848,320,黄山,深圳,NA,NA,NA,与MF4386 MU4592代码共享 或321/320/319执行,2
3098,CZ6913,320,深圳,合肥,NA,NA,NA,或321/320/319执行,1
3099,CZ6913,320,深圳,合肥,NA,NA,NA,或321/320/319执行,5
3100,CZ6913,320,深圳,合肥,NA,NA,NA,或321/320/319执行,1
3101,CZ6969,320,深圳,南充,NA,NA,NA,与MF4491代码共享 或321/320/319执行,3
3102,CZ6969,320,深圳,南充,NA,NA,NA,与MF4491代码共享 或321/320/319执行,4
3103,CZ6970,320,南充,深圳,NA,NA,NA,与MF4492代码共享 或321/320/319执行,2
3104,CZ6970,320,南充,深圳,NA,NA,NA,与MF4492代码共享 或321/320/319执行,1
3105,CZ6970,320,南充,深圳,NA,NA,NA,与MF4492代码共享 或321/320/319执行,4
3106,CZ8409/10,320,长沙,海拉尔,长沙,NA,NA,NA,3
3107,CZ8453/4,320,深圳,郑州,海拉尔,郑州,深圳,NA,7
3108,CZ8457/8,320,深圳,西宁,深圳,NA,NA,NA,7
3109,CZ8507/8,320,武汉,西宁,武汉,NA,NA,NA,7
3110,CZ8545/6,320,武汉,呼和浩特,武汉,NA,NA,NA,7
3111,CZ8547,320,深圳,丽江,NA,NA,NA,与MF4531 MU4669代码共享 或321/320/319执行,7
3112,CZ8548,320,丽江,深圳,NA,NA,NA,与MF4532 MU4670代码共享 或321/320/319执行,7
3113,CZ8595/6,320,三亚,长春,三亚,NA,NA,NA,7
3114,CZ8623/4,320,深圳,郑州,深圳,NA,NA,NA,7
3115,CZ8735/6,320,长沙,银川,长沙,NA,NA,NA,3
3116,CZ8755/6,320,三亚,哈尔滨,三亚,NA,NA,NA,2
3117,GJ8795/6,320,深圳,遵义,西宁,遵义,深圳,NA,7
3118,GJ8833,320,深圳,洛阳,哈尔滨,NA,NA,NA,7
3119,GJ8834,320,哈尔滨,洛阳,深圳,NA,NA,NA,1
3120,GJ8834,320,哈尔滨,洛阳,深圳,NA,NA,NA,1
3121,GJ8834,320,哈尔滨,洛阳,深圳,NA,NA,NA,1
3122,GJ8834,320,哈尔滨,洛阳,深圳,NA,NA,NA,3
3123,GJ8834,320,哈尔滨,洛阳,深圳,NA,NA,NA,1
3124,GS6505,320,三亚,郑州,NA,NA,NA,或333/332/E90执行,7
3125,GS6506,320,郑州,三亚,NA,NA,NA,或333/332/E90执行,7
3126,GS6515/6,320,三亚,南昌,三亚,NA,NA,NA,7
3127,GS6521,320,海口,重庆,NA,NA,NA,或333/332/E90执行,7
3128,GS6522,320,重庆,海口,NA,NA,NA,或333/332/E90执行,7
3129,GS7523,320,郑州,三亚,NA,NA,NA,或333/332/E90/EM4执行,7
3130,GS7524,320,三亚,郑州,NA,NA,NA,或333/332/E90/EM4执行,7
3131,GX8803/4,320,南宁,常德,沈阳,常德,南宁,NA,3
3132,GX8813/4,320,南宁,黄山,大连,黄山,南宁,NA,3
3133,GX8821/2,320,南宁,长沙,南宁,NA,NA,NA,7
3134,GX8867/8,320,南宁,郑州,呼和浩特,郑州,南宁,NA,3
3135,GX8883/4,320,南宁,郑州,南宁,NA,NA,NA,7
3136,HO1205,320,深圳,贵阳,NA,NA,NA,NA,7
3137,HO1206,320,贵阳,深圳,NA,NA,NA,NA,7
3138,HO1259,320,深圳,北海,丽江,NA,NA,待航线走向批复后执行,7
3139,HO1260,320,丽江,北海,深圳,NA,NA,待航线走向批复后执行,7
3140,MU2877,320,深圳,南京,呼和浩特,NA,NA,执行日期0327-1029执行,7
3141,MU2878,320,呼和浩特,南京,深圳,NA,NA,执行日期0327-1029执行,7
3142,QW9841,320,长沙,烟台,长春,NA,NA,NA,7
3143,QW9842,320,长春,烟台,长沙,NA,NA,NA,4
3144,QW9842,320,长春,烟台,长沙,NA,NA,NA,3
3145,ZH9117,320,南通,桂林,NA,NA,NA,或738/739/319执行;待航线走向批复后执行,4
3146,ZH9118,320,桂林,南通,NA,NA,NA,或738/739/319执行;待航线走向批复后执行,4
3147,ZH9241,320,深圳,西安,NA,NA,NA,或739/738/319执行;同CA3543 KY9241代码共享,7
3148,ZH9242,320,西安,深圳,NA,NA,NA,或739/738/319执行;同CA3544 KY9242代码共享,7
3149,ZH9243,320,深圳,西安,NA,NA,NA,或739/738/319执行;同CA3537 KY9243代码共享,7
3150,ZH9244,320,西安,深圳,NA,NA,NA,或739/738/319执行;同CA3538 KY9244代码共享,7
3151,ZH9245,320,深圳,西安,NA,NA,NA,或739/738/319执行;同CA3541 KY9245代码共享,7
3152,ZH9246,320,西安,深圳,NA,NA,NA,或739/738/319执行;同CA3542 KY9246代码共享,7
3153,ZH9247,320,深圳,西安,NA,NA,NA,或739/738/319执行;同CA3415 KY9247代码共享,7
3154,ZH9248,320,西安,深圳,NA,NA,NA,或739/738/319执行;同CA3416 KY9248代码共享,7
3155,ZH9249,320,深圳,西安,NA,NA,NA,或739/738/319执行;同CA3534 KY9249代码共享,7
3156,ZH9250,320,西安,深圳,NA,NA,NA,或739/738/319执行;同CA3533 KY9250代码共享,7
3157,ZH9255,320,深圳,西安,NA,NA,NA,或739/738/319执行,7
3158,ZH9256,320,西安,深圳,NA,NA,NA,或739/738/319执行,7
3159,ZH9315,320,深圳,兰州,NA,NA,NA,或739/738/319执行;同CA3337代码共享;执行日期7.1-10.29执行,2
3160,ZH9316,320,兰州,深圳,NA,NA,NA,或739/738/319执行;同CA3338代码共享;执行日期7.1-10.29执行,2
3161,ZH9329,320,深圳,郑州,NA,NA,NA,或739/738/319执行;同CA3630 KY9329代码共享,7
3162,ZH9330,320,郑州,深圳,NA,NA,NA,或739/738/319执行;同CA3631 KY9330代码共享,7
3163,ZH9353,320,深圳,扬州,大连,NA,NA,或739/738/319执行;待航线走向批复后执行,7
3164,ZH9354,320,大连,扬州,深圳,NA,NA,或739/738/319执行;待航线走向批复后执行,7
3165,ZH9455,320,沈阳,合肥,桂林,NA,NA,或739/738/319执行;同CA3831 KY9455代码共享,7
3166,ZH9456,320,桂林,合肥,沈阳,NA,NA,或739/738/319执行;同CA3832 KY9456代码共享,7
3167,ZH9465,320,沈阳,南昌,珠海,NA,NA,或739/738/319执行;同CA3841 KY9465代码共享,7
3168,ZH9466,320,珠海,南昌,沈阳,NA,NA,或739/738/319执行;同CA3842 KY9466代码共享,7
3169,ZH9505,320,深圳,无锡,长春,NA,NA,或739/738/319执行;同CA3674 KY9701代码共享;待航线走向批复后执行,7
3170,ZH9506,320,长春,无锡,深圳,NA,NA,或739/738/319执行;同CA3675 KY9702代码共享;待航线走向批复后执行,6
3171,ZH9506,320,长春,无锡,深圳,NA,NA,或739/738/319执行;同CA3675 KY9702代码共享;待航线走向批复后执行,1
3172,ZH9705,320,深圳,襄阳,NA,NA,NA,或739/738/319执行;同CA3715 KY9705代码共享,7
3173,ZH9706,320,襄阳,深圳,NA,NA,NA,或739/738/319执行;同CA3716 KY9706代码共享,4
3174,ZH9706,320,襄阳,深圳,NA,NA,NA,或739/738/319执行;同CA3716 KY9706代码共享,3
3175,ZH9723,320,深圳,南通,NA,NA,NA,或739/738/319执行;同CA3707 KY9723代码共享,7
3176,ZH9724,320,南通,深圳,NA,NA,NA,或739/738/319执行;同CA3708 KY9724代码共享,7
3177,ZH9751,320,南通,深圳,NA,NA,NA,或739/738/319执行;同KY9751代码共享,7
3178,ZH9752,320,深圳,南通,NA,NA,NA,或739/738/319执行,7
3179,ZH9765,320,深圳,丽江,NA,NA,NA,或739/738/319执行,5
3180,ZH9765,320,深圳,丽江,NA,NA,NA,或739/738/319执行,2
3181,ZH9766,320,丽江,深圳,NA,NA,NA,或739/738/319执行,5
3182,ZH9766,320,丽江,深圳,NA,NA,NA,或739/738/319执行,2
3183,ZH9769,320,深圳,万县,NA,NA,NA,或739/738/319执行;同CA3511 KY9769代码共享,7
3184,ZH9770,320,万县,深圳,NA,NA,NA,或739/738/319执行;同CA3512 KY9770代码共享,7
3185,ZH9785,320,深圳,合肥,NA,NA,NA,或739/738/319执行;同CA3509 KY9785代码共享,7
3186,ZH9786,320,合肥,深圳,NA,NA,NA,或739/738/319执行;同CA3510 KY9786代码共享,7
3187,ZH9817,320,深圳,哈尔滨,NA,NA,NA,或739/738/319执行;同CA3505 KY9817代码共享,6
3188,ZH9817,320,深圳,哈尔滨,NA,NA,NA,或739/738/319执行;同CA3505 KY9817代码共享,1
3189,ZH9818,320,哈尔滨,深圳,NA,NA,NA,或739/738/319执行;同CA3506 KY9818代码共享,7
3190,ZH9827,320,深圳,沈阳,NA,NA,NA,或739/738/319执行;同CA3529 KY9827代码共享,7
3191,ZH9828,320,沈阳,深圳,NA,NA,NA,或739/738/319执行;同CA3530 KY9828代码共享,7
3192,ZH9835,320,深圳,西宁,NA,NA,NA,或739/738/319执行;同CA3546 KY9835代码共享,7
3193,ZH9836,320,西宁,深圳,NA,NA,NA,或739/738/319执行;同CA3545 KY9836代码共享,7
3194,ZH9839,320,深圳,运城,NA,NA,NA,或739/738/319执行;同CA3525 KY9839代码共享;待航线走向批复后执行,7
3195,ZH9840,320,运城,深圳,NA,NA,NA,或739/738/319执行;同CA3526 KY9840代码共享;待航线走向批复后执行,7
3196,ZH9841,320,深圳,沈阳,NA,NA,NA,或739/738/319执行;同CA3531 KY9841代码共享,7
3197,ZH9842,320,沈阳,深圳,NA,NA,NA,或739/738/319执行;同CA3532 KY9842代码共享,7
3198,ZH9849,320,深圳,扬州,沈阳,NA,NA,或739/738/319执行;同CA3801 KY9849代码共享,7
3199,ZH9850,320,沈阳,扬州,深圳,NA,NA,或739/738/319执行;同CA3802 KY9850代码共享,7
3200,ZH9853,320,深圳,武汉,呼和浩特,NA,NA,或739/738/319执行;同CA3354 KY9853代码共享,7
3201,ZH9854,320,呼和浩特,武汉,深圳,NA,NA,或739/738/319执行;同CA3353 KY9854代码共享,7
3202,ZH9881,320,深圳,西安,NA,NA,NA,或739/738/319执行;同CA3553 KY9881代码共享,7
3203,ZH9882,320,西安,深圳,NA,NA,NA,或739/738/319执行;同CA3554 KY9882代码共享,7
3204,ZH9883,320,深圳,南昌,NA,NA,NA,或739/738/319执行;同CA3419 KY9883代码共享,7
3205,ZH9884,320,南昌,深圳,NA,NA,NA,或739/738/319执行;同CA3420 KY9884代码共享,6
3206,ZH9884,320,南昌,深圳,NA,NA,NA,或739/738/319执行;同CA3420 KY9884代码共享；执行日期5.1-10.29执行,1
3207,ZH9897,320,深圳,沈阳,NA,NA,NA,或739/738/319执行;同CA3356 KY9897代码共享,7
