city1_2,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flag
六盘水西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,25494
六盘水武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,25495
南通大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,24769
三亚湛江,NA,NA,NA,NA,NA,NA,NA,NA,NA,11417
长春南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,19564
连云港深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25519
长春西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,19582
嘉峪关金昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,11445
赤峰成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,19589
齐齐哈尔青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,11479
昆明安顺,NA,NA,NA,NA,NA,NA,NA,NA,NA,11520
赤峰西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,19595
贵阳六盘水,NA,NA,NA,NA,NA,NA,NA,NA,NA,21556
绵阳宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,25563
南通泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22803
梅州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,25568
重庆嘉峪关,NA,NA,NA,NA,NA,NA,NA,NA,NA,19627
毕节昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,11531
揭阳潮汕昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,11534
重庆赣州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19634
齐齐哈尔济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,25584
揭阳潮汕济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,11536
榆林呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,11539
重庆延吉,NA,NA,NA,NA,NA,NA,NA,NA,NA,19675
南京遵义,NA,NA,NA,NA,NA,NA,NA,NA,NA,25606
丽江南昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,22859
潍坊北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,11645
长沙九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,19702
南宁南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,25629
南宁烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,25636
长沙通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,19727
南通石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,25644
长沙扬州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19745
成都大同,NA,NA,NA,NA,NA,NA,NA,NA,NA,19750
襄阳昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,22919
成都邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,19762
北京南苑铜仁,NA,NA,NA,NA,NA,NA,NA,NA,NA,25676
成都青阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19778
北京南苑吐鲁番,NA,NA,NA,NA,NA,NA,NA,NA,NA,25688
北京南苑普洱,NA,NA,NA,NA,NA,NA,NA,NA,NA,25689
北京南苑日喀则,NA,NA,NA,NA,NA,NA,NA,NA,NA,25694
日照厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,25696
上海虹桥延安,NA,NA,NA,NA,NA,NA,NA,NA,NA,8261
成都延吉,NA,NA,NA,NA,NA,NA,NA,NA,NA,19833
运城长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,11757
长沙运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,11757
上海浦东十堰,NA,NA,NA,NA,NA,NA,NA,NA,NA,25715
上海浦东通化,NA,NA,NA,NA,NA,NA,NA,NA,NA,25716
上海浦东万州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25718
大同深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19870
重庆常德,NA,NA,NA,NA,NA,NA,NA,NA,NA,18937
绵阳拉萨,NA,NA,NA,NA,NA,NA,NA,NA,NA,20781
西安宜春,NA,NA,NA,NA,NA,NA,NA,NA,NA,25757
西安扬州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25765
丹东烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,19885
迪庆杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19886
温州桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,11823
桂林温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,11823
迪庆深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19890
大连丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,19913
大连连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,19915
深圳十堰,NA,NA,NA,NA,NA,NA,NA,NA,NA,25825
文山丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23054
温州丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23055
广州通化,NA,NA,NA,NA,NA,NA,NA,NA,NA,21813
深圳延吉,NA,NA,NA,NA,NA,NA,NA,NA,NA,25840
烟台石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,11893
石家庄烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,11893
铜仁厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,25856
通辽榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,25858
揭阳潮汕上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,11902
大庆南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,19974
大庆沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19977
三亚扬州,NA,NA,NA,NA,NA,NA,NA,NA,NA,11908
天津遵义,NA,NA,NA,NA,NA,NA,NA,NA,NA,25878
南宁临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,23101
大庆威海,NA,NA,NA,NA,NA,NA,NA,NA,NA,19983
桂林乌鲁木齐,NA,NA,NA,NA,NA,NA,NA,NA,NA,11924
揭阳潮汕沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,11949
鄂尔多斯合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,19988
青岛林芝,NA,NA,NA,NA,NA,NA,NA,NA,NA,23128
深圳牡丹江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23132
南京绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23136
南宁绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23137
三亚绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23143
厦门宜宾,NA,NA,NA,NA,NA,NA,NA,NA,NA,25925
扬州武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,12021
西宁珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,25930
额济纳旗银川,NA,NA,NA,NA,NA,NA,NA,NA,NA,20035
库车阿克苏,NA,NA,NA,NA,NA,NA,NA,NA,NA,16849
拉萨邦达,NA,NA,NA,NA,NA,NA,NA,NA,NA,16851
恩施杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20039
上海浦东宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,12047
三亚南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,23241
大连朝阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,16858
石家庄满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,23249
福州南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,20071
福州襄阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20087
阜阳宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,20094
哈密北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,12115
沈阳丹东,NA,NA,NA,NA,NA,NA,NA,NA,NA,16874
海口运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,12125
晋江福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,16882
呼伦贝尔呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,16887
天津巴彦淖尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,23301
铜仁上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,23311
夏河拉萨,NA,NA,NA,NA,NA,NA,NA,NA,NA,20112
固原杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20117
海口怀化,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121
郑州西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,12200
中卫上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,23337
武夷山晋江,NA,NA,NA,NA,NA,NA,NA,NA,NA,16906
扬州沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23360
临汾上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25437
温州石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,12211
海口中卫,NA,NA,NA,NA,NA,NA,NA,NA,NA,20174
邯郸南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20179
伊宁西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,23384
榆林石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,23399
义乌上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,16929
洛阳北海,NA,NA,NA,NA,NA,NA,NA,NA,NA,19336
遵义北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,16988
万州深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23448
南京赤峰,NA,NA,NA,NA,NA,NA,NA,NA,NA,16999
呼和浩特济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20194
呼和浩特丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200
呼和浩特洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20201
成都康定,NA,NA,NA,NA,NA,NA,NA,NA,NA,12248
襄阳成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,12285
成都襄阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,12285
珠海兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,12302
兰州珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,12302
烟台临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,12310
太原黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,23511
合肥赣州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20228
合肥邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,17025
中卫乌鲁木齐,NA,NA,NA,NA,NA,NA,NA,NA,NA,23531
秦皇岛呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,17030
合肥满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,20235
合肥运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,20250
杭州济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20262
杭州拉萨,NA,NA,NA,NA,NA,NA,NA,NA,NA,20272
和田阿克苏,NA,NA,NA,NA,NA,NA,NA,NA,NA,23571
上海虹桥庆阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20447
潍坊天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,17109
重庆毕节,NA,NA,NA,NA,NA,NA,NA,NA,NA,23582
杭州宜宾,NA,NA,NA,NA,NA,NA,NA,NA,NA,20302
杭州阿尔山,NA,NA,NA,NA,NA,NA,NA,NA,NA,20304
神农架重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,23630
腾冲上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,21048
稻城成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,23647
长沙百色,NA,NA,NA,NA,NA,NA,NA,NA,NA,17233
金昌敦煌,NA,NA,NA,NA,NA,NA,NA,NA,NA,21432
哈密郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19495
淮安湛江,NA,NA,NA,NA,NA,NA,NA,NA,NA,20324
嘉峪关敦煌,NA,NA,NA,NA,NA,NA,NA,NA,NA,23667
杭州常德,NA,NA,NA,NA,NA,NA,NA,NA,NA,17244
呼伦贝尔南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20330
呼伦贝尔秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,20334
海口张家界,NA,NA,NA,NA,NA,NA,NA,NA,NA,17261
乌鲁木齐富蕴,NA,NA,NA,NA,NA,NA,NA,NA,NA,23688
上海虹桥汉中,NA,NA,NA,NA,NA,NA,NA,NA,NA,22731
上海虹桥嘉峪关,NA,NA,NA,NA,NA,NA,NA,NA,NA,22774
漠河黑河,NA,NA,NA,NA,NA,NA,NA,NA,NA,23695
哈尔滨洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20357
济宁合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23710
哈尔滨榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,20378
哈尔滨运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,20386
阿尔山乌兰浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,23724
通辽乌兰浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,23725
中卫上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23337
池州广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17325
和田上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,20400
福州舟山,NA,NA,NA,NA,NA,NA,NA,NA,NA,12531
烟台济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,23761
上海虹桥朝阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,24523
银川庆阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20415
恩施长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,17381
武汉长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,17382
井冈山长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,17388
西昌昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,23777
沈阳珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,12590
克拉玛依库尔勒,NA,NA,NA,NA,NA,NA,NA,NA,NA,23789
上海虹桥伊春,NA,NA,NA,NA,NA,NA,NA,NA,NA,25435
宜宾长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,17410
遵义长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,17411
庆阳上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,20447
庆阳天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,20448
加格达奇北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20454
烟台南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,25636
铜仁桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,17443
珠海湛江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23865
井冈山南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20463
赤峰哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,12650
上海浦东毕节,NA,NA,NA,NA,NA,NA,NA,NA,NA,12663
九江西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,20485
沈阳北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,12681
北京南苑沈阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,12681
天津白山,NA,NA,NA,NA,NA,NA,NA,NA,NA,12697
泉州绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20490
日喀则北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,25694
乌海成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,19821
南京梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17556
惠州北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,22719
天津朝阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23925
惠州长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,23944
南通郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17587
宜昌恩施,NA,NA,NA,NA,NA,NA,NA,NA,NA,17595
太原宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,12786
青阳上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,20531
青阳青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,20532
哈尔滨丹东,NA,NA,NA,NA,NA,NA,NA,NA,NA,23980
西安稻城,NA,NA,NA,NA,NA,NA,NA,NA,NA,19878
天津东营,NA,NA,NA,NA,NA,NA,NA,NA,NA,23999
九寨沟武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,20547
天津二连浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,24009
揭阳潮汕西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,25776
上海浦东迪庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,19889
银川夏河,NA,NA,NA,NA,NA,NA,NA,NA,NA,24023
南昌洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20562
哈尔滨满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,18729
石家庄兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17704
凯里济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,20588
杭州西双版纳,NA,NA,NA,NA,NA,NA,NA,NA,NA,12955
景德镇杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24044
杭州敦煌,NA,NA,NA,NA,NA,NA,NA,NA,NA,19957
石家庄淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,24060
南阳西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17782
襄阳西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17783
营口哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,24068
西安井冈山,NA,NA,NA,NA,NA,NA,NA,NA,NA,13041
井冈山西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,13041
徐州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17817
忻州银川,NA,NA,NA,NA,NA,NA,NA,NA,NA,24079
天津锦州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24093
成都延安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17838
济南池州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24095
乌鲁木齐榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,17846
贵阳大理,NA,NA,NA,NA,NA,NA,NA,NA,NA,17854
连城北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20718
西双版纳迪庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,17858
贵阳迪庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,17861
拉萨迪庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,17862
临沂武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,13133
青岛张家界,NA,NA,NA,NA,NA,NA,NA,NA,NA,13141
丽江柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20751
揭阳潮汕柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24147
丽江青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,20762
北京南苑德宏,NA,NA,NA,NA,NA,NA,NA,NA,NA,17898
荔波深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20771
铜仁南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,24166
吕梁北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20774
临沂昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,17935
武夷山昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,17940
扬州昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,17943
昆明榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,13190
泉州海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,13264
拉萨南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20783
腾冲昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,17960
乌兰察布天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,24219
遵义昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,17967
盐城厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,18001
太原唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,24226
景德镇安庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,18014
遵义武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,24236
柳州南昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,18028
牡丹江三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,20848
三亚阜阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18050
绵阳济南,NA,NA,NA,NA,NA,NA,NA,NA,NA,20864
福州兴义,NA,NA,NA,NA,NA,NA,NA,NA,NA,24244
绵阳温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20868
宜昌福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18059
海口安庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24263
宁波潍坊,NA,NA,NA,NA,NA,NA,NA,NA,NA,20905
武夷山揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
青岛包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,24282
南宁三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,20948
南宁腾冲,NA,NA,NA,NA,NA,NA,NA,NA,NA,20951
南宁乌鲁木齐,NA,NA,NA,NA,NA,NA,NA,NA,NA,20955
海口烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,13477
海口毕节,NA,NA,NA,NA,NA,NA,NA,NA,NA,24300
临沂杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18103
厦门毕节,NA,NA,NA,NA,NA,NA,NA,NA,NA,24303
遵义北海,NA,NA,NA,NA,NA,NA,NA,NA,NA,24308
石家庄济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,18115
丽江呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200
哈尔滨日照,NA,NA,NA,NA,NA,NA,NA,NA,NA,25143
武汉博乐,NA,NA,NA,NA,NA,NA,NA,NA,NA,24329
揭阳潮汕呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,20209
北京南苑中卫,NA,NA,NA,NA,NA,NA,NA,NA,NA,13517
西宁石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,13526
石家庄西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,13526
上海浦东腾冲,NA,NA,NA,NA,NA,NA,NA,NA,NA,21048
泉州合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,18169
绵阳海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,13567
上海浦东锡林浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,21063
沈阳锡林浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,21094
延安广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24397
黔江上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,18252
阜阳青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18287
鸡西广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24425
呼伦贝尔广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24427
无锡青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18298
徐州青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18301
烟台青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18302
延吉青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,18313
上海浦东连城,NA,NA,NA,NA,NA,NA,NA,NA,NA,13660
西安盐城,NA,NA,NA,NA,NA,NA,NA,NA,NA,21135
巴彦淖尔青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,23300
石河子郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24479
遵义杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20311
温州泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18331
揭阳潮汕太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,21158
揭阳潮汕乌鲁木齐,NA,NA,NA,NA,NA,NA,NA,NA,NA,21159
宁波长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,24499
银川长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,24500
桂林黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18361
南京潍坊,NA,NA,NA,NA,NA,NA,NA,NA,NA,18377
无锡潍坊,NA,NA,NA,NA,NA,NA,NA,NA,NA,18378
深圳遵义,NA,NA,NA,NA,NA,NA,NA,NA,NA,21214
义乌北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,14171
青岛运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,21225
郑州无锡,NA,NA,NA,NA,NA,NA,NA,NA,NA,18399
石家庄榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,23399
济南西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,21238
沈阳武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18425
深圳通化,NA,NA,NA,NA,NA,NA,NA,NA,NA,23437
宜昌温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18438
忻州重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24556
徐州温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18452
万州温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18459
长治海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,17003
南京徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18470
烟台徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18471
赤峰烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,18488
六盘水长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,24605
济南义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,18509
榆林长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,24615
温州盐城,NA,NA,NA,NA,NA,NA,NA,NA,NA,21296
三亚宜宾,NA,NA,NA,NA,NA,NA,NA,NA,NA,14435
乌鲁木齐张掖,NA,NA,NA,NA,NA,NA,NA,NA,NA,23530
北京南苑延吉,NA,NA,NA,NA,NA,NA,NA,NA,NA,14562
南京秦皇岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,14804
无锡烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,21315
成都锦州,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
普洱成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,24658
安顺重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,21340
海口广元,NA,NA,NA,NA,NA,NA,NA,NA,NA,18581
广州通辽,NA,NA,NA,NA,NA,NA,NA,NA,NA,19438
嘉峪关成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,24696
九寨沟贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18594
荔波贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18595
呼伦贝尔成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,24728
喀什成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,24730
上海浦东晋江,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
长沙铜仁,NA,NA,NA,NA,NA,NA,NA,NA,NA,21406
敦煌金昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,21432
厦门大同,NA,NA,NA,NA,NA,NA,NA,NA,NA,24747
稻城泸州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23655
湛江长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
合肥武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
张家界衡阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,21443
昆明惠州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22718
抚远佳木斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,21452
西安迪庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24764
鄂尔多斯长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,18665
上海浦东汉中,NA,NA,NA,NA,NA,NA,NA,NA,NA,22731
张家界徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17274
