"","city1_2","flag","flight","flight_total_account","plane","remarks"
"3095","桂林广州",6838,"CZ3291",1,"738","或73G执行"
"3096","桂林广州",6838,"CZ3291/2",12,"738","或73G执行"
"3097","广州桂林",6838,"CZ3292",1,"738","或73G执行"
"3098","广州桂林",6838,"CZ3303",7,"319","或321/320/738执行"
"3099","桂林广州",6838,"CZ3304",7,"319","或321/320/738执行"
"3100","桂林广州",6838,"FM9399",7,"738","或B752/B73G执行"
"3101","广州桂林",6838,"FM9400",7,"738","或B752/B73G执行"
"3102","桂林广州",6838,"HU7393/4",8,"737",NA
"3103","桂林广州",6838,"JD5191/2",14,"319","或320执行 旅游包机"
"3104","广州桂林",6838,"ZH7001",6,"320","或738/733执行 执行日期0501-1029执行"
"3105","桂林广州",6838,"ZH7002",4,"320","或738/733执行 执行日期0501-1029执行"
"3106","桂林广州",6838,"ZH7003/4",4,"320","或738/733执行 执行日期0501-1029执行"
"3107","桂林广州",6838,"ZH7005/6",2,"320","或738/733执行 执行日期0501-1029执行"
"3108","广州桂林",6838,"ZH7007",1,"320","或738/733执行 执行日期0501-1029执行"
"3109","桂林广州",6838,"ZH7007/8",10,"320","或738/733执行 执行日期0501-1029执行"
"3110","广州桂林",6838,"ZH9669",4,"320","或738/733执行 执行日期0501-1029执行"
"3111","桂林广州",6838,"ZH9669/70",6,"319","或738/733执行 执行日期0501-1029执行"
"3112","桂林广州",6838,"ZH9670",4,"320","或738/733执行 执行日期0501-1029执行"
"3113","广州北京首都",6841,"CA1301/2",14,"772",NA
"3114","广州北京首都",6841,"CA1309/10",14,"772",NA
"3115","广州北京首都",6841,"CA1315/6",14,"332",NA
"3116","广州北京首都",6841,"CA1321/2",14,"772",NA
"3117","广州北京首都",6841,"CA1327/8",14,"772",NA
"3118","广州北京首都",6841,"CA1329/30",14,"772",NA
"3119","广州北京首都",6841,"CA1339/40",14,"772",NA
"3120","广州北京首都",6841,"CA1351/2",14,"772",NA
"3121","广州北京首都",6841,"CZ3101/2",14,"332","或333/321/772/752/738执行"
"3122","广州北京首都",6841,"CZ3103/4",14,"332","或333/321/772/752/738执行"
"3123","广州北京首都",6841,"CZ3105/6",14,"332","或333/321/772/752/738执行"
"3124","广州北京首都",6841,"CZ3107/8",14,"332","或333/321/772/752/738执行"
"3125","广州北京首都",6841,"CZ3109/10",14,"332","或333/321/772/752/738执行"
"3126","广州北京首都",6841,"CZ3111/2",14,"332","或333/321/772/752/738执行"
"3127","广州北京首都",6841,"CZ3113/4",14,"332","或333/321/772/752/738执行"
"3128","广州北京首都",6841,"CZ3161/2",14,"332","或330/333/321/772/752/738执行"
"3129","北京首都广州",6841,"CZ3162",7,"388",NA
"3130","广州北京首都",6841,"CZ3999",8,"388",NA
"3131","北京首都广州",6841,"HU7801",7,"738","或B767/A330/A340执行"
"3132","广州北京首都",6841,"HU7802",7,"738","或B767/A330/A340执行"
"3133","北京首都广州",6841,"HU7803",7,"738","或B767/A330/A340执行"
"3134","广州北京首都",6841,"HU7804",7,"738","或B767/A330/A340执行"
"3135","广州北京南苑",6841,"KN2275/6",14,"738",NA
"3136","西安济南",6869,"CZ6959/60",14,"73G","或752/ERJ执行"
"3137","西安济南",6869,"JD5103",7,"319","或320执行 旅游包机"
"3138","济南西安",6869,"JD5104",7,"319","或320执行 旅游包机"
"3139","济南西安",6869,"SC4899/900",14,"733","或B738执行"
"3140","济南西安",6869,"SC4963/4",14,"733","或B738执行"
"3141","西安济南",6869,"SC4971/2",14,"733","或B738执行"
"3142","西安济南",6869,"SC4975/6",4,"733","或B738执行"
"3143","宜昌海口",6875,"GS6449/50",6,"ERJ","或E90执行"
"3144","深圳昆明",6893,"CZ3451/2",14,"319",NA
"3145","深圳昆明",6893,"CZ3459/60",14,"320","或321/333/752/319执行"
"3146","深圳昆明",6893,"CZ3931/2",6,"733","待航路航线批复后执行_x005F_x000D__x000D_
 或A319执行"
"3147","深圳昆明",6893,"CZ6923/4",14,"320",NA
"3148","昆明深圳",6893,"KY8071",7,"73G",NA
"3149","深圳昆明",6893,"KY8072",7,"73G",NA
"3150","深圳昆明",6893,"MU5757/8",14,"763","或73G/733执行"
"3151","深圳昆明",6893,"MU5759/60",14,"763","或73G/733执行"
"3152","深圳昆明",6893,"MU5761/2",8,"73G","或763/733执行"
"3153","深圳昆明",6893,"ZH9833/4",14,"738","或319/320执行"
"3154","深圳昆明",6893,"ZH9985/6",14,"738","或73G执行"
"3155","深圳昆明",6893,"ZH9995/6",14,"73G","或319/320执行"
"3156","武汉银川",6918,"MF8237/8",14,"738",NA
"3157","武汉银川",6918,"MU2089/90",14,"73G","执行日期1001-1029执行"
"3158","武汉银川",6918,"SC4797",4,"738","或B733执行"
"3159","银川武汉",6918,"SC4798",4,"CR2","或B738执行"
"3160","上海浦东拉萨",6929,"MU2335",7,"319",NA
"3161","拉萨上海浦东",6929,"MU2336",7,"319",NA
"3162","昆明石家庄",6931,"8L9933/4",8,"737",NA
"3163","昆明石家庄",6931,"KY8021/2",4,"737",NA
"3164","石家庄昆明",6931,"MU2381/2",8,"737",NA
"3165","昆明石家庄",6931,"MU5793",7,"73G","或733/CR2执行"
"3166","石家庄昆明",6931,"MU5794",7,"73G","或733/CR2执行"
"3167","鄂尔多斯北京首都",6941,"CA1143/4",14,"738",NA
"3168","鄂尔多斯北京首都",6941,"CA1149/50",10,"738",NA
"3169","鄂尔多斯北京首都",6941,"CA1693/4",14,"738",NA
"3170","鄂尔多斯北京南苑",6941,"KN2259/60",14,"738","执行日期：0905-1029"
"3171","鄂尔多斯北京南苑",6941,"KN2261/2",14,"738","或73G执行"
"3172","鄂尔多斯北京南苑",6941,"KN2289/90",14,"73G","或738执行"
"3173","鄂尔多斯北京南苑",6941,"KN2919/20",14,"738","执行日期：0815-1029"
"3174","鄂尔多斯北京南苑",6941,"KN2941/2",14,"738","执行日期：3月27至10月29"
"3175","上海虹桥洛阳",6944,"MU5389",7,"73G",NA
"3176","洛阳上海虹桥",6944,"MU5390",7,"73G",NA
"3177","银川乌鲁木齐",6946,"CA1905/6",14,"320",NA
"3178","乌鲁木齐银川",6946,"CZ6963/4",14,"73G","或752/ERJ执行"
"3179","乌鲁木齐银川",6946,"HU7673",7,"738","执行日期0615-1029执行"
"3180","银川乌鲁木齐",6946,"HU7674",7,"738","执行日期0615-1029执行"
"3181","银川乌鲁木齐",6946,"MU2089/90",14,"73G","执行日期1001-1029执行"
"3182","银川乌鲁木齐",6946,"MU2487/8",14,"738","执行日期0510-1029执行"
"3183","银川乌鲁木齐",6946,"MU2789",7,"320","HD2011[661]"
"3184","乌鲁木齐银川",6946,"MU2790",7,"320","HD2011[661]"
"3185","银川乌鲁木齐",6946,"SC4911/2",14,"733","或B738执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HD[2011]1024"
"3186","天津常州",6950,"GS6619/20",14,"E90","或ERJ145执行_x005F_x000D__x000D_
取消：1001-1029"
"3187","天津常州",6950,"GS6693/4",6,"EMB","执行日期：0715-1029"
"3188","哈尔滨西安",6957,"CZ6255/6",8,"320","或319/M90执行"
"3189","哈尔滨西安",6957,"CZ6269/70",14,"320","或319/M90执行"
"3190","西安哈尔滨",6957,"HU7885",6,"738",NA
"3191","哈尔滨西安",6957,"HU7886",6,"738",NA
"3192","西安哈尔滨",6957,"MU2295/6",14,"737",NA
"3193","西安哈尔滨",6957,"MU2309/10",14,"320",NA
"3194","西安哈尔滨",6957,"ZH9383",7,"320","或738/733执行"
"3195","哈尔滨西安",6957,"ZH9384",7,"320","或738/733执行"
"3196","杭州徐州",6960,"JD5259",3,"319","或320执行 旅游包机"
"3197","徐州杭州",6960,"JD5260",3,"319","或320执行 旅游包机"
"3198","银川包头",6962,"JR1513/4",14,"MA6",NA
"3199","舟山厦门",6971,"MF8575/6",14,"73G","或B757执行 执行日期0327-0730 0829-1029执行"
"3200","舟山厦门",6971,"MF8587/8",14,"737",NA
"3201","杭州银川",6979,"CA1775/6",14,"320",NA
"3202","上海虹桥泸州",6988,"MU5445/6",8,"737",NA
"3203","兰州深圳",7016,"HU7743",3,"738",NA
"3204","深圳兰州",7016,"HU7744",3,"738",NA
"3205","深圳兰州",7016,"HU7744/3",8,"738",NA
"3206","深圳兰州",7016,"ZH9977",7,"738","或319/320执行"
"3207","兰州深圳",7016,"ZH9978",7,"738","或319/320执行"
"3208","重庆北京首都",7035,"3U8515",7,"319","或320执行"
"3209","北京首都重庆",7035,"3U8516",7,"319","或320执行"
"3210","重庆北京首都",7035,"3U8829/30",14,"320","或319/321/330执行"
"3211","重庆北京首都",7035,"3U8831",7,"320","或319/321/330执行"
"3212","北京首都重庆",7035,"3U8832",7,"320","或319/321/330执行"
"3213","重庆北京首都",7035,"3U8833/4",14,"319","或320/321/330执行"
"3214","重庆北京首都",7035,"3U8897",7,"319","或320执行"
"3215","北京首都重庆",7035,"3U8898",7,"319","或320执行"
"3216","重庆北京首都",7035,"CA1409/10",14,"738",NA
"3217","重庆北京首都",7035,"CA1411/2",14,"738",NA
"3218","重庆北京首都",7035,"CA1419/20",14,"738",NA
"3219","重庆北京首都",7035,"CA1429/30",14,"738",NA
"3220","重庆北京首都",7035,"CA1435/6",14,"738",NA
"3221","重庆北京首都",7035,"CA1439/40",14,"321",NA
"3222","重庆北京首都",7035,"CA4129/30",14,"738",NA
"3223","重庆北京首都",7035,"CA4135/6",14,"738",NA
"3224","重庆北京首都",7035,"CA4137/8",14,"73G",NA
"3225","重庆北京首都",7035,"CA4139/40",14,"738",NA
"3226","重庆北京首都",7035,"CA4141/2",14,"738",NA
"3227","重庆北京首都",7035,"CA4143/4",14,"737",NA
"3228","北京首都重庆",7035,"CZ3183/4",14,"319","或321/320/738执行"
"3229","重庆北京首都",7035,"CZ6243/4",8,"320","或332/333/321/738执行"
"3230","北京首都重庆",7035,"HU7151",7,"763","或B738/A330/A340执行"
"3231","重庆北京首都",7035,"HU7152",7,"738","或B767/A330/A340执行"
"3232","北京首都重庆",7035,"HU7161",7,"738","或B767/A330/A340执行"
"3233","重庆北京首都",7035,"HU7162",7,"738","或B767/A330/A340执行"
"3234","重庆北京南苑",7035,"KN2285/6",14,"73G","或738执行"
"3235","重庆北京首都",7035,"OQ2301",7,"320",NA
"3236","北京首都重庆",7035,"OQ2302",7,"320",NA
"3237","北京首都重庆",7035,"OQ2329/30",14,"319",NA
"3238","鄂尔多斯天津",7067,"GS6559/60",14,"E90","或ERJ145执行"
"3239","成都郑州",7094,"3U8857/8",14,"319","或321/320执行"
"3240","郑州成都",7094,"CA4271/2",14,"321",NA
"3241","郑州成都",7094,"CA4321/2",14,"321",NA
"3242","郑州成都",7094,"CZ3471/2",14,"733","或738执行"
"3243","郑州成都",7094,"CZ3473",7,"733",NA
"3244","成都郑州",7094,"CZ3474",6,"733",NA
"3245","郑州成都",7094,"CZ3497/8",14,"733",NA
"3246","成都郑州",7094,"CZ6439/40",14,"733",NA
"3247","郑州成都",7094,"CZ6471",6,"733",NA
"3248","成都郑州",7094,"CZ6472",7,"733",NA
"3249","揭阳宁波",7096,"CZ3855/6",6,"733","或738执行"
"3250","上海浦东青岛",7112,"9C8821/2",14,"320",NA
"3251","上海虹桥青岛",7112,"9C8853/4",14,"320",NA
"3252","上海虹桥青岛",7112,"CA1535/6",14,"733",NA
"3253","上海浦东青岛",7112,"CA1961/2",14,"319",NA
"3254","青岛上海浦东",7112,"CZ6225/6",14,"319","或320/M90执行"
"3255","上海虹桥青岛",7112,"FM9169/70",8,"738","或B73G/CR2执行"
"3256","上海虹桥青岛",7112,"FM9195/6",14,"CR2","或B752/B738/B73G执行"
"3257","上海虹桥青岛",7112,"FM9197/8",14,"738","或B752/B73G/CR2执行"
"3258","上海虹桥青岛",7112,"FM9199/200",8,"738","或B73G/CR2执行"
"3259","上海虹桥青岛",7112,"FM9229/30",12,"CR2","或B738/B73G执行"
"3260","上海虹桥青岛",7112,"FM9231/2",14,"738",NA
"3261","上海虹桥青岛",7112,"FM9233/4",14,"738","HD[2011]717"
"3262","上海虹桥青岛",7112,"FM9255/6",14,"738","或B763/B752/B73G/CR2执行"
"3263","上海浦东青岛",7112,"HO1105/6",14,"320","执行日期0701-1029执行"
"3264","上海浦东青岛",7112,"HO1115/6",14,"320",NA
"3265","上海虹桥青岛",7112,"HO1195",4,"320",NA
"3266","上海虹桥青岛",7112,"HO1195/6",6,"320",NA
"3267","青岛上海虹桥",7112,"HO1196",4,"320",NA
"3268","上海浦东青岛",7112,"HO1241/2",14,"320",NA
"3269","上海虹桥青岛",7112,"MU5511",7,"73G",NA
"3270","青岛上海浦东",7112,"MU5512",7,"320",NA
"3271","上海浦东青岛",7112,"MU5513",7,"320",NA
"3272","青岛上海虹桥",7112,"MU5514",7,"320",NA
"3273","上海虹桥青岛",7112,"MU5515",7,"321","HD[2011]717_x005F_x000D__x000D_
HD［2011］1047"
"3274","青岛上海虹桥",7112,"MU5516",7,"73G",NA
"3275","上海虹桥青岛",7112,"MU5517",7,"320","HD2011[661]_x005F_x000D__x000D_
HD［2011］1047"
"3276","青岛上海虹桥",7112,"MU5518",7,"320",NA
"3277","青岛上海虹桥",7112,"MU5520",7,"320",NA
"3278","上海虹桥青岛",7112,"MU5521",7,"320",NA
"3279","青岛上海虹桥",7112,"MU5522",7,"320","HD[2011]717_x005F_x000D__x000D_
HD［2011］1047"
"3280","上海虹桥青岛",7112,"MU5523",7,"320",NA
"3281","青岛上海浦东",7112,"MU5524",7,"320",NA
"3282","上海浦东青岛",7112,"MU5525",7,"320",NA
"3283","上海虹桥青岛",7112,"MU5527",7,"320",NA
"3284","青岛上海虹桥",7112,"MU5528",7,"320",NA
"3285","上海虹桥青岛",7112,"SC4661/2",14,"737","或B738执行"
"3286","上海虹桥青岛",7112,"SC4663/4",14,"737","或B738执行"
"3287","上海虹桥青岛",7112,"SC4665/6",14,"733","或B738执行"
"3288","青岛上海虹桥",7112,"SC4667",7,"733","或B738执行"
"3289","上海虹桥青岛",7112,"SC4668",7,"733","或B738执行"
"3290","上海虹桥青岛",7112,"SC4669/70",14,"737","或B738执行"
"3291","上海虹桥青岛",7112,"SC4671/2",14,"737","或B738执行"
"3292","上海浦东青岛",7112,"SC4673/4",14,"737","或B738执行 执行日期0425-1029执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
"
"3293","井冈山厦门",7117,"EU2735",7,"319","或A320执行"
"3294","厦门井冈山",7117,"EU2736",7,"319","或A320执行"
"3295","重庆常州",7145,"3U8593/4",14,"320","或319/321执行"
"3296","重庆常州",7145,"MU5889/90",14,"73G","或733/CR2执行"
"3297","上海浦东三亚",7151,"9C8801/2",14,"320",NA
"3298","上海虹桥三亚",7151,"9C8825/6",14,"320",NA
"3299","上海虹桥三亚",7151,"9C8927/8",14,"320",NA
"3300","上海虹桥三亚",7151,"CZ3835/6",14,"321","或320/733执行"
"3301","三亚上海浦东",7151,"CZ6753",7,"320","或321/733执行"
"3302","上海浦东三亚",7151,"CZ6754",7,"320","或321/733执行"
"3303","上海浦东三亚",7151,"CZ6781/2",14,"320","或321/733执行"
"3304","上海虹桥三亚",7151,"FM9535/6",14,"738","或B763/B752/B73G执行"
"3305","上海浦东三亚",7151,"FM9537/8",14,"738","或B763/B752/B73G执行"
"3306","上海虹桥三亚",7151,"HO1127/8",14,"320",NA
"3307","上海虹桥三亚",7151,"HO1129/30",14,"320",NA
"3308","上海虹桥三亚",7151,"HO1177/8",14,"320",NA
"3309","上海浦东三亚",7151,"HO1227/8",14,"320",NA
"3310","上海浦东三亚",7151,"HO1229/30",14,"319","或A320执行"
"3311","上海浦东三亚",7151,"MU2375/6",14,"320",NA
"3312","上海浦东三亚",7151,"MU5463/4",14,"320",NA
"3313","广州迪庆",7218,"CZ3499/500",4,"319",NA
"3314","揭阳青岛",7221,"CZ3855/6",6,"733","或738执行"
"3315","厦门贵阳",7223,"MF8425/6",14,"738","或B757执行"
"3316","厦门贵阳",7223,"MF8427/8",14,"738",NA
"3317","厦门贵阳",7223,"SC4829",1,"738","或B733执行"
"3318","厦门贵阳",7223,"SC4829/30",12,"738","或B733执行"
"3319","贵阳厦门",7223,"SC4830",1,"738","或B733执行"
"3320","桂林成都",7228,"3U8585/6",24,"320",NA
"3321","桂林成都",7228,"CA4323/4",14,"738",NA
"3322","桂林成都",7228,"CZ3241/2",14,"73G","或738执行"
"3323","桂林成都",7228,"SC4763/4",14,"738",NA
"3324","深圳南宁",7235,"CZ3237/8",14,"738","或73G执行"
"3325","深圳南宁",7235,"CZ3273/4",14,"738","或73G执行"
"3326","深圳南宁",7235,"CZ3673",6,"320","执行日期0327-0630执行"
"3327","深圳南宁",7235,"CZ3673/4",2,"319",NA
"3328","南宁深圳",7235,"CZ3674",3,"320",NA
"3329","深圳南宁",7235,"CZ3946",3,"319",NA
"3330","深圳南宁",7235,"CZ6367",1,"320",NA
"3331","深圳南宁",7235,"CZ6368",1,"320",NA
"3332","深圳南宁",7235,"MF8363/4",14,"752","或B737执行"
"3333","深圳南宁",7235,"ZH9593/4",14,"733","或319/320执行"
"3334","深圳南宁",7235,"ZH9595/6",14,"733","或319/320执行"
"3335","深圳南宁",7235,"ZH9907/8",14,"733","或319/320执行"
"3336","石家庄南京",7238,"9C8893/4",14,"320",NA
"3337","南京石家庄",7238,"MU2767/8",14,"ERJ","或320/321执行 执行日期07`9-1029执行_x005F_x000D__x000D_
HD[2011]1143"
"3338","南京石家庄",7238,"MU2777",1,"320","或EMB/321执行"
"3339","南京石家庄",7238,"MU2777/8",12,"320","或EMB/321执行"
"3340","石家庄南京",7238,"MU2778",1,"320","或EMB/321执行"
"3341","温州临沂",7241,"CZ3315/6",4,"320",NA
"3342","运城福州",7248,"MU2169/70",12,"73G","执行日期：0327-1029_x005F_x000D__x000D_
取消：0901-0930"
"3343","贵阳西安",7255,"CZ3275/6",14,"738","或73G执行"
"3344","西安贵阳",7255,"GS7465",7,"E90",NA
"3345","贵阳西安",7255,"GS7466",7,"E90",NA
"3346","西安贵阳",7255,"HU7687",7,"738",NA
"3347","贵阳西安",7255,"HU7688",7,"738",NA
"3348","西安贵阳",7255,"SC4733",7,"733","或B738执行"
"3349","贵阳西安",7255,"SC4734",7,"733","或B738执行"
"3350","西安贵阳",7255,"SC4963/4",14,"733","或B738执行"
"3351","西安贵阳",7255,"ZH9131/2",28,"737",NA
"3352","丹东北京首都",7260,"CA1631/2",14,"733",NA
"3353","沈阳上海浦东",7276,"9C8839/40",14,"320",NA
"3354","上海浦东沈阳",7276,"9C8849",7,"320",NA
"3355","沈阳上海浦东",7276,"9C8850",7,"320",NA
"3356","沈阳上海浦东",7276,"9C8877/8",14,"320",NA
"3357","沈阳上海浦东",7276,"9C8915/6",14,"320",NA
"3358","沈阳上海浦东",7276,"9C8933/4",14,"320",NA
"3359","沈阳上海浦东",7276,"CZ6501/2",14,"321","或M90/319/320执行"
"3360","沈阳上海浦东",7276,"CZ6503/4",14,"M90","或321/319/320执行"
"3361","沈阳上海浦东",7276,"CZ6505/6",14,"M90","或321/319/320执行"
"3362","沈阳上海浦东",7276,"CZ6507/8",14,"319","或321/M90/320执行"
"3363","沈阳上海浦东",7276,"FM9181/2",14,"738","或B763/B752/B73G/CR2执行"
"3364","沈阳上海浦东",7276,"FM9183/4",14,"738","或B763/B752/B73G/CR2执行"
"3365","沈阳上海浦东",7276,"FM9185/6",14,"738","或B763/B752/B73G/CR2执行"
"3366","沈阳上海浦东",7276,"HO1181/2",14,"320",NA
"3367","沈阳上海浦东",7276,"HO1183/4",14,"320",NA
"3368","上海浦东沈阳",7276,"HO1285",7,"320",NA
"3369","沈阳上海浦东",7276,"HO1286",7,"320",NA
"3370","上海浦东沈阳",7276,"MU5601",7,"320",NA
"3371","沈阳上海浦东",7276,"MU5602",7,"321",NA
"3372","沈阳上海浦东",7276,"MU5603/4",14,"320",NA
"3373","沈阳上海浦东",7276,"MU5605/6",14,"320",NA
"3374","上海浦东沈阳",7276,"MU5607",7,"320",NA
"3375","沈阳上海浦东",7276,"MU5608",7,"320",NA
"3376","沈阳上海浦东",7276,"MU5609/10",14,"320",NA
"3377","沈阳上海浦东",7276,"MU5639/40",14,"319",NA
"3378","桂林常州",7277,"3U8595/6",14,"320","或319/321执行"
"3379","广州丽江",7281,"CZ3487/8",14,"319","或321/320/738执行"
"3380","丽江广州",7281,"JD5131/2",14,"319","或320执行 旅游包机"
"3381","丽江广州",7281,"MU5733",7,"733","或73G执行"
"3382","广州丽江",7281,"MU5734",7,"733","或73G执行"
"3383","临沂济南",7319,"3U8817/8",10,"319","或321/320执行"
"3384","杭州广州",7345,"CA1719/20",14,"319","或A320执行"
"3385","杭州广州",7345,"CA1721/2",14,"319","或A320执行"
"3386","杭州广州",7345,"CA1723/4",14,"319",NA
"3387","杭州广州",7345,"CA1725/6",14,"319","或A320执行"
"3388","杭州广州",7345,"CZ3501/2",14,"319","或321/320/738执行"
"3389","杭州广州",7345,"CZ3511/2",14,"319","或321/320/738执行"
"3390","杭州广州",7345,"CZ3521/2",14,"319","或321/320/738执行"
"3391","杭州广州",7345,"CZ3801/2",14,"319","或321/320/738执行"
"3392","杭州广州",7345,"CZ3803/4",14,"319","或321/320/738执行"
"3393","杭州广州",7345,"CZ3819/20",14,"319","或321/320/738执行"
"3394","杭州广州",7345,"CZ3829/30",14,"319","或321/320/738执行"
"3395","杭州广州",7345,"CZ3869/70",14,"319","或321/320/738执行"
"3396","杭州广州",7345,"CZ6199/200",8,"319","或320/M90执行"
"3397","杭州广州",7345,"FM9351",7,"738","或B752/B73G执行"
"3398","广州杭州",7345,"FM9352",7,"738","或B763/B752/B73G执行"
"3399","杭州广州",7345,"FM9353",7,"738","或B763/B752/B73G执行"
"3400","广州杭州",7345,"FM9354",7,"738","或B763/B752/B73G执行"
"3401","广州杭州",7345,"HU7361",7,"738","或B733/B734执行"
"3402","杭州广州",7345,"HU7362",7,"738","或B733/B734执行"
"3403","杭州广州",7345,"JD5169/70",14,"319","或320执行 旅游包机"
"3404","杭州广州",7345,"MU2357",7,"73G",NA
"3405","广州杭州",7345,"MU2358",7,"73G",NA
"3406","杭州广州",7345,"MU5211",7,"320",NA
"3407","广州杭州",7345,"MU5212",7,"320",NA
"3408","杭州广州",7345,"MU5215/6",14,"320",NA
"3409","杭州广州",7345,"MU5217",7,"320",NA
"3410","广州杭州",7345,"MU5218",7,"320",NA
"3411","常州珠海",7360,"3U8873/4",6,"320","或321/319执行"
"3412","常州珠海",7360,"GS6693/4",6,"EMB","执行日期：0715-1029"
"3413","武汉南京",7390,"OQ2385/6",14,"320",NA
"3414","南昌合肥",7401,"JR1515/6",14,"737","HD[2011]612"
"3415","大连威海",7404,"BK2869",7,"MA6",NA
"3416","威海大连",7404,"BK2870",7,"MA6",NA
"3417","威海大连",7404,"GS7577/8",14,"ERJ","或E90执行"
"3418","郑州贵阳",7406,"BK2871",3,"738","执行日期0701-1029执行"
"3419","贵阳郑州",7406,"BK2872",3,"738","执行日期0701-1029执行"
"3420","郑州贵阳",7406,"CZ3475/6",14,"733","或738执行"
"3421","郑州贵阳",7406,"GS6609/10",14,"E90","或ERJ145执行"
"3422","郑州贵阳",7406,"VD8363/4",14,"E90",NA
"3423","郑州贵阳",7406,"ZH9465/6",14,"320","执行日期0501-1029执行"
"3424","深圳达州",7420,"CA4365/6",14,"319",NA
"3425","成都武汉",7438,"3U8985/6",6,"319","或320/321执行"
"3426","武汉成都",7438,"CA4587/8",14,"319",NA
"3427","武汉成都",7438,"CA8207/8",14,"320",NA
"3428","武汉成都",7438,"CZ3441/2",14,"738","或73G执行"
"3429","武汉成都",7438,"CZ3447/8",14,"73G","或738执行"
"3430","成都武汉",7438,"EU2711",4,"319","或A320执行"
"3431","成都武汉",7438,"EU2711/2",6,"319","或A320执行"
"3432","武汉成都",7438,"EU2712",4,"319","或A320执行"
"3433","武汉成都",7438,"MF8447/8",14,"738","或B757执行"
"3434","成都武汉",7438,"MU2531",7,"733",NA
"3435","武汉成都",7438,"MU2532",7,"733",NA
"3436","武汉成都",7438,"MU3221/2",14,"733",NA
"3437","成都武汉",7438,"MU5493/4",14,"73G",NA
"3438","张家界北京首都",7454,"CA1359/60",14,"738",NA
"3439","张家界北京首都",7454,"CZ3357/8",6,"321","或320执行"
"3440","台州广州",7459,"CZ3645/6",14,"319","或321/320/738执行"
"3441","台州广州",7459,"MU5223/4",14,"73G",NA
"3442","台州广州",7459,"ZH9613/4",14,"320","或738/733执行"
"3443","台州广州",7459,"ZH9647/8",14,"320","或738/733执行"
"3444","武夷山福州",7460,"MF8089/90",14,"73G","HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HO[2011]1020_x005F_x000D__x000D_
"
"3445","福州武夷山",7460,"MF8215/6",6,"738",NA
"3446","长沙西安",7497,"BK2885/6",14,"738",NA
"3447","长沙西安",7497,"CZ3709/10",14,"320","或321执行"
"3448","长沙西安",7497,"CZ3761/2",14,"73G","或738执行"
"3449","西安长沙",7497,"HU7809/10",14,"738",NA
"3450","长沙西安",7497,"MF8221/2",14,"738",NA
"3451","长沙西安",7497,"MF8235/6",14,"738","或B757执行"
"3452","西安长沙",7497,"MU2265/6",14,"320",NA
"3453","西安长沙",7497,"ZH9157/8",14,"320",NA
"3454","重庆西双版纳",7498,"OQ2337/8",14,"319",NA
"3455","重庆西双版纳",7498,"OQ2373/4",8,"319",NA
"3456","重庆西双版纳",7498,"PN6105/6",14,"319","或B733/A320执行"
"3457","深圳鄂尔多斯",7514,"CZ6989/90",14,"320","或319/321执行"
"3458","深圳鄂尔多斯",7514,"ZH9957/8",14,"737",NA
"3459","西安南京",7516,"GS6589/90",14,"E90","或ERJ145执行"
"3460","西安南京",7516,"HU7821/2",14,"734","或B733/B738执行"
"3461","西安南京",7516,"JD5129/30",14,"319","或320执行 旅游包机"
"3462","南京西安",7516,"MU2769",7,"320","或321执行"
"3463","西安南京",7516,"MU2770",7,"320","或321执行"
"3464","西安南京",7516,"MU2865/6",14,"320","执行日期0501-1029执行"
"3465","西安南京",7516,"MU2875/6",14,"320","或321/EMB执行"
"3466","南京西安",7516,"MU2885",7,"320","或321执行"
"3467","西安南京",7516,"MU2886",7,"320","或321执行"
"3468","南京西安",7516,"MU2895/6",14,"320","或321/EMB执行"
"3469","南京西安",7516,"ZH9295/6",14,"737","HD[2011] 614"
"3470","南京西安",7516,"ZH9297",7,"738","或319/320执行"
"3471","西安南京",7516,"ZH9298",7,"738","或A319/A320执行"
"3472","桂林海口",7559,"GS6463/4",14,"ERJ","或E90执行"
"3473","桂林海口",7559,"HU7335",4,"734","或B733执行"
"3474","海口桂林",7559,"HU7336",4,"734","或B733执行"
"3475","海口桂林",7559,"HU7835",3,"738","或B733执行"
"3476","桂林海口",7559,"HU7836",3,"738","或B733执行"
"3477","海口桂林",7559,"JD5219/20",14,"319","或320执行 旅游包机"
"3478","海口桂林",7559,"JD5519/20",14,"319","或320执行 旅游包机"
"3479","武夷山上海浦东",7579,"MF8551/2",14,"73G","执行日期0327-0430 0701-1029执行_x005F_x000D__x000D_
HD[2011]1020"
"3480","武夷山上海虹桥",7579,"MU5647/8",14,"320",NA
"3481","长沙丽江",7583,"EU6826/5",14,"320",NA
"3482","丽江长沙",7583,"MU5853/4",14,"73G","或733执行_x005F_x000D__x000D_
HD2011[661]_x005F_x000D__x000D_
HD[2011]799_x005F_x000D__x000D_
HD［2011］1047"
"3483","深圳福州",7606,"CZ3577/8",14,"319","或320执行"
"3484","深圳福州",7606,"MF8337/8",14,"73G","或B757执行"
"3485","福州深圳",7606,"MF8363/4",14,"752","或B737执行"
