"","city1_2","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","flag"
"5729","杭州三亚","HU7283","738","杭州","三亚",NA,NA,NA,NA,7,8699
"5730","杭州三亚","HU7056","738","杭州","三亚",NA,NA,NA,NA,4,8699
"5731","杭州三亚","MF8311","738","杭州","三亚",NA,NA,NA,"或B73G/752执行 与CZ5215/NS8311代码共享",6,8699
"5732","杭州三亚","EU2739","319","杭州","三亚",NA,NA,NA,"或A320执行",7,8699
"5733","杭州三亚","CZ6630","319","杭州","三亚",NA,NA,NA,"与MF4218代码共享 或321/320执行",4,8699
"5734","杭州三亚","MF8311","737","杭州","三亚",NA,NA,NA,"或B738/B752执行",1,8699
"5735","杭州三亚","JD5164","319","杭州","三亚",NA,NA,NA,"或320/321/330执行",4,8699
"5736","杭州三亚","CZ6483","319","杭州","三亚",NA,NA,NA,"与MF4095代码共享 或321/320执行",7,8699
"5737","杭州三亚","JD5164","319","杭州","三亚",NA,NA,NA,"或320/321/330执行",3,8699
"5738","杭州三亚","CZ6630","319","杭州","三亚",NA,NA,NA,"与MF4218代码共享 或321/320执行",3,8699
"5739","杭州厦门","SC8796","738","杭州","厦门",NA,NA,NA,"或737执行；与CA8796代码共享",7,45
"5740","杭州厦门","SC1174","738","杭州","厦门",NA,NA,NA,"或737执行与CA1174代码共享",7,45
"5741","杭州厦门","SC4089","738","杭州","厦门",NA,NA,NA,"或737执行;与CA4089代码共享",3,45
"5742","杭州厦门","MU5557","320","杭州","厦门",NA,NA,NA,"执行日期0327-1029执行",7,45
"5743","杭州厦门","SC4089","738","杭州","厦门",NA,NA,NA,"或737执行;与CA4089代码共享",4,45
"5744","杭州厦门","MF8154","738","杭州","厦门",NA,NA,NA,"或B73G/752执行 与CZ5096/NS8154代码共享",2,45
"5745","杭州厦门","MF8080","738","杭州","厦门",NA,NA,NA,"或B73G/752执行 与CZ5048/NS8080代码共享",7,45
"5746","杭州厦门","MF8526","738","杭州","厦门",NA,NA,NA,"或B73G/752执行 与CZ5424/NS8526代码共享",7,45
"5747","杭州厦门","MF8375","738","杭州","厦门","南宁",NA,NA,"或B73G/752执行 与CZ5279/NS8375代码共享；杭州厦门/厦门南宁与KL4944代码共享",7,45
"5748","杭州厦门","MF8184","73G","杭州","厦门",NA,NA,NA,"或B738/752执行 与CZ5118/NS8184代码共享；杭州厦门与KL4932代码共享",7,45
"5749","杭州厦门","HU7340","734","杭州","厦门",NA,NA,NA,"或737/738执行",7,45
"5750","杭州厦门","MF8375","738","杭州","厦门",NA,NA,NA,"或B73G/752执行 与CZ5279/NS8375代码共享；杭州厦门/厦门南宁与KL4944代码共享",7,45
"5751","杭州厦门","JD5753","319","杭州","厦门",NA,NA,NA,"或320/321/330执行",7,45
"5752","杭州厦门","SC8838","738","杭州","厦门",NA,NA,NA,"或737执行；与CA8838代码共享",4,45
"5753","杭州厦门","MF8154","738","杭州","厦门",NA,NA,NA,"或B73G/752执行 与CZ5096/NS8154代码共享",5,45
"5754","杭州厦门","CZ8503","319","杭州","厦门",NA,NA,NA,"或321/320执行 与MF4525代码共享",7,45
"5755","杭州厦门","MU2668","320","杭州","厦门",NA,NA,NA,"执行日期0327-1029执行",7,45
"5756","杭州深圳","CZ3366","320","杭州","深圳",NA,NA,NA,"与MF1220代码共享 或321/320/319执行",5,6556
"5757","杭州深圳","CZ6327","321","杭州","深圳",NA,NA,NA,"或320/319执行 与MF1968 G55097 MU4793代码共享",7,6556
"5758","杭州深圳","GJ8737","320","杭州","深圳",NA,NA,NA,NA,7,6556
"5759","杭州深圳","CZ3556","320","杭州","深圳",NA,NA,NA,"与MF1386代码共享 或321/320/319执行",7,6556
"5760","杭州深圳","HU7398","738","杭州","深圳",NA,NA,NA,NA,7,6556
"5761","杭州深圳","CZ3564","321","杭州","深圳",NA,NA,NA,"与MF1394代码共享 或321/320/319执行",7,6556
"5762","杭州深圳","CZ3570","320","杭州","深圳",NA,NA,NA,"与MF1398代码共享 或321/320/319执行",7,6556
"5763","杭州深圳","HU7098","738","杭州","深圳",NA,NA,NA,NA,3,6556
"5764","杭州深圳","CZ3743","320","杭州","深圳",NA,NA,NA,"与MF1557代码共享 或321/319执行",7,6556
"5765","杭州深圳","CA1733","321","杭州","深圳",NA,NA,NA,NA,7,6556
"5766","杭州深圳","ZH9754","738","杭州","深圳",NA,NA,NA,"或739/319/320执行;同CA3352 KY9754代码共享",4,6556
"5767","杭州深圳","CA1735","321","杭州","深圳",NA,NA,NA,NA,7,6556
"5768","杭州深圳","CA1731","321","杭州","深圳",NA,NA,NA,NA,7,6556
"5769","杭州深圳","ZH9864","738","杭州","深圳",NA,NA,NA,"或739/319/320执行;同CA3794 KY9864代码共享",7,6556
"5770","杭州深圳","CZ3366","320","杭州","深圳",NA,NA,NA,"与MF1220代码共享 或321/320/319执行",2,6556
"5771","杭州深圳","ZH9868","738","杭州","深圳",NA,NA,NA,"或739/319/320执行;同CA3325 KY9868代码共享",7,6556
"5772","杭州深圳","MF8044","738","杭州","深圳",NA,NA,NA,"或B73G/752执行 与CZ5018/NS8044代码共享；长春杭州与KL4900代码共享",7,6556
"5773","杭州深圳","ZH9860","738","杭州","深圳",NA,NA,NA,"或739/319/320执行;同CA3323 KY9860 NH6594代码共享",7,6556
"5774","杭州深圳","ZH9964","738","杭州","深圳",NA,NA,NA,"或739/319/320执行;同CA3738 KY9964 NH6596代码共享",7,6556
"5775","杭州深圳","HU7730","738","杭州","深圳",NA,NA,NA,NA,7,6556
"5776","杭州深圳","CZ3798","321","杭州","深圳",NA,NA,NA,"与MF1602代码共享 或321/320/319执行",7,6556
"5777","杭州深圳","ZH9754","738","杭州","深圳",NA,NA,NA,"或739/319/320执行;同CA3352 KY9754代码共享",3,6556
"5778","杭州深圳","MF8345","738","杭州","深圳",NA,NA,NA,"或B73G/752执行 与CZ5249/NS8345代码共享",7,6556
"5779","杭州沈阳","9C8919","320","杭州","沈阳",NA,NA,NA,NA,1,9157
"5780","杭州沈阳","CZ6484","319","杭州","沈阳",NA,NA,NA,"与MF4096代码共享 或321/320执行",7,9157
"5781","杭州沈阳","MF8079","738","杭州","沈阳",NA,NA,NA,"或B73G/752执行 与CZ5047/NS8079代码共享",7,9157
"5782","杭州沈阳","CZ8504","319","杭州","沈阳",NA,NA,NA,"或321/320执行 与MF4526代码共享",7,9157
"5783","杭州沈阳","9C8919","320","杭州","沈阳",NA,NA,NA,NA,3,9157
"5784","杭州沈阳","MF8025","738","杭州","沈阳",NA,NA,NA,"或B73G/752执行 与CZ5005/NS8025代码共享",7,9157
"5785","杭州沈阳","ZH9253","320","杭州","沈阳",NA,NA,NA,"或739/738/319执行;同CA3475 KY9253代码共享",7,9157
"5786","杭州沈阳","9C8919","320","杭州","沈阳",NA,NA,NA,NA,3,9157
"5787","杭州沈阳","GJ8865","320","杭州","沈阳",NA,NA,NA,NA,7,9157
"5788","杭州沈阳","HU7729","738","杭州","沈阳",NA,NA,NA,NA,6,9157
"5789","杭州沈阳","HU7729","737","杭州","沈阳",NA,NA,NA,"或738执行",1,9157
"5790","杭州石家庄","GJ8797","320","杭州","石家庄",NA,NA,NA,NA,7,18093
"5791","杭州石家庄","NS3306","E90","杭州","石家庄",NA,NA,NA,"或738/73G执行;同MF7068代码共享",7,18093
"5792","杭州石家庄","NS3216","E90","杭州","石家庄",NA,NA,NA,"或738/73G执行;同MF7014代码共享",3,18093
"5793","杭州石家庄","NS3214","E90","杭州","石家庄",NA,NA,NA,"或738/73G执行;同MF7012代码共享",7,18093
"5794","杭州石家庄","9C8556","320","杭州","石家庄",NA,NA,NA,NA,7,18093
"5795","杭州石家庄","HU7155","738","杭州","石家庄","包头",NA,NA,NA,7,18093
"5796","杭州石家庄","HU7155","738","杭州","石家庄",NA,NA,NA,NA,7,18093
"5797","杭州石家庄","NS3212","738","杭州","石家庄",NA,NA,NA,"或73G/E90执行;同MF7010代码共享",7,18093
"5798","杭州石家庄","JD5383","319","杭州","石家庄",NA,NA,NA,"或320/321/330执行",7,18093
"5799","杭州石家庄","JD5383","319","杭州","石家庄","乌鲁木齐",NA,NA,"或320/321/330执行",7,18093
"5800","杭州石家庄","GJ8797","320","杭州","石家庄","兰州",NA,NA,NA,7,18093
"5801","杭州石家庄","NS3216","E90","杭州","石家庄",NA,NA,NA,"或738/73G执行;同MF7014代码共享",4,18093
"5802","杭州太原","CA1763","320","杭州","太原",NA,NA,NA,NA,1,9797
"5803","杭州太原","CA1763","320","杭州","太原",NA,NA,NA,NA,2,9797
"5804","杭州太原","JD5637","319","杭州","太原",NA,NA,NA,"或320/321/330执行",7,9797
"5805","杭州太原","CA1763","320","杭州","太原",NA,NA,NA,NA,3,9797
"5806","杭州太原","MU5236","738","杭州","太原",NA,NA,NA,"执行日期0327-1029执行",7,9797
"5807","杭州太原","CA1763","320","杭州","太原",NA,NA,NA,NA,1,9797
"5808","杭州太原","MF8133","738","杭州","太原",NA,NA,NA,"或B73G/752执行",7,9797
"5809","杭州太原","MU5242","738","杭州","太原",NA,NA,NA,"执行日期0327-1029执行",7,9797
"5810","杭州太原","MU5485","320","杭州","太原",NA,NA,NA,"执行日期0327-1029执行",2,9797
"5811","杭州太原","MF8153","738","杭州","太原",NA,NA,NA,"或B73G/752执行 与CZ5095/NS8153代码共享；厦门杭州与KL4935代码共享",7,9797
"5812","杭州太原","MU5485","320","杭州","太原",NA,NA,NA,"执行日期0327-1029执行",4,9797
"5813","杭州太原","HU7339","738","杭州","太原",NA,NA,NA,NA,7,9797
"5814","杭州太原","HU7050","738","杭州","太原",NA,NA,NA,"执行日期0501-1029执行",4,9797
"5815","杭州太原","3U8875","321","杭州","太原",NA,NA,NA,"或320/319执行",7,9797
"5816","杭州太原","MU2199","320","杭州","太原",NA,NA,NA,"执行日期0327-1029执行",1,9797
"5817","杭州太原","MU2199","320","杭州","太原",NA,NA,NA,"执行日期0327-1029执行",1,9797
"5818","杭州天津","CA1771","319","杭州","天津",NA,NA,NA,NA,1,8582
"5819","杭州天津","CA1771","319","杭州","天津",NA,NA,NA,NA,1,8582
"5820","杭州天津","CA1771","319","杭州","天津",NA,NA,NA,NA,1,8582
"5821","杭州天津","BK3064","737","杭州","天津",NA,NA,NA,"执行日期0501-1029",4,8582
"5822","杭州天津","MF8458","738","杭州","天津",NA,NA,NA,"或B73G/752执行 与CZ5358/NS8458代码共享",1,8582
"5823","杭州天津","GS7852","320","杭州","天津",NA,NA,NA,"或333/332/E90执行",7,8582
"5824","杭州天津","CA1771","319","杭州","天津",NA,NA,NA,NA,1,8582
"5825","杭州天津","MF8458","738","杭州","天津",NA,NA,NA,"或B73G/752执行 与CZ5358/NS8458代码共享",2,8582
"5826","杭州天津","BK2826","737","杭州","天津",NA,NA,NA,NA,5,8582
"5827","杭州天津","CA1674","738","杭州","天津",NA,NA,NA,"或73G执行",7,8582
"5828","杭州天津","MF8145","738","杭州","天津",NA,NA,NA,"或B73G/752执行 与CZ5087/NS8145代码共享",7,8582
"5829","杭州天津","MF8458","738","杭州","天津",NA,NA,NA,"或B73G/752执行 与CZ5358/NS8458代码共享",4,8582
"5830","杭州天津","GS7854","E90","杭州","天津",NA,NA,NA,"或333/332/320执行",2,8582
"5831","杭州天津","CA1771","319","杭州","天津",NA,NA,NA,NA,2,8582
"5832","杭州天津","3U8815","320","杭州","天津",NA,NA,NA,"或330/321/319执行",7,8582
"5833","杭州天津","MF8229","738","杭州","天津",NA,NA,NA,"或B73G/752执行 与CZ5153/NS8229代码共享",7,8582
"5834","杭州天津","GS7854","E90","杭州","天津",NA,NA,NA,"或333/332/320执行",5,8582
"5835","杭州天津","MF8229","738","杭州","天津","乌鲁木齐",NA,NA,"或B73G/752执行 与CZ5153/NS8229代码共享",7,8582
"5836","杭州天津","BK2826","737","杭州","天津",NA,NA,NA,NA,2,8582
"5837","杭州天津","CA1771","319","杭州","天津",NA,NA,NA,NA,1,8582
"5838","杭州天津","3U8815","320","杭州","天津","长春",NA,NA,"或330/321/319执行",7,8582
"5839","杭州通辽","GJ8753","320","杭州","通辽",NA,NA,NA,NA,1,28
"5840","杭州通辽","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,1,28
"5841","杭州通辽","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,1,28
"5842","杭州通辽","GJ8753","320","杭州","通辽",NA,NA,NA,NA,1,28
"5843","杭州通辽","GJ8753","320","杭州","通辽",NA,NA,NA,NA,1,28
"5844","杭州通辽","GJ8753","320","杭州","通辽",NA,NA,NA,NA,1,28
"5845","杭州通辽","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,1,28
"5846","杭州通辽","GJ8753","320","杭州","通辽","哈尔滨",NA,NA,NA,1,28
"5847","杭州铜仁","GS6488","E90","杭州","铜仁","贵阳",NA,NA,"或320/EM4执行",4,22604
"5848","杭州铜仁","GS6488","E90","杭州","铜仁",NA,NA,NA,"或320/EM4执行",4,22604
"5849","杭州威海","CA1787","320","杭州","威海",NA,NA,NA,"待航线走向批复后执行",7,8680
"5850","杭州威海","CA1787","320","杭州","威海","哈尔滨",NA,NA,"待航线走向批复后执行",7,8680
"5851","杭州潍坊","HU7097","738","杭州","潍坊",NA,NA,NA,NA,3,10985
"5852","杭州潍坊","HU7671","738","杭州","潍坊","沈阳",NA,NA,"待航路走向批复后执行",4,10985
"5853","杭州潍坊","HU7671","738","杭州","潍坊",NA,NA,NA,"待航路走向批复后执行",4,10985
"5854","杭州乌鲁木齐","JD5387/8","320","杭州","乌鲁木齐",NA,NA,NA,NA,2,6786
"5855","杭州乌鲁木齐","CZ6920","73G","杭州","乌鲁木齐","阿克苏",NA,NA,"与MF4446代码共享 或752/738/E90执行",7,6786
"5856","杭州乌鲁木齐","GJ8861/2","320","杭州","乌鲁木齐",NA,NA,NA,NA,4,6786
"5857","杭州乌鲁木齐","GJ8861/2","320","杭州","乌鲁木齐",NA,NA,NA,NA,3,6786
"5858","杭州乌鲁木齐","GJ8861/2","320","杭州","乌鲁木齐",NA,NA,NA,NA,3,6786
"5859","杭州乌鲁木齐","CZ6920","73G","杭州","乌鲁木齐",NA,NA,NA,"与MF4446代码共享 或752/738/E90执行",7,6786
"5860","杭州乌鲁木齐","JD5387/8","320","杭州","乌鲁木齐",NA,NA,NA,NA,2,6786
"5861","杭州乌鲁木齐","SC4090","738","杭州","乌鲁木齐",NA,NA,NA,"或737执行;与CA4090代码共享",7,6786
"5862","杭州乌鲁木齐","GJ8861/2","320","杭州","乌鲁木齐",NA,NA,NA,NA,4,6786
"5863","杭州武汉","MF8407","738","杭州","武汉","重庆",NA,NA,"或B73G/752执行 与CZ5309/NS8407/MU4113代码共享",7,10508
"5864","杭州武汉","MF8461","738","杭州","武汉","昆明",NA,NA,"或B73G/752执行 与CZ5361/NS8461/MU8567代码共享",7,10508
"5865","杭州武汉","MU5583","320","杭州","武汉",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,10508
"5866","杭州武汉","MU5583","320","杭州","武汉","遵义",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,10508
"5867","杭州武汉","MU5583","320","杭州","武汉","遵义",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,10508
"5868","杭州武汉","MF8461","738","杭州","武汉",NA,NA,NA,"或B73G/752执行 与CZ5361/NS8461/MU8567代码共享",7,10508
"5869","杭州武汉","MF8407","738","杭州","武汉",NA,NA,NA,"或B73G/752执行 与CZ5309/NS8407/MU4113代码共享",7,10508
"5870","杭州武汉","CZ3542","738","杭州","武汉",NA,NA,NA,"与MF1374代码共享",7,10508
"5871","杭州武汉","CZ3542","738","杭州","武汉","昆明",NA,NA,"与MF1374代码共享",7,10508
"5872","杭州武汉","MU5583","320","杭州","武汉",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,10508
"5873","杭州武汉","CZ3824","738","杭州","武汉",NA,NA,NA,"与MF1624代码共享",7,10508
"5874","杭州西安","CA1903","320","杭州","西安",NA,NA,NA,NA,7,2201
"5875","杭州西安","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,6,2201
"5876","杭州西安","HU7814","738","杭州","西安",NA,NA,NA,NA,7,2201
"5877","杭州西安","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,1,2201
"5878","杭州西安","MU2398","319","杭州","西安","乌鲁木齐",NA,NA,"执行日期0327-1029执行",7,2201
"5879","杭州西安","MU2224","320","杭州","西安",NA,NA,NA,"执行日期0327-1029执行",7,2201
"5880","杭州西安","HU7892","788","杭州","西安",NA,NA,NA,"或738/767/787/789/332/333执行",3,2201
"5881","杭州西安","HU7862","738","杭州","西安",NA,NA,NA,NA,4,2201
"5882","杭州西安","MU2398","319","杭州","西安",NA,NA,NA,"执行日期0327-1029执行",7,2201
"5883","杭州西安","MU2292","320","杭州","西安",NA,NA,NA,"执行日期0327-1029执行",1,2201
"5884","杭州西安","CA1905","320","杭州","西安",NA,NA,NA,NA,7,2201
"5885","杭州西安","GJ8679/8","320","杭州","西安",NA,NA,NA,NA,7,2201
"5886","杭州西安","JD5302","319","杭州","西安",NA,NA,NA,"或320/321/330执行",7,2201
"5887","杭州西安","MF8243","738","杭州","西安",NA,NA,NA,"或B73G/752执行 与CZ5167/NS8243代码共享",7,2201
"5888","杭州西安","MU2380","320","杭州","西安",NA,NA,NA,"执行日期0327-1029执行",7,2201
"5889","杭州西安","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,5,2201
"5890","杭州西安","GJ8697/8","320","杭州","西安",NA,NA,NA,NA,1,2201
"5891","杭州西安","GJ8697/8","320","杭州","西安",NA,NA,NA,NA,5,2201
"5892","杭州西安","GJ8697/8","320","杭州","西安","杭州",NA,NA,NA,2,2201
"5893","杭州西安","GJ8679/8","320","杭州","西安","杭州",NA,NA,NA,7,2201
"5894","杭州西安","MU2292","320","杭州","西安",NA,NA,NA,"执行日期0327-1029执行",6,2201
"5895","杭州西安","MF8243","738","杭州","西安","西宁",NA,NA,"或B73G/752执行 与CZ5167/NS8243代码共享",7,2201
"5896","杭州西安","GJ8697/8","320","杭州","西安",NA,NA,NA,NA,6,2201
"5897","杭州西安","GJ8697/8","320","杭州","西安",NA,NA,NA,NA,2,2201
"5898","杭州西安","HU7814","738","杭州","西安","乌鲁木齐",NA,NA,NA,7,2201
"5899","杭州西宁","MF8249/50","737","杭州","西宁",NA,NA,NA,"或B738/B752执行",7,11714
"5900","杭州西宁","CZ6952","738","杭州","西宁",NA,NA,NA,"或752/73G执行 与MF4476代码共享",7,11714
"5901","杭州西宁","SC8849","738","杭州","西宁",NA,NA,NA,"或737执行；与CA8849代码共享；执行日期0701-1029",3,11714
"5902","杭州西宁","CA1909","319","杭州","西宁",NA,NA,NA,"执行日期0601-1029执行",4,11714
"5903","杭州西宁","CA1909","319","杭州","西宁",NA,NA,NA,"执行日期0601-1029执行",3,11714
"5904","杭州西宁","MF8249/50","737","杭州","西宁",NA,NA,NA,"或B738/B752执行",7,11714
"5905","杭州西宁","GJ8789","320","杭州","西宁",NA,NA,NA,NA,2,11714
"5906","杭州西宁","GJ8789","320","杭州","西宁",NA,NA,NA,NA,5,11714
"5907","杭州西宁","CZ6952","738","杭州","西宁","乌鲁木齐",NA,NA,"或752/73G执行 与MF4476代码共享",7,11714
"5908","杭州西双版纳","JD5787","319","杭州","西双版纳",NA,NA,NA,"或320/321/330执行",7,12955
"5909","杭州襄阳","G52696","CR9","杭州","襄阳","重庆",NA,NA,NA,4,22614
"5910","杭州襄阳","GJ8885","320","杭州","襄阳",NA,NA,NA,NA,3,22614
"5911","杭州襄阳","GJ8885","320","杭州","襄阳","成都",NA,NA,NA,3,22614
"5912","杭州襄阳","G52696","CR9","杭州","襄阳",NA,NA,NA,NA,4,22614
"5913","杭州烟台","JD5693","319","杭州","烟台",NA,NA,NA,"或320/321/330执行",4,16
"5914","杭州烟台","GJ8825","320","杭州","烟台",NA,NA,NA,NA,3,16
"5915","杭州烟台","GS6404","E90","杭州","烟台","大连",NA,NA,"或320/EM4执行",7,16
"5916","杭州烟台","SC4872","733","杭州","烟台",NA,NA,NA,"或737执行；与CA4872代码共享",7,16
"5917","杭州烟台","JD5693","319","杭州","烟台","哈尔滨",NA,NA,"或320/321/330执行",4,16
"5918","杭州烟台","GS6404","E90","杭州","烟台",NA,NA,NA,"或320/EM4执行",7,16
"5919","杭州烟台","HU7094","734","杭州","烟台","哈尔滨",NA,NA,"或737/738执行",4,16
"5920","杭州烟台","HU7094","734","杭州","烟台",NA,NA,NA,"或737/738执行",4,16
"5921","杭州烟台","GJ8825","320","杭州","烟台","哈尔滨",NA,NA,NA,3,16
"5922","杭州盐城","GJ8849","320","杭州","盐城","太原",NA,NA,"待航线走向批复后执行",3,24059
"5923","杭州盐城","GJ8849","320","杭州","盐城","太原",NA,NA,"待航线走向批复后执行",4,24059
"5924","杭州盐城","GJ8849","320","杭州","盐城",NA,NA,NA,"待航线走向批复后执行",3,24059
"5925","杭州盐城","GJ8849","320","杭州","盐城",NA,NA,NA,"待航线走向批复后执行",4,24059
"5926","杭州宜宾","TV9828","319","杭州","宜宾","拉萨",NA,NA,"待航路走向批复后执行",4,20302
"5927","杭州宜宾","TV9828","319","杭州","宜宾",NA,NA,NA,"待航路走向批复后执行",4,20302
"5928","杭州宜昌","JD5689","319","杭州","宜昌","贵阳",NA,NA,"或320/321/330执行",7,22621
"5929","杭州宜昌","JD5689","319","杭州","宜昌",NA,NA,NA,"或320/321/330执行",7,22621
"5930","杭州银川","GJ8861/2","320","杭州","银川",NA,NA,NA,NA,3,6979
"5931","杭州银川","GJ8861","320","杭州","银川",NA,NA,NA,"执行日期：2016年3月27日至6月30日。",2,6979
"5932","杭州银川","GJ8861","320","杭州","银川","乌鲁木齐",NA,NA,"执行日期：2016年3月27日至6月30日。",2,6979
"5933","杭州银川","MU2205","320","杭州","银川",NA,NA,NA,"执行日期0327-1029执行",4,6979
"5934","杭州银川","GJ8821","320","杭州","银川",NA,NA,NA,NA,3,6979
"5935","杭州银川","GJ8861/2","320","杭州","银川","乌鲁木齐","银川","杭州",NA,3,6979
"5936","杭州银川","GJ8861","320","杭州","银川",NA,NA,NA,"执行日期：2016年3月27日至6月30日。",1,6979
"5937","杭州银川","MF8213","738","杭州","银川",NA,NA,NA,"或B73G/752执行 执行日期5.1-10.29执行 与CZ5137/NS8213代码共享",3,6979
"5938","杭州银川","GJ8861/2","320","杭州","银川",NA,NA,NA,NA,4,6979
"5939","杭州银川","GJ8861","320","杭州","银川","乌鲁木齐",NA,NA,"执行日期：2016年3月27日至6月30日。",1,6979
"5940","杭州银川","CA1775","319","杭州","银川",NA,NA,NA,NA,7,6979
"5941","杭州银川","GJ8821","320","杭州","银川",NA,NA,NA,NA,2,6979
"5942","杭州银川","CA1919","320","杭州","银川",NA,NA,NA,NA,7,6979
"5943","杭州银川","MF8213","738","杭州","银川",NA,NA,NA,"或B73G/752执行 执行日期5.1-10.29执行 与CZ5137/NS8213代码共享",1,6979
"5944","杭州银川","MF8213","738","杭州","银川",NA,NA,NA,"或B73G/752执行 执行日期5.1-10.29执行 与CZ5137/NS8213代码共享",2,6979
"5945","杭州银川","GJ8821","320","杭州","银川",NA,NA,NA,NA,2,6979
"5946","杭州银川","GJ8861/2","320","杭州","银川","乌鲁木齐","银川","杭州",NA,4,6979
"5947","杭州银川","MF8213","738","杭州","银川",NA,NA,NA,"或B73G/752执行 执行日期5.1-10.29执行 与CZ5137/NS8213代码共享",1,6979
"5948","杭州运城","CA1781","320","杭州","运城",NA,NA,NA,"待航线走向批复后执行",1,7462
"5949","杭州运城","CA1781","320","杭州","运城","乌鲁木齐",NA,NA,"待航线走向批复后执行",3,7462
"5950","杭州运城","CA1781","320","杭州","运城","乌鲁木齐",NA,NA,"待航线走向批复后执行",1,7462
"5951","杭州运城","CA1781","320","杭州","运城",NA,NA,NA,"待航线走向批复后执行",3,7462
"5952","杭州湛江","9C8743","320","杭州","湛江",NA,NA,NA,"执行日期0601-1029执行",1,12632
"5953","杭州湛江","9C8743","320","杭州","湛江",NA,NA,NA,"执行日期0601-1029执行",6,12632
"5954","杭州湛江","CA1783","738","杭州","湛江",NA,NA,NA,NA,4,12632
"5955","杭州张家界","HO1019","320","杭州","张家界",NA,NA,NA,NA,4,2884
"5956","杭州张家界","MU5363","320","杭州","张家界",NA,NA,NA,"执行日期0327-1029执行",3,2884
"5957","杭州张家界","HO1019","320","杭州","张家界","昆明",NA,NA,NA,4,2884
"5958","杭州长春","CA1907","319","杭州","长春",NA,NA,NA,NA,4,703
"5959","杭州长春","CZ6380","319","杭州","长春",NA,NA,NA,"与MF4006代码共享 或320/321执行",7,703
"5960","杭州长春","CZ6629","319","杭州","长春",NA,NA,NA,"与MF4217代码共享 或321/320执行",3,703
"5961","杭州长春","CA1907","319","杭州","长春",NA,NA,NA,NA,3,703
"5962","杭州长春","CZ6629","319","杭州","长春",NA,NA,NA,"与MF4217代码共享 或321/320执行",4,703
"5963","杭州长春","CZ3569","320","杭州","长春",NA,NA,NA,"与MF1397代码共享 或321/320/319执行",7,703
"5964","杭州长春","MF8043","738","杭州","长春",NA,NA,NA,"或B73G/752执行 与CZ5017/NS8043代码共享；杭州长春与KL4901代码共享",7,703
"5965","杭州长沙","EU2206","319","杭州","长沙",NA,NA,NA,"或A320执行",7,2975
"5966","杭州长沙","HU7687","738","杭州","长沙",NA,NA,NA,NA,7,2975
"5967","杭州长沙","MF8026","738","杭州","长沙",NA,NA,NA,"或B73G/752执行 与CZ5006/NS8026代码共享",5,2975
"5968","杭州长沙","CZ3640","320","杭州","长沙",NA,NA,NA,"与MF1464代码共享 或321执行",4,2975
"5969","杭州长沙","HU7687","738","杭州","长沙","南宁",NA,NA,NA,7,2975
"5970","杭州长沙","EU2206","319","杭州","长沙","成都",NA,NA,"或A320执行",7,2975
"5971","杭州长沙","MF8265","73G","杭州","长沙",NA,NA,NA,"或B738执行 与CZ5187/NS8265代码共享",3,2975
"5972","杭州长沙","MF8265","73G","杭州","长沙","丽江",NA,NA,"或B738执行 与CZ5187/NS8265代码共享",3,2975
"5973","杭州长沙","MF8453","738","杭州","长沙","成都",NA,NA,"或B73G/752执行 与CZ5353/NS8453代码共享；杭州成都/长沙成都与KL4902代码共享",7,2975
"5974","杭州长沙","MF8453","738","杭州","长沙",NA,NA,NA,"或B73G/752执行 与CZ5353/NS8453代码共享；杭州成都/长沙成都与KL4902代码共享",7,2975
"5975","杭州长沙","CZ3640","320","杭州","长沙",NA,NA,NA,"与MF1464代码共享 或321执行",3,2975
"5976","杭州长沙","MF8265","73G","杭州","长沙",NA,NA,NA,"或B738执行 与CZ5187/NS8265代码共享",4,2975
"5977","杭州长沙","MF8026","738","杭州","长沙",NA,NA,NA,"或B73G/752执行 与CZ5006/NS8026代码共享",2,2975
"5978","杭州长沙","MF8265","73G","杭州","长沙","丽江",NA,NA,"或B738执行 与CZ5187/NS8265代码共享",4,2975
"5979","杭州长沙","BK2974","737","杭州","长沙",NA,NA,NA,NA,3,2975
"5980","杭州郑州","HU7830","738","杭州","郑州","乌鲁木齐",NA,NA,NA,7,10
"5981","杭州郑州","FM9295","738","杭州","郑州",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,10
"5982","杭州郑州","MF8249/50","737","杭州","郑州",NA,NA,NA,"或B738/B752执行",7,10
"5983","杭州郑州","HU7021","738","杭州","郑州","呼和浩特",NA,NA,NA,3,10
"5984","杭州郑州","MU5489","320","杭州","郑州",NA,NA,NA,"执行日期0327-1029执行",7,10
"5985","杭州郑州","JD5633","319","杭州","郑州","呼和浩特",NA,NA,"或320/321/330执行",4,10
"5986","杭州郑州","CZ3939","738","杭州","郑州",NA,NA,NA,"与MF1727 MU4751代码共享",7,10
