"","city1_2","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","flag"
"5699","海拉尔上海浦东","HO1029/30","320","海拉尔","上海浦东",NA,NA,NA,NA,7,NA
"5700","海拉尔上海浦东","HO1039/40","320","海拉尔","上海浦东",NA,NA,NA,NA,7,NA
"5701","海拉尔上海浦东","HO1238","320","海拉尔","上海浦东",NA,NA,NA,"与MU4050代码共享",2,NA
"5702","海拉尔深圳","DZ6254","738","海拉尔","深圳",NA,NA,NA,NA,7,NA
"5703","海拉尔沈阳","GS7904","EMB","海拉尔","沈阳","天津",NA,NA,"或320/E90执行",3,NA
"5704","海拉尔沈阳","SC4683","738","海拉尔","沈阳",NA,NA,NA,"或737执行；与CA4683代码共享或737执行;执行日期0601-1029",4,NA
"5705","海拉尔沈阳","ZH9309/10","737","海拉尔","沈阳",NA,NA,NA,NA,7,NA
"5706","海拉尔石家庄","NS3238","E90","海拉尔","石家庄",NA,NA,NA,"或738/73G执行;同MF7030代码共享 待航线走向批复后执行",2,NA
"5707","海拉尔石家庄","NS3238","E90","海拉尔","石家庄",NA,NA,NA,"或738/73G执行;同MF7030代码共享 待航线走向批复后执行",5,NA
"5708","海拉尔太原","HU7220","738","海拉尔","太原",NA,NA,NA,"执行日期0701-0831执行",7,NA
"5709","海拉尔天津","GS7916","E90","海拉尔","天津",NA,NA,NA,"或320/EM4执行 待航路走向批复后执行",3,NA
"5710","海拉尔天津","GS7916","EMB","海拉尔","天津",NA,NA,NA,"或320/E90执行 待航路走向批复后执行",1,NA
"5711","海拉尔天津","MF8290","738","海拉尔","天津","福州",NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5480/NS8290代码共享",7,NA
"5712","海拉尔天津","EU2250","319","海拉尔","天津","成都",NA,NA,"或A320执行。",4,NA
"5713","海拉尔天津","GS7904","EMB","海拉尔","天津",NA,NA,NA,"或320/E90执行",3,NA
"5714","海拉尔天津","EU2250","319","海拉尔","天津","成都",NA,NA,"或A320执行。",7,NA
"5715","海拉尔天津","GS7916","EMB","海拉尔","天津",NA,NA,NA,"或320/E90执行 待航路走向批复后执行",3,NA
"5716","海拉尔天津","GS7918","320","海拉尔","天津",NA,NA,NA,"或333/332/E90执行 执行日期0701-1029执行",6,NA
"5717","海拉尔通辽","HO1238","320","海拉尔","通辽","上海浦东",NA,NA,"与MU4050代码共享",2,NA
"5718","海拉尔乌兰浩特","KN2288","738","海拉尔","乌兰浩特","北京南苑",NA,NA,"待航线走向批复后执行",4,NA
"5719","海拉尔乌兰浩特","KN2288","738","海拉尔","乌兰浩特","北京南苑",NA,NA,"待航线走向批复后执行",3,NA
"5720","海拉尔无锡","MU7847/8","320","海拉尔","无锡",NA,NA,NA,NA,3,NA
"5721","海拉尔西安","GS7656","320","海拉尔","西安",NA,NA,NA,"或333/332/E90执行",7,NA
"5722","海拉尔西安","GS7606","E90","海拉尔","西安",NA,NA,NA,"或320/EM4执行",3,NA
"5723","海拉尔烟台","SC8870","738","海拉尔","烟台",NA,NA,NA,"或737执行；与CA8870代码共享；执行日期0601-1029",7,NA
"5724","海拉尔烟台","FU6650","738","海拉尔","烟台","福州",NA,NA,"或E190执飞 执行日期0626-0910执行 待航路走向批复后执行",7,NA
"5725","海拉尔长春","SC4610","738","海拉尔","长春","青岛",NA,NA,"或737执行;与CA4610代码共享；执行日期0601-1029",7,NA
"5726","海拉尔长春","SC4843","738","海拉尔","长春",NA,NA,NA,NA,7,NA
"5727","海拉尔长沙","MF8292","738","海拉尔","长沙",NA,NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5204/NS8292代码共享",7,NA
"5728","海拉尔长沙","CZ8409/10","320","海拉尔","长沙",NA,NA,NA,NA,3,NA
"5729","海拉尔郑州","DZ6228","738","海拉尔","郑州",NA,NA,NA,NA,1,NA
"5730","海拉尔郑州","DZ6228","738","海拉尔","郑州",NA,NA,NA,NA,4,NA
"5731","海拉尔郑州","DZ6228","738","海拉尔","郑州",NA,NA,NA,NA,1,NA
"5732","海拉尔郑州","DZ6228","738","海拉尔","郑州",NA,NA,NA,NA,1,NA
"5733","海拉尔郑州","CZ8600","737","海拉尔","郑州",NA,NA,NA,NA,5,NA
"5754","汉中重庆","G52788","CR9","汉中","重庆",NA,NA,NA,NA,3,NA
"5755","汉中重庆","G52788","CR9","汉中","重庆",NA,NA,NA,NA,3,NA
"5846","杭州甘孜","3U8165","319","杭州","甘孜",NA,NA,NA,"或330/321/320执行 待航路走向批复后执行",2,NA
"5941","杭州海拉尔","MF8179","738","杭州","海拉尔",NA,NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5449/NS8179代码共享",7,NA
"5942","杭州海拉尔","GJ8739/40","320","杭州","海拉尔","杭州",NA,NA,NA,3,NA
"5943","杭州海拉尔","CA1791","319","杭州","海拉尔",NA,NA,NA,"执行日期0601-1029执行",7,NA
"5969","杭州揭阳","CZ6418","738","杭州","揭阳",NA,NA,NA,NA,7,NA
"5970","杭州揭阳","GS7853","E90","杭州","揭阳",NA,NA,NA,"或333/332/320执行",7,NA
"5971","杭州揭阳","MU5537","320","杭州","揭阳",NA,NA,NA,"执行日期0327-1029执行",3,NA
"5974","杭州九寨","3U8405","319","杭州","九寨",NA,NA,NA,NA,7,NA
"5975","杭州九寨","3U8558","319","杭州","九寨",NA,NA,NA,"或330/321/320执行",7,NA
"6130","杭州十堰","GJ8859","320","杭州","十堰","西安",NA,NA,"待航线走向批复后执行",7,NA
"6207","杭州梧州","G52874","CR9","杭州","梧州","重庆",NA,NA,NA,3,NA
"6360","合肥北海","NS3249","E90","合肥","北海",NA,NA,NA,"或738/73G执行",4,NA
"6361","合肥北海","NS3249","E90","合肥","北海",NA,NA,NA,"或738/73G执行",7,NA
"6549","和田天津","GS7840","320","和田","天津",NA,NA,NA,NA,7,NA
"6678","呼和浩特海拉尔","SC8871","738","呼和浩特","海拉尔",NA,NA,NA,"或737执行；与CA8871代码共享",7,NA
"6679","呼和浩特海拉尔","DZ6227","738","呼和浩特","海拉尔",NA,NA,NA,NA,7,NA
"6680","呼和浩特海拉尔","GS6669","320","呼和浩特","海拉尔",NA,NA,NA,NA,7,NA
"6681","呼和浩特海拉尔","G52753","CR9","呼和浩特","海拉尔","加格达奇",NA,NA,NA,7,NA
"6682","呼和浩特海拉尔","GS7655","320","呼和浩特","海拉尔",NA,NA,NA,"或333/332/E90执行",7,NA
"6683","呼和浩特海拉尔","GS6601","E90","呼和浩特","海拉尔","哈尔滨",NA,NA,"或320/EM4执行",7,NA
"6684","呼和浩特海拉尔","MF8179","738","呼和浩特","海拉尔",NA,NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5449/NS8179代码共享",7,NA
"6685","呼和浩特海拉尔","QW9819/20","320","呼和浩特","海拉尔",NA,NA,NA,NA,7,NA
"6686","呼和浩特海拉尔","QW9819/20","320","呼和浩特","海拉尔",NA,NA,NA,NA,7,NA
"6687","呼和浩特海拉尔","NS3237","E90","呼和浩特","海拉尔",NA,NA,NA,"或738/73G执行;同MF7029代码共享 待航线走向批复后执行",5,NA
"6688","呼和浩特海拉尔","FM9127","738","呼和浩特","海拉尔",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,NA
"6689","呼和浩特海拉尔","ZH9321/2","737","呼和浩特","海拉尔",NA,NA,NA,NA,7,NA
"6690","呼和浩特海拉尔","NS3237","E90","呼和浩特","海拉尔",NA,NA,NA,"或738/73G执行;同MF7029代码共享 待航线走向批复后执行",2,NA
"6691","呼和浩特海拉尔","GS7605","E90","呼和浩特","海拉尔",NA,NA,NA,"或320/EM4执行",3,NA
"6692","呼和浩特海拉尔","MF8737","738","呼和浩特","海拉尔",NA,NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5557/NS8737代码共享",7,NA
"6693","呼和浩特海拉尔","CA1134","738","呼和浩特","海拉尔",NA,NA,NA,NA,7,NA
"6694","呼和浩特海拉尔","SC1163","738","呼和浩特","海拉尔",NA,NA,NA,"或737执行与CA1163代码共享；执行日期0601-1029",7,NA
"6695","呼和浩特海拉尔","SC8855","738","呼和浩特","海拉尔",NA,NA,NA,"或737执行；与CA8855代码共享；执行日期0601-1029",7,NA
"6696","呼和浩特海拉尔","CZ8423/4","738","呼和浩特","海拉尔",NA,NA,NA,NA,3,NA
"6697","呼和浩特海拉尔","CZ8423/4","738","呼和浩特","海拉尔",NA,NA,NA,NA,3,NA
"6698","呼和浩特海拉尔","ZH9321/2","737","呼和浩特","海拉尔",NA,NA,NA,NA,7,NA
"6772","呼和浩特泉州","ZH9204","320","呼和浩特","泉州",NA,NA,NA,"或739/738/319执行",7,NA
"7072","济南海拉尔","SC1159","738","济南","海拉尔",NA,NA,NA,"或737执行与CA1159代码共享；执行日期0601-1029",7,NA
"7073","济南海拉尔","MF8291","738","济南","海拉尔",NA,NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5203/NS8291代码共享",7,NA
"7074","济南海拉尔","GS6669","320","济南","海拉尔",NA,NA,NA,NA,7,NA
"7075","济南海拉尔","SC1163","738","济南","海拉尔",NA,NA,NA,"或737执行与CA1163代码共享；执行日期0601-1029",7,NA
"7089","济南揭阳","3U8207","320","济南","揭阳",NA,NA,NA,"或330/321/319执行",2,NA
"7090","济南揭阳","3U8207","320","济南","揭阳",NA,NA,NA,"或330/321/319执行",5,NA
"7207","济南锡林浩特","GT1019/20","319","济南","锡林浩特",NA,NA,NA,NA,4,NA
"7208","济南锡林浩特","GT1019/20","319","济南","锡林浩特",NA,NA,NA,NA,4,NA
"7264","济宁长沙","GX8832","E90","济宁","长沙","南宁",NA,NA,"或A320执行；与GS8832/HU8832代码共享；执行日期0327-1029执行；待航路走向批复后执行",4,NA
"7269","加格达奇海拉尔","G52754","CR9","加格达奇","海拉尔","呼和浩特",NA,NA,NA,7,NA
"7310","揭阳北京首都","CA1850","319","揭阳","北京首都",NA,NA,NA,NA,7,NA
"7311","揭阳北京首都","CZ3861","738","揭阳","北京首都",NA,NA,NA,"与MF1657 MU3462代码共享",7,NA
"7312","揭阳北京首都","CZ6571","738","揭阳","北京首都",NA,NA,NA,"与MF4177 MU4417代码共享",7,NA
"7313","揭阳北京首都","CA1348","738","揭阳","北京首都",NA,NA,NA,NA,7,NA
"7314","揭阳成都","CA4374","319","揭阳","成都",NA,NA,NA,NA,7,NA
"7315","揭阳成都","CZ3865","738","揭阳","成都",NA,NA,NA,"与MF1661代码共享",7,NA
"7316","揭阳大连","CZ6769","738","揭阳","大连",NA,NA,NA,"与MF4313代码共享",3,NA
"7317","揭阳广州","CZ3893","738","揭阳","广州",NA,NA,NA,"与MF1687 MU3484代码共享",7,NA
"7318","揭阳广州","CZ3927","738","揭阳","广州",NA,NA,NA,"与MF1719 MU3502代码共享",7,NA
"7319","揭阳广州","CZ6644/3","319","揭阳","广州","揭阳",NA,NA,NA,4,NA
"7320","揭阳广州","CZ3895","738","揭阳","广州",NA,NA,NA,"与MF1689 MU3486代码共享",7,NA
"7321","揭阳广州","CZ3891","738","揭阳","广州",NA,NA,NA,"与MF1685 MU3482代码共享",7,NA
"7322","揭阳贵阳","CZ3857","738","揭阳","贵阳","昆明",NA,NA,"与MF1653代码共享",6,NA
"7323","揭阳贵阳","CZ3857","738","揭阳","贵阳","昆明",NA,NA,"与MF1653代码共享",1,NA
"7324","揭阳贵阳","GS6474","E90","揭阳","贵阳",NA,NA,NA,"或320/EM4执行",4,NA
"7325","揭阳桂林","CZ8431/2","738","揭阳","桂林","揭阳",NA,NA,NA,2,NA
"7326","揭阳桂林","GT1017/8","319","揭阳","桂林",NA,NA,NA,NA,2,NA
"7327","揭阳哈尔滨","3U8208","320","揭阳","哈尔滨",NA,NA,NA,"或330/321/319执行",2,NA
"7328","揭阳哈尔滨","3U8208","320","揭阳","哈尔滨",NA,NA,NA,"或330/321/319执行",5,NA
"7329","揭阳海口","CZ6387","738","揭阳","海口",NA,NA,NA,"与MF4013代码共享",1,NA
"7330","揭阳海口","CZ6387","738","揭阳","海口",NA,NA,NA,"与MF4013代码共享  执行日期0410-1029执行",2,NA
"7331","揭阳海口","GS6546","E90","揭阳","海口",NA,NA,NA,"或320/EM4执行",4,NA
"7332","揭阳海口","GS6550","E90","揭阳","海口",NA,NA,NA,"或320/EM4执行",4,NA
"7333","揭阳海口","GS6562","E90","揭阳","海口",NA,NA,NA,"或320/EM4执行",4,NA
"7334","揭阳海口","GS6544","E90","揭阳","海口",NA,NA,NA,"或320/EM4执行",7,NA
"7335","揭阳海口","CZ6387","738","揭阳","海口",NA,NA,NA,"与MF4013代码共享",3,NA
"7336","揭阳海口","CZ6387","738","揭阳","海口",NA,NA,NA,"与MF4013代码共享  执行日期0410-1029执行",1,NA
"7337","揭阳杭州","CZ6417","738","揭阳","杭州",NA,NA,NA,NA,7,NA
"7338","揭阳杭州","GS7854","E90","揭阳","杭州","天津",NA,NA,"或333/332/320执行",2,NA
"7339","揭阳杭州","GS7854","E90","揭阳","杭州","天津",NA,NA,"或333/332/320执行",5,NA
"7340","揭阳杭州","MU5538","320","揭阳","杭州","青岛",NA,NA,"执行日期0327-1029执行",3,NA
"7341","揭阳济南","3U8208","320","揭阳","济南","哈尔滨",NA,NA,"或330/321/319执行",2,NA
"7342","揭阳济南","3U8208","320","揭阳","济南","哈尔滨",NA,NA,"或330/321/319执行",5,NA
"7345","揭阳昆明","MU5836","738","揭阳","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G执行",3,NA
"7346","揭阳昆明","MU5836","738","揭阳","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G执行",1,NA
"7347","揭阳昆明","CZ3857","738","揭阳","昆明",NA,NA,NA,"与MF1653代码共享",1,NA
"7348","揭阳昆明","MU5836","738","揭阳","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G执行",3,NA
"7349","揭阳昆明","CZ3863","738","揭阳","昆明",NA,NA,NA,"与MF1659代码共享",1,NA
"7350","揭阳昆明","CZ3857","738","揭阳","昆明",NA,NA,NA,"与MF1653代码共享",6,NA
"7351","揭阳昆明","CZ3863","738","揭阳","昆明",NA,NA,NA,"与MF1659代码共享",6,NA
"7352","揭阳兰州","MU2400","320","揭阳","兰州",NA,NA,NA,"执行日期0327-1029执行",3,NA
"7353","揭阳柳州","GS6474","E90","揭阳","柳州","贵阳",NA,NA,"或320/EM4执行",4,NA
"7354","揭阳南昌","9C8682","320","揭阳","南昌","石家庄",NA,NA,NA,7,NA
"7355","揭阳南京","GS6549","E90","揭阳","南京",NA,NA,NA,"或320/EM4执行",4,NA
"7356","揭阳南京","CZ6769","738","揭阳","南京","大连",NA,NA,"与MF4313代码共享",3,NA
"7357","揭阳南京","CZ8502","319","揭阳","南京","沈阳",NA,NA,"或321/320执行 与MF4524代码共享",3,NA
"7358","揭阳南宁","CZ3863","738","揭阳","南宁","昆明",NA,NA,"与MF1659代码共享",1,NA
"7359","揭阳南宁","CZ3863","738","揭阳","南宁","昆明",NA,NA,"与MF1659代码共享",6,NA
"7360","揭阳宁波","SC8854","738","揭阳","宁波","青岛",NA,NA,"或737执行；与CA8854代码共享",7,NA
"7361","揭阳青岛","MU5538","320","揭阳","青岛",NA,NA,NA,"执行日期0327-1029执行",3,NA
"7362","揭阳青岛","MU5554","320","揭阳","青岛",NA,NA,NA,"执行日期0327-1029执行",1,NA
"7363","揭阳青岛","MU5554","320","揭阳","青岛",NA,NA,NA,"执行日期0327-1029执行",3,NA
"7364","揭阳青岛","SC8854","738","揭阳","青岛",NA,NA,NA,"或737执行；与CA8854代码共享",7,NA
"7365","揭阳上海虹桥","9C8958","320","揭阳","上海虹桥",NA,NA,NA,"执行日期0612-1029执行",1,NA
"7366","揭阳上海虹桥","9C8958","320","揭阳","上海虹桥",NA,NA,NA,NA,6,NA
"7367","揭阳上海虹桥","FM9298","738","揭阳","上海虹桥",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,NA
"7368","揭阳上海虹桥","CZ3853","738","揭阳","上海虹桥",NA,NA,NA,"与MF1651 MU3460代码共享",7,NA
"7369","揭阳上海虹桥","CZ3851","738","揭阳","上海虹桥",NA,NA,NA,"与MF1649 MU3458代码共享",7,NA
"7370","揭阳上海虹桥","FM9290","738","揭阳","上海虹桥",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",6,NA
"7371","揭阳上海虹桥","FM9290","738","揭阳","上海虹桥",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",1,NA
"7372","揭阳上海浦东","MU5206","319","揭阳","上海浦东",NA,NA,NA,"执行日期0327-1029执行 或320执行",7,NA
"7373","揭阳上海浦东","PN6233","319","揭阳","上海浦东",NA,NA,NA,"或320执行",7,NA
"7374","揭阳上海浦东","MU2248","320","揭阳","上海浦东","西宁",NA,NA,"执行日期0327-1029执行",7,NA
"7375","揭阳沈阳","9C8693/4","320","揭阳","沈阳",NA,NA,NA,NA,7,NA
"7376","揭阳沈阳","CZ6587","738","揭阳","沈阳",NA,NA,NA,"与MF4189代码共享",1,NA
"7377","揭阳沈阳","CZ8502","319","揭阳","沈阳",NA,NA,NA,"或321/320执行 与MF4524代码共享",3,NA
"7378","揭阳沈阳","CZ6587","738","揭阳","沈阳",NA,NA,NA,"与MF4189代码共享",2,NA
"7379","揭阳石家庄","9C8682","320","揭阳","石家庄",NA,NA,NA,NA,7,NA
"7380","揭阳天津","CZ6655","738","揭阳","天津",NA,NA,NA,"与MF4231代码共享 待航路走向批复后执行",3,NA
"7381","揭阳天津","GS7854","E90","揭阳","天津",NA,NA,NA,"或333/332/320执行",5,NA
"7382","揭阳天津","GS7854","E90","揭阳","天津",NA,NA,NA,"或333/332/320执行",2,NA
"7383","揭阳温州","MU5554","320","揭阳","温州","青岛",NA,NA,"执行日期0327-1029执行",1,NA
"7384","揭阳温州","MU5554","320","揭阳","温州","青岛",NA,NA,"执行日期0327-1029执行",3,NA
"7385","揭阳武汉","MU2458","738","揭阳","武汉",NA,NA,NA,"执行日期0410-1029执行",7,NA
"7386","揭阳武汉","MU2616","320","揭阳","武汉","银川",NA,NA,"执行日期0410-1029执行",3,NA
"7387","揭阳武汉","CZ3889","738","揭阳","武汉","西安",NA,NA,"与MF1683 MU4745代码共享",1,NA
"7388","揭阳武汉","CZ3889","738","揭阳","武汉","西安",NA,NA,"与MF1683 MU4745代码共享",5,NA
"7389","揭阳武汉","CZ3889","738","揭阳","武汉","西安",NA,NA,"与MF1683 MU4745代码共享",1,NA
"7390","揭阳武汉","CZ6628","738","揭阳","武汉","西安",NA,NA,"与MF4216 MU4816代码共享",4,NA
"7391","揭阳西安","CZ6628","738","揭阳","西安",NA,NA,NA,"与MF4216 MU4816代码共享",4,NA
"7392","揭阳西安","CZ3889","738","揭阳","西安",NA,NA,NA,"与MF1683 MU4745代码共享",5,NA
"7393","揭阳西安","CZ3889","738","揭阳","西安",NA,NA,NA,"与MF1683 MU4745代码共享",1,NA
"7394","揭阳西安","CZ3889","738","揭阳","西安",NA,NA,NA,"与MF1683 MU4745代码共享",1,NA
"7395","揭阳西宁","MU2248","320","揭阳","西宁",NA,NA,NA,"执行日期0327-1029执行",7,NA
"7396","揭阳义乌","CZ6397","738","揭阳","义乌",NA,NA,NA,"与MF4023代码共享",7,NA
"7397","揭阳义乌","DZ6244","738","揭阳","义乌","郑州",NA,NA,NA,7,NA
"7398","揭阳义乌","GS6545","E90","揭阳","义乌",NA,NA,NA,"或320/EM4执行",4,NA
"7399","揭阳义乌","CZ6587","738","揭阳","义乌","沈阳",NA,NA,"与MF4189代码共享",1,NA
"7400","揭阳义乌","CZ6587","738","揭阳","义乌","沈阳",NA,NA,"与MF4189代码共享",2,NA
"7401","揭阳义乌","CZ6655","738","揭阳","义乌","天津",NA,NA,"与MF4231代码共享 待航路走向批复后执行",3,NA
"7402","揭阳银川","MU2616","320","揭阳","银川",NA,NA,NA,"执行日期0410-1029执行",3,NA
"7403","揭阳湛江","GS6562","E90","揭阳","湛江","海口",NA,NA,"或320/EM4执行",4,NA
"7404","揭阳长沙","CZ3825","738","揭阳","长沙","重庆",NA,NA,"与MF1625 G55049 MU4741代码共享",1,NA
"7405","揭阳长沙","CZ3825","738","揭阳","长沙","重庆",NA,NA,"与MF1625 G55049 MU4741代码共享",6,NA
"7406","揭阳长沙","MU2400","320","揭阳","长沙","兰州",NA,NA,"执行日期0327-1029执行",3,NA
"7407","揭阳长沙","OQ2354","319","揭阳","长沙","重庆",NA,NA,"执行日期0327-1029执行 与CZ8154 G55196代码共享",7,NA
"7408","揭阳郑州","DZ6244","738","揭阳","郑州",NA,NA,NA,NA,7,NA
"7409","揭阳郑州","PN6326","319","揭阳","郑州",NA,NA,NA,"或320执行",7,NA
"7410","揭阳郑州","CZ6555","738","揭阳","郑州",NA,NA,NA,"与MF4161代码共享",4,NA
"7411","揭阳重庆","CZ3859","738","揭阳","重庆",NA,NA,NA,"与MF1655 G55053代码共享",7,NA
"7412","揭阳重庆","PN6306","319","揭阳","重庆",NA,NA,NA,"或320执行",7,NA
"7413","揭阳重庆","CZ3825","738","揭阳","重庆",NA,NA,NA,"与MF1625 G55049 MU4741代码共享",1,NA
"7414","揭阳重庆","3U8922","320","揭阳","重庆",NA,NA,NA,"或330/321/319执行",6,NA
"7415","揭阳重庆","OQ2354","319","揭阳","重庆",NA,NA,NA,"执行日期0327-1029执行 与CZ8154 G55196代码共享",7,NA
"7416","揭阳重庆","CZ3825","738","揭阳","重庆",NA,NA,NA,"与MF1625 G55049 MU4741代码共享",6,NA
"7417","揭阳舟山","MU5206","319","揭阳","舟山","上海浦东",NA,NA,"执行日期0327-1029执行 或320执行",7,NA
"7418","揭阳珠海","MU2457","738","揭阳","珠海",NA,NA,NA,"执行日期0410-1029执行",7,NA
"7419","揭阳珠海","FM9297","738","揭阳","珠海",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,NA
"7421","金昌成都","EU2274","319","金昌","成都",NA,NA,NA,"或A320执行。",3,NA
"7454","景德镇昆明","MU5547","320","景德镇","昆明",NA,NA,NA,NA,3,NA
"7459","九寨北京首都","CA4121","319","九寨","北京首都",NA,NA,NA,NA,7,NA
"7460","九寨成都","CA4482","319","九寨","成都",NA,NA,NA,NA,2,NA
"7461","九寨成都","HU7614","738","九寨","成都",NA,NA,NA,NA,7,NA
"7462","九寨成都","MU5864","73G","九寨","成都",NA,NA,NA,"执行日期0327-1029执行",7,NA
"7463","九寨成都","3U8606","319","九寨","成都",NA,NA,NA,"或330/321/320执行",3,NA
"7464","九寨成都","3U8160","319","九寨","成都",NA,NA,NA,NA,3,NA
"7465","九寨成都","3U8608","319","九寨","成都",NA,NA,NA,"或330/321/320执行",1,NA
"7466","九寨成都","3U8608","319","九寨","成都",NA,NA,NA,"或330/321/320执行",3,NA
"7467","九寨成都","3U8608","319","九寨","成都",NA,NA,NA,"或330/321/320执行",3,NA
"7468","九寨成都","CA4484","319","九寨","成都",NA,NA,NA,NA,7,NA
"7469","九寨成都","CA4488","319","九寨","成都",NA,NA,NA,NA,7,NA
"7470","九寨成都","EU2706","319","九寨","成都",NA,NA,NA,"或A320执行。",7,NA
"7471","九寨成都","MU5852","73G","九寨","成都",NA,NA,NA,"执行日期0327-1029执行",2,NA
"7472","九寨成都","3U8606","319","九寨","成都",NA,NA,NA,"或330/321/320执行",3,NA
"7473","九寨成都","MU5852","73G","九寨","成都",NA,NA,NA,"执行日期0327-1029执行",5,NA
"7474","九寨成都","8L9602","73G","九寨","成都",NA,NA,NA,"或738/319/320执行",7,NA
"7475","九寨成都","3U8606","319","九寨","成都",NA,NA,NA,"或330/321/320执行",1,NA
"7476","九寨广州","CA4393","319","九寨","广州",NA,NA,NA,NA,7,NA
"7477","九寨杭州","3U8406","319","九寨","杭州",NA,NA,NA,NA,7,NA
"7478","九寨杭州","3U8557","319","九寨","杭州",NA,NA,NA,"或330/321/320执行",7,NA
"7479","九寨石家庄","PN6269","319","九寨","石家庄",NA,NA,NA,"执行日期0501-1029",7,NA
"7480","九寨西安","MU2368","319","九寨","西安",NA,NA,NA,"执行日期0327-1029执行",7,NA
"7481","九寨西安","3U8636","319","九寨","西安",NA,NA,NA,"或330/321/320执行",7,NA
"7482","九寨西安","MU2384","319","九寨","西安",NA,NA,NA,"执行日期0327-1029执行",7,NA
"7483","九寨西安","3U8614","319","九寨","西安",NA,NA,NA,"或330/321/320执行",7,NA
"7484","九寨长沙","MU5752","737","九寨","长沙",NA,NA,NA,NA,7,NA
"7485","九寨郑州","PN6209","319","九寨","郑州",NA,NA,NA,"执行日期0501-1029",7,NA
"7486","九寨重庆","3U8026","319","九寨","重庆",NA,NA,NA,NA,2,NA
"7487","九寨重庆","3U8408","319","九寨","重庆",NA,NA,NA,NA,2,NA
"7488","九寨重庆","CA4332","737","九寨","重庆",NA,NA,NA,NA,7,NA
"7489","九寨重庆","CA4398","737","九寨","重庆",NA,NA,NA,NA,1,NA
"7490","九寨重庆","CA4526","737","九寨","重庆",NA,NA,NA,NA,7,NA
"7491","九寨重庆","CA4428","73G","九寨","重庆",NA,NA,NA,NA,4,NA
"7492","九寨重庆","3U8026","319","九寨","重庆",NA,NA,NA,NA,5,NA
"7493","九寨重庆","OQ2382","319","九寨","重庆",NA,NA,NA,"执行日期0327-1029执行 与CZ8182 G55204代码共享",5,NA
"7494","九寨重庆","OQ2383/4","319","九寨","重庆",NA,NA,NA,NA,7,NA
"7495","九寨重庆","PN6225/6","319","九寨","重庆",NA,NA,NA,NA,7,NA
"7496","九寨重庆","CA4398","737","九寨","重庆",NA,NA,NA,NA,6,NA
"7497","九寨重庆","OQ2382","319","九寨","重庆",NA,NA,NA,"执行日期0327-1029执行 与CZ8182 G55204代码共享",2,NA
"7498","九寨重庆","3U8130","319","九寨","重庆",NA,NA,NA,NA,2,NA
"7499","九寨重庆","3U8408","319","九寨","重庆",NA,NA,NA,NA,2,NA
"7509","喀什库车","CA4242","319","喀什","库车","成都",NA,NA,NA,3,NA
"7550","凯里郑州","8L9685","73G","凯里","郑州",NA,NA,NA,"或A319/A320执行。",7,NA
"7560","克拉玛依伊宁","CA1233","738","克拉玛依","伊宁",NA,NA,NA,"待航线走向批复后执行",1,NA
"7561","克拉玛依伊宁","CA1233","738","克拉玛依","伊宁",NA,NA,NA,"待航线走向批复后执行",6,NA
"7562","库车成都","CA4242","319","库车","成都",NA,NA,NA,NA,3,NA
"7563","库车喀什","CA4241","319","库车","喀什",NA,NA,NA,NA,3,NA
"7693","昆明池州","MU5328","320","昆明","池州","济南",NA,NA,NA,7,NA
"7759","昆明甘孜","3U8173","319","昆明","甘孜",NA,NA,NA,"待航路走向批复后执行",3,NA
"7881","昆明揭阳","CZ3858","738","昆明","揭阳",NA,NA,NA,"与MF1654代码共享",6,NA
"7882","昆明揭阳","CZ3858","738","昆明","揭阳",NA,NA,NA,"与MF1654代码共享",1,NA
"7883","昆明揭阳","MU5835","738","昆明","揭阳",NA,NA,NA,"执行日期0327-1029执行 或73G执行",7,NA
"7884","昆明揭阳","CZ3864","738","昆明","揭阳",NA,NA,NA,"与MF1660代码共享",6,NA
"7885","昆明揭阳","CZ3864","738","昆明","揭阳",NA,NA,NA,"与MF1660代码共享",1,NA
"7886","昆明景德镇","MU5548","320","昆明","景德镇","杭州",NA,NA,NA,3,NA
"8210","昆明万县","3U8837","320","昆明","万县","北京首都",NA,NA,"或330/321/319执行 待航路走向批复后执行",3,NA
"8211","昆明万县","3U8837","320","昆明","万县","北京首都",NA,NA,"或330/321/319执行 待航路走向批复后执行",1,NA
"8212","昆明万县","3U8837","320","昆明","万县","北京首都",NA,NA,"或330/321/319执行 待航路走向批复后执行",3,NA
