flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,city1_2
MU5625/6,321,大连,上海浦东,NA,NA,NA,或AB6/330执行,4,大连上海浦东
MU5625/6,321,上海浦东,上海浦东,NA,NA,NA,或AB6/330执行,1,上海浦东上海浦东
MU5625/6,321,大连,上海浦东,NA,NA,NA,或AB6/330执行,1,大连上海浦东
MU5625/6,321,上海浦东,上海浦东,NA,NA,NA,或AB6/330执行,2,上海浦东上海浦东
MU5625/6,321,大连,上海浦东,NA,NA,NA,或AB6/330执行,2,大连上海浦东
CA4103/4,330,成都,成都,NA,NA,NA,NA,7,成都成都
CA4103/4,330,北京首都,成都,NA,NA,NA,NA,7,北京首都成都
CA1303/4,332,北京首都,北京首都,NA,NA,NA,NA,1,北京首都北京首都
CA1303/4,332,深圳,北京首都,NA,NA,NA,NA,1,深圳北京首都
CA1303/4,332,北京首都,北京首都,NA,NA,NA,NA,6,北京首都北京首都
CA1303/4,332,深圳,北京首都,NA,NA,NA,NA,6,深圳北京首都
CA1313/4,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1313/4,332,深圳,北京首都,NA,NA,NA,NA,7,深圳北京首都
CA1315/6,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1315/6,332,广州,北京首都,NA,NA,NA,NA,7,广州北京首都
CA1337/8,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1337/8,332,深圳,北京首都,NA,NA,NA,NA,7,深圳北京首都
CA1357/8,332,北京首都,北京首都,NA,NA,NA,NA,6,北京首都北京首都
CA1357/8,332,深圳,北京首都,NA,NA,NA,NA,6,深圳北京首都
CA1357/8,332,北京首都,北京首都,NA,NA,NA,NA,1,北京首都北京首都
CA1357/8,332,深圳,北京首都,NA,NA,NA,NA,1,深圳北京首都
CA1367/8,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1367/8,332,深圳,北京首都,NA,NA,NA,NA,7,深圳北京首都
CA1519/20,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1519/20,332,上海虹桥,北京首都,NA,NA,NA,NA,7,上海虹桥北京首都
CA1521/2,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1521/2,332,上海虹桥,北京首都,NA,NA,NA,NA,7,上海虹桥北京首都
CA1549/50,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1549/50,332,上海虹桥,北京首都,NA,NA,NA,NA,7,上海虹桥北京首都
CA1831/2,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1831/2,332,上海虹桥,北京首都,NA,NA,NA,NA,7,上海虹桥北京首都
CA1855/6,332,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1855/6,332,上海虹桥,北京首都,NA,NA,NA,NA,7,上海虹桥北京首都
CA1857/8,332,北京首都,北京首都,NA,NA,NA,NA,6,北京首都北京首都
CA1857/8,332,上海虹桥,北京首都,NA,NA,NA,NA,6,上海虹桥北京首都
CA1857/8,332,北京首都,北京首都,NA,NA,NA,NA,1,北京首都北京首都
CA1857/8,332,上海虹桥,北京首都,NA,NA,NA,NA,1,上海虹桥北京首都
CZ3101/2,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3101/2,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,7,北京首都广州
CZ3103/4,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,3,广州广州
CZ3103/4,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,3,北京首都广州
CZ3103/4,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,3,广州广州
CZ3103/4,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,3,北京首都广州
CZ3103/4,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,1,广州广州
CZ3103/4,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,1,北京首都广州
CZ3105/6,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3105/6,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,7,北京首都广州
CZ3107/8,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3107/8,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,7,北京首都广州
CZ3109/10,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3109/10,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,7,北京首都广州
CZ3111/2,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3111/2,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,7,北京首都广州
CZ3113/4,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3113/4,332,北京首都,广州,NA,NA,NA,或333/321/772/752/738执行,7,北京首都广州
CZ3153/4,332,深圳,深圳,NA,NA,NA,或333/321/772/752/738执行,7,深圳深圳
CZ3153/4,332,北京首都,深圳,NA,NA,NA,或333/321/772/752/738执行,7,北京首都深圳
CZ3161/2,332,广州,广州,NA,NA,NA,或330/333/321/772/752/738执行,7,广州广州
CZ3161/2,332,北京首都,广州,NA,NA,NA,或330/333/321/772/752/738执行,7,北京首都广州
CZ3503/4,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3503/4,332,上海虹桥,广州,NA,NA,NA,或333/321/772/752/738执行,7,上海虹桥广州
CZ3523/4,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3523/4,332,上海虹桥,广州,NA,NA,NA,或333/321/772/752/738执行,7,上海虹桥广州
CZ3525/6,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3525/6,332,上海虹桥,广州,NA,NA,NA,或333/321/772/752/738执行,7,上海虹桥广州
CZ3531/2,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3531/2,332,上海虹桥,广州,NA,NA,NA,或333/321/772/752/738执行,7,上海虹桥广州
CZ3537/8,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3537/8,332,上海虹桥,广州,NA,NA,NA,或333/321/772/752/738执行,7,上海虹桥广州
CZ3547/8,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3547/8,332,上海虹桥,广州,NA,NA,NA,或333/321/772/752/738执行,7,上海虹桥广州
CZ3595/6,332,广州,广州,NA,NA,NA,或333/321/772/752/738执行,7,广州广州
CZ3595/6,332,上海虹桥,广州,NA,NA,NA,或333/321/772/752/738执行,7,上海虹桥广州
CA1383/4,333,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1383/4,333,深圳,北京首都,NA,NA,NA,NA,7,深圳北京首都
CZ3151/2,333,深圳,深圳,NA,NA,NA,或321/320/319执行,7,深圳深圳
CZ3151/2,333,北京首都,深圳,NA,NA,NA,或321/320/319执行,7,北京首都深圳
CZ3159/60,333,深圳,深圳,NA,NA,NA,或332/321/320/319执行,7,深圳深圳
CZ3159/60,333,北京首都,深圳,NA,NA,NA,或332/321/320/319执行,7,北京首都深圳
CZ3191/2,333,深圳,深圳,NA,NA,NA,或772/332/AB6执行,7,深圳深圳
CZ3191/2,333,北京首都,深圳,NA,NA,NA,或772/332/AB6执行,7,北京首都深圳
CZ3285/6,333,南宁,南宁,NA,NA,NA,或332/321,7,南宁南宁
CZ3285/6,333,北京首都,南宁,NA,NA,NA,或332/321,7,北京首都南宁
CZ3553/4,333,深圳,深圳,NA,NA,NA,或752/321/320/319执行,7,深圳深圳
CZ3553/4,333,上海虹桥,深圳,NA,NA,NA,或752/321/320/319执行,7,上海虹桥深圳
CZ6163/4,333,北京首都,北京首都,NA,NA,NA,或332/321//319/320执行,7,北京首都北京首都
CZ6163/4,333,杭州,北京首都,NA,NA,NA,或332/321//319/320执行,7,杭州北京首都
CZ6903/4,333,乌鲁木齐,乌鲁木齐,NA,NA,NA,或332/772/752/73G执行,7,乌鲁木齐乌鲁木齐
CZ6903/4,333,北京首都,乌鲁木齐,NA,NA,NA,或332/772/752/73G执行,7,北京首都乌鲁木齐
MU2065/6,333,上海虹桥,上海虹桥,NA,NA,NA,NA,7,上海虹桥上海虹桥
MU2065/6,333,广州,上海虹桥,NA,NA,NA,NA,7,广州上海虹桥
CA1285/6,733,北京首都,北京首都,NA,NA,NA,NA,3,北京首都北京首都
CA1285/6,733,朝阳,北京首都,NA,NA,NA,NA,3,朝阳北京首都
CA1381/2,733,呼和浩特,呼和浩特,NA,NA,NA,NA,3,呼和浩特呼和浩特
CA1381/2,733,广州,呼和浩特,NA,NA,NA,NA,3,广州呼和浩特
CA1385/6,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1385/6,733,襄阳,北京首都,NA,NA,NA,NA,7,襄阳北京首都
CA1391/2,733,运城,运城,NA,NA,NA,NA,7,运城运城
CA1391/2,733,广州,运城,NA,NA,NA,NA,7,广州运城
CA1553/4,733,呼和浩特,呼和浩特,NA,NA,NA,NA,3,呼和浩特呼和浩特
CA1553/4,733,上海虹桥,呼和浩特,NA,NA,NA,NA,3,上海虹桥呼和浩特
CA1569/70,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1569/70,733,青岛,北京首都,NA,NA,NA,NA,7,青岛北京首都
CA1571/2,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1571/2,733,青岛,北京首都,NA,NA,NA,NA,7,青岛北京首都
CA1575/6,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1575/6,733,青岛,北京首都,NA,NA,NA,NA,7,青岛北京首都
CA1577/8,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1577/8,733,南昌,北京首都,NA,NA,NA,NA,7,南昌北京首都
CA1591/2,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1591/2,733,盐城,北京首都,NA,NA,NA,NA,7,盐城北京首都
CA1631/2,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1631/2,733,丹东,北京首都,NA,NA,NA,NA,7,丹东北京首都
CA1659/60,733,北京首都,北京首都,NA,NA,NA,NA,3,北京首都北京首都
CA1659/60,733,齐齐哈尔,北京首都,NA,NA,NA,NA,3,齐齐哈尔北京首都
CA1671/2,733,北京首都,北京首都,NA,NA,NA,NA,4,北京首都北京首都
CA1671/2,733,佳木斯,北京首都,NA,NA,NA,NA,4,佳木斯北京首都
CA1689/90,733,北京首都,北京首都,NA,NA,NA,NA,3,北京首都北京首都
CA1689/90,733,大庆,北京首都,NA,NA,NA,NA,3,大庆北京首都
CA1691/2,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1691/2,733,佳木斯,北京首都,NA,NA,NA,NA,7,佳木斯北京首都
CA1805/6,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1805/6,733,井冈山,北京首都,NA,NA,NA,NA,7,井冈山北京首都
CA1851/2,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1851/2,733,台州,北京首都,NA,NA,NA,NA,7,台州北京首都
CA1859/60,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1859/60,733,柳州,北京首都,NA,NA,NA,NA,7,柳州北京首都
CA1869/70,733,北京首都,北京首都,NA,NA,NA,NA,4,北京首都北京首都
CA1869/70,733,台州,北京首都,NA,NA,NA,NA,4,台州北京首都
CA1873/4,733,北京首都,北京首都,NA,NA,NA,执行日期0701-1029执行,7,北京首都北京首都
CA1873/4,733,北海,北京首都,NA,NA,NA,执行日期0701-1029执行,7,北海北京首都
CA1887/8,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1887/8,733,景德镇,北京首都,NA,NA,NA,NA,7,景德镇北京首都
CA1895/6,733,北京首都,北京首都,NA,NA,NA,NA,2,北京首都北京首都
CA1895/6,733,泉州,北京首都,NA,NA,NA,NA,2,泉州北京首都
CA4161/2,733,贵阳,贵阳,NA,NA,NA,NA,7,贵阳贵阳
CA4161/2,733,北京首都,贵阳,NA,NA,NA,NA,7,北京首都贵阳
CA4165/6,733,贵阳,贵阳,NA,NA,NA,NA,7,贵阳贵阳
CA4165/6,733,北京首都,贵阳,NA,NA,NA,NA,7,北京首都贵阳
CA4333/4,733,成都,成都,NA,NA,NA,NA,7,成都成都
CA4333/4,733,广州,成都,NA,NA,NA,NA,7,广州成都
CA4355/6,733,达州,达州,NA,NA,NA,NA,7,达州达州
CA4355/6,733,广州,达州,NA,NA,NA,NA,7,广州达州
CA4359/60,733,贵阳,贵阳,NA,NA,NA,NA,2,贵阳贵阳
CA4359/60,733,广州,贵阳,NA,NA,NA,NA,2,广州贵阳
CA4359/60,733,贵阳,贵阳,NA,NA,NA,NA,5,贵阳贵阳
CA4359/60,733,广州,贵阳,NA,NA,NA,NA,5,广州贵阳
CA4515/6,733,成都,成都,NA,NA,NA,NA,3,成都成都
CA4515/6,733,上海浦东,成都,NA,NA,NA,NA,3,上海浦东成都
CA4561/2,733,贵阳,贵阳,NA,NA,NA,NA,7,贵阳贵阳
CA4561/2,733,上海浦东,贵阳,NA,NA,NA,NA,7,上海浦东贵阳
CA4563/4,733,贵阳,贵阳,NA,NA,NA,NA,7,贵阳贵阳
CA4563/4,733,上海浦东,贵阳,NA,NA,NA,NA,7,上海浦东贵阳
CZ3171/2,733,郑州,郑州,NA,NA,NA,NA,4,郑州郑州
CZ3171/2,733,北京首都,郑州,NA,NA,NA,NA,4,北京首都郑州
CZ3173,733,南阳,北京首都,NA,NA,NA,NA,7,南阳北京首都
CZ3173,733,郑州,北京首都,NA,NA,NA,NA,7,郑州北京首都
CZ3178,733,北京首都,南阳,NA,NA,NA,NA,7,北京首都南阳
CZ3178,733,郑州,南阳,NA,NA,NA,NA,7,郑州南阳
CZ3179/80,733,郑州,郑州,NA,NA,NA,NA,7,郑州郑州
CZ3179/80,733,北京首都,郑州,NA,NA,NA,NA,7,北京首都郑州
CZ3309/10,733,广州,广州,NA,NA,NA,或738执行,7,广州广州
CZ3309/10,733,义乌,广州,NA,NA,NA,或738执行,7,义乌广州
CZ3515/6,733,海口,海口,NA,NA,NA,或321/320执行,7,海口海口
CZ3515/6,733,上海浦东,海口,NA,NA,NA,或321/320执行,7,上海浦东海口
CZ3725/6,733,义乌,义乌,NA,NA,NA,或738执行,7,义乌义乌
CZ3725/6,733,北京首都,义乌,NA,NA,NA,或738执行,7,北京首都义乌
CZ3727/8,733,广州,广州,NA,NA,NA,或738执行,7,广州广州
CZ3727/8,733,义乌,广州,NA,NA,NA,或738执行,7,义乌广州
CZ3795/6,733,广州,广州,NA,NA,NA,NA,7,广州广州
CZ3795/6,733,义乌,广州,NA,NA,NA,NA,7,义乌广州
CZ3851/2,733,揭阳,揭阳,NA,NA,NA,或738执行,7,揭阳揭阳
CZ3851/2,733,上海虹桥,揭阳,NA,NA,NA,或738执行,7,上海虹桥揭阳
CZ3853/4,733,揭阳,揭阳,NA,NA,NA,或738执行,7,揭阳揭阳
CZ3853/4,733,上海虹桥,揭阳,NA,NA,NA,或738执行,7,上海虹桥揭阳
CZ3861/2,733,揭阳,揭阳,NA,NA,NA,或738执行,7,揭阳揭阳
CZ3861/2,733,北京首都,揭阳,NA,NA,NA,或738执行,7,北京首都揭阳
CZ3883/4,733,广州,广州,NA,NA,NA,NA,7,广州广州
CZ3883/4,733,义乌,广州,NA,NA,NA,NA,7,义乌广州
CZ3885/6,733,义乌,义乌,NA,NA,NA,或738执行,7,义乌义乌
CZ3885/6,733,广州,义乌,NA,NA,NA,或738执行,7,广州义乌
CZ3927/8,733,义乌,义乌,NA,NA,NA,执行日期0601-1029执行,7,义乌义乌
CZ3927/8,733,北京首都,义乌,NA,NA,NA,执行日期0601-1029执行,7,北京首都义乌
CZ6647/8,733,海口,海口,NA,NA,NA,NA,4,海口海口
CZ6647/8,733,上海浦东,海口,NA,NA,NA,NA,4,上海浦东海口
CZ6765/6,733,海口,海口,NA,NA,NA,或321/320执行,7,海口海口
CZ6765/6,733,上海浦东,海口,NA,NA,NA,或321/320执行,7,上海浦东海口
HU7655,733,广州,乌海,NA,NA,NA,或B734/B738执行,4,广州乌海
HU7655,733,西安,乌海,NA,NA,NA,或B734/B738执行,4,西安乌海
HU7656,733,乌海,广州,NA,NA,NA,或B734/B738执行,4,乌海广州
HU7656,733,西安,广州,NA,NA,NA,或B734/B738执行,4,西安广州
HU7847,733,银川,广州,NA,NA,NA,NA,7,银川广州
HU7847,733,西安,广州,NA,NA,NA,NA,7,西安广州
HU7848,733,广州,银川,NA,NA,NA,NA,7,广州银川
HU7848,733,西安,银川,NA,NA,NA,NA,7,西安银川
MU2452,733,北京首都,恩施,NA,NA,NA,NA,7,北京首都恩施
MU2452,733,武汉,恩施,NA,NA,NA,NA,7,武汉恩施
MU2460,733,北京首都,恩施,NA,NA,NA,NA,7,北京首都恩施
MU2460,733,武汉,恩施,NA,NA,NA,NA,7,武汉恩施
MU2601/2,733,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
MU2601/2,733,武汉,北京首都,NA,NA,NA,NA,7,武汉北京首都
MU5181/2,733,上海虹桥,上海虹桥,NA,NA,NA,NA,7,上海虹桥上海虹桥
MU5181/2,733,天津,上海虹桥,NA,NA,NA,NA,7,天津上海虹桥
MU5719/20,733,昆明,昆明,NA,NA,NA,或73G执行,7,昆明昆明
MU5719/20,733,北京首都,昆明,NA,NA,NA,或73G执行,7,北京首都昆明
MU5731/2,733,昆明,昆明,NA,NA,NA,或763/73G执行,7,昆明昆明
MU5731/2,733,广州,昆明,NA,NA,NA,或763/73G执行,7,广州昆明
MU5735,733,德宏,广州,NA,NA,NA,或73G执行,7,德宏广州
MU5735,733,昆明,广州,NA,NA,NA,或73G执行,7,昆明广州
MU5736,733,广州,德宏,NA,NA,NA,或73G执行,7,广州德宏
MU5736,733,昆明,德宏,NA,NA,NA,或73G执行,7,昆明德宏
MU5741/2,733,昆明,昆明,NA,NA,NA,或763/73G执行,1,昆明昆明
MU5741/2,733,广州,昆明,NA,NA,NA,或763/73G执行,1,广州昆明
MU5741/2,733,昆明,昆明,NA,NA,NA,或763/73G执行,1,昆明昆明
MU5741/2,733,广州,昆明,NA,NA,NA,或763/73G执行,1,广州昆明
MU5741/2,733,昆明,昆明,NA,NA,NA,或763/73G执行,5,昆明昆明
MU5741/2,733,广州,昆明,NA,NA,NA,或763/73G执行,5,广州昆明
MU5805,733,丽江,上海虹桥,NA,NA,NA,或73G执行,7,丽江上海虹桥
MU5805,733,昆明,上海虹桥,NA,NA,NA,或73G执行,7,昆明上海虹桥
MU5806,733,上海虹桥,丽江,NA,NA,NA,或73G执行,7,上海虹桥丽江
MU5806,733,昆明,丽江,NA,NA,NA,或73G执行,7,昆明丽江
PN6205/6,733,重庆,重庆,NA,NA,NA,NA,7,重庆重庆
PN6205/6,733,广州,重庆,NA,NA,NA,NA,7,广州重庆
SC1159/60,733,济南,济南,NA,NA,NA,或B738执行,7,济南济南
SC1159/60,733,北京首都,济南,NA,NA,NA,或B738执行,7,北京首都济南
SC1169/70,733,济南,济南,NA,NA,NA,或B738执行,7,济南济南
SC1169/70,733,广州,济南,NA,NA,NA,或B738执行,7,广州济南
SC1171/2,733,济南,济南,NA,NA,NA,或B738执行,7,济南济南
SC1171/2,733,广州,济南,NA,NA,NA,或B738执行,7,广州济南
SC4653/4,733,青岛,青岛,NA,NA,NA,或B738执行,7,青岛青岛
SC4653/4,733,北京首都,青岛,NA,NA,NA,或B738执行,7,北京首都青岛
SC4655/6,733,青岛,青岛,NA,NA,NA,或B738执行,7,青岛青岛
SC4655/6,733,北京首都,青岛,NA,NA,NA,或B738执行,7,北京首都青岛
SC4675/6,733,青岛,青岛,NA,NA,NA,或B738执行,7,青岛青岛
SC4675/6,733,广州,青岛,NA,NA,NA,或B738执行,7,广州青岛
SC4677/8,733,青岛,青岛,NA,NA,NA,或B738执行,7,青岛青岛
SC4677/8,733,广州,青岛,NA,NA,NA,或B738执行,7,广州青岛
SC4851/2,733,烟台,烟台,NA,NA,NA,或B738执行,7,烟台烟台
SC4851/2,733,北京首都,烟台,NA,NA,NA,或B738执行,7,北京首都烟台
SC4855/6,733,烟台,烟台,NA,NA,NA,或B738执行,7,烟台烟台
SC4855/6,733,北京首都,烟台,NA,NA,NA,或B738执行,7,北京首都烟台
SC4857/8,733,烟台,烟台,NA,NA,NA,或B738执行,7,烟台烟台
SC4857/8,733,北京首都,烟台,NA,NA,NA,或B738执行,7,北京首都烟台
SC4897/8,733,烟台,烟台,NA,NA,NA,或B738执行,7,烟台烟台
SC4897/8,733,广州,烟台,NA,NA,NA,或B738执行,7,广州烟台
ZH9621/2,733,广州,广州,NA,NA,NA,或738/A320执行,7,广州广州
ZH9621/2,733,南京,广州,NA,NA,NA,或738/A320执行,7,南京广州
CA1481/2,737,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1481/2,737,郑州,北京首都,NA,NA,NA,NA,7,郑州北京首都
CA4143/4,737,重庆,重庆,NA,NA,NA,NA,7,重庆重庆
CA4143/4,737,北京首都,重庆,NA,NA,NA,NA,7,北京首都重庆
CA4187/8,737,达州,达州,NA,NA,NA,NA,7,达州达州
CA4187/8,737,北京首都,达州,NA,NA,NA,NA,7,北京首都达州
FM9450,737,丽江,上海虹桥,NA,NA,NA,NA,7,丽江上海虹桥
FM9450,737,昆明,上海虹桥,NA,NA,NA,NA,7,昆明上海虹桥
HU7395/6,737,广州,广州,NA,NA,NA,NA,3,广州广州
HU7395/6,737,南昌,广州,NA,NA,NA,NA,3,南昌广州
MU2505/6,737,武汉,武汉,NA,NA,NA,NA,7,武汉武汉
MU2505/6,737,上海浦东,武汉,NA,NA,NA,NA,7,上海浦东武汉
MU5445/6,737,上海虹桥,上海虹桥,NA,NA,NA,NA,1,上海虹桥上海虹桥
MU5445/6,737,泸州,上海虹桥,NA,NA,NA,NA,1,泸州上海虹桥
MU5445/6,737,上海虹桥,上海虹桥,NA,NA,NA,NA,3,上海虹桥上海虹桥
MU5445/6,737,泸州,上海虹桥,NA,NA,NA,NA,3,泸州上海虹桥
ZH9633/4,737,广州,广州,NA,NA,NA,或A319/320执行,5,广州广州
ZH9633/4,737,昆明,广州,NA,NA,NA,或A319/320执行,5,昆明广州
ZH9711/2,737,广州,广州,NA,NA,NA,或A319\A320执行。,1,广州广州
ZH9711/2,737,南昌,广州,NA,NA,NA,或A319\A320执行。,1,南昌广州
ZH9711/2,737,广州,广州,NA,NA,NA,或A319\A320执行。,2,广州广州
ZH9711/2,737,南昌,广州,NA,NA,NA,或A319\A320执行。,2,南昌广州
ZH9711/2,737,广州,广州,NA,NA,NA,或A319\A320执行。,4,广州广州
ZH9711/2,737,南昌,广州,NA,NA,NA,或A319\A320执行。,4,南昌广州
CA1201/2,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1201/2,738,西安,北京首都,NA,NA,NA,NA,7,西安北京首都
CA1203/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1203/4,738,西安,北京首都,NA,NA,NA,NA,7,西安北京首都
CA1205/6,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1205/6,738,西安,北京首都,NA,NA,NA,NA,7,西安北京首都
CA1207/8,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1207/8,738,西宁,北京首都,NA,NA,NA,NA,7,西宁北京首都
CA1209/10,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1209/10,738,西安,北京首都,NA,NA,NA,NA,7,西安北京首都
CA1211/2,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1211/2,738,西安,北京首都,NA,NA,NA,NA,7,西安北京首都
CA1213/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1213/4,738,银川,北京首都,NA,NA,NA,NA,7,银川北京首都
CA1215/6,738,西安,西安,NA,NA,NA,NA,7,西安西安
CA1215/6,738,上海浦东,西安,NA,NA,NA,NA,7,上海浦东西安
CA1219/20,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1219/20,738,银川,北京首都,NA,NA,NA,NA,7,银川北京首都
CA1221/2,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1221/2,738,兰州,北京首都,NA,NA,NA,NA,7,兰州北京首都
CA1223/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1223/4,738,西安,北京首都,NA,NA,NA,NA,7,西安北京首都
CA1225,738,北京首都,桂林,NA,NA,NA,NA,7,北京首都桂林
CA1225,738,西安,桂林,NA,NA,NA,NA,7,西安桂林
CA1231/2,738,北京首都,北京首都,NA,NA,NA,NA,5,北京首都北京首都
CA1231/2,738,西安,北京首都,NA,NA,NA,NA,5,西安北京首都
CA1231/2,738,北京首都,北京首都,NA,NA,NA,NA,2,北京首都北京首都
CA1231/2,738,西安,北京首都,NA,NA,NA,NA,2,西安北京首都
CA1233/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1233/4,738,西宁,北京首都,NA,NA,NA,NA,7,西宁北京首都
CA1235/6,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1235/6,738,西安,北京首都,NA,NA,NA,NA,7,西安北京首都
CA1255/6,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1255/6,738,合肥,北京首都,NA,NA,NA,NA,7,合肥北京首都
CA1259/60,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1259/60,738,长沙,北京首都,NA,NA,NA,NA,7,长沙北京首都
CA1261/2,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1261/2,738,西宁,北京首都,NA,NA,NA,NA,7,西宁北京首都
CA1263/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1263/4,738,银川,北京首都,NA,NA,NA,NA,7,银川北京首都
CA1271/2,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1271/2,738,兰州,北京首都,NA,NA,NA,NA,7,兰州北京首都
CA1273/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1273/4,738,兰州,北京首都,NA,NA,NA,NA,7,兰州北京首都
CA1277/8,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1277/8,738,兰州,北京首都,NA,NA,NA,NA,7,兰州北京首都
CA1285/6,738,北京首都,北京首都,NA,NA,NA,NA,1,北京首都北京首都
CA1285/6,738,朝阳,北京首都,NA,NA,NA,NA,1,朝阳北京首都
CA1287/8,738,北京首都,北京首都,NA,NA,NA,执行日期0501-1029执行,7,北京首都北京首都
CA1287/8,738,敦煌,北京首都,NA,NA,NA,执行日期0501-1029执行,7,敦煌北京首都
CA1291/2,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1291/2,738,乌鲁木齐,北京首都,NA,NA,NA,NA,7,乌鲁木齐北京首都
CA1323/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1323/4,738,珠海,北京首都,NA,NA,NA,NA,7,珠海北京首都
CA1333/4,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1333/4,738,武汉,北京首都,NA,NA,NA,NA,7,武汉北京首都
CA1335/6,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
CA1335/6,738,南宁,北京首都,NA,NA,NA,NA,7,南宁北京首都
CA1341/2,738,北京首都,北京首都,NA,NA,NA,NA,7,北京首都北京首都
