flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,city1_2
CZ6539/40,320,张家界,北京首都,NA,NA,NA,NA,4,张家界北京首都
CZ6539/40,320,张家界,北京首都,NA,NA,NA,NA,4,张家界北京首都
CZ6539/40,320,长沙,北京首都,NA,NA,NA,NA,4,长沙北京首都
CZ6539/40,320,长沙,北京首都,NA,NA,NA,NA,4,长沙北京首都
CZ8470/69,320,广州,长春,NA,NA,NA,NA,7,广州长春
CZ8470/69,320,广州,白山,NA,NA,NA,NA,7,广州白山
CZ8470/69,320,广州,白山,NA,NA,NA,NA,7,广州白山
CZ8470/69,320,长春,白山,NA,NA,NA,NA,7,长春白山
CZ8470/69,320,长春,白山,NA,NA,NA,NA,7,长春白山
HO1075/6,320,上海浦东,青岛,NA,NA,NA,NA,7,上海浦东青岛
HO1075/6,320,上海浦东,白山,NA,NA,NA,NA,7,上海浦东白山
HO1075/6,320,上海浦东,白山,NA,NA,NA,NA,7,上海浦东白山
HO1075/6,320,青岛,白山,NA,NA,NA,NA,7,青岛白山
HO1075/6,320,青岛,白山,NA,NA,NA,NA,7,青岛白山
HO1095/6,320,上海浦东,毕节,NA,NA,NA,NA,3,上海浦东毕节
HO1095/6,320,上海浦东,昆明,NA,NA,NA,NA,3,上海浦东昆明
HO1095/6,320,上海浦东,昆明,NA,NA,NA,NA,3,上海浦东昆明
HO1095/6,320,毕节,昆明,NA,NA,NA,NA,3,毕节昆明
HO1095/6,320,毕节,昆明,NA,NA,NA,NA,3,毕节昆明
HO1237/8,320,上海浦东,通辽,NA,NA,NA,NA,2,上海浦东通辽
HO1237/8,320,上海浦东,海拉尔,NA,NA,NA,NA,2,上海浦东海拉尔
HO1237/8,320,上海浦东,海拉尔,NA,NA,NA,NA,2,上海浦东海拉尔
HO1237/8,320,通辽,海拉尔,NA,NA,NA,NA,2,通辽海拉尔
HO1237/8,320,通辽,海拉尔,NA,NA,NA,NA,2,通辽海拉尔
MU2949/50,320,北京首都,无锡,NA,NA,NA,NA,7,北京首都无锡
MU2949/50,320,北京首都,铜仁,NA,NA,NA,NA,7,北京首都铜仁
MU2949/50,320,北京首都,铜仁,NA,NA,NA,NA,7,北京首都铜仁
MU2949/50,320,无锡,铜仁,NA,NA,NA,NA,7,无锡铜仁
MU2949/50,320,无锡,铜仁,NA,NA,NA,NA,7,无锡铜仁
MU5527/8,320,兰州,太原,NA,NA,NA,NA,7,兰州太原
MU5527/8,320,兰州,北京首都,NA,NA,NA,NA,7,兰州北京首都
MU5527/8,320,兰州,北京首都,NA,NA,NA,NA,7,兰州北京首都
MU5527/8,320,太原,北京首都,NA,NA,NA,NA,7,太原北京首都
MU5527/8,320,太原,北京首都,NA,NA,NA,NA,7,太原北京首都
MU5683/4,320,上海浦东,烟台,NA,NA,NA,NA,3,上海浦东烟台
MU5683/4,320,上海浦东,延吉,NA,NA,NA,NA,3,上海浦东延吉
MU5683/4,320,上海浦东,延吉,NA,NA,NA,NA,3,上海浦东延吉
MU5683/4,320,烟台,延吉,NA,NA,NA,NA,3,烟台延吉
MU5683/4,320,烟台,延吉,NA,NA,NA,NA,3,烟台延吉
CA1983/4,321,上海浦东,哈尔滨,NA,NA,NA,NA,1,上海浦东哈尔滨
CA1983/4,321,上海浦东,抚远,NA,NA,NA,NA,1,上海浦东抚远
CA1983/4,321,上海浦东,抚远,NA,NA,NA,NA,1,上海浦东抚远
CA1983/4,321,哈尔滨,抚远,NA,NA,NA,NA,1,哈尔滨抚远
CA1983/4,321,哈尔滨,抚远,NA,NA,NA,NA,1,哈尔滨抚远
CZ3705/6,321,广州,长治,NA,NA,NA,NA,2,广州长治
CZ3705/6,321,广州,大同,NA,NA,NA,NA,2,广州大同
CZ3705/6,321,广州,大同,NA,NA,NA,NA,2,广州大同
CZ3705/6,321,长治,大同,NA,NA,NA,NA,2,长治大同
CZ3705/6,321,长治,大同,NA,NA,NA,NA,2,长治大同
MU9607/8,321,北京首都,洛阳,NA,NA,NA,NA,3,北京首都洛阳
MU9607/8,321,北京首都,成都,NA,NA,NA,NA,3,北京首都成都
MU9607/8,321,北京首都,成都,NA,NA,NA,NA,3,北京首都成都
MU9607/8,321,洛阳,成都,NA,NA,NA,NA,3,洛阳成都
MU9607/8,321,洛阳,成都,NA,NA,NA,NA,3,洛阳成都
FM9169/70,737,上海虹桥,青岛,NA,NA,NA,或B738/B73G执行,1,上海虹桥青岛
FM9169/70,737,上海虹桥,佳木斯,NA,NA,NA,或B738/B73G执行,1,上海虹桥佳木斯
FM9169/70,737,上海虹桥,佳木斯,NA,NA,NA,或B738/B73G执行,1,上海虹桥佳木斯
FM9169/70,737,青岛,佳木斯,NA,NA,NA,或B738/B73G执行,1,青岛佳木斯
FM9169/70,737,青岛,佳木斯,NA,NA,NA,或B738/B73G执行,1,青岛佳木斯
FM9567/8,737,上海虹桥,郑州,NA,NA,NA,或B738执行,2,上海虹桥郑州
FM9567/8,737,上海虹桥,克拉玛依,NA,NA,NA,或B738执行,2,上海虹桥克拉玛依
FM9567/8,737,上海虹桥,克拉玛依,NA,NA,NA,或B738执行,2,上海虹桥克拉玛依
FM9567/8,737,郑州,克拉玛依,NA,NA,NA,或B738执行,2,郑州克拉玛依
FM9567/8,737,郑州,克拉玛依,NA,NA,NA,或B738执行,2,郑州克拉玛依
FM9567/8,737,上海虹桥,郑州,NA,NA,NA,或B738执行,4,上海虹桥郑州
FM9567/8,737,上海虹桥,克拉玛依,NA,NA,NA,或B738执行,4,上海虹桥克拉玛依
FM9567/8,737,上海虹桥,克拉玛依,NA,NA,NA,或B738执行,4,上海虹桥克拉玛依
FM9567/8,737,郑州,克拉玛依,NA,NA,NA,或B738执行,4,郑州克拉玛依
FM9567/8,737,郑州,克拉玛依,NA,NA,NA,或B738执行,4,郑州克拉玛依
MU2377/8,737,太原,南昌,NA,NA,NA,NA,7,太原南昌
MU2377/8,737,太原,广州,NA,NA,NA,NA,7,太原广州
MU2377/8,737,太原,广州,NA,NA,NA,NA,7,太原广州
MU2377/8,737,南昌,广州,NA,NA,NA,NA,7,南昌广州
MU2377/8,737,南昌,广州,NA,NA,NA,NA,7,南昌广州
CA1229/30,738,北京首都,哈密,NA,NA,NA,NA,4,北京首都哈密
CA1229/30,738,北京首都,吐鲁番,NA,NA,NA,NA,4,北京首都吐鲁番
CA1229/30,738,北京首都,吐鲁番,NA,NA,NA,NA,4,北京首都吐鲁番
CA1229/30,738,哈密,吐鲁番,NA,NA,NA,NA,4,哈密吐鲁番
CA1229/30,738,哈密,吐鲁番,NA,NA,NA,NA,4,哈密吐鲁番
CA1275/6,738,北京首都,乌鲁木齐,NA,NA,NA,NA,4,北京首都乌鲁木齐
CA1275/6,738,北京首都,阿克苏,NA,NA,NA,NA,4,北京首都阿克苏
CA1275/6,738,北京首都,阿克苏,NA,NA,NA,NA,4,北京首都阿克苏
CA1275/6,738,乌鲁木齐,阿克苏,NA,NA,NA,NA,4,乌鲁木齐阿克苏
CA1275/6,738,乌鲁木齐,阿克苏,NA,NA,NA,NA,4,乌鲁木齐阿克苏
CZ6475/6,738,乌鲁木齐,吐鲁番,NA,NA,NA,B73G/B752执行,3,乌鲁木齐吐鲁番
CZ6475/6,738,乌鲁木齐,上海虹桥,NA,NA,NA,B73G/B752执行,3,乌鲁木齐上海虹桥
CZ6475/6,738,乌鲁木齐,上海虹桥,NA,NA,NA,B73G/B752执行,3,乌鲁木齐上海虹桥
CZ6475/6,738,吐鲁番,上海虹桥,NA,NA,NA,B73G/B752执行,3,吐鲁番上海虹桥
CZ6475/6,738,吐鲁番,上海虹桥,NA,NA,NA,B73G/B752执行,3,吐鲁番上海虹桥
CZ8423/4,738,广州,呼和浩特,NA,NA,NA,NA,3,广州呼和浩特
CZ8423/4,738,广州,海拉尔,NA,NA,NA,NA,3,广州海拉尔
CZ8423/4,738,广州,海拉尔,NA,NA,NA,NA,3,广州海拉尔
CZ8423/4,738,呼和浩特,海拉尔,NA,NA,NA,NA,3,呼和浩特海拉尔
CZ8423/4,738,呼和浩特,海拉尔,NA,NA,NA,NA,3,呼和浩特海拉尔
CZ8667/8,738,广州,呼和浩特,NA,NA,NA,NA,3,广州呼和浩特
CZ8667/8,738,广州,满洲里,NA,NA,NA,NA,3,广州满洲里
CZ8667/8,738,广州,满洲里,NA,NA,NA,NA,3,广州满洲里
CZ8667/8,738,呼和浩特,满洲里,NA,NA,NA,NA,3,呼和浩特满洲里
CZ8667/8,738,呼和浩特,满洲里,NA,NA,NA,NA,3,呼和浩特满洲里
CZ8673/4,738,广州,郑州,NA,NA,NA,NA,4,广州郑州
CZ8673/4,738,广州,银川,NA,NA,NA,NA,4,广州银川
CZ8673/4,738,广州,银川,NA,NA,NA,NA,4,广州银川
CZ8673/4,738,郑州,银川,NA,NA,NA,NA,4,郑州银川
CZ8673/4,738,郑州,银川,NA,NA,NA,NA,4,郑州银川
HU7031/2,738,广州,潍坊,NA,NA,NA,NA,4,广州潍坊
HU7031/2,738,广州,沈阳,NA,NA,NA,NA,4,广州沈阳
HU7031/2,738,广州,沈阳,NA,NA,NA,NA,4,广州沈阳
HU7031/2,738,潍坊,沈阳,NA,NA,NA,NA,4,潍坊沈阳
HU7031/2,738,潍坊,沈阳,NA,NA,NA,NA,4,潍坊沈阳
HU7185/6,738,北京首都,武汉,NA,NA,NA,NA,3,北京首都武汉
HU7185/6,738,北京首都,连城,NA,NA,NA,NA,3,北京首都连城
HU7185/6,738,北京首都,连城,NA,NA,NA,NA,3,北京首都连城
HU7185/6,738,武汉,连城,NA,NA,NA,NA,3,武汉连城
HU7185/6,738,武汉,连城,NA,NA,NA,NA,3,武汉连城
HU7197/8,738,北京首都,武汉,NA,NA,NA,NA,4,北京首都武汉
HU7197/8,738,北京首都,三明,NA,NA,NA,NA,4,北京首都三明
HU7197/8,738,北京首都,三明,NA,NA,NA,NA,4,北京首都三明
HU7197/8,738,武汉,三明,NA,NA,NA,NA,4,武汉三明
HU7197/8,738,武汉,三明,NA,NA,NA,NA,4,武汉三明
HU7393/4,738,广州,庆阳,NA,NA,NA,NA,4,广州庆阳
HU7393/4,738,广州,兰州,NA,NA,NA,NA,4,广州兰州
HU7393/4,738,广州,兰州,NA,NA,NA,NA,4,广州兰州
HU7393/4,738,庆阳,兰州,NA,NA,NA,NA,4,庆阳兰州
HU7393/4,738,庆阳,兰州,NA,NA,NA,NA,4,庆阳兰州
MU2621/2,738,广州,武汉,NA,NA,NA,NA,7,广州武汉
MU2621/2,738,广州,大同,NA,NA,NA,NA,7,广州大同
MU2621/2,738,广州,大同,NA,NA,NA,NA,7,广州大同
MU2621/2,738,武汉,大同,NA,NA,NA,NA,7,武汉大同
MU2621/2,738,武汉,大同,NA,NA,NA,NA,7,武汉大同
CZ8681/2,E90,广州,桂林,NA,NA,NA,NA,3,广州桂林
CZ8681/2,E90,广州,兰州,NA,NA,NA,NA,3,广州兰州
CZ8681/2,E90,广州,兰州,NA,NA,NA,NA,3,广州兰州
CZ8681/2,E90,桂林,兰州,NA,NA,NA,NA,3,桂林兰州
CZ8681/2,E90,桂林,兰州,NA,NA,NA,NA,3,桂林兰州
JD5117,319,北京首都,包头,NA,NA,NA,或320/321/330执行,7,北京首都包头
JD5118,319,包头,北京首都,NA,NA,NA,或320/321/330执行,7,包头北京首都
JD5183,319,沈阳,呼和浩特,NA,NA,NA,NA,4,沈阳呼和浩特
JD5184,319,呼和浩特,沈阳,NA,NA,NA,NA,4,呼和浩特沈阳
JD5357,319,北京首都,二连浩特,NA,NA,NA,或320/321/330执行待航线走向批复后执行,7,北京首都二连浩特
JD5358,319,二连浩特,北京首都,NA,NA,NA,或320/321/330执行待航线走向批复后执行,7,二连浩特北京首都
JD5563,319,北京首都,满洲里,NA,NA,NA,或320/321/330执行,3,北京首都满洲里
JD5564,319,满洲里,北京首都,NA,NA,NA,或320/321/330执行,3,满洲里北京首都
JD5625,319,北京首都,海拉尔,NA,NA,NA,或320/321/330执行,2,北京首都海拉尔
JD5626,319,海拉尔,北京首都,NA,NA,NA,或320/321/330执行,2,海拉尔北京首都
JD5739,319,丽江,天津,NA,NA,NA,或320/321/330执行,4,丽江天津
JD5740,319,天津,丽江,NA,NA,NA,或320/321/330执行,4,天津丽江
9C8501,320,石家庄,珠海,NA,NA,NA,NA,7,石家庄珠海
9C8502,320,珠海,石家庄,NA,NA,NA,NA,7,珠海石家庄
9C8547,320,石家庄,昆明,NA,NA,NA,NA,7,石家庄昆明
9C8548,320,昆明,石家庄,NA,NA,NA,NA,7,昆明石家庄
9C8555,320,石家庄,杭州,NA,NA,NA,NA,7,石家庄杭州
9C8556,320,杭州,石家庄,NA,NA,NA,NA,7,杭州石家庄
9C8603,320,石家庄,绵阳,NA,NA,NA,待航线走向批复后执行,7,石家庄绵阳
9C8604,320,绵阳,石家庄,NA,NA,NA,待航线走向批复后执行,7,绵阳石家庄
9C8633,320,石家庄,厦门,NA,NA,NA,执行日期0601-1029执行,5,石家庄厦门
9C8634,320,厦门,石家庄,NA,NA,NA,执行日期0601-1029执行,5,厦门石家庄
9C8687,320,石家庄,满洲里,NA,NA,NA,NA,7,石家庄满洲里
9C8688,320,满洲里,石家庄,NA,NA,NA,NA,7,满洲里石家庄
9C8689,320,天津,白山,NA,NA,NA,NA,7,天津白山
9C8690,320,白山,天津,NA,NA,NA,NA,7,白山天津
9C8695,320,石家庄,大连,NA,NA,NA,NA,1,石家庄大连
9C8696,320,大连,石家庄,NA,NA,NA,NA,1,大连石家庄
9C8735,320,石家庄,乌鲁木齐,NA,NA,NA,NA,3,石家庄乌鲁木齐
9C8736,320,乌鲁木齐,石家庄,NA,NA,NA,NA,3,乌鲁木齐石家庄
9C8749,320,石家庄,贵阳,NA,NA,NA,执行日期0501-1029执行,4,石家庄贵阳
9C8750,320,贵阳,石家庄,NA,NA,NA,执行日期0501-1029执行,4,贵阳石家庄
9C8785,320,石家庄,福州,NA,NA,NA,NA,7,石家庄福州
9C8786,320,福州,石家庄,NA,NA,NA,NA,7,福州石家庄
9C8873,320,石家庄,大连,NA,NA,NA,NA,7,石家庄大连
9C8874,320,大连,石家庄,NA,NA,NA,NA,4,大连石家庄
9C8874,320,大连,石家庄,NA,NA,NA,NA,3,大连石家庄
9C8905,320,石家庄,深圳,NA,NA,NA,NA,3,石家庄深圳
9C8905,320,石家庄,深圳,NA,NA,NA,NA,4,石家庄深圳
9C8906,320,深圳,石家庄,NA,NA,NA,NA,7,深圳石家庄
9C8937,320,石家庄,昆明,NA,NA,NA,NA,7,石家庄昆明
9C8938,320,昆明,石家庄,NA,NA,NA,NA,7,昆明石家庄
9C8975,320,石家庄,厦门,NA,NA,NA,NA,7,石家庄厦门
9C8976,320,厦门,石家庄,NA,NA,NA,NA,7,厦门石家庄
9C8985,320,石家庄,成都,NA,NA,NA,NA,7,石家庄成都
9C8986,320,成都,石家庄,NA,NA,NA,NA,4,成都石家庄
9C8986,320,成都,石家庄,NA,NA,NA,NA,3,成都石家庄
9C8993,320,石家庄,重庆,NA,NA,NA,NA,7,石家庄重庆
9C8994,320,重庆,石家庄,NA,NA,NA,NA,7,重庆石家庄
CA1117,320,北京首都,呼和浩特,NA,NA,NA,NA,7,北京首都呼和浩特
CA1118,320,呼和浩特,北京首都,NA,NA,NA,NA,7,呼和浩特北京首都
CA1921,320,温州,天津,NA,NA,NA,NA,3,温州天津
CA1921,320,温州,天津,NA,NA,NA,NA,2,温州天津
CA1921,320,温州,天津,NA,NA,NA,NA,1,温州天津
CA1921,320,温州,天津,NA,NA,NA,NA,1,温州天津
CA1922,320,天津,温州,NA,NA,NA,NA,1,天津温州
CA1922,320,天津,温州,NA,NA,NA,NA,1,天津温州
CA1922,320,天津,温州,NA,NA,NA,NA,5,天津温州
GS6663,320,呼和浩特,济南,NA,NA,NA,NA,7,呼和浩特济南
GS6664,320,济南,呼和浩特,NA,NA,NA,NA,7,济南呼和浩特
GS7851,320,天津,杭州,NA,NA,NA,或333/332/E90执行,7,天津杭州
GS7852,320,杭州,天津,NA,NA,NA,或333/332/E90执行,7,杭州天津
GS7855,320,天津,昆明,NA,NA,NA,或333/332/E90执行,7,天津昆明
GS7856,320,昆明,天津,NA,NA,NA,或333/332/E90执行,7,昆明天津
GS7887,320,天津,成都,NA,NA,NA,或333/332/E90执行,7,天津成都
GS7888,320,成都,天津,NA,NA,NA,或333/332/E90执行,7,成都天津
GS7891,320,天津,厦门,NA,NA,NA,或333/332/E90执行,7,天津厦门
GS7892,320,厦门,天津,NA,NA,NA,或333/332/E90执行,7,厦门天津
GS7893,320,天津,宁波,NA,NA,NA,或333/332/E90执行,2,天津宁波
GS7893,320,天津,宁波,NA,NA,NA,或333/332/E90执行,5,天津宁波
GS7894,320,宁波,天津,NA,NA,NA,或333/332/E90执行,2,宁波天津
GS7894,320,宁波,天津,NA,NA,NA,或333/332/E90执行,5,宁波天津
GS7895,320,天津,重庆,NA,NA,NA,或333/332/E90执行,7,天津重庆
GS7896,320,重庆,天津,NA,NA,NA,或333/332/E90执行,7,重庆天津
GS7917,320,天津,海拉尔,NA,NA,NA,或333/332/E90执行 执行日期0701-1029执行,6,天津海拉尔
GS7918,320,海拉尔,天津,NA,NA,NA,或333/332/E90执行 执行日期0701-1029执行,6,海拉尔天津
MU2771,320,北京首都,赤峰,NA,NA,NA,执行日期0327-1029执行,3,北京首都赤峰
MU2772,320,赤峰,北京首都,NA,NA,NA,执行日期0327-1029执行,3,赤峰北京首都
MU2863,320,北京首都,海拉尔,NA,NA,NA,NA,7,北京首都海拉尔
MU2864,320,海拉尔,北京首都,NA,NA,NA,NA,7,海拉尔北京首都
MU2991,320,大连,太原,NA,NA,NA,NA,7,大连太原
MU2992,320,太原,大连,NA,NA,NA,NA,7,太原大连
HU7175,332,北京首都,呼和浩特,NA,NA,NA,或738/767/787/789/332/333执行,7,北京首都呼和浩特
CA1124,733,通辽,北京首都,NA,NA,NA,NA,7,通辽北京首都
BK2707,737,天津,大连,NA,NA,NA,NA,4,天津大连
BK2708,737,大连,天津,NA,NA,NA,NA,3,大连天津
BK2708,737,大连,天津,NA,NA,NA,NA,4,大连天津
BK2777,737,天津,深圳,NA,NA,NA,NA,2,天津深圳
BK2778,737,深圳,天津,NA,NA,NA,NA,2,深圳天津
BK2819,737,天津,桂林,NA,NA,NA,NA,3,天津桂林
BK2819,737,天津,桂林,NA,NA,NA,NA,1,天津桂林
BK2820,737,桂林,天津,NA,NA,NA,NA,1,桂林天津
BK2820,737,桂林,天津,NA,NA,NA,NA,1,桂林天津
BK2820,737,桂林,天津,NA,NA,NA,NA,2,桂林天津
BK2825,737,天津,杭州,NA,NA,NA,NA,7,天津杭州
BK2826,737,杭州,天津,NA,NA,NA,NA,5,杭州天津
BK2826,737,杭州,天津,NA,NA,NA,NA,2,杭州天津
BK2847,737,天津,重庆,NA,NA,NA,NA,4,天津重庆
BK2848,737,重庆,天津,NA,NA,NA,NA,4,重庆天津
BK2851,737,天津,成都,NA,NA,NA,NA,7,天津成都
BK2852,737,成都,天津,NA,NA,NA,NA,7,成都天津
BK2883,737,西安,天津,NA,NA,NA,NA,7,西安天津
BK2884,737,天津,西安,NA,NA,NA,NA,7,天津西安
BK3037,737,天津,宁波,NA,NA,NA,NA,3,天津宁波
BK3038,737,宁波,天津,NA,NA,NA,NA,3,宁波天津
BK3045,737,天津,桂林,NA,NA,NA,NA,2,天津桂林
BK3046,737,桂林,天津,NA,NA,NA,NA,2,桂林天津
BK3063,737,天津,杭州,NA,NA,NA,执行日期0501-1029,4,天津杭州
BK3064,737,杭州,天津,NA,NA,NA,执行日期0501-1029,4,杭州天津
CA1123,737,北京首都,通辽,NA,NA,NA,NA,7,北京首都通辽
CA1135,737,北京首都,包头,NA,NA,NA,NA,7,北京首都包头
CA1136,737,包头,北京首都,NA,NA,NA,NA,7,包头北京首都
CA1284,737,乌兰浩特,北京首都,NA,NA,NA,NA,7,乌兰浩特北京首都
CA1627,737,呼和浩特,赤峰,NA,NA,NA,NA,3,呼和浩特赤峰
CA1628,737,赤峰,呼和浩特,NA,NA,NA,NA,3,赤峰呼和浩特
CA1645,737,呼和浩特,锡林浩特,NA,NA,NA,NA,7,呼和浩特锡林浩特
CA1646,737,锡林浩特,呼和浩特,NA,NA,NA,NA,7,锡林浩特呼和浩特
CA1675,737,天津,宁波,NA,NA,NA,NA,7,天津宁波
CA1676,737,宁波,天津,NA,NA,NA,NA,7,宁波天津
CA1687,737,呼和浩特,合肥,NA,NA,NA,NA,7,呼和浩特合肥
CA1688,737,合肥,呼和浩特,NA,NA,NA,NA,7,合肥呼和浩特
KN2251,737,北京南苑,大同,NA,NA,NA,待航线走向批复后执行,7,北京南苑大同
KN2252,737,大同,北京南苑,NA,NA,NA,待航线走向批复后执行,7,大同北京南苑
KN2261,737,北京南苑,呼和浩特,NA,NA,NA,待航线走向批复后执行,7,北京南苑呼和浩特
KN2262,737,呼和浩特,北京南苑,NA,NA,NA,待航线走向批复后执行,7,呼和浩特北京南苑
KN2277,737,鄂尔多斯,北京南苑,NA,NA,NA,待航线走向批复后执行,7,鄂尔多斯北京南苑
KN2278,737,北京南苑,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7,北京南苑鄂尔多斯
KN2381,737,石家庄,昆明,NA,NA,NA,待航线走向批复后执行,7,石家庄昆明
KN2382,737,昆明,石家庄,NA,NA,NA,待航线走向批复后执行,7,昆明石家庄
KN2925,737,北京南苑,长治,NA,NA,NA,待航线走向批复后执行,7,北京南苑长治
KN2926,737,长治,北京南苑,NA,NA,NA,待航线走向批复后执行,7,长治北京南苑
KN2927,737,北京南苑,长治,NA,NA,NA,待航线走向批复后执行,7,北京南苑长治
KN2928,737,长治,北京南苑,NA,NA,NA,待航线走向批复后执行,7,长治北京南苑
KN2985,737,北京南苑,阿尔山,NA,NA,NA,待航线走向批复后执行,4,北京南苑阿尔山
KN2986,737,阿尔山,北京南苑,NA,NA,NA,待航线走向批复后执行,4,阿尔山北京南苑
MF8281,737,北京首都,海拉尔,NA,NA,NA,NA,7,北京首都海拉尔
MF8282,737,海拉尔,北京首都,NA,NA,NA,NA,7,海拉尔北京首都
AQ1037,738,海拉尔,南京,NA,NA,NA,NA,3,海拉尔南京
AQ1038,738,南京,海拉尔,NA,NA,NA,NA,3,南京海拉尔
AQ1067,738,贵阳,天津,NA,NA,NA,NA,7,贵阳天津
AQ1068,738,天津,贵阳,NA,NA,NA,NA,7,天津贵阳
CA1101,738,北京首都,呼和浩特,NA,NA,NA,NA,7,北京首都呼和浩特
CA1102,738,呼和浩特,北京首都,NA,NA,NA,NA,7,呼和浩特北京首都
CA1103,738,北京首都,呼和浩特,NA,NA,NA,NA,7,北京首都呼和浩特
CA1104,738,呼和浩特,北京首都,NA,NA,NA,NA,7,呼和浩特北京首都
CA1105,738,北京首都,呼和浩特,NA,NA,NA,NA,7,北京首都呼和浩特
CA1106,738,呼和浩特,北京首都,NA,NA,NA,NA,1,呼和浩特北京首都
CA1106,738,呼和浩特,北京首都,NA,NA,NA,NA,6,呼和浩特北京首都
CA1107,738,北京首都,包头,NA,NA,NA,NA,7,北京首都包头
CA1108,738,包头,北京首都,NA,NA,NA,NA,7,包头北京首都
CA1109,738,北京首都,锡林浩特,NA,NA,NA,NA,7,北京首都锡林浩特
CA1110,738,锡林浩特,北京首都,NA,NA,NA,NA,7,锡林浩特北京首都
CA1111,738,北京首都,呼和浩特,NA,NA,NA,NA,7,北京首都呼和浩特
CA1112,738,呼和浩特,北京首都,NA,NA,NA,NA,3,呼和浩特北京首都
CA1112,738,呼和浩特,北京首都,NA,NA,NA,NA,4,呼和浩特北京首都
CA1113,738,北京首都,乌海,NA,NA,NA,NA,7,北京首都乌海
CA1114,738,乌海,北京首都,NA,NA,NA,NA,7,乌海北京首都
CA1115,738,北京首都,呼和浩特,NA,NA,NA,NA,7,北京首都呼和浩特
CA1116,738,呼和浩特,北京首都,NA,NA,NA,NA,7,呼和浩特北京首都
CA1119,738,北京首都,大同,NA,NA,NA,待航线走向批复后执行,7,北京首都大同
CA1120,738,大同,北京首都,NA,NA,NA,待航线走向批复后执行,7,大同北京首都
CA1121,738,北京首都,包头,NA,NA,NA,NA,7,北京首都包头
CA1122,738,包头,北京首都,NA,NA,NA,NA,7,包头北京首都
CA1125,738,北京首都,海拉尔,NA,NA,NA,执行日期0701-0930执行,7,北京首都海拉尔
CA1126,738,海拉尔,北京首都,NA,NA,NA,执行日期0701-0930执行,7,海拉尔北京首都
CA1127,738,北京首都,满洲里,NA,NA,NA,执行日期0701-0831执行,7,北京首都满洲里
CA1128,738,满洲里,北京首都,NA,NA,NA,执行日期0701-0831执行,7,满洲里北京首都
CA1129,738,北京首都,海拉尔,NA,NA,NA,执行日期0701-0930执行,7,北京首都海拉尔
CA1130,738,海拉尔,北京首都,NA,NA,NA,执行日期0701-0930执行,7,海拉尔北京首都
CA1131,738,北京首都,海拉尔,NA,NA,NA,NA,4,北京首都海拉尔
CA1131,738,北京首都,海拉尔,NA,NA,NA,NA,3,北京首都海拉尔
CA1132,738,海拉尔,北京首都,NA,NA,NA,NA,7,海拉尔北京首都
CA1133,738,海拉尔,呼和浩特,NA,NA,NA,NA,7,海拉尔呼和浩特
CA1134,738,呼和浩特,海拉尔,NA,NA,NA,NA,7,呼和浩特海拉尔
CA1137,738,北京首都,呼和浩特,NA,NA,NA,执行日期0701-0930执行,3,北京首都呼和浩特
CA1137,738,北京首都,呼和浩特,NA,NA,NA,执行日期0701-0930执行,1,北京首都呼和浩特
CA1138,738,呼和浩特,北京首都,NA,NA,NA,执行日期0701-0930执行,1,呼和浩特北京首都
CA1138,738,呼和浩特,北京首都,NA,NA,NA,执行日期0701-0930执行,1,呼和浩特北京首都
CA1138,738,呼和浩特,北京首都,NA,NA,NA,执行日期0701-0930执行,1,呼和浩特北京首都
CA1138,738,呼和浩特,北京首都,NA,NA,NA,执行日期0701-0930执行,1,呼和浩特北京首都
CA1139,738,北京首都,运城,NA,NA,NA,NA,7,北京首都运城
CA1140,738,运城,北京首都,NA,NA,NA,NA,7,运城北京首都
CA1141,738,北京首都,海拉尔,NA,NA,NA,执行日期0701-0930执行,1,北京首都海拉尔
CA1141,738,北京首都,海拉尔,NA,NA,NA,执行日期0701-0930执行,3,北京首都海拉尔
CA1141,738,北京首都,海拉尔,NA,NA,NA,执行日期0701-0930执行,1,北京首都海拉尔
CA1142,738,海拉尔,北京首都,NA,NA,NA,执行日期0701-0930执行,1,海拉尔北京首都
CA1142,738,海拉尔,北京首都,NA,NA,NA,执行日期0701-0930执行,1,海拉尔北京首都
CA1142,738,海拉尔,北京首都,NA,NA,NA,执行日期0701-0930执行,3,海拉尔北京首都
CA1143,738,北京首都,包头,NA,NA,NA,NA,1,北京首都包头
CA1143,738,北京首都,包头,NA,NA,NA,NA,1,北京首都包头
CA1144,738,包头,北京首都,NA,NA,NA,NA,1,包头北京首都
CA1144,738,包头,北京首都,NA,NA,NA,NA,1,包头北京首都
CA1145,738,北京首都,太原,NA,NA,NA,NA,7,北京首都太原
CA1146,738,太原,北京首都,NA,NA,NA,NA,7,太原北京首都
CA1147,738,北京首都,巴彦淖尔,NA,NA,NA,待航线走向批复后执行,7,北京首都巴彦淖尔
CA1148,738,巴彦淖尔,北京首都,NA,NA,NA,待航线走向批复后执行,7,巴彦淖尔北京首都
CA1149,738,北京首都,鄂尔多斯,NA,NA,NA,待航线走向批复后执行,7,北京首都鄂尔多斯
CA1150,738,鄂尔多斯,北京首都,NA,NA,NA,待航线走向批复后执行,7,鄂尔多斯北京首都
CA1211,738,北京首都,呼和浩特,NA,NA,NA,执行日期0327-0531执行,1,北京首都呼和浩特
