hsp.hsp,mv10.mv10,mv20.mv20,vol10.vol10,vol20.vol20,rsi5.rsi5,rsi14.rsi14,macd.macd1,signal.macd1,macd.macd2,signal.macd2,dn,mavg,up,pctB,Direction
2472.61,2454.784,2504.2175,15.88628563,54.14068476,56.2713797,33.66983779,-2.144559659,-1.703400686,-1.941424816,-2.308108393,2398.677876,2504.2175,2609.757124,0.350257662,-2
2416.04,2450.736,2498.803,20.01551465,57.34360141,32.50853242,25.3940351,-2.273913643,-1.81181865,-1.784345773,-2.167431659,2387.019742,2498.803,2610.586258,0.129805923,-1
2406.71,2445.915,2491.2255,24.25317814,59.06067331,28.83473275,26.43856438,-2.285269789,-1.916683552,-1.800424845,-2.015623637,2376.095053,2491.2255,2606.355947,0.132957649,1
2425.57,2443.752,2485.495,25.07639873,59.61827188,37.82110802,31.05124993,-2.187792204,-1.996002475,-1.802026788,-1.910084281,2369.277593,2485.495,2601.712407,0.242185781,1
2449.18,2446.097,2478.922,24.28788543,55.69397119,56.24460527,40.10552432,-2.041642218,-2.056191157,-1.654255934,-1.796495631,2370.354463,2478.922,2587.489537,0.363025353,1
2450.63,2444.999,2473.4325,23.75090943,52.56092764,39.99271535,48.88527196,-1.868701434,-2.076697081,-1.518523059,-1.71191528,2370.97239,2473.4325,2575.89261,0.388724988,-2
2399.73,2438.448,2465.0165,26.43099939,50.0280854,42.16994719,41.19748636,-1.739578971,-2.066710249,-1.3598605,-1.627018225,2367.493808,2465.0165,2562.539192,0.165275339,1
2414.2,2432.996,2456.666,25.08144077,43.06674592,53.42666301,44.84761429,-1.731066326,-2.042904138,-1.364229872,-1.539779231,2372.713457,2456.666,2540.618543,0.247083302,1
2414.33,2427.937,2449.4515,22.93723564,36.70428489,43.79416961,48.09300769,-1.682706011,-1.995025584,-1.083685762,-1.396111025,2377.901677,2449.4515,2521.001323,0.25456613,1
2424.32,2427.332,2443.037,22.94571846,27.87555619,33.8445542,43.17057983,-1.655146432,-1.940646336,-0.7209937,-1.209458579,2388.697537,2443.037,2497.376463,0.327777097,-2
2398.46,2419.917,2437.3505,18.17271095,24.41109745,24.26245683,38.69055684,-1.600265147,-1.865796504,-0.648265401,-1.035407047,2389.764511,2437.3505,2484.936489,0.091366066,-2
2365.43,2414.856,2432.796,25.09956095,28.75701386,29.45615716,34.09895625,-1.520174025,-1.780785863,-0.954058035,-0.954246554,2376.73826,2432.796,2488.85374,-0.10086261,1
2375.99,2411.784,2428.8495,27.92793989,30.8973718,25.98969461,36.58874981,-1.551893304,-1.71013043,-1.23213245,-0.92782707,2368.619434,2428.8495,2489.079566,0.061186765,-1
2360.08,2405.235,2424.4935,31.75266262,34.14467105,21.55217619,38.76833594,-1.399933798,-1.638829494,-1.288307375,-0.968751392,2357.933283,2424.4935,2491.053717,0.016126129,-1
2347.49,2395.066,2420.5815,32.39224983,38.23283781,10.78101072,27.9142837,-1.273687655,-1.572716852,-1.522482452,-1.129049143,2346.051979,2420.5815,2495.111021,0.009647328,1
2349.11,2384.914,2414.9565,28.74656586,40.10858476,16.52421652,35.34229775,-1.217794503,-1.5147408,-1.678915187,-1.3351791,2336.770475,2414.9565,2493.142525,0.078911323,-1
2335.79,2378.52,2408.484,32.01059998,41.96885567,22.55555556,34.73525613,-1.331384676,-1.470331728,-1.939797577,-1.532327008,2326.671639,2408.484,2490.296361,0.055727282,-1
2332.92,2370.392,2401.694,32.26239703,42.68968351,3.498164543,28.5839767,-1.543445942,-1.454858387,-2.052408485,-1.696382215,2318.476487,2401.694,2484.911513,0.086781692,2
2358.65,2364.824,2396.3805,28.41177541,40.98546963,48.72617139,29.27711395,-1.534225765,-1.441422757,-1.875647163,-1.813850173,2316.485111,2396.3805,2476.275889,0.263875609,-2
2334.88,2355.88,2391.606,20.60738433,42.35655301,40.63289259,25.96053998,-1.632170618,-1.444967809,-1.92531713,-1.894417108,2309.037878,2391.606,2474.174122,0.156489705,1
2353.74,2351.408,2385.6625,14.1951242,38.56174555,52.73802484,38.98231997,-1.728947999,-1.468164918,-1.718944498,-1.902422971,2310.491819,2385.6625,2460.833181,0.28766655,2
2385.61,2353.426,2384.141,17.46727429,37.8946373,74.16100873,43.67785591,-1.743668449,-1.489473267,-1.427809848,-1.800025425,2310.270753,2384.141,2458.011247,0.50994311,1
2388.87,2354.714,2383.249,19.65396381,37.54376925,77.03159726,44.44686791,-1.65660773,-1.517992593,-1.152586238,-1.620060976,2310.06272,2383.249,2456.43528,0.538402007,1
2389.79,2357.685,2381.46,22.58260897,36.25121762,69.78901881,42.1583322,-1.447110486,-1.537261796,-0.754399162,-1.395811375,2310.793367,2381.46,2452.126633,0.558938708,1
2411.7,2364.106,2379.586,27.87104798,33.42476743,100,53.06169642,-1.238368048,-1.539547746,-0.203288663,-1.051405682,2314.429133,2379.586,2444.742867,0.746436036,-1
2399.75,2369.17,2377.042,29.40206266,29.43054689,82.90659419,58.79368658,-1.051447963,-1.508443667,0.150523213,-0.67751214,2319.671302,2377.042,2434.412698,0.697905908,-2
2351.93,2370.784,2374.652,27.76343487,29.43200006,30.38667598,44.82358003,-0.843470463,-1.430668614,0.353892456,-0.321171679,2317.27847,2374.652,2432.02553,0.301981856,1
2357.02,2373.194,2371.793,25.02212141,28.13686047,31.83943437,49.30950447,-0.721401696,-1.340354828,0.494616761,0.008268921,2316.944162,2371.793,2426.641838,0.365329874,-2
2331.61,2370.49,2367.657,28.04667538,27.63019193,24.0684614,46.61262799,-0.615594932,-1.227401974,0.344348865,0.228018526,2313.79584,2367.657,2421.51816,0.165371112,-1
2319.67,2368.969,2362.4245,30.49774106,26.20726907,4.979943254,43.98496241,-0.491745964,-1.089935081,0.148143812,0.298305021,2311.337128,2362.4245,2413.511872,0.081555109,-1
2313.48,2364.943,2358.1755,35.04921906,26.93610851,5.277345775,45.30493708,-0.43147797,-0.944136139,-0.133689917,0.241462395,2305.667358,2358.1755,2410.683642,0.074394577,-1
2301.79,2356.561,2354.9935,39.32009253,29.65567244,8.438328912,43.68329207,-0.307116234,-0.79419264,-0.665482577,0.037587389,2297.183952,2354.9935,2412.803048,0.039838126,1
2313.7,2349.044,2351.879,39.64112348,30.59069103,17.73905273,40.33707382,-0.308723821,-0.667705232,-1.056620199,-0.272660003,2292.246765,2351.879,2411.511235,0.179879514,-1
2295.59,2339.624,2348.6545,40.07284706,32.98585366,19.90307487,41.34314546,-0.433984596,-0.578329293,-1.263468084,-0.594223393,2284.353234,2348.6545,2412.955766,0.087375934,1
2302.2,2328.674,2346.39,32.41926492,34.5857969,33.97541735,37.9960872,-0.558399893,-0.523546174,-1.501942498,-0.924240655,2278.96987,2346.39,2413.81013,0.172278887,-2
2275.68,2316.267,2342.7185,25.11375986,38.00988587,24.74612507,23.74241628,-0.721261194,-0.509967366,-1.688633465,-1.235229364,2268.623592,2342.7185,2416.813408,0.047617362,-2
2228.2,2303.894,2337.339,34.36623673,45.84756171,16.74048631,18.31591402,-1.096669928,-0.551663837,-2.021425708,-1.506417991,2247.965649,2337.339,2426.712351,-0.110579097,1
2238.41,2292.033,2332.6135,34.46140065,50.91726615,15.44110897,21.20301324,-1.465278218,-0.646073091,-2.282690945,-1.75163214,2233.357476,2332.6135,2431.869524,0.025451978,-2
2214.81,2280.353,2325.4215,39.04573104,56.85811512,14.70022723,12.78493933,-1.693483255,-0.779599456,-2.514815978,-2.001901719,2214.584629,2325.4215,2436.258371,0.001016679,-1
2211.37,2269.523,2319.246,41.84768786,62.23030455,9.17752809,13.20990548,-1.973716283,-0.950959269,-2.885556032,-2.278624425,2197.936804,2319.246,2440.555196,0.055367592,-1
2204.87,2258.662,2311.8025,43.24252043,66.63471704,11.19149403,15.75221239,-2.197258073,-1.160975029,-3.133470219,-2.567591776,2181.907523,2311.8025,2441.697477,0.088388625,2
2228.37,2251.32,2303.9405,41.29537424,66.74410634,50.12639405,22.4057312,-2.329742463,-1.385532656,-3.260708587,-2.815448352,2173.832284,2303.9405,2434.048716,0.20958598,-2
2204.41,2240.391,2294.7175,37.21204209,67.13410176,29.01234568,22.54597255,-2.509594106,-1.616155935,-3.315580863,-3.022026336,2163.849043,2294.7175,2425.585957,0.154968423,-1
2199.88,2230.82,2285.222,33.56717279,66.40578824,37.94606814,23.2909699,-2.661646637,-1.849850018,-3.090878198,-3.13723878,2155.773288,2285.222,2414.670712,0.170363658,1
2217.82,2222.382,2275.528,22.36736949,60.89322749,54.2195473,29.73305085,-2.779853613,-2.078582508,-2.807298225,-3.121587218,2156.825247,2275.528,2394.230753,0.256922234,2
2317.18,2226.532,2271.3995,34.11818017,54.49027508,83.17089019,52.37742145,-2.672776923,-2.253705508,-1.986795869,-2.892252348,2165.178399,2271.3995,2377.620601,0.71549626,1
2326.67,2236.379,2270.1365,46.58523215,52.79173323,81.65249871,52.01867704,-2.539905154,-2.373108501,-1.206695847,-2.4814498,2167.226467,2270.1365,2373.046533,0.774674384,-1
2311.89,2243.727,2267.88,52.37631972,49.76003004,86.78302533,52.563538,-2.287959131,-2.439161376,-0.43426334,-1.905186295,2170.879844,2267.88,2364.880156,0.726855306,1
2320.07,2254.253,2267.303,56.34576176,49.04389861,90.13021703,52.79664465,-1.841093695,-2.424425533,0.168853857,-1.253239884,2171.698841,2267.303,2362.907159,0.775966029,-1
2298.46,2262.962,2266.2425,55.70801275,48.07162341,76.28079781,53.62070062,-1.471732889,-2.343811623,0.80859144,-0.530061952,2172.533655,2266.2425,2359.951345,0.671902129,1
2315.54,2274.029,2266.3455,53.84692799,48.18024737,48.84734327,65.3670209,-0.944811735,-2.189930431,1.53306281,0.173909784,2172.424907,2266.3455,2360.266093,0.76189411,-2
2258.71,2277.063,2264.1915,51.80444083,47.46998079,21.32005402,53.06831923,-0.535969048,-1.970638758,1.887646366,0.792778227,2171.655472,2264.1915,2356.727528,0.470381806,-2
2235.24,2280.146,2260.2685,47.75976554,46.39299043,19.86317528,53.08918257,-0.228464607,-1.700285199,1.546595649,1.188950024,2169.831913,2260.2685,2350.705087,0.361624036,1
2246.24,2284.782,2257.801,40.85342085,45.72302252,21.60166167,55.15477634,0.024356904,-1.388706253,1.148671397,1.384913532,2168.670421,2257.801,2346.931579,0.435145715,-2
2195.95,2282.595,2252.4885,45.19144837,46.4594463,17.6971072,48.83252186,0.223627897,-1.066883495,0.651917075,1.353578659,2161.922366,2252.4885,2343.054634,0.187860695,1
2199.06,2270.783,2248.6575,50.29595037,47.59165704,9.751209399,45.94751542,0.426268229,-0.737308675,0.054619891,1.057890076,2155.884281,2248.6575,2341.430719,0.232694949,1
2215.52,2259.668,2248.0235,48.83345138,47.96155042,29.30125563,51.56863299,0.585433211,-0.418042859,-0.444228325,0.591515138,2154.529226,2248.0235,2341.517774,0.326173846,-1
2210.15,2249.494,2246.6105,47.31941819,48.67072355,35.45169894,51.44660112,0.346943015,-0.174927669,-1.051765378,0.071842932,2151.733793,2246.6105,2341.487207,0.307853259,-2
2184.89,2235.976,2245.1145,44.11788229,50.13735622,19.47457458,45.45529824,0.042561068,-0.006672785,-1.455550963,-0.44900154,2147.3788,2245.1145,2342.8502,0.191901219,2
2251.72,2231.302,2247.132,38.93391603,49.51601045,73.82722379,40.07459971,-0.105486803,0.086585541,-1.439256795,-0.867236314,2150.607526,2247.132,2343.656474,0.523765993,2
2293.11,2229.059,2251.544,33.85676707,49.48336003,80.27815337,45.36028314,-0.189954881,0.125031559,-1.335007698,-1.145161832,2155.083173,2251.544,2348.004827,0.715455338,-2
2270.05,2230.193,2253.628,35.12635416,49.33346901,66.83960225,44.34502892,-0.285737492,0.118667905,-0.956527494,-1.247621665,2157.459365,2253.628,2349.796635,0.585381268,2
2320.16,2238.685,2259.4155,45.27961897,50.04010207,76.61746915,50.01092578,-0.425396353,0.068695321,-0.444542911,-1.126177172,2161.869383,2259.4155,2356.961617,0.811362984,1
2324.12,2246.473,2265.6275,52.79701887,49.97190904,87.55867278,53.25452793,-0.329152117,0.007275319,-0.032740851,-0.84161515,2168.214316,2265.6275,2363.040684,0.800228868,-1
2302.53,2257.131,2269.863,52.21920772,49.29187529,68.13218186,48.36857021,-0.229663927,-0.065606031,0.3621301,-0.481337771,2173.775446,2269.863,2365.950554,0.669985594,1
2304.53,2267.678,2269.2305,49.78134742,48.7307272,55.66918189,56.6618203,-0.172906646,-0.149866015,1.143285608,0.01432089,2174.236825,2269.2305,2364.224175,0.685799212,-1
2294.86,2275.612,2267.64,46.77673159,47.25405747,64.20474064,59.03059679,0.03860851,-0.184125405,1.486000549,0.502826499,2175.524884,2267.64,2359.755116,0.647749909,1
2298.16,2284.413,2266.9535,41.01642816,46.67353316,22.85291214,58.05210918,0.284547574,-0.157238015,1.54855719,0.901446519,2175.970034,2266.9535,2357.936966,0.671495445,1
2300.8,2296.004,2265.99,21.50276427,45.70823466,20.25510204,69.08098271,0.433851279,-0.097311562,1.785596078,1.265113905,2176.888247,2265.99,2355.091753,0.69533847,2
2336.08,2304.44,2267.871,18.54325873,47.83917992,81.71677066,72.32177766,0.663874195,-0.002441664,1.801456709,1.552979227,2174.61527,2267.871,2361.12673,0.865709433,-1
2332.47,2308.376,2268.7175,19.99184011,48.8658322,75.63302752,69.88472132,1.00867877,0.141382365,1.816051202,1.687532346,2173.460457,2268.7175,2363.974543,0.834634048,1
2341.59,2315.53,2272.8615,17.38311249,51.4200033,93.30861909,72.06702035,1.295516713,0.332594928,1.875920351,1.765516306,2172.625461,2272.8615,2373.097539,0.842833278,-2
2312.08,2314.722,2276.7035,17.33169979,51.33164216,58.68263473,71.05306717,1.389791946,0.523588713,1.751376183,1.806080105,2176.639708,2276.7035,2376.767292,0.676769735,-1
2307.78,2313.088,2279.7805,17.11613845,51.25384591,54.26546077,61.70159472,1.534748319,0.719634518,1.695003407,1.78796157,2179.868361,2279.7805,2379.692639,0.640120611,-1
2291.24,2311.959,2284.545,18.22628471,47.32971466,14.45783133,49.56448833,1.478389531,0.903111871,1.439642717,1.715598772,2192.282401,2284.545,2376.807599,0.536282308,-2
2247.91,2306.297,2286.9875,27.31763576,43.81603754,8.871595331,45.28855975,1.286087793,1.04172068,1.000926827,1.552573897,2201.574319,2286.9875,2372.400681,0.271244325,-1
2235.85,2300.396,2288.004,35.27674059,42.27966581,0,28.59174242,1.178225186,1.141018192,0.330244178,1.243438662,2205.585758,2288.004,2370.422242,0.183601597,1
2239.88,2294.568,2289.4905,40.16295496,39.85124517,5.021181161,28.61711849,0.973420472,1.200970325,-0.31263038,0.83063735,2211.806122,2289.4905,2367.174878,0.180691916,1
2254.82,2289.97,2292.987,41.96190892,32.59849998,20.86908691,37.46650554,0.793212156,1.215341209,-1.005232788,0.290590111,2229.440825,2292.987,2356.533175,0.199690816,2
2297.88,2286.15,2295.295,38.92689473,31.12370961,52.82745699,48.56303211,0.704210394,1.18151139,-1.193155066,-0.235969446,2234.623721,2295.295,2355.966279,0.521303325,1
2306.77,2283.58,2295.978,36.28792453,31.22296078,85.46637744,52.58228177,0.537753955,1.097315528,-1.228832083,-0.681921228,2235.113244,2295.978,2356.842756,0.588655577,-1
2301.88,2279.609,2297.5695,31.02572891,30.63753056,93.54966363,50.80103359,0.23886141,0.969434357,-1.231092869,-0.994188637,2237.845958,2297.5695,2357.293042,0.53608711,-1
2292.21,2277.622,2296.172,29.30358408,30.18699678,82.12400246,48.20465661,-0.037157878,0.794778113,-0.895365977,-1.110735757,2237.32671,2296.172,2355.01729,0.466335453,-1
2287.5,2275.594,2294.341,27.63902724,29.50548779,72.94299354,38.359053,-0.363906435,0.590078561,-0.494676747,-1.008624549,2236.824216,2294.341,2351.857784,0.440530403,-2
2245.41,2271.011,2291.485,28.54135419,31.37628228,12.65480427,32.38650158,-0.70749874,0.368568947,-0.336182494,-0.837230034,2230.321366,2291.485,2352.648634,0.123346449,-1
2240.92,2270.312,2288.3045,29.24685389,33.15774601,0,29.24415488,-0.932638745,0.13402851,-0.284437046,-0.648351027,2223.668154,2288.3045,2352.940846,0.133453136,1
2251.85,2271.912,2286.154,27.53991479,34.09178731,15.20378356,36.55160095,-1.007328545,-0.086054714,-0.478270493,-0.497786551,2219.696872,2286.154,2352.611128,0.241908799,-2
2212.44,2269.168,2281.868,32.07906302,37.70031629,10.75469842,31.59743669,-1.04065305,-0.289817515,-0.881896511,-0.495092658,2208.376554,2281.868,2355.359446,0.027645707,1
2223.11,2265.997,2277.9835,35.08167995,39.60147409,20.07621526,36.54461429,-0.925409987,-0.470886446,-1.206859989,-0.637529307,2200.786015,2277.9835,2355.180985,0.144590104,-2
2193.62,2255.571,2270.8605,39.73720352,41.37410358,22.73923571,38.65792003,-0.876363076,-0.628010561,-1.517193907,-0.873731589,2190.207524,2270.8605,2351.513476,0.0211553,-1
2177.24,2242.618,2263.099,42.22691869,43.70280154,20.20958084,37.97250154,-0.950604285,-0.760173416,-1.875449802,-1.191934141,2177.906556,2263.099,2348.291444,-0.003912062,-1
2174.99,2229.929,2254.769,41.49895379,43.83182164,10.86558045,36.58576921,-1.184425679,-0.887647616,-1.959104712,-1.488100984,2169.32505,2254.769,2340.21295,0.033150096,-1
2164.88,2217.196,2247.409,39.76406116,46.00654003,15.4862119,31.02851839,-1.488468138,-1.012598916,-2.121382572,-1.735998196,2157.725743,2247.409,2337.092257,0.039886246,2
2194.9,2207.936,2241.765,31.49534047,45.1260664,34.01699717,27.01339286,-1.709798109,-1.123965513,-2.237873155,-1.94220083,2153.798102,2241.765,2329.731898,0.233621389,-1
2177.55,2201.15,2236.0805,29.78836201,45.72250125,39.44291158,22.20597092,-1.926853259,-1.234433792,-2.212247853,-2.081211619,2146.950937,2236.0805,2325.210063,0.17165496,1
2192.68,2196.326,2233.319,26.3386004,46.62930182,60.31258349,27.50309023,-2.037634542,-1.348912236,-2.285982688,-2.163318196,2142.421757,2233.319,2324.216243,0.276456366,-1
2175.6,2188.701,2230.3065,18.2840036,48.37089047,50.34006021,26.68825717,-2.033489092,-1.459227352,-2.269422226,-2.225381699,2136.014276,2230.3065,2324.598724,0.209909802,-2
2150.64,2182.521,2225.8445,19.75381451,51.45873579,43.18920987,24.68930315,-2.048174173,-1.583978928,-2.244230063,-2.249951197,2125.532957,2225.8445,2326.156043,0.125145333,-1
2129.16,2173.126,2219.5615,20.6268106,55.26530246,15.76041667,26.72672673,-2.197659737,-1.730789668,-2.262483571,-2.25487328,2111.829593,2219.5615,2327.293407,0.08043303,-1
2115.68,2165.332,2210.4515,26.0379261,56.67476745,16.42244654,25.79809848,-2.235336526,-1.873537695,-2.177644961,-2.247952702,2099.972039,2210.4515,2320.930961,0.071089959,2
2139.66,2161.574,2202.096,26.82823521,53.9816984,23.74727669,29.36090364,-2.291938069,-1.996594627,-2.164833608,-2.223722886,2096.866297,2202.096,2307.325703,0.203334712,-2
2108.85,2154.96,2192.4445,30.98416979,52.43612269,20.90489059,30.32030092,-2.375080969,-2.095107164,-2.18178841,-2.206196123,2090.227679,2192.4445,2294.661321,0.091092252,2
2131.47,2151.619,2184.4075,31.59099712,48.51166955,41.47014328,33.34665988,-2.370318889,-2.168498362,-2.222194609,-2.201789032,2089.840847,2184.4075,2278.974153,0.220104825,2
2207.88,2152.917,2180.4265,33.75915844,42.50088981,73.52659892,52.21387319,-2.191584979,-2.197912997,-1.832180867,-2.115728491,2097.577014,2180.4265,2263.275986,0.665682982,-1
2203.6,2155.522,2178.336,36.74423395,40.09655391,77.80518659,54.25216157,-1.957737483,-2.189035546,-1.3906552,-1.958330539,2100.173427,2178.336,2256.498573,0.661611875,2
2246.76,2160.93,2178.628,45.70732934,40.59447753,80.20645307,60.22743466,-1.673911556,-2.149082487,-0.632744225,-1.651912662,2099.494795,2178.628,2257.761205,0.930489326,2
2271.05,2170.475,2179.588,57.5447409,42.59494245,97.49355821,64.54184358,-1.258426405,-2.061332735,0.341833935,-1.147188193,2096.555171,2179.588,2262.620829,1.050758063,-1
2258.5,2181.261,2181.891,63.24043212,45.60357037,89.52641733,59.1489729,-0.934042819,-1.920930855,1.014015562,-0.499946159,2092.993276,2181.891,2270.788724,0.930882796,1
2267.77,2195.122,2184.124,65.69474016,48.71533741,82.00962052,63.28718704,-0.542200241,-1.732804601,1.950190165,0.256528047,2089.160325,2184.124,2279.087675,0.940410504,-2
2242.64,2207.818,2186.575,60.71539688,50.42153785,67.06293706,57.14735336,-0.114958532,-1.490917986,2.562226313,1.04710435,2088.285328,2186.575,2284.864672,0.785202905,2
2355.86,2229.438,2195.506,71.31612842,62.9449684,79.57280711,70.22484517,0.550772922,-1.165823109,3.107894034,1.795232002,2072.803668,2195.506,2318.208332,1.153426862,1
2366.7,2255.223,2205.0915,69.46193219,73.38727663,77.96620081,75.03476085,1.278780809,-0.760367587,3.716331046,2.470131424,2062.033361,2205.0915,2348.149639,1.064835044,1
2368.12,2278.888,2215.2535,62.58793419,81.18340421,84.28196147,79.03805959,1.935405637,-0.301813074,4.02318032,3.071964376,2056.997911,2215.2535,2373.509089,0.982973464,1
2371.11,2295.211,2224.064,63.29262156,88.12331153,83.63932292,81.85151009,2.640993124,0.209156993,4.253808729,3.532688088,2052.280041,2224.064,2395.847959,0.927996889,1
2384.82,2313.333,2234.4275,60.0062332,94.33410372,100,81.3744561,3.303850632,0.762241681,4.577890438,3.935820913,2050.536478,2234.4275,2418.318522,0.908917463,-1
2372,2325.857,2243.3935,57.58865534,98.58341252,69.31546194,85.30224571,3.599484108,1.302009515,4.823658572,4.278973821,2051.21905,2243.3935,2435.56795,0.834608738,1
2381.22,2336.874,2253.6745,56.46590972,101.8102728,68.07768924,84.75411205,3.89786571,1.838888241,5.223903705,4.580488353,2055.209742,2253.6745,2452.139258,0.821330349,2
2448.4,2355.864,2268.5625,59.05266429,107.5590811,87.89652568,84.35214808,4.159419794,2.361290467,5.116093813,4.799071051,2058.891251,2268.5625,2478.233749,0.92885589,1
2457.62,2374.849,2284.9855,58.09416005,110.1973219,88.56888096,85.77544927,4.328558603,2.855014593,4.929018462,4.934112998,2070.171373,2284.9855,2499.799627,0.901822968,-1
2444.59,2395.044,2301.431,38.98801816,108.1241246,76.80990401,80.44568931,4.570541291,3.301655523,4.653893289,4.949313568,2090.658279,2301.431,2512.203721,0.839605142,2
2480.05,2407.463,2318.4505,44.5083121,108.1099156,90.28409515,81.09563768,4.812836255,3.69432835,4.556901258,4.895962105,2107.705477,2318.4505,2529.195523,0.883400514,2
2522.95,2423.088,2339.1555,54.83624851,105.4766272,92.23434054,86.08662427,5.2510261,4.062730624,4.475006349,4.746182634,2133.543701,2339.1555,2544.767299,0.946945412,1
2524.41,2438.717,2358.8025,59.50269612,101.2674753,87.234251,85.7836029,5.24779943,4.352375769,4.527857431,4.628535358,2161.395849,2358.8025,2556.209151,0.919457752,1
2535.99,2455.205,2375.208,61.49790082,102.1046754,87.52274251,92.50833213,5.183531261,4.561229172,4.736752078,4.590082081,2176.169346,2375.208,2574.246654,0.90389642,-1
2525.33,2469.256,2391.2945,59.65371148,98.94010136,89.55516363,84.94370902,5.058255231,4.723314853,4.491760186,4.55765546,2198.424736,2391.2945,2584.164264,0.847476704,1
2526.13,2484.669,2405.263,51.02004431,97.16555054,84.18397626,84.29339643,4.902335185,4.834922572,4.291832417,4.504641692,2215.852472,2405.263,2594.673528,0.819060935,1
2530.57,2499.604,2418.239,37.41964463,95.61516159,63.16516932,84.49484011,4.749116713,4.900444452,4.240139799,4.457668382,2231.850737,2418.239,2604.627263,0.801336034,-2
2483.23,2503.087,2429.4755,33.54435473,88.81827298,22.48062016,70.03430777,4.504948707,4.920043352,3.776720531,4.307441002,2256.336812,2429.4755,2602.614188,0.65523538,2
2577.73,2515.098,2444.9735,36.80081787,86.11864358,63.23063269,76.74773301,4.439850322,4.905522134,3.438982643,4.047887115,2277.097358,2444.9735,2612.849642,0.895400141,1
2595.86,2530.225,2462.6345,35.67065873,78.30495948,71.3455602,80.58865326,4.303246954,4.8489011,3.111641502,3.771863378,2309.990033,2462.6345,2615.278967,0.936391513,-1
2577.09,2539.929,2473.696,33.64633791,78.05322033,63.90981548,76.08330892,4.096152881,4.720581854,2.887916935,3.491080282,2321.542263,2473.696,2625.849737,0.83976819,-1
2552.76,2542.91,2482.999,33.29359131,75.68141494,55.46363323,65.6875714,3.963446201,4.577875939,2.660245016,3.175101325,2335.468763,2482.999,2630.529237,0.736429498,2
2595.44,2550.013,2494.365,36.34524852,74.582321,78.27730457,68.82375437,3.82659975,4.427105771,2.589407954,2.93763881,2348.977291,2494.365,2639.752709,0.847605037,1
2610.9,2557.504,2506.3545,40.60408469,72.98218185,63.89377566,72.56519497,3.553076277,4.259863665,2.556521833,2.761146648,2364.086037,2506.3545,2648.622963,0.867423312,-1
2596.9,2564.661,2516.9585,40.61044924,69.72899988,50.45123221,66.83475004,3.267856535,4.078254927,2.769615448,2.692741437,2381.031656,2516.9585,2652.885344,0.794060752,1
2607.46,2572.794,2528.7315,40.17812677,63.57176602,64.18761095,63.42664675,2.925397773,3.875619489,2.459107038,2.606979458,2404.807314,2528.7315,2652.655686,0.81764784,-1
2582.75,2578.012,2538.808,37.37574579,54.24780273,63.96052509,58.63119896,2.757576769,3.681467051,1.978678858,2.470666226,2433.059565,2538.808,2644.556435,0.707766667,-1
2571.67,2586.856,2544.9715,17.78559792,50.29397152,34.32264873,55.28655248,2.585937009,3.475476683,1.701279226,2.29304048,2446.930501,2544.9715,2643.012499,0.636159873,2
2651.86,2594.269,2554.6835,26.74915968,51.28280509,64.57236374,65.54460798,2.542763694,3.279867432,1.868811314,2.155498377,2454.714909,2554.6835,2654.652091,0.986035159,1
2675.87,2602.27,2566.2475,37.20168724,51.22687564,76.22716705,67.40353324,2.702118812,3.124974758,1.857506507,1.973076588,2466.387936,2566.2475,2666.107064,1.048883328,1
2688.71,2613.432,2576.6805,44.78048752,53.92478587,76.58182294,68.02781578,2.593758979,2.972787289,1.876481332,1.856551447,2471.56174,2576.6805,2681.79926,1.032871109,-1
2686.88,2626.844,2584.877,44.67453692,57.6573723,90.06540977,75.90373706,2.404337424,2.814758141,2.050724823,1.87096064,2472.48209,2584.877,2697.27191,0.953770549,2
2743.32,2641.632,2595.8225,56.13072654,65.78070657,98.95613485,73.32056446,2.388406306,2.685350367,2.368104357,2.004325666,2467.592296,2595.8225,2724.052704,1.075127761,1
2748.03,2655.345,2606.4245,63.98918403,72.38568945,98.1668837,72.27247446,2.561742885,2.606893295,2.857601066,2.202083617,2465.318814,2606.4245,2747.530186,1.001771064,1
2771.68,2672.823,2618.742,69.85282179,78.55695852,98.16024932,78.08017547,2.650378925,2.576335645,3.464891594,2.523560634,2465.606296,2618.742,2771.877704,0.999354482,1
2775.84,2689.661,2631.2275,72.58691992,82.79262737,97.98435951,84.18117186,2.675977938,2.567269108,3.647062065,2.877676781,2469.834958,2631.2275,2792.620042,0.948014815,-1
2759.87,2707.373,2642.6925,64.79192406,83.98803166,84.78032974,77.44067287,2.772706091,2.588021228,3.651484234,3.197828663,2478.969686,2642.6925,2806.415314,0.857853304,1
2771.73,2727.379,2657.1175,46.55469864,79.83093147,73.53769677,77.16631195,2.919539718,2.629885231,3.535127822,3.431233356,2501.498366,2657.1175,2812.736634,0.868246811,-2
2737.47,2735.94,2665.1045,38.25624335,79.46031134,44.12680756,72.22310052,3.088851172,2.672855493,3.496022121,3.558917567,2510.207837,2665.1045,2820.001163,0.733592831,-2
2685.61,2736.914,2669.592,36.64708362,77.86215962,13.56362713,60.9279302,3.223817702,2.742862018,3.013226633,3.468584575,2517.810709,2669.592,2821.373291,0.552766714,1
2702.64,2738.307,2675.8695,34.83094985,75.02112415,22.05680257,67.13252737,3.117721292,2.822126892,2.529236625,3.245019487,2529.626406,2675.8695,2822.112594,0.591527399,-2
