"","flight_num","plane_num","city1","city2","city3","city4","city5"
"3396","CZ6705/6","319","大连","呼和浩特","大连",NA,NA
"3397","CZ6709/10","319","大连","青岛","杭州","青岛","大连"
"3398","CZ6709/10","319","大连","青岛","杭州","青岛","大连"
"3399","CZ6977/8","319","大连","太原","大连",NA,NA
"3400","CZ6977/8","319","大连","太原","大连",NA,NA
"3401","CZ6977/8","319","大连","太原","大连",NA,NA
"3402","CZ6979/80","319","大连","包头","大连",NA,NA
"3403","3U8725","320","哈尔滨","武汉","南宁",NA,NA
"3404","3U8726","320","南宁","武汉","哈尔滨",NA,NA
"3405","3U8729/30","320","哈尔滨","宁波","海口","宁波","哈尔滨"
"3406","3U8969/70","320","哈尔滨","太原","桂林","太原","哈尔滨"
"3407","9C8923/4","320","沈阳","南京","沈阳",NA,NA
"3408","9C8925/6","320","沈阳","青岛","沈阳",NA,NA
"3409","9C8925/6","320","沈阳","青岛","沈阳",NA,NA
"3410","9C8951/2","320","沈阳","西安","沈阳",NA,NA
"3411","9C8985/6","320","沈阳","石家庄","成都","石家庄","沈阳"
"3412","CZ3130/29","320","长沙","合肥","沈阳","合肥","长沙"
"3413","CZ3659/60","320","长沙","南京","沈阳","南京","长沙"
"3414","CZ3983","320","张家界","长沙","青岛","沈阳",NA
"3415","CZ3984","320","沈阳","青岛","长沙","张家界",NA
"3416","CZ6221/2","320","大庆","海拉尔","大庆",NA,NA
"3417","CZ6241/2","320","哈尔滨","威海","哈尔滨",NA,NA
"3418","CZ6255/6","320","哈尔滨","西安","成都","西安","哈尔滨"
"3419","CZ6269/70","320","哈尔滨","西安","重庆","西安","哈尔滨"
"3420","CZ6293/4","320","哈尔滨","鸡西","哈尔滨",NA,NA
"3421","CZ6363/4","320","大连","天津","大连",NA,NA
"3422","CZ6405/6","320","沈阳","重庆","沈阳",NA,NA
"3423","CZ6407/8","320","沈阳","常州","温州","常州","沈阳"
"3424","CZ6409/10","320","沈阳","成都","沈阳",NA,NA
"3425","CZ6409/20","320","沈阳","威海","沈阳",NA,NA
"3426","CZ6419/20","320","沈阳","威海","沈阳",NA,NA
"3427","CZ6451/2","320","沈阳","南京","沈阳",NA,NA
"3428","CZ6453/4","320","沈阳","济南","贵阳","济南","沈阳"
"3429","CZ6455/6","320","沈阳","南京","沈阳",NA,NA
"3430","CZ6457/8","320","沈阳","青岛","沈阳",NA,NA
"3431","CZ6459/60","320","长春","重庆","昆明","重庆","长春"
"3432","CZ6495/6","320","沈阳","青岛","沈阳",NA,NA
"3433","CZ6515/6","320","沈阳","西安","沈阳",NA,NA
"3434","CZ6515/6","320","沈阳","太原","西安","太原","沈阳"
"3435","CZ6519/20","320","沈阳","杭州","沈阳",NA,NA
"3436","CZ6529/30","320","大连","厦门","大连",NA,NA
"3437","CZ6569","320","长春","太原","西安",NA,NA
"3438","CZ6570","320","西安","太原","长春",NA,NA
"3439","CZ6615/6","320","沈阳","青岛","沈阳",NA,NA
"3440","CZ6641/2","320","长春","延吉","长春",NA,NA
"3441","CZ6653/4","320","沈阳","烟台","长沙","烟台","沈阳"
"3442","CZ6663/4","320","沈阳","呼和浩特","银川","呼和浩特","沈阳"
"3443","ZH9149/50","320","重庆","郑州","沈阳","郑州","重庆"
"3444","ZH9161/2","320","重庆","石家庄","大连","石家庄","重庆"
"3445","ZH9225/6","320","南京","大连","南京",NA,NA
"3446","ZH9401/2","320","沈阳","青岛","沈阳",NA,NA
"3447","ZH9427/8","320","沈阳","太原","沈阳",NA,NA
"3448","ZH9431/2","320","哈尔滨","沈阳","哈尔滨",NA,NA
"3449","ZH9447/8","320","沈阳","西安","兰州","西安","沈阳"
"3450","ZH9449","320","沈阳","西安","西宁",NA,NA
"3451","ZH9450","320","西宁","西安","沈阳",NA,NA
"3452","ZH9451/2","320","沈阳","成都","沈阳",NA,NA
"3453","ZH9455/6","320","沈阳","海拉尔","沈阳",NA,NA
"3454","ZH9465/6","320","大连","郑州","贵阳","郑州","大连"
"3455","ZH9491/2","320","沈阳","温州","三亚","温州","沈阳"
"3456","CZ6403/4","321","沈阳","重庆","昆明","重庆","沈阳"
"3457","CZ6403/4","321","沈阳","重庆","昆明","重庆","沈阳"
"3458","CZ6425/6","321","大连","重庆","昆明","重庆","大连"
"3459","CZ6425/6","321","大连","重庆","昆明","重庆","大连"
"3460","CZ6427/8","321","大连","郑州","昆明","郑州","大连"
"3461","CZ6497/8","321","沈阳","杭州","沈阳",NA,NA
"3462","CZ6557","321","长春","白山",NA,NA,NA
"3463","CZ6558","321","白山","长春",NA,NA,NA
"3464","CZ6579/80","321","大连","太原","重庆","太原","大连"
"3465","CZ6579/80","321","大连","太原","重庆","太原","大连"
"3466","CZ6579/80","321","大连","太原","重庆","太原","大连"
"3467","CZ6643/4","321","长春","延吉","长春",NA,NA
"3468","CZ6439/40","733","成都","郑州","沈阳","郑州","成都"
"3469","CZ6439/40","737","成都","郑州","沈阳","郑州","成都"
"3470","HU7349/50","737","重庆","济南","大连","济南","重庆"
"3471","HU7727/8","737","南京","大连","南京",NA,NA
"3472","ZH9409/10","737","沈阳","呼和浩特","成都","呼和浩特","沈阳"
"3473","ZH9515/6","737","沈阳","无锡","厦门","无锡","沈阳"
"3474","CZ3621/2","738","武汉","济南","沈阳","济南","武汉"
"3475","CZ3621/2","738","武汉","济南","沈阳","济南","武汉"
"3476","HU7063","738","太原","大连",NA,NA,NA
"3477","HU7064","738","大连","太原",NA,NA,NA
"3478","HU7173","738","大连","呼和浩特",NA,NA,NA
"3479","HU7173","738","大连","呼和浩特",NA,NA,NA
"3480","HU7174","738","呼和浩特","大连",NA,NA,NA
"3481","HU7174","738","呼和浩特","大连",NA,NA,NA
"3482","HU7321","738","厦门","鄂尔多斯","沈阳",NA,NA
"3483","HU7322","738","沈阳","鄂尔多斯","厦门",NA,NA
"3484","HU7397","738","大连","长沙","南宁",NA,NA
"3485","HU7397","738","大连","长沙","南宁",NA,NA
"3486","HU7397","738","大连","长沙","南宁",NA,NA
"3487","HU7397","738","大连","长沙","南宁",NA,NA
"3488","HU7397","738","大连","长沙","南宁",NA,NA
"3489","HU7398","738","南宁","长沙","大连",NA,NA
"3490","HU7398","738","南宁","长沙","大连",NA,NA
"3491","HU7398","738","南宁","长沙","大连",NA,NA
"3492","HU7683/4","738","大连","南京","大连",NA,NA
"3493","HU7683/4","738","大连","南京","大连",NA,NA
"3494","HU7687","738","大连","西安","贵阳",NA,NA
"3495","HU7688","738","贵阳","西安","大连",NA,NA
"3496","ZH9351/2","738","南京","大连","南京",NA,NA
"3497","ZH9429/30","738","济南","大连","济南",NA,NA
"3498","SC4823/4","CR2","大连","烟台","武汉","烟台","大连"
"3499","GS7577/8","ERJ","大连","威海","大连",NA,NA
"3500","CZ6259","M90","哈尔滨","青岛","温州","厦门",NA
"3501","CZ6260","M90","厦门","温州","青岛","哈尔滨",NA
"3502","CZ6303/4","M90","沈阳","深圳","沈阳",NA,NA
"3503","CZ6311/2","M90","沈阳","青岛","深圳","青岛","沈阳"
"3504","CZ6401/2","M90","沈阳","西安","成都","西安","沈阳"
"3505","CZ6517/8","M90","沈阳","厦门","海口","厦门","沈阳"
"3506","BK2841/2","MA6","哈尔滨","黑河","漠河","黑河","哈尔滨"
"3507","BK2867","MA6","沈阳","大连","烟台",NA,NA
"3508","BK2868","MA6","烟台","大连","沈阳",NA,NA
"3509","BK2869","MA6","沈阳","大连","威海",NA,NA
"3510","BK2870","MA6","威海","大连","沈阳",NA,NA
"3511","BK2805/6","ma6","哈尔滨","佳木斯","哈尔滨",NA,NA
"3512","BK2807/8","ma6","哈尔滨","牡丹江","哈尔滨",NA,NA
"3513","BK2809/10","ma6","哈尔滨","伊春","哈尔滨",NA,NA
"3514","BK2897/8","ma6","哈尔滨","鸡西","哈尔滨",NA,NA
"3515","3U8577/8","319","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3516","3U8581/2","319","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3517","CZ6479/80","319","沈阳","乌鲁木齐","沈阳",NA,NA
"3518","CZ6491/2","319","沈阳","兰州","乌鲁木齐","兰州","沈阳"
"3519","CZ6953/4","319","大连","石家庄","乌鲁木齐","石家庄","大连"
"3520","CZ6953/4","319","大连","石家庄","乌鲁木齐","石家庄","大连"
"3521","JD5229/30","319","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3522","JD5229/30","319","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3523","JD5635/6","319","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3524","CZ3629/30","320","长沙","西宁","乌鲁木齐","西宁","长沙"
"3525","CZ6171/2","320","长春","太原","乌鲁木齐","太原","长春"
"3526","CZ6171/2","320","长春","太原","乌鲁木齐","太原","长春"
"3527","CZ6171/2","320","长春","太原","乌鲁木齐","太原","长春"
"3528","CZ6181/2","320","长春","呼和浩特","乌鲁木齐","呼和浩特","长春"
"3529","CZ6285/6","320","哈尔滨","济南","乌鲁木齐","济南","哈尔滨"
"3530","CZ6307/8","321","乌鲁木齐","重庆","三亚","重庆","乌鲁木齐"
"3531","CZ6317/8","733","郑州","哈密","乌鲁木齐","哈密","郑州"
"3532","CZ6925","737","库尔勒","乌鲁木齐","成都",NA,NA
"3533","CZ6926","737","成都","乌鲁木齐","库尔勒",NA,NA
"3534","CZ3169/70","738","武汉","乌鲁木齐","武汉",NA,NA
"3535","CZ3169/70","738","武汉","乌鲁木齐","武汉",NA,NA
"3536","CZ6037/8","738","乌鲁木齐","重庆","南宁","重庆","乌鲁木齐"
"3537","CZ6645/6","738","郑州","乌鲁木齐","郑州",NA,NA
"3538","CZ6645/6","738","郑州","乌鲁木齐","郑州",NA,NA
"3539","CZ6645/6","738","郑州","乌鲁木齐","郑州",NA,NA
"3540","CZ6939/40","738","乌鲁木齐","西安","武汉","西安","乌鲁木齐"
"3541","FM9223/4","738","乌鲁木齐","和田","乌鲁木齐",NA,NA
"3542","HU7367/8","738","乌鲁木齐","成都","乌鲁木齐",NA,NA
"3543","HU7367/8","738","乌鲁木齐","成都","乌鲁木齐",NA,NA
"3544","HU7633","738","乌鲁木齐","喀什",NA,NA,NA
"3545","HU7634","738","喀什","乌鲁木齐",NA,NA,NA
"3546","HU7671","738","乌鲁木齐","太原","南京",NA,NA
"3547","HU7671","738","乌鲁木齐","太原","南京",NA,NA
"3548","HU7672","738","南京","太原","乌鲁木齐",NA,NA
"3549","HU7672","738","南京","太原","乌鲁木齐",NA,NA
"3550","HU7673","738","乌鲁木齐","银川","济南",NA,NA
"3551","HU7674","738","济南","银川","乌鲁木齐",NA,NA
"3552","HU7693/4","738","厦门","郑州","乌鲁木齐","郑州","厦门"
"3553","HU7739","738","乌鲁木齐","喀什",NA,NA,NA
"3554","HU7740","738","喀什","乌鲁木齐",NA,NA,NA
"3555","HU7747","738","乌鲁木齐","喀什",NA,NA,NA
"3556","HU7748","738","喀什","乌鲁木齐",NA,NA,NA
"3557","HU7759","738","乌鲁木齐","武汉","温州",NA,NA
"3558","HU7760","738","温州","武汉","乌鲁木齐",NA,NA
"3559","HU7769","738","乌鲁木齐","喀什",NA,NA,NA
"3560","HU7770","738","喀什","乌鲁木齐",NA,NA,NA
"3561","HU7791/2","738","乌鲁木齐","兰州","合肥","兰州","乌鲁木齐"
"3562","HU7809/10","738","乌鲁木齐","西安","长沙","西安","乌鲁木齐"
"3563","HU7813","738","乌鲁木齐","西安","杭州",NA,NA
"3564","HU7814","738","杭州","西安","乌鲁木齐",NA,NA
"3565","HU7815","738","乌鲁木齐","郑州","大连",NA,NA
"3566","HU7816","738","大连","郑州","乌鲁木齐",NA,NA
"3567","HU7833","738","乌鲁木齐","杭州",NA,NA,NA
"3568","HU7834","738","杭州","乌鲁木齐",NA,NA,NA
"3569","HU7839","738","乌鲁木齐","西宁","合肥",NA,NA
"3570","HU7839/40","738","乌鲁木齐","西宁","合肥","西宁","乌鲁木齐"
"3571","HU7840","738","合肥","西宁","乌鲁木齐",NA,NA
"3572","HU7893","738","乌鲁木齐","重庆","福州",NA,NA
"3573","HU7894","738","福州","重庆","乌鲁木齐",NA,NA
"3574","CZ3693/4","73G","贵阳","成都","乌鲁木齐","成都","贵阳"
"3575","CZ6305/6","73G","乌鲁木齐","西安","合肥","西安","乌鲁木齐"
"3576","CZ6305/6","73G","乌鲁木齐","西安","合肥","西安","乌鲁木齐"
"3577","CZ6611/2","73G","乌鲁木齐","布尔津","乌鲁木齐",NA,NA
"3578","CZ6613/4","73G","乌鲁木齐","布尔津","乌鲁木齐",NA,NA
"3579","CZ6617/8","73G","乌鲁木齐","布尔津","乌鲁木齐",NA,NA
"3580","CZ6619/20","73G","乌鲁木齐","布尔津","乌鲁木齐",NA,NA
"3581","CZ6621/2","73G","乌鲁木齐","布尔津","乌鲁木齐",NA,NA
"3582","CZ6671/2","73G","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3583","CZ6673/4","73G","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3584","CZ6677/8","73G","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3585","CZ6801/2","73G","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3586","CZ6803/4","73G","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3587","CZ6805/6","73G","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3588","CZ6807/8","73G","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3589","CZ6809/10","73G","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3590","CZ6811/2","73G","乌鲁木齐","喀什","乌鲁木齐",NA,NA
"3591","CZ6815/6","73G","乌鲁木齐","和田","乌鲁木齐",NA,NA
"3592","CZ6817/8","73G","乌鲁木齐","和田","乌鲁木齐",NA,NA
"3593","CZ6819/20","73G","乌鲁木齐","和田","乌鲁木齐",NA,NA
"3594","CZ6821/2","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3595","CZ6821/2","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3596","CZ6823/4","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3597","CZ6825/6","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3598","CZ6827/8","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3599","CZ6829/30","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3600","CZ6831/2","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3601","CZ6833/4","73G","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3602","CZ6843/4","73G","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3603","CZ6849/50","73G","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3604","CZ6851/2","73G","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3605","CZ6853/4","73G","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3606","CZ6861/2","73G","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3607","CZ6863/4","73G","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3608","CZ6863/4","73G","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3609","CZ6865/6","73G","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3610","CZ6871/2","73G","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3611","CZ6873","73G","乌鲁木齐","阿勒泰","伊宁",NA,NA
"3612","CZ6873","73G","乌鲁木齐","阿勒泰","伊宁",NA,NA
"3613","CZ6874","73G","伊宁","乌鲁木齐",NA,NA,NA
"3614","CZ6874","73G","伊宁","乌鲁木齐",NA,NA,NA
"3615","CZ6875","73G","乌鲁木齐","伊宁",NA,NA,NA
"3616","CZ6876","73G","伊宁","阿勒泰","乌鲁木齐",NA,NA
"3617","CZ6877","73G","乌鲁木齐","伊宁","布尔津",NA,NA
"3618","CZ6878","73G","布尔津","乌鲁木齐",NA,NA,NA
"3619","CZ6883/4","73G","乌鲁木齐","克拉玛依","乌鲁木齐",NA,NA
"3620","CZ6889/90","73G","乌鲁木齐","长沙","深圳","长沙","乌鲁木齐"
"3621","CZ6891/2","73G","乌鲁木齐","那拉提","乌鲁木齐",NA,NA
"3622","CZ6893/4","73G","乌鲁木齐","那拉提","乌鲁木齐",NA,NA
"3623","CZ6895/6","73G","乌鲁木齐","敦煌","西安","敦煌","乌鲁木齐"
"3624","CZ6895/6","73G","乌鲁木齐","敦煌","西安","敦煌","乌鲁木齐"
"3625","CZ6919/20","73G","乌鲁木齐","西安","杭州","西安","乌鲁木齐"
"3626","CZ6925/6","73G","库尔勒","乌鲁木齐","成都","乌鲁木齐","库尔勒"
"3627","CZ6927/8","73G","乌鲁木齐","呼和浩特","天津","呼和浩特","乌鲁木齐"
"3628","CZ6927/8","73G","乌鲁木齐","呼和浩特","天津","呼和浩特","乌鲁木齐"
"3629","CZ6933/4","73G","乌鲁木齐","太原","青岛","太原","乌鲁木齐"
"3630","CZ6933/4","73G","乌鲁木齐","太原","青岛","太原","乌鲁木齐"
"3631","CZ6941/2","73G","乌鲁木齐","成都","乌鲁木齐",NA,NA
"3632","CZ6943/4","73G","乌鲁木齐","成都","乌鲁木齐",NA,NA
"3633","CZ6949/50","73G","乌鲁木齐","重庆","昆明","重庆","乌鲁木齐"
"3634","CZ6951/2","73G","乌鲁木齐","兰州","杭州","兰州","乌鲁木齐"
"3635","CZ6955/6","73G","乌鲁木齐","长沙","温州","长沙","乌鲁木齐"
"3636","CZ6955/6","73G","乌鲁木齐","长沙","温州","长沙","乌鲁木齐"
"3637","CZ6959/60","73G","乌鲁木齐","西安","济南","西安","乌鲁木齐"
"3638","CZ6959/60","73G","乌鲁木齐","西安","济南","西安","乌鲁木齐"
"3639","CZ6961/2","73G","乌鲁木齐","郑州","青岛","郑州","乌鲁木齐"
"3640","CZ6963/4","73G","乌鲁木齐","银川","南京","银川","乌鲁木齐"
"3641","CZ6963/4","73G","乌鲁木齐","银川","南京","银川","乌鲁木齐"
"3642","CZ6981/2","73G","乌鲁木齐","郑州","厦门","郑州","乌鲁木齐"
"3643","CZ6981/2","73G","乌鲁木齐","郑州","厦门","郑州","乌鲁木齐"
"3644","CZ6981/2","73G","乌鲁木齐","郑州","厦门","郑州","乌鲁木齐"
"3645","CZ6985/6","752","乌鲁木齐","重庆","福州","重庆","乌鲁木齐"
"3646","CZ6675/6","AT7","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3647","CZ6675/6","AT7","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3648","CZ6679/80","AT7","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3649","CZ6687/8","AT7","乌鲁木齐","博乐","乌鲁木齐",NA,NA
"3650","CZ6689/90","AT7","乌鲁木齐","哈密","乌鲁木齐",NA,NA
"3651","CZ6697/8","AT7","乌鲁木齐","库尔勒","且末","库尔勒","乌鲁木齐"
"3652","CZ6841/2","AT7","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3653","CZ6867/8","AT7","乌鲁木齐","库车","乌鲁木齐",NA,NA
"3654","CZ6869/70","AT7","乌鲁木齐","库车","乌鲁木齐",NA,NA
"3655","GS6569/70","E90","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3656","GS6587/8","E90","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3657","GS7487/8","E90","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3658","GS7489/90","E90","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3659","GS7489/90","E90","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3660","GS7493/4","E90","乌鲁木齐","阿勒泰","伊宁","阿勒泰","乌鲁木齐"
"3661","GS7535/6","E90","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3662","GS7539/40","E90","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3663","GS7549/50","E90","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3664","GS7553/4","E90","乌鲁木齐","和田","乌鲁木齐",NA,NA
"3665","GS6555/6","ERJ","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3666","GS6583/4","ERJ","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3667","GS7477/8","ERJ","乌鲁木齐","库车","乌鲁木齐",NA,NA
"3668","GS7479/80","ERJ","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3669","GS7481/2","ERJ","乌鲁木齐","克拉玛依","乌鲁木齐",NA,NA
"3670","GS7483/4","ERJ","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3671","GS7485/6","ERJ","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3672","GS7495/6","ERJ","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA
"3673","GS7501/2","ERJ","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3674","GS7503/4","ERJ","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3675","GS7505/6","ERJ","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3676","GS7507/8","ERJ","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3677","GS7537/8","ERJ","乌鲁木齐","伊宁","乌鲁木齐",NA,NA
"3678","GS7555/6","ERJ","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA
"3679","GS7573/4","ERJ","乌鲁木齐","塔城","乌鲁木齐",NA,NA
"3680","GS7587","ERJ","乌鲁木齐","阿克苏",NA,NA,NA
"3681","GS7588","ERJ","阿克苏","乌鲁木齐",NA,NA,NA
"3682","GS7589/90","ERJ","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA
"3683","3U8515","319","九寨","重庆","北京首都",NA,NA
"3684","3U8516","319","北京首都","重庆","九寨",NA,NA
"3685","3U8737/8","319","成都","广州","成都",NA,NA
"3686","3U8833/4","319","重庆","北京首都","重庆",NA,NA
"3687","3U8859","319","攀枝花","成都","北京首都",NA,NA
"3688","3U8860","319","北京首都","成都","攀枝花",NA,NA
"3689","3U8881/2","319","成都","北京首都","成都",NA,NA
"3690","3U8883/4","319","成都","北京首都","成都",NA,NA
"3691","3U8885/6","319","成都","北京首都","成都",NA,NA
"3692","3U8887/8","319","成都","北京首都","成都",NA,NA
"3693","3U8889/90","319","成都","北京首都","成都",NA,NA
"3694","3U8891/2","319","成都","北京首都","成都",NA,NA
"3695","3U8893/4","319","成都","北京首都","成都",NA,NA
"3696","3U8895","319","西昌","成都","北京首都",NA,NA
"3697","3U8896","319","北京首都","成都","西昌",NA,NA
"3698","3U8897","319","九寨","重庆","北京首都",NA,NA
"3699","3U8898","319","北京首都","重庆","九寨",NA,NA
"3700","3U8905","319","九寨","上海虹桥",NA,NA,NA
"3701","3U8906","319","上海虹桥","九寨",NA,NA,NA
"3702","CA1257/8","319","银川","上海浦东","银川",NA,NA
"3703","CA1539/40","319","北京首都","温州","北京首都",NA,NA
"3704","CA1701/2","319","杭州","北京首都","杭州",NA,NA
"3705","CA1709/10","319","杭州","北京首都","杭州",NA,NA
"3706","CA1711/2","319","杭州","北京首都","杭州",NA,NA
"3707","CA1715/6","319","杭州","北京首都","杭州",NA,NA
"3708","CA1719/20","319","杭州","广州","杭州",NA,NA
"3709","CA1721/2","319","杭州","广州","杭州",NA,NA
"3710","CA1723/4","319","杭州","广州","杭州",NA,NA
"3711","CA1725/6","319","杭州","广州","杭州",NA,NA
"3712","CA1907","319","上海浦东","乌鲁木齐",NA,NA,NA
"3713","CA1908","319","乌鲁木齐","上海浦东",NA,NA,NA
"3714","CA1941/2","319","上海浦东","重庆","上海浦东",NA,NA
"3715","CA1945/6","319","上海浦东","成都","上海浦东",NA,NA
"3716","CA1945/6","319","上海浦东","成都","上海浦东",NA,NA
"3717","CA1973/4","319","上海浦东","宜昌","上海浦东",NA,NA
"3718","CA4119","319","成都","北京首都",NA,NA,NA
"3719","CA4120","319","北京首都","成都",NA,NA,NA
"3720","CA4303/4","319","成都","广州","成都",NA,NA
"3721","CA4305/6","319","成都","广州","成都",NA,NA
"3722","CA4503","319","成都","上海浦东",NA,NA,NA
"3723","CA4504","319","上海浦东","成都",NA,NA,NA
"3724","CA4513","319","成都","上海浦东",NA,NA,NA
"3725","CA4514","319","上海浦东","成都",NA,NA,NA
"3726","CZ3131/2","319","广州","石家庄","广州",NA,NA
"3727","CZ3133/4","319","广州","天津","广州",NA,NA
"3728","CZ3135/6","319","广州","天津","广州",NA,NA
"3729","CZ3135/6","319","广州","天津","广州",NA,NA
"3730","CZ3157/8","319","广州","天津","广州",NA,NA
"3731","CZ3167/8","319","广州","天津","广州",NA,NA
"3732","CZ3183/4","319","北京首都","重庆","拉萨","重庆","北京首都"
"3733","CZ3197/8","319","广州","呼和浩特","广州",NA,NA
"3734","CZ3197/8","319","广州","呼和浩特","广州",NA,NA
"3735","CZ3199/200","319","广州","石家庄","广州",NA,NA
"3736","CZ3201/2","319","广州","西安","广州",NA,NA
"3737","CZ3201/2","319","广州","西安","广州",NA,NA
"3738","CZ3203","319","广州","西安",NA,NA,NA
"3739","CZ3204","319","西安","广州",NA,NA,NA
"3740","CZ3205/6","319","广州","兰州","广州",NA,NA
"3741","CZ3207/8","319","广州","西宁","广州",NA,NA
"3742","CZ3207/8","319","广州","西宁","广州",NA,NA
"3743","CZ3207/8","319","广州","西宁","广州",NA,NA
"3744","CZ3211/2","319","广州","西安","广州",NA,NA
"3745","CZ3215/6","319","广州","西安","广州",NA,NA
"3746","CZ3217/8","319","广州","西安","广州",NA,NA
"3747","CZ3219/20","319","广州","西安","广州",NA,NA
"3748","CZ3227/8","319","广州","银川","广州",NA,NA
"3749","CZ3243/4","319","广州","银川","广州",NA,NA
"3750","CZ3245/6","319","广州","兰州","广州",NA,NA
"3751","CZ3257","319","广州","徐州","连云港",NA,NA
"3752","CZ3258","319","连云港","广州",NA,NA,NA
"3753","CZ3267","319","广州","盐城","南通",NA,NA
"3754","CZ3268","319","南通","广州",NA,NA,NA
"3755","CZ3299/300","319","广州","邯郸","广州",NA,NA
"3756","CZ3301/2","319","广州","天津","广州",NA,NA
"3757","CZ3377/8","319","广州","成都","广州",NA,NA
"3758","CZ3399/400","319","广州","绵阳","广州",NA,NA
"3759","CZ3401/2","319","广州","成都","九寨","成都","广州"
"3760","CZ3403/4","319","广州","成都","广州",NA,NA
"3761","CZ3405/6","319","广州","重庆","广州",NA,NA
"3762","CZ3407/8","319","广州","昆明","广州",NA,NA
"3763","CZ3409/10","319","广州","昆明","广州",NA,NA
"3764","CZ3413/4","319","广州","成都","广州",NA,NA
"3765","CZ3415/6","319","广州","重庆","广州",NA,NA
"3766","CZ3417/8","319","广州","成都","广州",NA,NA
"3767","CZ3419/20","319","广州","昆明","广州",NA,NA
"3768","CZ3421/2","319","广州","贵阳","广州",NA,NA
"3769","CZ3425/6","319","广州","重庆","广州",NA,NA
"3770","CZ3425/6","319","广州","重庆","广州",NA,NA
"3771","CZ3443/4","319","广州","成都","广州",NA,NA
"3772","CZ3443/4","319","广州","成都","广州",NA,NA
"3773","CZ3449/50","319","广州","昆明","广州",NA,NA
"3774","CZ3463/4","319","广州","重庆","拉萨","重庆","广州"
"3775","CZ3477","319","广州","昆明","保山",NA,NA
"3776","CZ3478","319","保山","昆明","广州",NA,NA
"3777","CZ3481/2","319","广州","昆明","大理","昆明","广州"
"3778","CZ3483/4","319","广州","成都","广州",NA,NA
"3779","CZ3485/6","319","广州","重庆","广州",NA,NA
"3780","CZ3487/8","319","广州","昆明","丽江","昆明","广州"
"3781","CZ3487/8","319","广州","昆明","丽江","昆明","广州"
"3782","CZ3489/90","319","广州","昆明","广州",NA,NA
"3783","CZ3499/500","319","广州","迪庆","广州",NA,NA
