,city1_2,flag,flight,flight__num,plane
833,武汉南宁,2472,3U8725,1,320
834,南宁武汉,2472,3U8726,1,320
835,南宁武汉,2472,CZ3271/2,2,733
836,武汉南宁,2472,CZ3341/2,2,738
837,武汉南宁,2472,GS6681/2,4,E90
838,武汉南宁,2472,GS6695/6,4,E90
839,武汉南宁,2472,SC4933/4,2,CR2
840,南宁武汉,2472,ZH9461,1,320
841,武汉南宁,2472,ZH9462,1,320
842,乌鲁木齐南京,2475,CZ6963/4,4,73G
843,乌鲁木齐南京,2475,HU7671,2,738
844,南京乌鲁木齐,2475,HU7672,2,738
845,南京乌鲁木齐,2475,MU2769,1,320
846,乌鲁木齐南京,2475,MU2770,1,320
847,南京乌鲁木齐,2475,MU2779,2,320
848,乌鲁木齐南京,2475,MU2780,2,320
849,南京乌鲁木齐,2475,MU2789,2,320
850,乌鲁木齐南京,2475,MU2790,2,320
851,南京乌鲁木齐,2475,ZH9235,2,738
852,乌鲁木齐南京,2475,ZH9236,1,738
853,银川济南,2479,HU7673,1,738
854,济南银川,2479,HU7674,1,738
855,济南银川,2479,SC4911/2,4,733
856,银川济南,2479,SC4915/6,2,733
857,昆明徐州,2490,3U8853/4,2,320
858,昆明徐州,2490,8L9919/20,2,737
859,青岛温州,2496,CZ6259,2,M90
860,温州青岛,2496,CZ6260,2,M90
861,青岛温州,2496,SC4731,1,CR2
862,青岛温州,2496,SC4731/2,2,733
863,温州青岛,2496,SC4732,1,CR2
864,济南郑州,2548,SC4947,1,738
865,郑州济南,2548,SC4948,1,738
866,济南郑州,2548,SC4961/2,2,733
867,济南郑州,2548,SC4965/6,2,733
868,广州成都,2561,3U8731/2,2,320
869,广州成都,2561,3U8733/4,2,320
870,广州成都,2561,3U8735/6,2,320
871,广州成都,2561,3U8737/8,2,319
872,广州成都,2561,CA4301/2,2,752
873,广州成都,2561,CA4303/4,2,319
874,广州成都,2561,CA4305/6,2,319
875,广州成都,2561,CA4307/8,6,752
876,广州成都,2561,CA4309/10,2,752
877,广州成都,2561,CA4317/8,2,752
878,广州成都,2561,CA4333/4,2,733
879,广州成都,2561,CA4361/2,2,321
880,广州成都,2561,CZ3377/8,2,319
881,广州成都,2561,CZ3401/2,2,319
882,广州成都,2561,CZ3403/4,2,319
883,广州成都,2561,CZ3413/4,2,319
884,广州成都,2561,CZ3417/8,2,319
885,广州成都,2561,CZ3443/4,4,319
886,广州成都,2561,CZ3483/4,2,319
887,广州成都,2561,EU2235/6,2,319
888,广州成都,2561,JD5161/2,2,319
889,广州成都,2561,ZH9188/7,2,320
890,广州成都,2561,ZH9673/4,2,320
891,武汉三亚,2579,CZ6277/8,2,320
892,武汉三亚,2579,CZ6591/2,2,738
893,武汉三亚,2579,CZ6607/8,6,738
894,武汉三亚,2579,JD5147/8,2,319
895,武汉三亚,2579,MU2529/30,2,733
896,武汉三亚,2579,MU3125,1,ERJ
897,三亚武汉,2579,MU3126,1,ERJ
898,厦门宁波,2594,MF8035/6,2,738
899,宁波厦门,2594,SC4709,1,CR2
900,厦门宁波,2594,SC4710,1,CR2
901,成都长沙,2604,3U8997/8,2,321
902,成都长沙,2604,CA4577/8,2,752
903,长沙成都,2604,CZ3461/2,4,320
904,长沙成都,2604,CZ3865/6,4,733
905,成都长沙,2604,EU2205/6,2,319
906,长沙成都,2604,HU7355/6,2,734
907,长沙成都,2604,MF8401/2,6,738
908,长沙成都,2604,MF8453/4,2,738
909,张家界大连,2616,EU2741/2,2,319
910,太原广州,2619,CZ3529/30,2,319
911,太原广州,2619,CZ3695/6,2,319
912,太原广州,2619,CZ3701/2,2,319
913,太原广州,2619,CZ3703/4,2,319
914,太原广州,2619,HU7379,1,733
915,广州太原,2619,HU7380,1,733
916,太原广州,2619,MU5251,1,738
917,广州太原,2619,MU5252,1,73G
918,厦门衢州,2644,FM9273/4,2,CR2
919,青岛西安,2677,CZ6423/4,6,319
920,西安青岛,2677,GS6413/4,2,E90
921,西安青岛,2677,HU7875,2,738
922,青岛西安,2677,HU7876,3,738
923,西安青岛,2677,MU5479/80,2,320
924,青岛西安,2677,SC4633/4,2,733
925,青岛西安,2677,SC4733,1,733
926,西安青岛,2677,SC4734,1,733
927,张家界南昌,2694,EU2763/4,2,319
928,武汉沈阳,2714,CZ3621/2,4,738
929,武汉沈阳,2714,HU7729,1,738
930,沈阳武汉,2714,HU7730,1,738
931,武汉沈阳,2714,MU3239,1,ERJ
932,沈阳武汉,2714,MU3240,1,ERJ
933,武汉沈阳,2714,ZH9461,1,320
934,沈阳武汉,2714,ZH9462,1,320
935,天津太原,2726,BK2853/4,2,738
936,天津太原,2726,GS6601/2,2,ERJ
937,天津太原,2726,GS6687/8,4,ERJ
938,天津太原,2726,GS7581/2,2,ERJ
939,重庆南宁,2738,CZ3479/80,2,733
940,重庆南宁,2738,CZ6037/8,2,738
941,重庆南宁,2738,G52731,1,CR2
942,南宁重庆,2738,G52732,1,CR2
943,重庆南宁,2738,GS6527/8,2,E90
944,重庆南宁,2738,NS3241/2,2,320
945,重庆南宁,2738,ZH9139/40,2,320
946,乌鲁木齐沈阳,2748,CZ6479/80,2,319
947,沈阳乌鲁木齐,2748,CZ6491/2,2,319
948,沈阳厦门,2804,CZ6517/8,2,M90
949,厦门沈阳,2804,HU7047,1,738
950,沈阳厦门,2804,HU7048,1,738
951,厦门沈阳,2804,HU7321,1,738
952,沈阳厦门,2804,HU7322,1,738
953,厦门沈阳,2804,MF8065/6,2,752
954,厦门沈阳,2804,MF8073/4,2,738
955,厦门沈阳,2804,SC4989,1,733
956,沈阳厦门,2804,SC4990,1,733
957,沈阳厦门,2804,ZH9515/6,2,737
958,天津武汉,2852,GS6681/2,4,E90
959,天津武汉,2852,GS6695/6,4,E90
960,武汉天津,2852,MF8137/8,2,738
961,深圳厦门,2861,CZ3549/50,6,320
962,深圳厦门,2861,CZ3567/8,4,320
963,厦门深圳,2861,CZ3875/6,2,733
964,深圳厦门,2861,HU7709,1,738
965,厦门深圳,2861,HU7710,1,738
966,厦门深圳,2861,MF8313/4,2,738
967,深圳厦门,2861,MF8315/6,2,738
968,深圳厦门,2861,MF8331/2,4,73G
969,深圳厦门,2861,ZH9743/4,2,738
970,长沙兰州,2865,ZH9977,2,738
971,兰州长沙,2865,ZH9978,1,738
972,太原呼和浩特,2881,8L9945/6,6,73G
973,呼和浩特太原,2881,GS6497/8,4,ERJ
974,杭州张家界,2884,MU5289,2,320
975,张家界杭州,2884,MU5290,1,320
976,武汉温州,2907,CZ3783/4,2,73G
977,武汉温州,2907,HU7759,1,738
978,温州武汉,2907,HU7760,1,738
979,武汉温州,2907,HU7889,1,738
980,温州武汉,2907,HU7890,1,738
981,武汉温州,2907,MU3241,1,ERJ
982,温州武汉,2907,MU3242,1,ERJ
983,武汉温州,2907,MU5493/4,2,73G
984,长沙西宁,2922,CZ3629/30,2,320
985,长沙西宁,2922,ZH9683/4,2,320
986,长沙杭州,2975,BK2881/2,2,738
987,杭州长沙,2975,CA1763/4,2,319
988,长沙杭州,2975,CZ3639/40,2,320
989,长沙杭州,2975,EU2205/6,2,319
990,杭州长沙,2975,MF8453/4,2,738
991,杭州长沙,2975,MF8465/6,2,738
992,呼和浩特广州,2997,CA1381/2,2,733
993,呼和浩特广州,2997,CZ3197/8,4,319
994,呼和浩特广州,2997,ZH7052,2,320
995,呼和浩特广州,2997,ZH9755/6,2,320
996,昆明太原,3007,8L9945/6,6,73G
997,太原昆明,3007,MU2373/4,2,737
998,昆明太原,3007,MU5721,1,73G
999,太原昆明,3007,MU5722,1,73G
1000,昆明太原,3007,MU5829,1,73G
1001,太原昆明,3007,MU5830,1,73G
1002,太原昆明,3007,ZH9145/6,2,320
1003,武汉西安,3088,CZ3889/90,4,733
1004,西安武汉,3088,CZ6587/8,2,738
1005,西安武汉,3088,CZ6939/40,2,738
1006,西安武汉,3088,HU7889,1,738
1007,武汉西安,3088,HU7890,1,738
1008,武汉西安,3088,MF8217/8,4,752
1009,西安武汉,3088,MU2397,2,320
1010,武汉西安,3088,MU2398,1,320
1011,武汉西安,3088,MU2489,1,738
1012,西安武汉,3088,MU2490,1,738
1013,武汉西安,3088,MU2547,1,733
1014,西安武汉,3088,MU2548,1,733
1015,武汉西安,3088,MU2617,1,738
1016,西安武汉,3088,MU2618,1,738
1017,兰州福州,3091,HU7825,1,738
1018,福州兰州,3091,HU7826,1,738
1019,合肥桂林,3097,MU5345/6,2,320
1020,合肥桂林,3097,MU5387/8,4,320
1021,成都丽江,3111,3U8691,1,319
1022,丽江成都,3111,3U8692,1,319
1023,丽江成都,3111,CA4451/2,2,736
1024,丽江成都,3111,EU2237/8,2,320
1025,丽江成都,3111,JD5135/6,2,319
1026,丽江成都,3111,MU5481/2,2,737
1027,丽江成都,3111,MU5851/2,2,733
1028,常州昆明,3112,CZ6467/8,2,319
1029,昆明常州,3112,MU5889/90,2,73G
1030,武汉西宁,3120,ZH9105,1,320
1031,西宁武汉,3120,ZH9106,1,320
1032,兰州广州,3132,CZ3205/6,2,319
1033,兰州广州,3132,CZ3245/6,2,319
1034,兰州广州,3132,MU2305,1,320
1035,广州兰州,3132,MU2306,1,320
1036,广州兰州,3132,ZH9553/4,2,733
1037,西宁乌鲁木齐,3152,CZ3629/30,2,320
1038,乌鲁木齐西宁,3152,CZ6881/2,4,73G
1039,乌鲁木齐西宁,3152,HU7839,1,738
1040,乌鲁木齐西宁,3152,HU7839/40,2,738
1041,西宁乌鲁木齐,3152,HU7840,1,738
1042,郑州太原,3161,JR1531/2,4,MA6
1043,郑州太原,3161,VD8335/6,2,E90
1044,武汉烟台,3170,MU2523,2,738
1045,烟台武汉,3170,MU2524,1,738
1046,武汉烟台,3170,MU3201,1,ERJ
1047,烟台武汉,3170,MU3202,1,ERJ
1048,烟台武汉,3170,SC4823/4,2,CR2
1049,烟台武汉,3170,SC4875/6,4,738
1050,天津郑州,3189,BK2871,1,738
1051,郑州天津,3189,BK2872,1,738
1052,郑州天津,3189,CZ6463/4,2,733
1053,天津郑州,3189,GS6609/10,4,E90
1054,天津郑州,3189,GS6627/8,6,E90
1055,天津郑州,3189,MF8311/2,2,738
1056,郑州天津,3189,VD8311,1,E90
1057,天津郑州,3189,VD8312,1,E90
1058,南昌广州,3237,CZ3535/6,2,319
1059,南昌广州,3237,CZ3539/40,2,319
1060,南昌广州,3237,CZ3545/6,2,319
1061,南昌广州,3237,CZ3625/6,2,319
1062,南昌广州,3237,HU7395/6,2,737
1063,南昌广州,3237,MU5231/2,4,320
1064,南昌广州,3237,MU5255/6,2,320
1065,广州南昌,3237,ZH9667,1,320
1066,南昌广州,3237,ZH9668,1,320
1067,南昌广州,3237,ZH9711/2,6,737
1068,张家界南京,3252,3U8763/4,4,319
1069,张家界南京,3252,CZ3925/6,2,320
1070,南京张家界,3252,MU2707,5,320
1071,张家界南京,3252,MU2708,3,320
1072,南京张家界,3252,MU2717,1,320
1073,张家界南京,3252,MU2717/8,12,320
1074,张家界南京,3252,MU2718,1,320
1075,西安西宁,3259,3U8687/8,2,319
1076,西安西宁,3259,CZ3213/4,6,320
1077,西宁西安,3259,HU7859,1,738
1078,西安西宁,3259,HU7860,1,738
1079,西安西宁,3259,HU7884/3,2,737
1080,西宁西安,3259,MU2153,1,320
1081,西安西宁,3259,MU2162,1,320
1082,西安西宁,3259,MU2279,1,319
1083,西宁西安,3259,MU2280,1,319
1084,西安西宁,3259,MU2313,1,319
1085,西宁西安,3259,MU2314,1,319
1086,西宁西安,3259,MU2319/20,2,320
1087,西安西宁,3259,MU2345,1,319
1088,西安西宁,3259,MU2385/6,2,320
1089,西宁西安,3259,ZH9107/8,2,319
1090,西安西宁,3259,ZH9297,3,738
1091,西宁西安,3259,ZH9298,1,738
1092,西安西宁,3259,ZH9449,1,320
1093,西宁西安,3259,ZH9450,1,320
1094,西安西宁,3259,ZH9835/6,2,319
1095,绵阳广州,3265,CZ3399/400,2,319
1096,三亚太原,3291,CZ6319/20,2,320
1097,太原三亚,3291,HU7325,1,738
1098,三亚太原,3291,HU7326,1,738
1099,三亚太原,3291,JD5501/2,2,319
1100,太原三亚,3291,MU2275,1,73G
1101,三亚太原,3291,MU2276,2,73G
1102,深圳景德镇,3293,ZH9721,1,738
1103,深圳景德镇,3293,ZH9721/2,4,737
1104,景德镇深圳,3293,ZH9722,1,738
1105,郑州乌鲁木齐,3317,3U8953/4,2,320
1106,郑州乌鲁木齐,3317,CZ6317/8,2,733
1107,郑州乌鲁木齐,3317,CZ6645/6,6,738
1108,乌鲁木齐郑州,3317,CZ6961/2,2,73G
1109,乌鲁木齐郑州,3317,CZ6981/2,6,73G
1110,郑州乌鲁木齐,3317,HU7693/4,2,738
1111,乌鲁木齐郑州,3317,HU7815,1,738
1112,郑州乌鲁木齐,3317,HU7816,1,738
1113,郑州乌鲁木齐,3317,MF8277/8,6,73G
1114,成都济南,3337,3U8811/2,2,321
1115,成都济南,3337,3U8817/8,2,319
1116,成都济南,3337,3U8843/4,2,320
1117,济南成都,3337,CA4527/8,2,319
1118,济南成都,3337,CZ6435/6,4,319
1119,济南成都,3337,CZ6441/2,2,319
1120,成都济南,3337,EU2727/8,2,320
1121,济南成都,3337,MU5449/50,6,319
1122,济南成都,3337,SC4743/4,2,73G
1123,济南成都,3337,SC4901/2,2,738
1124,广州南通,3348,CZ3267,1,319
1125,南通广州,3348,CZ3268,1,319
1126,宁波广州,3356,CZ3517/8,2,319
1127,宁波广州,3356,CZ3775/6,2,319
1128,宁波广州,3356,CZ3777/8,2,319
1129,宁波广州,3356,CZ3779/80,2,319
1130,广州宁波,3356,HU7069,1,738
1131,宁波广州,3356,HU7070,1,738
1132,广州宁波,3356,HU7169,1,738
1133,宁波广州,3356,HU7170,1,738
1134,广州宁波,3356,HU7269,1,738
1135,宁波广州,3356,HU7270,1,738
1136,宁波广州,3356,MU5237/8,2,320
1137,宁波广州,3356,MU5239/40,4,320
1138,合肥成都,3383,3U8995/8,2,319
1139,合肥成都,3383,CA4521/2,2,321
1140,合肥成都,3383,MU2349/50,2,737
1141,合肥成都,3383,MU5435/6,4,320
1142,三亚广州,3406,CZ6731/2,2,320
1143,三亚广州,3406,CZ6733/4,4,320
1144,三亚广州,3406,CZ6735/6,2,320
1145,三亚广州,3406,CZ6737,1,320
1146,广州三亚,3406,CZ6738,1,320
1147,三亚广州,3406,CZ6741/2,2,320
1148,三亚广州,3406,CZ6743/4,4,320
1149,三亚广州,3406,CZ6745/6,2,320
1150,三亚广州,3406,CZ6747/8,2,319
1151,三亚广州,3406,CZ6749/50,2,319
1152,三亚广州,3406,FM9349,1,738
1153,广州三亚,3406,FM9350,1,738
1154,三亚广州,3406,HU7021,1,738
1155,广州三亚,3406,HU7022,1,738
1156,三亚广州,3406,HU7041,1,738
1157,广州三亚,3406,HU7042,1,738
1158,广州三亚,3406,JD5167,1,319
1159,三亚广州,3406,JD5168,1,319
1160,三亚广州,3406,ZH9651/2,2,738
1161,厦门珠海,3417,MF8303/4,12,737
1162,厦门珠海,3417,SC4913/4,4,738
1163,南宁南京,3429,CZ3263/4,2,738
1164,南京南宁,3429,ZH9203/4,2,737
1165,南宁南京,3429,ZH9227/8,2,738
1166,南宁南京,3429,ZH9539/40,2,733
1167,重庆合肥,3435,3U8615/6,4,ERJ
1168,重庆合肥,3435,MU5495/6,4,320
1169,重庆合肥,3435,MU5769,1,320
1170,合肥重庆,3435,MU5770,1,320
1171,济南兰州,3464,CZ6449/50,4,319
1172,济南兰州,3464,SC4927,2,738
1173,兰州济南,3464,SC4928,1,738
1174,济南兰州,3464,SC4965/6,2,733
1175,珠海西安,3466,CZ3761/2,2,73G
1176,大连合肥,3490,CZ6429/30,10,319
1177,合肥大连,3490,HU7243,1,738
1178,大连合肥,3490,HU7244,1,738
1179,温州天津,3545,GS6613/4,6,E90
1180,海口厦门,3552,CZ3837/8,4,733
1181,厦门海口,3552,CZ6517/8,2,M90
1182,海口厦门,3552,HU7047,1,738
1183,厦门海口,3552,HU7048,1,738
1184,厦门海口,3552,MF8139/40,4,738
1185,厦门海口,3552,MF8303/4,12,73G
1186,深圳南通,3556,ZH9729,1,320
1187,南通深圳,3556,ZH9730,1,320
1188,西安昆明,3621,8L9925/6,2,73G
1189,昆明西安,3621,8L9963/4,2,319
1190,西安昆明,3621,HU7849,1,738
1191,昆明西安,3621,HU7850,1,738
1192,昆明西安,3621,KY8069,2,737
1193,西安昆明,3621,KY8070,2,73G
1194,西安昆明,3621,KY8083/4,2,737
1195,西安昆明,3621,MU2125,1,320
1196,昆明西安,3621,MU2126,1,320
1197,昆明西安,3621,MU5723,1,73G
1198,西安昆明,3621,MU5724,1,73G
1199,西安昆明,3621,MU5725/6,2,73G
1200,昆明西安,3621,MU5727/8,2,73G
1201,昆明西安,3621,MU5729/30,2,73G
1202,西安昆明,3621,MU5871/2,2,737
1203,西安昆明,3621,MU5873/4,2,737
1204,太原温州,3628,MU2165,1,73G
1205,温州太原,3628,MU2166,1,73G
1206,武汉太原,3651,CZ3143/4,4,738
1207,武汉太原,3651,CZ6287,1,738
1208,武汉太原,3651,CZ6287/8,6,738
1209,太原武汉,3651,CZ6288,1,738
1210,太原武汉,3651,MU2363,1,73G
1211,武汉太原,3651,MU2364,1,73G
1212,武汉太原,3651,MU3127/8,2,ERJ
1213,武汉北海,3662,CZ3683/4,2,738
1214,武汉北海,3662,MU3149,1,ERJ
1215,北海武汉,3662,MU3150,1,ERJ
1216,银川南京,3663,CZ6963/4,4,73G
1217,南京银川,3663,MU2789,2,320
1218,银川南京,3663,MU2790,2,320
1219,昆明济南,3671,3U8947/8,4,320
1220,昆明济南,3671,8L9939,2,73G
1221,济南昆明,3671,8L9940,1,73G
1222,昆明济南,3671,8L9949,3,73G
1223,济南昆明,3671,8L9950,2,73G
1224,昆明济南,3671,KY8017/8,4,73G
1225,昆明济南,3671,SC1191/2,2,733
1226,济南昆明,3671,SC4873/4,2,CR2
1227,长沙石家庄,3685,CZ6603/4,2,320
1228,石家庄长沙,3685,NS3245/6,2,320
1229,青岛广州,3713,CZ3533/4,2,319
1230,青岛广州,3713,CZ3573/4,2,319
1231,青岛广州,3713,CZ3715/6,2,319
1232,青岛广州,3713,CZ3799/800,4,319
1233,广州青岛,3713,HU7159/60,4,738
1234,青岛广州,3713,MU5257/8,2,320
1235,青岛广州,3713,SC4675/6,2,733
1236,青岛广州,3713,SC4677/8,2,733
1237,广州青岛,3713,ZH9667,1,320
1238,青岛广州,3713,ZH9668,1,320
1239,张家界武汉,3741,MU2493/4,2,ERJ
1240,张家界武汉,3741,MU2495/6,4,ERJ
1241,厦门景德镇,3753,3U8677/8,2,320
1242,烟台天津,3803,BK2861/2,2,MA6
1243,烟台天津,3803,GS7421/2,2,ERJ
1244,天津烟台,3803,GS7467/8,4,ERJ
1245,烟台天津,3803,SC4847/8,2,CR2
1246,哈尔滨合肥,3811,3U8909/10,2,319
1247,合肥哈尔滨,3811,CZ3941/2,2,320
1248,合肥哈尔滨,3811,HU7745,1,738
1249,哈尔滨合肥,3811,HU7746,1,738
1250,长沙长春,3813,CZ3937/8,2,320
1251,昆明洛阳,3816,MU5839/40,2,737
1252,兰州三亚,3818,3U8673/4,2,320
1253,三亚兰州,3818,JD5203/4,6,319
1254,无锡广州,3852,CZ3913/4,2,319
1255,无锡广州,3852,CZ3917/8,2,319
1256,无锡广州,3852,MU2907/8,2,320
1257,无锡广州,3852,MU2927/8,2,320
1258,无锡广州,3852,ZH9505/6,2,320
1259,无锡广州,3852,ZH9549/50,2,738
1260,无锡广州,3852,ZH9551,1,320
1261,广州无锡,3852,ZH9552,1,320
1262,广州无锡,3852,ZH9575,1,320
1263,无锡广州,3852,ZH9576,1,320
1264,重庆福州,3906,3U8959/60,2,320
1265,重庆福州,3906,CZ6985/6,2,752
1266,重庆福州,3906,HU7893,1,738
1267,福州重庆,3906,HU7894,1,738
1268,福州重庆,3906,MF8483/4,2,738
1269,福州重庆,3906,MF8485/6,4,738
1270,重庆福州,3906,PN6301/2,2,319
1271,长沙厦门,3917,3U8951/2,2,321
1272,厦门长沙,3917,MF8157/8,2,738
1273,厦门长沙,3917,MF8401/2,6,738
1274,长沙厦门,3917,MF8503,1,738
1275,厦门长沙,3917,MF8504,1,738
1276,长沙厦门,3917,PN6231/2,2,319
1277,厦门南昌,3924,MF8207/8,2,752
1278,厦门南昌,3924,MF8555/6,2,73G
1279,厦门南昌,3924,MF8581/2,4,738
1280,南昌厦门,3924,MU2281,1,320
1281,厦门南昌,3924,MU2282,1,320
1282,厦门南昌,3924,SC4781/2,2,733
1283,昆明合肥,3959,8L9911/2,4,73G
1284,合肥昆明,3959,BK2847/8,4,735
1285,昆明合肥,3959,KY8031/2,2,737
1286,昆明合肥,3959,MU5475,2,320
1287,合肥昆明,3959,MU5476,2,320
1288,昆明合肥,3959,MU5591/2,2,320
1289,昆明合肥,3959,MU5769,1,320
1290,合肥昆明,3959,MU5770,1,320
1291,厦门桂林,3966,JD5153/4,2,319
1292,厦门桂林,3966,MF8403/4,2,752
1293,厦门桂林,3966,SC4763/4,4,738
1294,南京厦门,3976,CZ6545/6,2,319
1295,厦门南京,3976,MF8067/8,2,738
1296,厦门南京,3976,MF8191/2,2,738
1297,厦门南京,3976,MF8507/8,2,738
1298,厦门南京,3976,MF8597/8,2,737
1299,南京厦门,3976,MU2809,1,320
1300,厦门南京,3976,MU2810,1,320
1301,南京厦门,3976,MU2819,5,320
1302,厦门南京,3976,MU2820,5,320
1303,厦门南京,3976,MU2829/30,2,320
1304,南京厦门,3976,MU2839,1,320
1305,厦门南京,3976,MU2840,1,320
1306,厦门南京,3976,MU3167/8,2,737
1307,厦门南京,3976,SC4803,1,CR2
1308,南京厦门,3976,SC4804,1,CR2
1309,广州徐州,3999,CZ3257,1,319
1310,广州徐州,3999,CZ3635,1,319
1311,徐州广州,3999,CZ3636,1,319
1312,大连常州,4012,CZ6467/8,2,319
1313,通辽呼和浩特,4015,CA1249/50,2,733
1314,呼和浩特通辽,4015,G52729,1,CR2
1315,通辽呼和浩特,4015,G52730,1,CR2
1316,呼和浩特通辽,4015,GS6435/6,2,EMB
1317,通辽呼和浩特,4015,GS6539/40,4,ERJ
1318,呼和浩特乌海,4024,GS6429/30,2,EMB
1319,乌海呼和浩特,4024,GS6479/80,2,ERJ
1320,呼和浩特乌海,4024,MU5459,1,73G
1321,乌海呼和浩特,4024,MU5460,1,73G
1322,郑州武汉,4060,MU2497/8,2,ERJ
1323,深圳西安,4081,CZ3213/4,6,320
1324,深圳西安,4081,CZ3225/6,8,320
1325,西安深圳,4081,CZ3735/6,4,320
1326,深圳西安,4081,CZ6989/90,2,320
1327,西安深圳,4081,HU7871/2,2,738
1328,西安深圳,4081,HU7873/4,2,734
1329,深圳西安,4081,HU7884/3,2,737
1330,西安深圳,4081,MU2325/6,2,320
1331,西安深圳,4081,ZH9241/2,2,737
1332,深圳西安,4081,ZH9835/6,2,319
1333,西安深圳,4081,ZH9881/2,2,320
1334,深圳西安,4081,ZH9987,1,320
1335,西安深圳,4081,ZH9988,1,320
1336,重庆大连,4101,3U8967/8,2,ERJ
1337,大连重庆,4101,CZ6425/6,4,321
1338,大连重庆,4101,CZ6579/80,6,321
1339,重庆大连,4101,G52641/2,2,CR2
1340,重庆大连,4101,G52679,1,CR2
1341,大连重庆,4101,G52680,1,CR2
1342,重庆大连,4101,G52761,1,CR2
1343,大连重庆,4101,G52762,1,CR2
1344,重庆大连,4101,HU7349/50,2,737
1345,重庆大连,4101,PN6101/2,2,319
1346,重庆大连,4101,ZH9161/2,2,320
1347,南京宁波,4108,SC4945/6,2,738
1348,长沙张家界,4122,CZ3313/4,2,321
1349,张家界长沙,4122,CZ3983,2,320
1350,乌鲁木齐敦煌,4138,CZ6895/6,4,73G
1351,敦煌乌鲁木齐,4138,GS7531/2,4,E90
1352,宁波济南,4155,SC4701/2,2,733
1353,济南宁波,4155,SC4835/6,2,CR2
1354,济南宁波,4155,SC4945/6,2,738
1355,长沙郑州,4158,CZ3943/4,2,320
1356,郑州长沙,4158,CZ6347/8,2,738
1357,深圳丽江,4160,CZ3451/2,2,319
1358,深圳丽江,4160,ZH9981,2,737
1359,丽江深圳,4160,ZH9982,4,73G
1360,海口成都,4168,3U8751/2,2,320
1361,海口成都,4168,CA4315/6,2,319
1362,海口成都,4168,HU7085,1,738
1363,成都海口,4168,HU7086,1,738
1364,济南温州,4196,GS6477/8,4,ERJ
1365,济南温州,4196,SC4805/6,2,737
1366,济南温州,4196,SC4809/10,2,738
1367,温州济南,4196,SC4833/4,4,738
1368,温州济南,4196,SC4907/8,2,737
1369,温州济南,4196,SC4983/4,2,737
1370,珠海长沙,4201,CZ3761/2,2,73G
1371,深圳宜昌,4232,ZH9943,1,320
1372,宜昌深圳,4232,ZH9944,1,320
1373,郑州南宁,4249,CZ3479/80,2,733
1374,南宁郑州,4249,CZ6385/6,2,738
1375,郑州南宁,4249,CZ6431,1,738
1376,南宁郑州,4249,CZ6432,2,738
1377,南宁郑州,4249,GS7583/4,2,E90
1378,郑州南宁,4249,VD8363/4,2,E90
1379,南宁郑州,4249,ZH9529,1,733
1380,郑州南宁,4249,ZH9530,1,733
1381,西安温州,4253,GS7559/60,4,E90
1382,西安温州,4253,HU7889,1,738
1383,温州西安,4253,HU7890,1,738
1384,温州西安,4253,MU2391/2,2,320
1385,南宁青岛,4278,CZ6385/6,2,738
1386,青岛南宁,4278,CZ6431,1,738
1387,南宁青岛,4278,CZ6432,2,738
1388,南宁青岛,4278,GS6525/6,2,E90
1389,青岛南宁,4278,SC4603/4,2,733
1390,南宁青岛,4278,ZH9587/8,2,737
1391,珠海南宁,4288,SC4913/4,4,738
1392,郑州珠海,4306,VD8351/2,2,E90
1393,温州连云港,4326,MU2673,1,ERJ
1394,连云港温州,4326,MU2674,1,ERJ
1395,宁波青岛,4328,CZ3855/6,2,733
1396,宁波青岛,4328,HU7721,1,738
1397,青岛宁波,4328,HU7722,1,738
1398,宁波青岛,4328,HU7841,1,733
1399,宁波青岛,4328,HU7841/2,2,737
1400,青岛宁波,4328,HU7842,1,733
1401,宁波青岛,4328,MF8515/6,2,738
1402,宁波青岛,4328,MF8583/4,2,738
1403,青岛宁波,4328,SC4709,1,CR2
1404,宁波青岛,4328,SC4710,1,CR2
1405,西安乌鲁木齐,4341,8L9963/4,2,319
1406,西安乌鲁木齐,4341,BK2885/6,2,738
1407,西安乌鲁木齐,4341,CA1785/6,2,319
1408,乌鲁木齐西安,4341,CZ6305/6,4,73G
1409,乌鲁木齐西安,4341,CZ6895/6,4,73G
1410,乌鲁木齐西安,4341,CZ6919/20,2,73G
1411,乌鲁木齐西安,4341,CZ6939/40,2,738
1412,乌鲁木齐西安,4341,CZ6959/60,4,73G
1413,西安乌鲁木齐,4341,GS7531/2,4,E90
1414,乌鲁木齐西安,4341,HU7809/10,2,738
1415,乌鲁木齐西安,4341,HU7813,1,738
1416,西安乌鲁木齐,4341,HU7814,1,738
1417,西安乌鲁木齐,4341,MU2769,1,320
1418,乌鲁木齐西安,4341,MU2770,1,320
1419,西安乌鲁木齐,4341,MU5727/8,2,73G
1420,西安乌鲁木齐,4341,SC4633/4,2,733
1421,南京温州,4423,MU2165,1,73G
1422,温州南京,4423,MU2166,1,73G
1423,重庆拉萨,4432,3U8633/4,4,319
1424,重庆拉萨,4432,3U8665/6,4,319
1425,重庆拉萨,4432,CA4419/20,2,319
1426,重庆拉萨,4432,CZ3183/4,2,319
1427,重庆拉萨,4432,CZ3463/4,2,319
1428,重庆拉萨,4432,CZ3921/2,2,319
1429,重庆拉萨,4432,CZ3923/4,2,319
1430,重庆拉萨,4432,TV9813/4,4,319
1431,温州南宁,4437,CZ6391/2,6,319
