"","city1_2","flight_num","plane_num","flag"
"5675","厦门深圳","CZ3549/50","320",2861
"5676","厦门深圳","CZ3567/8","320",2861
"5677","厦门沈阳","HU7321","738",2804
"5678","厦门沈阳","MF8065/6","752",2804
"5679","厦门沈阳","MF8073/4","738",2804
"5680","厦门沈阳","MF8065/6","752",2804
"5681","厦门沈阳","HU7047","738",2804
"5682","厦门沈阳","MF8073/4","738",2804
"5683","厦门沈阳","SC4989","733",2804
"5684","厦门石家庄","9C8975/6","320",9123
"5685","厦门石家庄","MF8145/6","738",9123
"5686","厦门石家庄","9C8975/6","320",9123
"5687","厦门石家庄","SC4957","738",9123
"5688","厦门石家庄","MF8145/6","738",9123
"5689","厦门太原","MF8157/8","738",10078
"5690","厦门太原","SC4803","CR2",10078
"5691","厦门太原","HU7864","738",10078
"5692","厦门太原","MF8157/8","738",10078
"5693","厦门太原","HU7864","738",10078
"5694","厦门天津","MF8125/6","738",10061
"5695","厦门天津","CA1529/30","733",10061
"5696","厦门天津","MF8125/6","738",10061
"5697","厦门天津","CA1529/30","733",10061
"5698","厦门天津","CA1529/30","738",10061
"5699","厦门天津","CA1529/30","738",10061
"5700","厦门温州","CZ6260","M90",5815
"5701","厦门温州","MU2673","ERJ",5815
"5702","厦门温州","CZ6260","M90",5815
"5703","厦门乌鲁木齐","MF8275/6","73G",10090
"5704","厦门乌鲁木齐","MF8275/6","73G",10090
"5705","厦门乌鲁木齐","HU7693/4","738",10090
"5706","厦门乌鲁木齐","HU7693/4","738",10090
"5707","厦门乌鲁木齐","MF8275/6","73G",10090
"5708","厦门乌鲁木齐","MF8275/6","737",10090
"5709","厦门乌鲁木齐","MF8275/6","737",10090
"5710","厦门乌鲁木齐","MF8275/6","73G",10090
"5711","厦门武汉","SC4797","738",4453
"5712","厦门武汉","MF8275/6","737",4453
"5713","厦门武汉","CZ6513/4","73G",4453
"5714","厦门武汉","MF8553/4","752",4453
"5715","厦门武汉","MF8217/8","752",4453
"5716","厦门武汉","MF8217/8","752",4453
"5717","厦门武汉","MF8217/8","752",4453
"5718","厦门武汉","MF8275/6","737",4453
"5719","厦门武汉","MF8553/4","752",4453
"5720","厦门武汉","CZ3841/2","73G",4453
"5721","厦门武汉","MF8275/6","73G",4453
"5722","厦门武汉","MF8275/6","73G",4453
"5723","厦门武汉","MF8217/8","752",4453
"5724","厦门武汉","MF8237/8","738",4453
"5725","厦门武汉","CZ3841/2","73G",4453
"5726","厦门武汉","MF8275/6","73G",4453
"5727","厦门武汉","MF8237/8","738",4453
"5728","厦门武汉","MF8275/6","73G",4453
"5729","厦门武汉","CA8227/8","320",4453
"5730","厦门武夷山","MF8085/6","737",19255
"5731","厦门武夷山","MF8087/8","737",19255
"5732","厦门武夷山","MF8081/2","738",19255
"5733","厦门武夷山","MF8085/6","737",19255
"5734","厦门武夷山","MF8366","738",19255
"5735","厦门武夷山","MF8083/4","738",19255
"5736","厦门武夷山","SC4969/70","738",19255
"5737","厦门武夷山","MF8366","738",19255
"5738","厦门武夷山","MF8085/6","738",19255
"5739","厦门武夷山","MF8091","738",19255
"5740","厦门武夷山","SC4969/70","738",19255
"5741","厦门西安","MF8217/8","752",12342
"5742","厦门西安","SC4781/2","733",12342
"5743","厦门西安","SC4807/8","738",12342
"5744","厦门西安","SC4781/2","733",12342
"5745","厦门西安","MF8207/8","752",12342
"5746","厦门西安","HU7852","738",12342
"5747","厦门西安","MF8233/4","73G",12342
"5748","厦门西安","MF8233/4","73G",12342
"5749","厦门西安","MF8217/8","752",12342
"5750","厦门西安","MF8207/8","752",12342
"5751","厦门西安","MF8217/8","752",12342
"5752","厦门西安","MF8217/8","752",12342
"5753","厦门西安","MU2282","320",12342
"5754","厦门西安","MF8233/4","73G",12342
"5755","厦门西安","MF8233/4","73G",12342
"5756","厦门西安","SC4807/8","738",12342
"5757","厦门徐州","HU7709","738",9785
"5758","厦门烟台","SC4885/6","737",12619
"5759","厦门烟台","SC4885/6","737",12619
"5760","厦门烟台","SC4885/6","737",12619
"5761","厦门烟台","SC4885/6","737",12619
"5762","厦门烟台","SC4885/6","737",12619
"5763","厦门烟台","SC4885/6","737",12619
"5764","厦门烟台","SC4885/6","738",12619
"5765","厦门烟台","SC4885/6","738",12619
"5766","厦门烟台","SC4885/6","737",12619
"5767","厦门烟台","SC4885/6","737",12619
"5768","厦门银川","MF8237/8","738",20440
"5769","厦门银川","MF8237/8","738",20440
"5770","厦门银川","SC4797","738",20440
"5771","厦门银川","SC4799","738",20440
"5772","厦门长春","SC4955","733",1660
"5773","厦门长春","SC4955","73G",1660
"5774","厦门长春","MF8049/50","738",1660
"5775","厦门长春","MF8049/50","738",1660
"5776","厦门长沙","MF8401/2","738",3917
"5777","厦门长沙","MF8157/8","738",3917
"5778","厦门长沙","MF8504","738",3917
"5779","厦门长沙","MF8157/8","738",3917
"5780","厦门长沙","MF8401/2","738",3917
"5781","厦门长沙","MF8401/2","738",3917
"5782","厦门长沙","MF8401/2","738",3917
"5783","厦门长沙","MF8401/2","738",3917
"5784","厦门长沙","MF8401/2","738",3917
"5785","厦门郑州","MF8065/6","752",4784
"5786","厦门郑州","HU7693/4","738",4784
"5787","厦门郑州","MF8209/10","73G",4784
"5788","厦门郑州","HU7693/4","738",4784
"5789","厦门郑州","MF8065/6","752",4784
"5790","厦门郑州","CZ6231/2","738",4784
"5791","厦门郑州","SC4799","738",4784
"5792","厦门郑州","SC4765/6","738",4784
"5793","厦门郑州","SC4765","73G",4784
"5794","厦门郑州","MF8209/10","738",4784
"5795","厦门郑州","MF8209/10","73G",4784
"5796","厦门郑州","MF8209/10","738",4784
"5797","厦门重庆","SC4811/2","738",7675
"5798","厦门重庆","SC4811/2","738",7675
"5799","厦门重庆","OQ2349/50","320",7675
"5800","厦门重庆","CA4145/6","737",7675
"5801","厦门重庆","MF8413/4","738",7675
"5802","厦门重庆","SC4807/8","738",7675
"5803","厦门重庆","OQ2349/50","320",7675
"5804","厦门重庆","MF8403/4","752",7675
"5805","厦门重庆","MF8403/4","752",7675
"5806","厦门重庆","CA4123/4","737",7675
"5807","厦门重庆","MF8449/50","738",7675
"5808","厦门重庆","MF8413/4","738",7675
"5809","厦门重庆","SC4807/8","738",7675
"5810","厦门舟山","MF8575/6","73G",6971
"5811","厦门舟山","MF8587/8","738",6971
"5812","厦门舟山","MF8575/6","73G",6971
"5813","厦门舟山","MF8587/8","737",6971
"5814","厦门珠海","MF8303/4","73G",3417
"5815","厦门珠海","SC4913/4","738",3417
"5816","厦门珠海","MF8303/4","73G",3417
"5817","厦门珠海","MF8303/4","73G",3417
"5818","厦门珠海","SC4913/4","738",3417
"5819","厦门珠海","MF8303/4","73G",3417
"5820","厦门珠海","SC4913/4","738",3417
"5821","厦门珠海","MF8303/4","73G",3417
"5822","厦门珠海","MF8303/4","73G",3417
"5823","厦门珠海","MF8303/4","737",3417
"5824","厦门珠海","MF8303/4","73G",3417
"5825","厦门珠海","MF8303/4","73G",3417
"5826","厦门珠海","MF8303/4","73G",3417
"5827","厦门珠海","MF8303/4","73G",3417
"5828","厦门珠海","MF8303/4","737",3417
"5829","厦门珠海","SC4913/4","738",3417
"5830","深圳包头","CZ6493/4","733",24296
"5831","深圳包头","CZ6493/4","733",24296
"5832","深圳包头","CZ6493/4","733",24296
"5833","深圳包头","CZ6493/4","733",24296
"5834","深圳北海","ZH9925/6","738",7608
"5835","深圳北海","ZH9925/6","738",7608
"5836","深圳北海","ZH9925/6","738",7608
"5837","深圳北海","ZH9925","738",7608
"5838","深圳常德","CZ2511/2","320",10688
"5839","深圳常德","CZ2511/2","320",10688
"5840","深圳常德","CZ2511/2","320",10688
"5841","深圳常州","ZH9841","320",1446
"5842","深圳成都","HU7327","738",12233
"5843","深圳成都","ZH9823","739",12233
"5844","深圳成都","EU2217/8","319",12233
"5845","深圳成都","ZH9973/4","320",12233
"5846","深圳成都","CZ3457/8","320",12233
"5847","深圳成都","CA4311/2","321",12233
"5848","深圳成都","CZ3453/4","321",12233
"5849","深圳成都","CZ3457/8","320",12233
"5850","深圳成都","CZ3453/4","321",12233
"5851","深圳成都","CZ3433/4","319",12233
"5852","深圳成都","ZH9823","739",12233
"5853","深圳成都","ZH9923/4","320",12233
"5854","深圳成都","CA4329/30","733",12233
"5855","深圳成都","CA4337/8","757",12233
"5856","深圳成都","CA4313/4","319",12233
"5857","深圳成都","3U8703/4","319",12233
"5858","深圳成都","3U8701/2","319",12233
"5859","深圳成都","EU2217/8","319",12233
"5860","深圳成都","3U8705/6","321",12233
"5861","深圳成都","HU7751","738",12233
"5862","深圳成都","CA4389/90","319",12233
"5863","深圳达州","CA4365/6","319",7420
"5864","深圳大连","CZ3677/8","320",1588
"5865","深圳大连","ZH9887/8","738",1588
"5866","深圳大连","ZH9887/8","738",1588
"5867","深圳大连","HU7717","738",1588
"5868","深圳大连","ZH9829","320",1588
"5869","深圳大连","CZ3677/8","320",1588
"5870","深圳丹东","CZ6755/6","320",8493
"5871","深圳丹东","CZ6755/6","320",8493
"5872","深圳鄂尔多斯","CZ6989/90","320",7514
"5873","深圳鄂尔多斯","CZ6989/90","320",7514
"5874","深圳鄂尔多斯","ZH9957/8","737",7514
"5875","深圳福州","ZH9861/2","320",7606
"5876","深圳福州","CZ3577/8","319",7606
"5877","深圳福州","ZH9861/2","320",7606
"5878","深圳福州","MF8337/8","738",7606
"5879","深圳福州","MF8337/8","73G",7606
"5880","深圳福州","CZ3577/8","319",7606
"5881","深圳赣州","CZ3255/6","320",10052
"5882","深圳赣州","CZ3255/6","320",10052
"5883","深圳贵阳","CZ6372","738",9223
"5884","深圳贵阳","CZ3435/6","320",9223
"5885","深圳贵阳","ZH7103/4","320",9223
"5886","深圳贵阳","ZH9895/6","738",9223
"5887","深圳贵阳","HU7741","738",9223
"5888","深圳贵阳","ZH9975/6","738",9223
"5889","深圳贵阳","CZ6371/2","738",9223
"5890","深圳贵阳","CZ3667/8","738",9223
"5891","深圳贵阳","CA4367/8","733",9223
"5892","深圳贵阳","CZ6559/60","320",9223
"5893","深圳贵阳","ZH9975/6","738",9223
"5894","深圳贵阳","ZH7103/4","320",9223
"5895","深圳贵阳","HU7741","738",9223
"5896","深圳桂林","CZ3240","738",1759
"5897","深圳桂林","ZH9837/8","737",1759
"5898","深圳桂林","ZH9837/8","737",1759
"5899","深圳桂林","ZH9837/8","319",1759
"5900","深圳桂林","CZ3951","320",1759
"5901","深圳桂林","ZH9837/8","319",1759
"5902","深圳哈尔滨","CZ6310","320",5008
"5903","深圳哈尔滨","ZH9771/2","320",5008
"5904","深圳哈尔滨","ZH9817","738",5008
"5905","深圳哈尔滨","HU7745","738",5008
"5906","深圳哈尔滨","ZH9931/2","738",5008
"5907","深圳哈尔滨","ZH9931/2","738",5008
"5908","深圳海口","MU2483/4","733",9996
"5909","深圳海口","CZ2509/10","320",9996
"5910","深圳海口","CZ6795/6","733",9996
"5911","深圳海口","HU7044","733",9996
"5912","深圳海口","HU7020","738",9996
"5913","深圳海口","CZ2509/10","320",9996
"5914","深圳海口","CZ2509/10","320",9996
"5915","深圳海口","CZ6795/6","733",9996
"5916","深圳海口","CZ3955/6","320",9996
"5917","深圳海口","HU7016","738",9996
"5918","深圳海口","CZ2509/10","320",9996
"5919","深圳海口","MU2483/4","733",9996
"5920","深圳海口","ZH9809/10","737",9996
"5921","深圳海口","ZH9909/10","738",9996
"5922","深圳海口","HU7052","738",9996
"5923","深圳海口","ZH9875/6","738",9996
"5924","深圳海口","HU7052","738",9996
"5925","深圳杭州","CA1735/6","319",6556
"5926","深圳杭州","CZ3797/8","320",6556
"5927","深圳杭州","CZ3563/4","320",6556
"5928","深圳杭州","CA1733/4","319",6556
"5929","深圳杭州","CZ3569/70","320",6556
"5930","深圳杭州","ZH9867/8","738",6556
"5931","深圳杭州","ZH9753/4","738",6556
"5932","深圳杭州","ZH9859","738",6556
"5933","深圳杭州","CZ3365/6","320",6556
"5934","深圳杭州","ZH9803/4","738",6556
"5935","深圳杭州","CZ3797/8","320",6556
"5936","深圳杭州","MF8343/4","738",6556
"5937","深圳杭州","CA1731/2","320",6556
"5938","深圳杭州","MU5219/20","320",6556
"5939","深圳杭州","ZH9803/4","738",6556
"5940","深圳杭州","ZH9963/4","738",6556
"5941","深圳杭州","CZ3555/6","320",6556
"5942","深圳合肥","ZH9991/2","738",6512
"5943","深圳合肥","ZH9785/6","738",6512
"5944","深圳合肥","CZ3565/6","319",6512
"5945","深圳合肥","MU5700","320",6512
"5946","深圳合肥","ZH9989","738",6512
"5947","深圳合肥","ZH9991","738",6512
"5948","深圳合肥","ZH9991","738",6512
"5949","深圳合肥","ZH9785/6","738",6512
"5950","深圳合肥","ZH7107/8","320",6512
"5951","深圳合肥","ZH9989","738",6512
"5952","深圳合肥","MU5699/70","320",6512
"5953","深圳合肥","ZH9785/6","738",6512
"5954","深圳合肥","HU7745","738",6512
"5955","深圳合肥","ZH9785/6","738",6512
"5956","深圳合肥","ZH9989","738",6512
"5957","深圳合肥","ZH9785/6","738",6512
"5958","深圳合肥","ZH7107/8","320",6512
"5959","深圳呼和浩特","ZH9853","738",1983
"5960","深圳呼和浩特","CZ6511/2","320",1983
"5961","深圳呼和浩特","CZ6511/2","320",1983
"5962","深圳呼和浩特","CZ3675/6","320",1983
"5963","深圳呼和浩特","ZH9853","738",1983
"5964","深圳呼和浩特","HU7043","733",1983
"5965","深圳呼和浩特","CZ6511/2","320",1983
"5966","深圳呼和浩特","CZ3675/6","320",1983
"5967","深圳呼和浩特","CZ6511/2","320",1983
"5968","深圳黄山","CZ3929","320",9129
"5969","深圳黄山","ZH9951","73G",9129
"5970","深圳黄山","CZ3929","320",9129
"5971","深圳黄山","CZ3929","320",9129
"5972","深圳黄山","CZ3929","320",9129
"5973","深圳黄山","ZH9951","73G",9129
"5974","深圳黄山","CZ3929","320",9129
"5975","深圳黄山","CZ3929","320",9129
"5976","深圳黄山","CZ3929","320",9129
"5977","深圳济南","SC1181/2","733",61
"5978","深圳济南","SC1189/90","733",61
"5979","深圳济南","HU7715","738",61
"5980","深圳济南","CZ6487/8","320",61
"5981","深圳济南","SC1189/90","733",61
"5982","深圳济南","ZH9939","738",61
"5983","深圳济南","SC1187/8","733",61
"5984","深圳济南","CZ6487/8","320",61
"5985","深圳济南","HU7359","738",61
"5986","深圳济南","CZ6487/8","320",61
"5987","深圳济南","CZ6487/8","320",61
"5988","深圳济南","ZH9927","738",61
"5989","深圳景德镇","ZH9721/2","737",3293
"5990","深圳景德镇","ZH9721/2","738",3293
"5991","深圳景德镇","ZH9721","738",3293
"5992","深圳景德镇","ZH9721/2","737",3293
"5993","深圳昆明","KY8072","73G",6893
"5994","深圳昆明","ZH9995/6","73G",6893
"5995","深圳昆明","CZ3931/2","733",6893
"5996","深圳昆明","CZ3459/60","320",6893
"5997","深圳昆明","CZ3931/2","733",6893
"5998","深圳昆明","MU5761/2","73G",6893
"5999","深圳昆明","ZH9833/4","738",6893
"6000","深圳昆明","CZ3931/2","733",6893
"6001","深圳昆明","CZ3451/2","319",6893
"6002","深圳昆明","MU5761/2","73G",6893
"6003","深圳昆明","MU5759/60","763",6893
"6004","深圳昆明","CZ3931/2","733",6893
"6005","深圳昆明","CZ6923/4","320",6893
"6006","深圳昆明","ZH9985/6","738",6893
"6007","深圳昆明","CZ3451/2","319",6893
"6008","深圳昆明","MU5757/8","763",6893
"6009","深圳兰州","ZH9977","738",7016
"6010","深圳兰州","HU7744/3","738",7016
"6011","深圳兰州","ZH9977","738",7016
"6012","深圳兰州","HU7744/3","738",7016
"6013","深圳兰州","HU7744","738",7016
"6014","深圳丽江","ZH9981","73G",4160
"6015","深圳丽江","CZ3451/2","319",4160
"6016","深圳丽江","CZ3451/2","319",4160
"6017","深圳丽江","ZH9981","737",4160
"6018","深圳连云港","CZ6701/2","319",25519
"6019","深圳连云港","CZ6701/2","319",25519
"6020","深圳临沂","CZ3315/6","320",10644
"6021","深圳临沂","CZ3315/6","320",10644
"6022","深圳泸州","CZ6389/90","319",8387
"6023","深圳洛阳","CZ6511/2","320",70
"6024","深圳洛阳","CZ6511/2","320",70
"6025","深圳洛阳","CZ6511/2","320",70
"6026","深圳洛阳","CZ6511/2","320",70
"6027","深圳绵阳","ZH9911/2","320",10692
"6028","深圳绵阳","ZH9911/2","320",10692
"6029","深圳南昌","ZH9869","738",9153
"6030","深圳南昌","ZH9871/2","738",9153
"6031","深圳南昌","ZH9871/2","738",9153
"6032","深圳南昌","ZH7105/6","320",9153
"6033","深圳南昌","MU5261/2","320",9153
"6034","深圳南昌","ZH9871/2","738",9153
"6035","深圳南昌","ZH9871/2","738",9153
"6036","深圳南昌","ZH7105/6","320",9153
"6037","深圳南昌","ZH7105/6","320",9153
"6038","深圳南昌","CZ3583/4","319",9153
"6039","深圳南昌","ZH9871/2","738",9153
"6040","深圳南昌","CZ3583/4","319",9153
"6041","深圳南昌","CZ3617/8","320",9153
"6042","深圳南昌","CZ3617/8","320",9153
"6043","深圳南昌","CZ3617/8","320",9153
"6044","深圳南昌","CZ3617/8","320",9153
"6045","深圳南昌","ZH9871","320",9153
"6046","深圳南充","CZ6969/70","320",13120
"6047","深圳南充","CZ6969/70","320",13120
"6048","深圳南充","CZ6969/70","320",13120
"6049","深圳南充","CZ6969/70","320",13120
"6050","深圳南京","ZH9717","738",11892
"6051","深圳南京","MU2868","320",11892
"6052","深圳南京","ZH9707/8","738",11892
"6053","深圳南京","ZH9865/6","738",11892
"6054","深圳南京","MU2888","320",11892
"6055","深圳南京","MU2868","320",11892
"6056","深圳南京","CZ3827/8","320",11892
"6057","深圳南京","CZ3827/8","320",11892
"6058","深圳南京","ZH9857","738",11892
"6059","深圳南京","HU7763","738",11892
"6060","深圳南京","MU2868","320",11892
"6061","深圳南京","ZH9817","738",11892
"6062","深圳南京","CZ3559/60","320",11892
"6063","深圳南京","MU2868","320",11892
"6064","深圳南京","ZH9877/8","738",11892
"6065","深圳南京","MU2868","320",11892
"6066","深圳南京","CZ3559/60","320",11892
"6067","深圳南宁","CZ3237/8","738",7235
"6068","深圳南宁","CZ3237/8","738",7235
"6069","深圳南宁","CZ3237/8","738",7235
"6070","深圳南宁","MF8363/4","752",7235
"6071","深圳南宁","CZ3273/4","738",7235
"6072","深圳南宁","CZ6367","320",7235
"6073","深圳南宁","CZ3673/4","319",7235
"6074","深圳南宁","CZ3673","320",7235
"6075","深圳南宁","ZH9595/6","733",7235
"6076","深圳南宁","CZ3673","319",7235
"6077","深圳南宁","MF8363/4","752",7235
"6078","深圳南宁","ZH9593/4","733",7235
"6079","深圳南宁","CZ6368","320",7235
"6080","深圳南宁","ZH9907/8","733",7235
"6081","深圳南宁","CZ3946","319",7235
"6082","深圳南宁","CZ3946","319",7235
"6083","深圳南宁","CZ3273/4","738",7235
"6084","深圳南通","ZH9729","320",3556
"6085","深圳南阳","CZ3919/20","ERJ",56
"6086","深圳南阳","CZ3919/20","ERJ",56
"6087","深圳宁波","MU5243/4","320",2326
"6088","深圳宁波","CZ6701/2","319",2326
"6089","深圳宁波","CZ6701/2","319",2326
"6090","深圳宁波","ZH9567/8","738",2326
"6091","深圳宁波","HU7721","738",2326
"6092","深圳宁波","HU7717","738",2326
"6093","深圳青岛","ZH9929/30","738",2357
"6094","深圳青岛","ZH9879","738",2357
"6095","深圳青岛","HU7721","738",2357
"6096","深圳青岛","SC4681/2","733",2357
"6097","深圳青岛","SC4732","CR2",2357
"6098","深圳衢州","ZH9873/4","319",10371
"6099","深圳衢州","ZH9873/4","319",10371
"6100","深圳衢州","ZH9873/4","737",10371
"6101","深圳泉州","CZ3833/4","320",18319
"6102","深圳泉州","ZH9703","320",18319
"6103","深圳泉州","ZH9703","320",18319
"6104","深圳泉州","ZH9703","320",18319
"6105","深圳泉州","CZ3833/4","320",18319
"6106","深圳泉州","CZ3833/4","320",18319
"6107","深圳泉州","MF8327/8","73G",18319
"6108","深圳泉州","ZH9703","320",18319
"6109","深圳泉州","CZ3833/4","320",18319
"6110","深圳三亚","CZ3977/8","320",10935
"6111","深圳三亚","CZ6757/8","320",10935
"6112","深圳三亚","ZH9901","738",10935
"6113","深圳三亚","CZ3977/8","320",10935
"6114","深圳三亚","HU7732","738",10935
"6115","深圳三亚","CZ3978","320",10935
"6116","深圳三亚","CZ6757/8","320",10935
"6117","深圳三亚","HU7325","738",10935
"6118","深圳厦门","MF8315/6","738",2861
"6119","深圳厦门","CZ3549/50","320",2861
"6120","深圳厦门","ZH9743/4","738",2861
"6121","深圳厦门","CZ3549/50","320",2861
"6122","深圳厦门","HU7709","738",2861
"6123","深圳厦门","CZ3567/8","320",2861
"6124","深圳厦门","CZ3567/8","320",2861
"6125","深圳厦门","MF8331/2","738",2861
"6126","深圳厦门","CZ3549/50","320",2861
"6127","深圳厦门","MF8331/2","73G",2861
"6128","深圳沈阳","HU7729","738",5157
"6129","深圳沈阳","CZ6303/4","M90",5157
"6130","深圳沈阳","ZH9979/80","320",5157
"6131","深圳沈阳","ZH9841","320",5157
"6132","深圳沈阳","CZ6310","320",5157
"6133","深圳沈阳","ZH9897/8","320",5157
"6134","深圳沈阳","ZH9827/8","320",5157
"6135","深圳石家庄","CZ6493/4","733",9689
"6136","深圳石家庄","ZH9919/20","737",9689
"6137","深圳石家庄","ZH9961","320",9689
"6138","深圳石家庄","CZ6493/4","733",9689
"6139","深圳石家庄","CZ6493/4","733",9689
"6140","深圳石家庄","CZ6493/4","733",9689
"6141","深圳石家庄","ZH9765/6","320",9689
"6142","深圳台州","ZH9805/6","738",9000
"6143","深圳台州","ZH9805/6","738",9000
"6144","深圳太原","ZH9839","320",10617
"6145","深圳太原","MU2364","73G",10617
"6146","深圳太原","ZH9885/6","738",10617
"6147","深圳太原","HU7326","738",10617
"6148","深圳太原","ZH9955/6","738",10617
"6149","深圳天津","CA1371/2","738",12208
"6150","深圳天津","MF8379/80","738",12208
"6151","深圳天津","CZ3721/2","319",12208
"6152","深圳天津","CA1371/2","738",12208
"6153","深圳天津","CA1371/2","738",12208
"6154","深圳天津","CZ3721/2","319",12208
"6155","深圳天津","ZH9729","320",12208
"6156","深圳天津","ZH9783/4","320",12208
"6157","深圳天津","ZH9935","738",12208
"6158","深圳天津","HU7204","734",12208
"6159","深圳天津","CA1319/20","73G",12208
"6160","深圳温州","CZ3833/4","320",14248
"6161","深圳温州","CZ3315/6","320",14248
"6162","深圳温州","CZ3369/70","320",14248
"6163","深圳温州","CZ3833/4","320",14248
"6164","深圳温州","CZ3369/70","320",14248
"6165","深圳温州","CZ3833/4","320",14248
"6166","深圳温州","CZ3833/4","320",14248
"6167","深圳温州","CZ3315/6","320",14248
"6168","深圳温州","ZH9965/6","738",14248
"6169","深圳温州","SC4732","CR2",14248
"6170","深圳乌鲁木齐","HU7744/3","738",12345
"6171","深圳乌鲁木齐","HU7744","738",12345
"6172","深圳乌鲁木齐","ZH9843/4","738",12345
"6173","深圳乌鲁木齐","HU7744/3","738",12345
"6174","深圳无锡","MU2987/8","320",9961
"6175","深圳无锡","ZH9565/6","738",9961
"6176","深圳无锡","MU2987/8","320",9961
"6177","深圳无锡","CZ3209/10","320",9961
"6178","深圳无锡","ZH9565/6","738",9961
"6179","深圳无锡","ZH9507/8","738",9961
"6180","深圳无锡","CZ3209/10","320",9961
"6181","深圳无锡","MU2987/8","320",9961
"6182","深圳无锡","ZH9735/6","738",9961
"6183","深圳武汉","CZ3355/6","738",8086
"6184","深圳武汉","ZH9893/4","738",8086
"6185","深圳武汉","ZH9947/8","738",8086
"6186","深圳武汉","CA8233/4","320",8086
"6187","深圳武汉","HU7729","738",8086
"6188","深圳武汉","CZ6563/4","738",8086
"6189","深圳武汉","ZH9893/4","738",8086
"6190","深圳武汉","ZH9853","738",8086
"6191","深圳武汉","CZ3953/4","319",8086
"6192","深圳武汉","CZ3953/4","320",8086
"6193","深圳武汉","MU2364","73G",8086
"6194","深圳武汉","CZ6563/4","738",8086
"6195","深圳武汉","ZH9853","738",8086
"6196","深圳武汉","CZ6563/4","738",8086
"6197","深圳武夷山","ZH9883/4","320",10734
"6198","深圳武夷山","ZH9883/4","320",10734
"6199","深圳武夷山","ZH9883","73G",10734
"6200","深圳西安","CZ3225/6","320",4081
"6201","深圳西安","HU7873/4","734",4081
"6202","深圳西安","CZ3213/4","320",4081
"6203","深圳西安","CZ3225/6","320",4081
"6204","深圳西安","ZH9987","320",4081
"6205","深圳西安","CZ3225/6","320",4081
"6206","深圳西安","CZ3213/4","320",4081
"6207","深圳西安","HU7871/2","738",4081
"6208","深圳西安","ZH9881/2","320",4081
"6209","深圳西安","CZ3213/4","320",4081
"6210","深圳西安","CZ3225/6","320",4081
"6211","深圳西安","CZ6989/90","320",4081
"6212","深圳西安","MU2325/6","320",4081
"6213","深圳西安","ZH9835/6","319",4081
"6214","深圳西安","CZ3225/6","320",4081
"6215","深圳西安","CZ3213/4","320",4081
"6216","深圳西安","ZH9835/6","319",4081
"6217","深圳西安","CZ3735/6","320",4081
"6218","深圳西安","CZ3213/4","320",4081
"6219","深圳西安","CZ3225/6","320",4081
"6220","深圳西安","ZH9241/2","737",4081
"6221","深圳西安","CZ3735/6","320",4081
"6222","深圳西安","CZ6989/90","320",4081
"6223","深圳西安","CZ3213/4","320",4081
"6224","深圳西安","CZ3225/6","320",4081
"6225","深圳西安","HU7884/3","737",4081
"6226","深圳西安","CZ3225/6","320",4081
"6227","深圳西安","HU7884/3","737",4081
"6228","深圳西宁","HU7884/3","737",25838
"6229","深圳西宁","HU7884/3","737",25838
"6230","深圳西宁","CZ3213/4","320",25838
"6231","深圳西宁","CZ3213/4","320",25838
"6232","深圳西宁","CZ3213/4","320",25838
"6233","深圳西宁","CZ3213/4","320",25838
"6234","深圳西宁","ZH9835/6","319",25838
"6235","深圳西宁","CZ3213/4","320",25838
"6236","深圳西宁","CZ3213/4","320",25838
"6237","深圳西宁","ZH9835/6","319",25838
"6238","深圳襄阳","ZH9705/6","320",17521
"6239","深圳襄阳","ZH9705/6","320",17521
"6240","深圳徐州","HU7709","738",11913
"6241","深圳烟台","SC4845/6","733",14326
"6242","深圳宜宾","ZH9727/8","319",10151
"6243","深圳宜昌","ZH9943","320",4232
"6244","深圳义乌","CZ6397/8","733",9714
"6245","深圳银川","CZ3225/6","320",17666
"6246","深圳银川","CZ3225/6","320",17666
"6247","深圳银川","ZH9987","320",17666
"6248","深圳银川","CZ3225/6","320",17666
"6249","深圳银川","CZ3225/6","320",17666
"6250","深圳银川","CZ3225/6","320",17666
"6251","深圳银川","CZ3225/6","320",17666
"6252","深圳银川","CZ3225/6","320",17666
"6253","深圳银川","CZ3225/6","320",17666
"6254","深圳永州","CZ3931/2","733",9375
"6255","深圳永州","CZ3931/2","733",9375
"6256","深圳永州","CZ3931/2","733",9375
"6257","深圳永州","CZ3931/2","733",9375
"6258","深圳运城","ZH9839","320",8357
"6259","深圳湛江","ZH9905/6","738",17516
"6260","深圳张家界","CZ3991/2","320",8663
"6261","深圳张家界","CZ3991/2","320",8663
"6262","深圳张家界","CZ3991/2","320",8663
"6263","深圳长春","ZH9887/8","738",1383
"6264","深圳长春","ZH9857","738",1383
"6265","深圳长春","CZ6487/8","320",1383
"6266","深圳长春","CZ6487/8","320",1383
"6267","深圳长春","CZ6487/8","320",1383
"6268","深圳长春","CZ3677/8","320",1383
"6269","深圳长春","CZ3677/8","320",1383
"6270","深圳长春","CZ6487/8","320",1383
"6271","深圳长春","ZH9887/8","738",1383
"6272","深圳长沙","HU7185","738",49
"6273","深圳长沙","ZH9977","738",49
"6274","深圳长沙","CZ3987/8","321",49
"6275","深圳长沙","CZ3389/90","320",49
"6276","深圳长沙","CZ3987/8","321",49
"6277","深圳长沙","CZ3987/8","321",49
